_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
13,2023,1010,1111,122002,91002,Otras retribuciones en especie,"100.000,00","6.600,71","106.600,71","106.600,71","106.600,71","53.932,80"
14,2023,1010,1111,130000,91002,Salario base de Personal Laboral Fijo,"123.101,64","7.367,98","130.469,62","130.469,62","130.469,62","65.827,69"
15,2023,1010,1111,130001,91002,Antigüedad de Personal Laboral Fijo,"36.395,52","2.115,23","38.510,75","38.510,75","38.510,75","19.415,19"
16,2023,1010,1111,130002,91002,Pagas extraordinarias de Personal Laboral Fijo,"41.215,40","2.448,71","43.664,11","43.664,11","43.664,11","22.026,11"
17,2023,1010,1111,130003,91002,Otras remuneraciones de Personal Laboral Fijo,"104.648,40","6.217,74","110.866,14","110.866,14","110.866,14","55.925,86"
18,2023,1010,1111,131000,91002,Salario base de Personal Laboral Eventual,"14.788,80","885,15","15.673,95","15.673,95","15.673,95","7.908,20"
19,2023,1010,1111,131001,91002,Otras remuneraciones de Personal Laboral Eventual,"21.234,46","1.270,90","22.505,36","22.505,36","22.505,36","11.354,95"
20,2023,1010,1111,150000,91002,Productividad fija de Funcionarios,"7.969,04","479,95","8.448,99","8.448,99","8.448,99","4.263,61"
21,2023,1010,1111,151000,91002,Gratificaciones de Personal Funcionario,"45.000,00","2.111,26","47.111,26","47.111,26","47.111,26","23.629,69"
22,2023,1010,1111,151001,91002,Gratificaciones de Personal no Funcionario,"2.500,00","105,46","2.605,46","2.605,46","2.605,46","1.303,94"
23,2023,1010,1111,160000,91002,Seguridad social,"1.976.618,08","117.849,38","2.094.467,46","2.094.467,46","2.094.467,46","1.056.641,47"
24,2023,1010,1111,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"5.000,00","302,26","5.302,26","5.302,26","5.302,26","2.675,94"
25,2023,1010,1111,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"20.000,00","1.818,00","21.818,00","21.818,00","21.818,00","11.157,50"
26,2023,1010,1111,162000,91002,Formación y perfeccionamiento de Personal Laboral,500,"30,23","530,23","530,23","530,23","267,6"
27,2023,1010,1111,162009,91002,Otros gastos sociales de Personal Laboral,500,"30,23","530,23","530,23","530,23","267,6"
28,2023,1010,1111,165000,91002,Fondo de Acción Social,"10.000,00","604,5","10.604,50","10.604,50","10.604,50","5.351,88"
29,2023,1010,1111,165001,91002,Fondo de pensiones,"116.194,12","6.954,56","123.148,68","123.148,68","123.148,68","62.133,96"
30,2023,1010,1111,203000,91002,"Arrendamientos maquinaria, instalación y utillaje","2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
31,2023,1010,1111,204000,91002,Arrendamientos de material de transporte,"27.000,00",,"27.000,00","27.000,00","27.000,00","13.500,00"
32,2023,1010,1111,206000,91002,Arrendamientos de equipos procesos de información,"175.057,80",,"175.057,80","175.057,80","175.057,80","87.528,90"
33,2023,1010,1111,212000,91002,Rep. y conservación edificios y otras construcc.,"120.000,00",,"120.000,00","120.000,00","120.000,00","60.000,00"
34,2023,1010,1111,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","135.000,00",,"135.000,00","135.000,00","135.000,00","67.500,00"
35,2023,1010,1111,214000,91002,Reparación y conservación material de transporte,"8.000,00",,"8.000,00","8.000,00","8.000,00","4.000,00"
36,2023,1010,1111,215000,91002,Reparación y conservación de mobiliario y enseres,"15.000,00",,"15.000,00","15.000,00","15.000,00","7.500,00"
37,2023,1010,1111,216000,91002,Rep. y conserv. equipos procesos de información,"126.124,00",,"126.124,00","126.124,00","126.124,00","63.062,00"
38,2023,1010,1111,220000,91002,Ordinario no inventariable,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
39,2023,1010,1111,220001,91002,Mobiliario y enseres,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
40,2023,1010,1111,220002,91002,"Prensa, revistas y publicaciones periódicas","132.500,00",,"132.500,00","132.500,00","132.500,00","66.250,00"
41,2023,1010,1111,220003,91002,Libros y otras publicaciones,"72.600,00",,"72.600,00","72.600,00","72.600,00","36.300,00"
42,2023,1010,1111,220004,91002,Material informático,"17.500,00",,"17.500,00","17.500,00","17.500,00","8.750,00"
43,2023,1010,1111,221000,91002,Energía eléctrica,"500.000,00",,"500.000,00","500.000,00","500.000,00","250.000,00"
44,2023,1010,1111,221001,91002,Agua,"3.000,00",,"3.000,00","3.000,00","3.000,00","1.500,00"
45,2023,1010,1111,221003,91002,Combustibles,"25.000,00",,"25.000,00","25.000,00","25.000,00","12.500,00"
46,2023,1010,1111,221004,91002,Vestuario,"20.500,00",,"20.500,00","20.500,00","20.500,00","10.250,00"
47,2023,1010,1111,221006,91002,Productos farmacéuticos,"3.000,00",,"3.000,00","3.000,00","3.000,00","1.500,00"
48,2023,1010,1111,221009,91002,Otros suministros,"49.000,00",,"49.000,00","49.000,00","49.000,00","24.500,00"
49,2023,1010,1111,222000,91002,Telefónicas,"224.226,03",,"224.226,03","224.226,03","224.226,03","112.113,02"
50,2023,1010,1111,222001,91002,Postales,"20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
51,2023,1010,1111,222009,91002,Otras comunicaciones,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
52,2023,1010,1111,223000,91002,Transporte,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
53,2023,1010,1111,224001,91002,Primas de vehículos,"3.500,00",,"3.500,00","3.500,00","3.500,00","1.750,00"
54,2023,1010,1111,224002,91002,Primas de otro inmovilizado,"24.150,00",,"24.150,00","24.150,00","24.150,00","12.075,00"
55,2023,1010,1111,225000,91002,Tributos locales,"12.500,00",,"12.500,00","12.500,00","12.500,00","6.250,00"
56,2023,1010,1111,225001,91002,Tributos autonómicos,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
57,2023,1010,1111,226001,91002,Atenciones protocolarias y representativas,"40.000,00",,"40.000,00","40.000,00","40.000,00","20.000,00"
58,2023,1010,1111,226002,91002,Gastos de divulgación y promoción,"85.000,00",,"85.000,00","85.000,00","85.000,00","42.500,00"
59,2023,1010,1111,226005,91002,Reuniones y conferencias,"37.000,00",,"37.000,00","37.000,00","37.000,00","18.500,00"
60,2023,1010,1111,226009,91002,Otros gastos diversos,"5.000,00",,"5.000,00","5.000,00","5.000,00","2.500,00"
61,2023,1010,1111,227000,91002,Limpieza y aseo,"550.000,00",,"550.000,00","550.000,00","550.000,00","275.000,00"
62,2023,1010,1111,227001,91002,Seguridad,"925.000,00",,"925.000,00","925.000,00","925.000,00","462.500,00"
63,2023,1010,1111,227003,91002,Postales,500,,500,500,500,250
64,2023,1010,1111,227006,91002,Estudios y trabajos técnicos,"189.159,05",,"189.159,05","189.159,05","189.159,05","94.579,52"
65,2023,1010,1111,227009,91002,Otros trabajos realizados por otras empresas,"919.979,63",,"919.979,63","919.979,63","919.979,63","459.989,82"
66,2023,1010,1111,230000,91002,Dietas,"503.049,24",,"503.049,24","503.049,24","503.049,24","251.524,62"
67,2023,1010,1111,231000,91002,Locomoción,"503.049,24",,"503.049,24","503.049,24","503.049,24","251.524,62"
68,2023,1010,1111,239000,91002,Otras indemnizaciones,"92.400,00",,"92.400,00","92.400,00","92.400,00","46.200,00"
69,2023,1010,1111,250000,91002,Gastos en pruebas selectivas,"5.000,00",,"5.000,00","5.000,00","5.000,00","2.500,00"
70,2023,1010,1111,251000,91002,Realización de cursos de formación interna,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
71,2023,1010,1111,359000,91002,Otros gastos financieros,"1.200,00",,"1.200,00","1.200,00","1.200,00",600
72,2023,1010,1111,480001,91002,Fundación Seminario Investigación para la Paz,"55.000,00",,"55.000,00","55.000,00","55.000,00","27.500,00"
73,2023,1010,1111,480548,91002,Subvención GP POPULAR de las Cortes de Aragón,"822.437,52",,"822.437,52","822.437,52","822.437,52","411.218,76"
74,2023,1010,1111,480549,91002,Subvención GP SOCIALISTA de las Cortes de Aragón,"1.159.590,36",,"1.159.590,36","1.159.590,36","1.159.590,36","579.795,18"
75,2023,1010,1111,480551,91002,Subvención GP ARAGONES de las Cortes de Aragón,"274.564,08",,"274.564,08","274.564,08","274.564,08","137.282,04"
76,2023,1010,1111,480552,91002,Subvención GP CIUIDADANOS-PARTIDO CIUDADANÍA C.A.,"653.861,04",,"653.861,04","653.861,04","653.861,04","326.930,52"
77,2023,1010,1111,480554,91002,Subvención Exparlamentarios de las Cortes de Aragó,"4.973,40",,"4.973,40","4.973,40","4.973,40","2.486,70"
78,2023,1010,1111,480555,91002,Fundación Manuel Giménez Abad,"170.000,00",,"170.000,00","170.000,00","170.000,00","85.000,00"
79,2023,1010,1111,480556,91002,Becas de las Cortes de Aragón,"55.200,00",,"55.200,00","55.200,00","55.200,00","27.600,00"
80,2023,1010,1111,480682,91002,Subv. GP PODEMOS EQUO ARAGÓN de las Cortes Aragóni,"358.852,20",,"358.852,20","358.852,20","358.852,20","179.426,10"
81,2023,1010,1111,480683,91002,Subv. GP CHUNTA ARAGONESISTA de las Cortes Aragón,"274.564,08",,"274.564,08","274.564,08","274.564,08","137.282,04"
82,2023,1010,1111,480684,91002,Subv. GP VOX EN ARAGÓN de las Cortes de Aragón,"274.564,08",,"274.564,08","274.564,08","274.564,08","137.282,04"
83,2023,1010,1111,480685,91002,Subv. AP IU ARAGÓN (GPM) de las Cortes de Aragón,"190.275,72",,"190.275,72","190.275,72","190.275,72","95.137,86"
84,2023,1010,1111,602000,91002,Edificios y otras construcciones,"90.000,00",,"90.000,00","90.000,00","90.000,00","45.000,00"
85,2023,1010,1111,603000,91002,"Maquinaria, instalación y utillaje","39.000,00",,"39.000,00","39.000,00","39.000,00","19.500,00"
86,2023,1010,1111,604000,91002,Material de transporte,"50.000,00",,"50.000,00","50.000,00","50.000,00","25.000,00"
87,2023,1010,1111,605000,91002,Mobiliario y enseres,"20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
88,2023,1010,1111,608000,91002,Otro inmovilizado material,"25.000,00",,"25.000,00","25.000,00","25.000,00","12.500,00"
89,2023,1010,1111,609000,91002,Inmovilizado Inmaterial,"170.900,48",,"170.900,48","170.900,48","170.900,48","85.450,24"
90,2023,1010,1113,120000,91002,Sueldos de Personal Funcionario,"78.978,12","4.727,07","83.705,19","83.705,19","83.705,19","42.232,97"
91,2023,1010,1113,120005,91002,Trienios de Personal Funcionario,"35.941,56","2.108,66","38.050,22","38.050,22","38.050,22","19.187,78"
92,2023,1010,1113,120006,91002,Pagas extraordinarias de Personal Funcionario,"30.174,76","1.798,96","31.973,72","31.973,72","31.973,72","16.130,45"
93,2023,1010,1113,121000,91002,Complemento de destino de Personal Funcionario,"38.203,56","2.286,58","40.490,14","40.490,14","40.490,14","20.429,06"
94,2023,1010,1113,121001,91002,Complemento específico de Personal Funcionario,"40.607,40","2.366,40","42.973,80","42.973,80","42.973,80","21.666,77"
95,2023,1010,1113,160000,91002,Seguridad social,"53.168,46","3.139,14","56.307,60","56.307,60","56.307,60","28.399,30"
96,2023,1010,1113,212000,91002,Rep. y conservación edificios y otras construcc.,"15.000,00",,"15.000,00","15.000,00","15.000,00","7.500,00"
97,2023,1010,1113,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","1.500,00",,"1.500,00","1.500,00","1.500,00",750
98,2023,1010,1113,216000,91002,Rep. y conserv. equipos procesos de información,"10.500,00",,"10.500,00","10.500,00","10.500,00","5.250,00"
99,2023,1010,1113,220003,91002,Libros y otras publicaciones,"18.000,00",,"18.000,00","18.000,00","18.000,00","9.000,00"
100,2023,1010,1113,221009,91002,Otros suministros,"30.000,00",,"30.000,00","30.000,00","30.000,00","15.000,00"
101,2023,1010,1113,226002,91002,Gastos de divulgación y promoción,"100.000,00",,"100.000,00","100.000,00","100.000,00","50.000,00"
102,2023,1010,1113,227000,91002,Limpieza y aseo,"75.000,00",,"75.000,00","75.000,00","75.000,00","37.500,00"
103,2023,1010,1113,227001,91002,Seguridad,"237.000,00",,"237.000,00","237.000,00","237.000,00","118.500,00"
104,2023,1010,1113,227009,91002,Otros trabajos realizados por otras empresas,"467.000,00",,"467.000,00","467.000,00","467.000,00","233.500,00"
105,2023,1010,1113,603000,91002,"Maquinaria, instalación y utillaje","10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
106,2023,1010,1113,607000,91002,Bienes destinados para uso general,"1.500,00",,"1.500,00","1.500,00","1.500,00",750
107,2023,1010,1113,609000,91002,Inmovilizado Inmaterial,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
108,2023,1020,1112,100000,91002,Retribuciones básicas de Altos Cargos,"61.603,64","3.687,17","65.290,81","65.290,81","65.290,81",
109,2023,1020,1112,100001,91002,Otras remuneraciones de Altos Cargos,"90.090,00","5.392,14","95.482,14","95.482,14","95.482,14",
110,2023,1020,1112,100005,91002,Trienios,"15.496,86","917,56","16.414,42","16.414,42","16.414,42",
111,2023,1020,1112,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"351.064,92","21.012,23","372.077,15","372.077,15","372.077,15",
112,2023,1020,1112,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"259.287,60","15.519,06","274.806,66","274.806,66","274.806,66",
113,2023,1020,1112,110005,91002,Trienios de Pers. Eventual de Gabinete,"25.042,19","1.474,78","26.516,97","26.516,97","26.516,97",
114,2023,1020,1112,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"105.380,05","6.302,71","111.682,76","111.682,76","111.682,76",
115,2023,1020,1112,120000,91002,Sueldos de Personal Funcionario,"150.223,56","8.981,54","159.205,10","159.205,10","159.205,10",
116,2023,1020,1112,120005,91002,Trienios de Personal Funcionario,"67.966,77","3.966,73","71.933,50","71.933,50","71.933,50",
117,2023,1020,1112,120006,91002,Pagas extraordinarias de Personal Funcionario,"57.457,18","3.414,32","60.871,50","60.871,50","60.871,50",
118,2023,1020,1112,121000,91002,Complemento de destino de Personal Funcionario,"71.648,88","4.300,37","75.949,25","75.949,25","75.949,25",
119,2023,1020,1112,121001,91002,Complemento específico de Personal Funcionario,"60.079,56","3.566,27","63.645,83","63.645,83","63.645,83",
120,2023,1020,1112,122002,91002,Otras retribuciones en especie,"18.055,67","1.080,68","19.136,35","19.136,35","19.136,35",
121,2023,1020,1112,150000,91002,Productividad fija de Funcionarios,"43.188,84","2.584,90","45.773,74","45.773,74","45.773,74",
122,2023,1020,1112,151000,91002,Gratificaciones de Personal Funcionario,510,"30,53","540,53","540,53","540,53",
123,2023,1020,1112,151001,91002,Gratificaciones de Personal no Funcionario,510,"30,53","540,53","540,53","540,53",
124,2023,1020,1112,160000,91002,Seguridad social,"305.241,65","17.770,66","323.012,31","323.012,31","323.012,31",
125,2023,1020,1112,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"5.100,00","305,26","5.405,26","5.405,26","5.405,26",
126,2023,1020,1112,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"2.417,40","144,68","2.562,08","2.562,08","2.562,08",
127,2023,1020,1112,165000,91002,Fondo de Acción Social,"32.021,27","1.916,56","33.937,83","33.937,83","33.937,83",
128,2023,1020,1112,206000,91002,Arrendamientos de equipos procesos de información,"3.600,00",,"3.600,00","3.600,00","3.600,00",
129,2023,1020,1112,212000,91002,Rep. y conservación edificios y otras construcc.,"4.000,00",,"4.000,00","4.000,00","4.000,00",
130,2023,1020,1112,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","16.500,00",,"16.500,00","16.500,00","16.500,00",
131,2023,1020,1112,214000,91002,Reparación y conservación material de transporte,"2.000,00",,"2.000,00","2.000,00","2.000,00",
132,2023,1020,1112,215000,91002,Reparación y conservación de mobiliario y enseres,100,,100,100,100,
133,2023,1020,1112,216000,91002,Rep. y conserv. equipos procesos de información,"2.000,00",,"2.000,00","2.000,00","2.000,00",
134,2023,1020,1112,220000,91002,Ordinario no inventariable,"6.000,00",,"6.000,00","6.000,00","6.000,00",
135,2023,1020,1112,220001,91002,Mobiliario y enseres,900,,900,900,900,
136,2023,1020,1112,220002,91002,"Prensa, revistas y publicaciones periódicas","10.000,00",,"10.000,00","10.000,00","10.000,00",
137,2023,1020,1112,220003,91002,Libros y otras publicaciones,"19.000,00",,"19.000,00","19.000,00","19.000,00",
138,2023,1020,1112,220004,91002,Material informático,"3.600,00",,"3.600,00","3.600,00","3.600,00",
139,2023,1020,1112,220009,91002,Otro material de oficina,500,,500,500,500,
140,2023,1020,1112,221000,91002,Energía eléctrica,"30.000,00",,"30.000,00","30.000,00","30.000,00",
141,2023,1020,1112,221001,91002,Agua,"11.500,00",,"11.500,00","11.500,00","11.500,00",
142,2023,1020,1112,221003,91002,Combustibles,"3.200,00",,"3.200,00","3.200,00","3.200,00",
143,2023,1020,1112,221004,91002,Vestuario,"1.500,00",,"1.500,00","1.500,00","1.500,00",
144,2023,1020,1112,221009,91002,Otros suministros,"3.000,00",,"3.000,00","3.000,00","3.000,00",
145,2023,1020,1112,222000,91002,Telefónicas,"7.000,00",,"7.000,00","7.000,00","7.000,00",
146,2023,1020,1112,222001,91002,Postales,"1.500,00",,"1.500,00","1.500,00","1.500,00",
147,2023,1020,1112,222009,91002,Otras comunicaciones,"1.350,00",,"1.350,00","1.350,00","1.350,00",
148,2023,1020,1112,223000,91002,Transporte,"1.300,00",,"1.300,00","1.300,00","1.300,00",
149,2023,1020,1112,224000,91002,Primas de Edificios y locales,"4.700,00",,"4.700,00","4.700,00","4.700,00",
150,2023,1020,1112,224001,91002,Primas de vehículos,"1.700,00",,"1.700,00","1.700,00","1.700,00",
151,2023,1020,1112,225000,91002,Tributos locales,"1.500,00",,"1.500,00","1.500,00","1.500,00",
152,2023,1020,1112,225001,91002,Tributos autonómicos,100,,100,100,100,
153,2023,1020,1112,226001,91002,Atenciones protocolarias y representativas,"6.000,00",,"6.000,00","6.000,00","6.000,00",
154,2023,1020,1112,226002,91002,Gastos de divulgación y promoción,"12.000,00",,"12.000,00","12.000,00","12.000,00",
155,2023,1020,1112,226005,91002,Reuniones y conferencias,"12.200,00",,"12.200,00","12.200,00","12.200,00",
156,2023,1020,1112,226009,91002,Otros gastos diversos,300,,300,300,300,
157,2023,1020,1112,227000,91002,Limpieza y aseo,"60.000,00",,"60.000,00","60.000,00","60.000,00",
158,2023,1020,1112,227001,91002,Seguridad,"49.900,00",,"49.900,00","49.900,00","49.900,00",
159,2023,1020,1112,227003,91002,Postales,750,,750,750,750,
160,2023,1020,1112,227006,91002,Estudios y trabajos técnicos,"9.000,00",,"9.000,00","9.000,00","9.000,00",
161,2023,1020,1112,227009,91002,Otros trabajos realizados por otras empresas,"22.000,00",,"22.000,00","22.000,00","22.000,00",
162,2023,1020,1112,230000,91002,Dietas,"1.500,00",,"1.500,00","1.500,00","1.500,00",
163,2023,1020,1112,231000,91002,Locomoción,"1.500,00",,"1.500,00","1.500,00","1.500,00",
164,2023,1020,1112,233000,91002,Gastos a través de agencias de viaje,"2.000,00",,"2.000,00","2.000,00","2.000,00",
165,2023,1020,1112,480557,91002,Escuela de práctica jurídica,"10.000,00",,"10.000,00","10.000,00","10.000,00",
166,2023,1020,1112,480558,91002,Becas del Justicia de Aragón,"9.720,00",,"9.720,00","9.720,00","9.720,00",
167,2023,1020,1112,603000,91002,"Maquinaria, instalación y utillaje","12.600,00",,"12.600,00","12.600,00","12.600,00",
168,2023,1020,1112,605000,91002,Mobiliario y enseres,"5.000,00",,"5.000,00","5.000,00","5.000,00",
169,2023,1020,1112,606000,91002,Equipos para procesos de información,"5.000,00",,"5.000,00","5.000,00","5.000,00",
170,2023,1020,1112,609000,91002,Inmovilizado Inmaterial,"10.000,00",,"10.000,00","10.000,00","10.000,00",
171,2023,1030,1114,100000,91002,Retribuciones básicas de Altos Cargos,"147.138,60","8.806,67","155.945,27","155.945,27","155.945,27",
172,2023,1030,1114,100001,91002,Otras remuneraciones de Altos Cargos,"95.236,68","5.700,20","100.936,88","100.936,88","100.936,88",
173,2023,1030,1114,100005,91002,Trienios,"19.561,14","1.151,99","20.713,13","20.713,13","20.713,13",
174,2023,1030,1114,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"50.810,16","3.041,14","53.851,30","53.851,30","53.851,30",
175,2023,1030,1114,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"30.480,12","1.824,33","32.304,45","32.304,45","32.304,45",
176,2023,1030,1114,110005,91002,Trienios de Pers. Eventual de Gabinete,"2.745,84","164,35","2.910,19","2.910,19","2.910,19",
177,2023,1030,1114,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"14.002,02","838,06","14.840,08","14.840,08","14.840,08",
178,2023,1030,1114,120000,91002,Sueldos de Personal Funcionario,"787.024,56","47.105,73","834.130,29","834.130,29","834.130,29",
179,2023,1030,1114,120005,91002,Trienios de Personal Funcionario,"267.719,52","15.408,63","283.128,15","283.128,15","283.128,15",
180,2023,1030,1114,120006,91002,Pagas extraordinarias de Personal Funcionario,"292.573,78","17.403,84","309.977,62","309.977,62","309.977,62",
181,2023,1030,1114,121000,91002,Complemento de destino de Personal Funcionario,"358.343,28","21.417,66","379.760,94","379.760,94","379.760,94",
182,2023,1030,1114,121001,91002,Complemento específico de Personal Funcionario,"342.355,32","20.490,98","362.846,30","362.846,30","362.846,30",
183,2023,1030,1114,121009,91002,Otras retribuciones complementarias Funcionarios,"6.600,00","398,98","6.998,98","6.998,98","6.998,98",
184,2023,1030,1114,122002,91002,Otras retribuciones en especie,"7.327,34","475,54","7.802,88","7.802,88","7.802,88",
185,2023,1030,1114,131000,91002,Salario base de Personal Laboral Eventual,"7.735,08","232,06","7.967,14","7.967,14","7.967,14",
186,2023,1030,1114,150001,91002,Productividad variable de Funcionarios,"113.255,16","6.846,28","120.101,44","120.101,44","120.101,44",
187,2023,1030,1114,160000,91002,Seguridad social,"467.307,19","27.935,86","495.243,05","495.243,05","495.243,05",
188,2023,1030,1114,160009,91002,Otras cuotas sociales,"4.603,06","274,16","4.877,22","4.877,22","4.877,22",
189,2023,1030,1114,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"19.119,48","1.425,24","20.544,72","20.544,72","20.544,72",
190,2023,1030,1114,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"7.382,08",384,"7.766,08","7.766,08","7.766,08",
191,2023,1030,1114,165000,91002,Fondo de Acción Social,"25.429,09","1.513,06","26.942,15","26.942,15","26.942,15",
192,2023,1030,1114,165001,91002,Fondo de pensiones,"10.000,00","604,5","10.604,50","10.604,50","10.604,50",
193,2023,1030,1114,202000,91002,Arrendamientos de edificios y otras construcciones,"1.692,00",,"1.692,00","1.692,00","1.692,00",
194,2023,1030,1114,206000,91002,Arrendamientos de equipos procesos de información,"13.015,60",,"13.015,60","13.015,60","13.015,60",
195,2023,1030,1114,212000,91002,Rep. y conservación edificios y otras construcc.,"6.596,02",,"6.596,02","6.596,02","6.596,02",
196,2023,1030,1114,216000,91002,Rep. y conserv. equipos procesos de información,"3.647,69",,"3.647,69","3.647,69","3.647,69",
197,2023,1030,1114,220000,91002,Ordinario no inventariable,"3.000,00",,"3.000,00","3.000,00","3.000,00",
198,2023,1030,1114,220002,91002,"Prensa, revistas y publicaciones periódicas","2.039,60",,"2.039,60","2.039,60","2.039,60",
199,2023,1030,1114,220003,91002,Libros y otras publicaciones,"597,98",,"597,98","597,98","597,98",
200,2023,1030,1114,221000,91002,Energía eléctrica,"22.811,96",,"22.811,96","22.811,96","22.811,96",
201,2023,1030,1114,222000,91002,Telefónicas,"3.630,00",,"3.630,00","3.630,00","3.630,00",
202,2023,1030,1114,222001,91002,Postales,"65,25",,"65,25","65,25","65,25",
203,2023,1030,1114,224002,91002,Primas de otro inmovilizado,"372,93",,"372,93","372,93","372,93",
204,2023,1030,1114,226000,91002,Cánones,"48.336,76",,"48.336,76","48.336,76","48.336,76",
205,2023,1030,1114,226001,91002,Atenciones protocolarias y representativas,"10.000,00",,"10.000,00","10.000,00","10.000,00",
206,2023,1030,1114,226002,91002,Gastos de divulgación y promoción,"5.000,00",,"5.000,00","5.000,00","5.000,00",
207,2023,1030,1114,226005,91002,Reuniones y conferencias,"23.000,00",,"23.000,00","23.000,00","23.000,00",
208,2023,1030,1114,226009,91002,Otros gastos diversos,"12.778,56",,"12.778,56","12.778,56","12.778,56",
209,2023,1030,1114,227000,91002,Limpieza y aseo,"30.515,26",,"30.515,26","30.515,26","30.515,26",
210,2023,1030,1114,227001,91002,Seguridad,"46.325,00",,"46.325,00","46.325,00","46.325,00",
211,2023,1030,1114,227006,91002,Estudios y trabajos técnicos,"35.858,25",,"35.858,25","35.858,25","35.858,25",
212,2023,1030,1114,227009,91002,Otros trabajos realizados por otras empresas,"31.710,19",,"31.710,19","31.710,19","31.710,19",
213,2023,1030,1114,230000,91002,Dietas,"4.503,68",,"4.503,68","4.503,68","4.503,68",
214,2023,1030,1114,231000,91002,Locomoción,"7.009,67",,"7.009,67","7.009,67","7.009,67",
215,2023,1030,1114,251000,91002,Realización de cursos de formación interna,"7.757,04",,"7.757,04","7.757,04","7.757,04",
216,2023,1030,1114,606000,91002,Equipos para procesos de información,"69.762,45",,"69.762,45","69.762,45","69.762,45",
217,2023,2010,1121,100000,91002,Retribuciones básicas de Altos Cargos,"18.896,40",,"18.896,40","19.802,57","19.802,57","19.802,57"
218,2023,2010,1121,100001,91002,Otras remuneraciones de Altos Cargos,"70.883,52",,"70.883,52","74.282,83","74.282,83","74.282,83"
219,2023,2010,1121,101000,91002,"Retribuciones básicas de SGT, DG y asimilados","13.679,64",,"13.679,64","14.343,42","14.343,42","14.343,42"
