_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
15,2015,01010,1111,131000,91002,Salario base de Personal Laboral Eventual,"13.241,28",,"13.241,28","13.241,28","13.241,28","13.241,28"
16,2015,01010,1111,131001,91002,Otras remuneraciones de Personal Laboral Eventual,"13.593,22",,"13.593,22","13.593,22","13.593,22","13.593,22"
17,2015,01010,1111,150000,91002,Productividad fija de Funcionarios,"223.275,48",,"223.275,48","223.275,48","223.275,48","223.275,48"
18,2015,01010,1111,151000,91002,Gratificaciones de Personal Funcionario,"40.000,00",,"40.000,00","40.000,00","40.000,00","40.000,00"
19,2015,01010,1111,151001,91002,Gratificaciones de Personal no Funcionario,"950,00",,"950,00","950,00","950,00","950,00"
20,2015,01010,1111,160000,91002,Seguridad social,"1.616.463,56",,"1.616.463,56","1.616.463,56","1.616.463,56","1.616.463,56"
21,2015,01010,1111,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"5.000,00",,"5.000,00","5.000,00","5.000,00","5.000,00"
22,2015,01010,1111,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"16.000,00",,"16.000,00","16.000,00","16.000,00","16.000,00"
23,2015,01010,1111,162000,91002,Formación y perfeccionamiento de Personal Laboral,"285,00",,"285,00","285,00","285,00","285,00"
24,2015,01010,1111,162009,91002,Otros gastos sociales de Personal Laboral,"114,00",,"114,00","114,00","114,00","114,00"
25,2015,01010,1111,165000,91002,Fondo de Acción Social,"103.829,24",,"103.829,24","103.829,24","103.829,24","103.829,24"
26,2015,01010,1111,203000,91002,"Arrendamientos maquinaria, instalación y utillaje","2.000,00",,"2.000,00","2.000,00","2.000,00","2.000,00"
27,2015,01010,1111,206000,91002,Arrendamientos de equipos procesos de información,"215.622,00",,"215.622,00","215.622,00","215.622,00","215.622,00"
28,2015,01010,1111,212000,91002,Rep. y conservación edificios y otras construcc.,"150.000,00",,"150.000,00","150.000,00","150.000,00","150.000,00"
29,2015,01010,1111,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","105.000,00",,"105.000,00","105.000,00","105.000,00","105.000,00"
30,2015,01010,1111,214000,91002,Reparación y conservación material de transporte,"8.000,00",,"8.000,00","8.000,00","8.000,00","8.000,00"
31,2015,01010,1111,215000,91002,Reparación y conservación de mobiliario y enseres,"15.000,00",,"15.000,00","15.000,00","15.000,00","15.000,00"
32,2015,01010,1111,216000,91002,Rep. y conserv. equipos procesos de información,"95.100,00",,"95.100,00","95.100,00","95.100,00","95.100,00"
33,2015,01010,1111,220000,91002,Ordinario no inventariable,"20.000,00",,"20.000,00","20.000,00","20.000,00","20.000,00"
34,2015,01010,1111,220001,91002,Mobiliario y enseres,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
35,2015,01010,1111,220002,91002,"Prensa, revistas y publicaciones periódicas","126.318,00",,"126.318,00","126.318,00","126.318,00","126.318,00"
36,2015,01010,1111,220003,91002,Libros y otras publicaciones,"112.620,00",,"112.620,00","112.620,00","112.620,00","112.620,00"
37,2015,01010,1111,220004,91002,Material informático,"15.000,00",,"15.000,00","15.000,00","15.000,00","15.000,00"
38,2015,01010,1111,221000,91002,Energía eléctrica,"350.000,00",,"350.000,00","350.000,00","350.000,00","350.000,00"
39,2015,01010,1111,221001,91002,Agua,"1.000,00",,"1.000,00","1.000,00","1.000,00","1.000,00"
40,2015,01010,1111,221003,91002,Combustibles,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
41,2015,01010,1111,221004,91002,Vestuario,"20.000,00",,"20.000,00","20.000,00","20.000,00","20.000,00"
42,2015,01010,1111,221009,91002,Otros suministros,"40.000,00",,"40.000,00","40.000,00","40.000,00","40.000,00"
43,2015,01010,1111,222000,91002,Telefónicas,"225.809,00",,"225.809,00","225.809,00","225.809,00","225.809,00"
44,2015,01010,1111,222001,91002,Postales,"15.000,00",,"15.000,00","15.000,00","15.000,00","15.000,00"
45,2015,01010,1111,222002,91002,Telegráficas,"600,00",,"600,00","600,00","600,00","600,00"
46,2015,01010,1111,222009,91002,Otras comunicaciones,"2.000,00",,"2.000,00","2.000,00","2.000,00","2.000,00"
47,2015,01010,1111,223000,91002,Transporte,"60.000,00",,"60.000,00","60.000,00","60.000,00","60.000,00"
48,2015,01010,1111,224001,91002,Primas de vehículos,"6.000,00",,"6.000,00","6.000,00","6.000,00","6.000,00"
49,2015,01010,1111,224002,91002,Primas de otro inmovilizado,"16.000,00",,"16.000,00","16.000,00","16.000,00","16.000,00"
50,2015,01010,1111,225000,91002,Tributos locales,"5.500,00",,"5.500,00","5.500,00","5.500,00","5.500,00"
51,2015,01010,1111,226001,91002,Atenciones protocolarias y representativas,"90.000,00",,"90.000,00","90.000,00","90.000,00","90.000,00"
52,2015,01010,1111,226002,91002,Gastos de divulgación y promoción,"200.000,00","-50.000,00","150.000,00","150.000,00","150.000,00","150.000,00"
53,2015,01010,1111,226005,91002,Reuniones y conferencias,"25.000,00","-6.250,00","18.750,00","18.750,00","18.750,00","18.750,00"
54,2015,01010,1111,226009,91002,Otros gastos diversos,"29.000,00",,"29.000,00","29.000,00","29.000,00","29.000,00"
55,2015,01010,1111,227000,91002,Limpieza y aseo,"323.391,00",,"323.391,00","323.391,00","323.391,00","323.391,00"
56,2015,01010,1111,227001,91002,Seguridad,"663.181,00",,"663.181,00","663.181,00","663.181,00","663.181,00"
57,2015,01010,1111,227003,91002,Postales,"7.000,00",,"7.000,00","7.000,00","7.000,00","7.000,00"
58,2015,01010,1111,227004,91002,"Custodia, depósito y almacenaje","7.500,00",,"7.500,00","7.500,00","7.500,00","7.500,00"
59,2015,01010,1111,227006,91002,Estudios y trabajos técnicos,"9.000,00",,"9.000,00","9.000,00","9.000,00","9.000,00"
60,2015,01010,1111,227009,91002,Otros trabajos realizados por otras empresas,"626.849,00",,"626.849,00","626.849,00","626.849,00","470.136,75"
61,2015,01010,1111,230000,91002,Dietas,"505.000,00",,"505.000,00","505.000,00","505.000,00","378.750,00"
62,2015,01010,1111,231000,91002,Locomoción,"505.000,00",,"505.000,00","505.000,00","505.000,00","378.750,00"
63,2015,01010,1111,239000,91002,Otras indemnizaciones,"140.000,00",,"140.000,00","140.000,00","140.000,00","140.000,00"
64,2015,01010,1111,250000,91002,Gastos en pruebas selectivas,"5.000,00",,"5.000,00","5.000,00","5.000,00","5.000,00"
65,2015,01010,1111,251000,91002,Realización de cursos de formación interna,"1.000,00",,"1.000,00","1.000,00","1.000,00","750,00"
66,2015,01010,1111,359000,91002,"Otros gastos de depósitos, fianzas y avales","601,00",,"601,00","601,00","601,00","450,75"
67,2015,01010,1111,480189,91002,Subvenciones a Grupos Parlamentarios,"3.345.364,00",,"3.345.364,00","3.345.364,00","3.345.364,00","3.345.364,00"
68,2015,01010,1111,480190,91002,Conciertos y convenios de las Cortes de Aragón,"202.092,04",,"202.092,04","202.092,04","202.092,04","151.569,03"
69,2015,01010,1111,603000,91002,"Maquinaria, instalación y utillaje","54.500,00","-13.625,00","40.875,00","40.875,00","40.875,00","40.875,00"
70,2015,01010,1111,606000,91002,Equipos para procesos de información,"22.000,00","-5.500,00","16.500,00","16.500,00","16.500,00","16.500,00"
71,2015,01010,1111,609000,91002,Inmovilizado Inmaterial,"70.500,00","-17.625,00","52.875,00","52.875,00","52.875,00","52.875,00"
72,2015,01010,1113,120000,91002,Sueldos de Personal Funcionario,"51.086,64",,"51.086,64","51.086,64","51.086,64","51.086,64"
73,2015,01010,1113,120005,91002,Trienios de Personal Funcionario,"22.085,76",,"22.085,76","22.085,76","22.085,76","22.085,76"
74,2015,01010,1113,120006,91002,Pagas extraordinarias de Personal Funcionario,"19.063,76",,"19.063,76","19.063,76","19.063,76","19.063,76"
75,2015,01010,1113,121000,91002,Complemento de destino de Personal Funcionario,"23.694,84",,"23.694,84","23.694,84","23.694,84","23.694,84"
76,2015,01010,1113,121001,91002,Complemento específico de Personal Funcionario,"17.515,32",,"17.515,32","17.515,32","17.515,32","17.515,32"
77,2015,01010,1113,130000,91002,Salario base de Personal Laboral Fijo,"23.696,04",,"23.696,04","23.696,04","23.696,04","23.696,04"
78,2015,01010,1113,130001,91002,Antigüedad de Personal Laboral Fijo,"12.745,20",,"12.745,20","12.745,20","12.745,20","12.745,20"
79,2015,01010,1113,130002,91002,Pagas extraordinarias de Personal Laboral Fijo,"8.014,68",,"8.014,68","8.014,68","8.014,68","6.011,01"
80,2015,01010,1113,130003,91002,Otras remuneraciones de Personal Laboral Fijo,"12.390,12",,"12.390,12","12.390,12","12.390,12","9.292,59"
81,2015,01010,1113,150000,91002,Productividad fija de Funcionarios,"4.905,48",,"4.905,48","4.905,48","4.905,48","3.679,11"
82,2015,01010,1113,160000,91002,Seguridad social,"42.832,77",,"42.832,77","42.832,76","42.832,76","32.124,57"
83,2015,01010,1113,212000,91002,Rep. y conservación edificios y otras construcc.,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
84,2015,01010,1113,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","1.500,00",,"1.500,00","1.500,00","1.500,00","1.125,00"
85,2015,01010,1113,220003,91002,Libros y otras publicaciones,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
86,2015,01010,1113,221009,91002,Otros suministros,"15.000,00",,"15.000,00","15.000,00","15.000,00","11.250,00"
87,2015,01010,1113,226002,91002,Gastos de divulgación y promoción,"75.000,00","-18.750,00","56.250,00","56.250,00","56.250,00","56.250,00"
88,2015,01010,1113,227000,91002,Limpieza y aseo,"42.642,00",,"42.642,00","42.642,00","42.642,00","31.981,50"
89,2015,01010,1113,227001,91002,Seguridad,"195.797,00",,"195.797,00","195.797,00","195.797,00","146.847,75"
90,2015,01010,1113,227006,91002,Estudios y trabajos técnicos,"4.000,00",,"4.000,00","4.000,00","4.000,00","3.000,00"
91,2015,01010,1113,227009,91002,Otros trabajos realizados por otras empresas,"393.943,00",,"393.943,00","393.943,00","393.943,00","295.457,25"
92,2015,01010,1113,359000,91002,"Otros gastos de depósitos, fianzas y avales","601,00",,"601,00","601,00","601,00","450,75"
93,2015,01020,1112,100000,91002,Retribuciones básicas de Altos Cargos,"28.372,68",,"28.372,68","28.372,68","28.372,68","21.279,51"
94,2015,01020,1112,100001,91002,Otras remuneraciones de Altos Cargos,"42.801,92",,"42.801,92","42.801,92","42.801,92","32.101,44"
95,2015,01020,1112,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"449.406,86",,"449.406,86","449.406,86","449.406,86","337.055,16"
96,2015,01020,1112,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"375.699,94",,"375.699,94","375.699,94","375.699,94","281.774,97"
97,2015,01020,1112,120000,91002,Sueldos de Personal Funcionario,"126.027,60",,"126.027,60","126.027,60","126.027,60","94.520,70"
98,2015,01020,1112,120005,91002,Trienios de Personal Funcionario,"108.328,96",,"108.328,96","108.328,96","108.328,96","54.164,48"
99,2015,01020,1112,120006,91002,Pagas extraordinarias de Personal Funcionario,"44.671,94",,"44.671,94","44.671,94","44.671,94","22.335,98"
100,2015,01020,1112,121000,91002,Complemento de destino de Personal Funcionario,"54.290,04",,"54.290,04","54.290,04","54.290,04","27.145,02"
101,2015,01020,1112,121001,91002,Complemento específico de Personal Funcionario,"44.878,44",,"44.878,44","44.878,44","44.878,44","22.439,22"
102,2015,01020,1112,122002,91002,Otras retribuciones en especie,"17.500,00",,"17.500,00","17.500,00","17.500,00","8.750,00"
103,2015,01020,1112,150000,91002,Productividad fija de Funcionarios,"54.833,16",,"54.833,16","54.833,16","54.833,16","27.416,58"
104,2015,01020,1112,151000,91002,Gratificaciones de Personal Funcionario,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
105,2015,01020,1112,151001,91002,Gratificaciones de Personal no Funcionario,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
106,2015,01020,1112,160000,91002,Seguridad social,"247.744,42",,"247.744,42","247.744,42","247.744,42","123.872,22"
107,2015,01020,1112,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
108,2015,01020,1112,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"2.300,00",,"2.300,00","2.300,00","2.300,00","1.150,00"
109,2015,01020,1112,165000,91002,Fondo de Acción Social,"30.200,00",,"30.200,00","30.200,00","30.200,00","15.100,00"
110,2015,01020,1112,206000,91002,Arrendamientos de equipos procesos de información,"100,00",,"100,00","100,00","100,00","50,00"
111,2015,01020,1112,212000,91002,Rep. y conservación edificios y otras construcc.,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
112,2015,01020,1112,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
113,2015,01020,1112,214000,91002,Reparación y conservación material de transporte,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
114,2015,01020,1112,215000,91002,Reparación y conservación de mobiliario y enseres,"100,00",,"100,00","100,00","100,00","50,00"
115,2015,01020,1112,216000,91002,Rep. y conserv. equipos procesos de información,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
116,2015,01020,1112,220000,91002,Ordinario no inventariable,"9.000,00",,"9.000,00","9.000,00","9.000,00","4.500,00"
117,2015,01020,1112,220001,91002,Mobiliario y enseres,"900,00",,"900,00","900,00","900,00","450,00"
118,2015,01020,1112,220002,91002,"Prensa, revistas y publicaciones periódicas","14.000,00",,"14.000,00","14.000,00","14.000,00","7.000,00"
119,2015,01020,1112,220003,91002,Libros y otras publicaciones,"40.000,00",,"40.000,00","40.000,00","40.000,00","20.000,00"
120,2015,01020,1112,220004,91002,Material informático,"3.600,00",,"3.600,00","3.600,00","3.600,00","1.800,00"
121,2015,01020,1112,220009,91002,Otro material de oficina,"500,00",,"500,00","500,00","500,00","250,00"
122,2015,01020,1112,221000,91002,Energía eléctrica,"38.000,00",,"38.000,00","38.000,00","38.000,00","19.000,00"
123,2015,01020,1112,221001,91002,Agua,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
124,2015,01020,1112,221003,91002,Combustibles,"3.200,00",,"3.200,00","3.200,00","3.200,00","1.600,00"
125,2015,01020,1112,221004,91002,Vestuario,"1.900,00",,"1.900,00","1.900,00","1.900,00","950,00"
126,2015,01020,1112,221009,91002,Otros suministros,"1.500,00",,"1.500,00","1.500,00","1.500,00","750,00"
127,2015,01020,1112,222000,91002,Telefónicas,"17.000,00",,"17.000,00","17.000,00","17.000,00","8.500,00"
128,2015,01020,1112,222001,91002,Postales,"9.000,00",,"9.000,00","9.000,00","9.000,00","4.500,00"
129,2015,01020,1112,222009,91002,Otras comunicaciones,"2.700,00",,"2.700,00","2.700,00","2.700,00","1.350,00"
130,2015,01020,1112,223000,91002,Transporte,"2.700,00",,"2.700,00","2.700,00","2.700,00","1.350,00"
131,2015,01020,1112,224000,91002,Primas de Edificios y locales,"4.700,00",,"4.700,00","4.700,00","4.700,00","2.350,00"
132,2015,01020,1112,224001,91002,Primas de vehículos,"1.700,00",,"1.700,00","1.700,00","1.700,00","850,00"
133,2015,01020,1112,225000,91002,Tributos locales,"1.500,00",,"1.500,00","1.500,00","1.500,00","750,00"
134,2015,01020,1112,226001,91002,Atenciones protocolarias y representativas,"16.100,00",,"16.100,00","16.100,00","16.100,00","8.050,00"
135,2015,01020,1112,226002,91002,Gastos de divulgación y promoción,"24.300,00","-6.075,00","18.225,00","18.225,00","18.225,00","12.150,00"
136,2015,01020,1112,226005,91002,Reuniones y conferencias,"9.800,00","-2.450,00","7.350,00","7.350,00","7.350,00","4.900,00"
137,2015,01020,1112,226009,91002,Otros gastos diversos,"300,00",,"300,00","300,00","300,00","150,00"
138,2015,01020,1112,227000,91002,Limpieza y aseo,"52.000,00",,"52.000,00","52.000,00","52.000,00","26.000,00"
139,2015,01020,1112,227001,91002,Seguridad,"42.500,00",,"42.500,00","42.500,00","42.500,00","21.250,00"
140,2015,01020,1112,227003,91002,Postales,"7.500,00",,"7.500,00","7.500,00","7.500,00","3.750,00"
141,2015,01020,1112,227006,91002,Estudios y trabajos técnicos,"9.000,00",,"9.000,00","9.000,00","9.000,00","4.500,00"
142,2015,01020,1112,227009,91002,Otros trabajos realizados por otras empresas,"15.500,00",,"15.500,00","15.500,00","15.500,00","7.750,00"
143,2015,01020,1112,230000,91002,Dietas,"9.500,00",,"9.500,00","9.500,00","9.500,00","4.750,00"
144,2015,01020,1112,231000,91002,Locomoción,"7.000,00",,"7.000,00","7.000,00","7.000,00","3.500,00"
145,2015,01020,1112,480191,91002,Convenio con el Justicia de Aragón,"12.735,18","-3.183,78","9.551,40","9.551,40","9.551,40","6.367,60"
146,2015,01030,1114,100000,91002,Retribuciones básicas de Altos Cargos,"134.259,48",,"134.259,48","134.259,48","134.259,48","100.694,61"
147,2015,01030,1114,100001,91002,Otras remuneraciones de Altos Cargos,"86.900,74",,"86.900,74","86.900,74","86.900,74","65.175,57"
148,2015,01030,1114,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"34.438,00",,"34.438,00","34.438,00","34.438,00","25.828,50"
149,2015,01030,1114,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"20.600,00",,"20.600,00","20.600,00","20.600,00","15.450,00"
150,2015,01030,1114,120000,91002,Sueldos de Personal Funcionario,"613.123,08",,"613.123,08","613.123,08","613.123,08","459.842,31"
151,2015,01030,1114,120005,91002,Trienios de Personal Funcionario,"221.327,88",,"221.327,88","204.329,01","204.329,01","165.995,91"
152,2015,01030,1114,120006,91002,Pagas extraordinarias de Personal Funcionario,"229.380,70","0,00","229.380,70","246.379,57","246.379,57","114.690,36"
153,2015,01030,1114,121000,91002,Complemento de destino de Personal Funcionario,"297.970,44",,"297.970,44","297.970,44","297.970,44","148.985,22"
154,2015,01030,1114,121001,91002,Complemento específico de Personal Funcionario,"264.672,12",,"264.672,12","264.672,12","264.672,12","132.336,06"
155,2015,01030,1114,122002,91002,Otras retribuciones en especie,"6.378,47",,"6.378,47","6.378,47","6.378,47","4.783,86"
156,2015,01030,1114,150001,91002,Productividad variable de Funcionarios,"110.087,64",,"110.087,64","110.087,64","110.087,64","55.043,82"
157,2015,01030,1114,151000,91002,Gratificaciones de Personal Funcionario,"3.600,00",,"3.600,00","3.600,00","3.600,00","2.700,00"
158,2015,01030,1114,160000,91002,Seguridad social,"279.284,79",,"279.284,79","279.284,79","279.284,79","139.642,40"
159,2015,01030,1114,160009,91002,Otras cuotas sociales,"3.711,12",,"3.711,12","3.711,12","3.711,12","2.783,34"
160,2015,01030,1114,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"20.000,00",,"20.000,00","20.000,00","20.000,00","15.000,00"
161,2015,01030,1114,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"3.571,66",,"3.571,66","3.571,66","3.571,66","2.678,76"
162,2015,01030,1114,165000,91002,Fondo de Acción Social,"20.227,39",,"20.227,39","20.227,39","20.227,39","15.170,55"
163,2015,01030,1114,165001,91002,Fondo de pensiones,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
164,2015,01030,1114,171000,91002,Fondos Adicionales,"99.125,41","0,00","99.125,41","99.125,41","99.125,41",
165,2015,01030,1114,206000,91002,Arrendamientos de equipos procesos de información,"500,00",,"500,00","500,00","500,00","375,00"
166,2015,01030,1114,212000,91002,Rep. y conservación edificios y otras construcc.,"15.000,00",,"15.000,00","15.000,00","15.000,00","11.250,00"
167,2015,01030,1114,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","1.000,00",,"1.000,00","1.000,00","1.000,00","750,00"
168,2015,01030,1114,215000,91002,Reparación y conservación de mobiliario y enseres,"500,00",,"500,00","500,00","500,00","375,00"
169,2015,01030,1114,216000,91002,Rep. y conserv. equipos procesos de información,"500,00",,"500,00","500,00","500,00","375,00"
170,2015,01030,1114,220000,91002,Ordinario no inventariable,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
171,2015,01030,1114,220001,91002,Mobiliario y enseres,"5.000,00",,"5.000,00","5.000,00","5.000,00","3.750,00"
172,2015,01030,1114,220002,91002,"Prensa, revistas y publicaciones periódicas","3.800,00",,"3.800,00","3.800,00","3.800,00","1.900,00"
173,2015,01030,1114,220003,91002,Libros y otras publicaciones,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
174,2015,01030,1114,220004,91002,Material informático,"9.000,00",,"9.000,00","9.000,00","9.000,00","4.500,00"
175,2015,01030,1114,220009,91002,Otro material de oficina,"1.000,00",,"1.000,00","1.000,00","1.000,00","750,00"
176,2015,01030,1114,221000,91002,Energía eléctrica,"38.000,00",,"38.000,00","38.000,00","38.000,00","19.000,00"
177,2015,01030,1114,221009,91002,Otros suministros,"300,00",,"300,00","300,00","300,00","225,00"
178,2015,01030,1114,222000,91002,Telefónicas,"7.000,00",,"7.000,00","7.000,00","7.000,00","3.500,00"
179,2015,01030,1114,222001,91002,Postales,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
180,2015,01030,1114,223000,91002,Transporte,"500,00",,"500,00","500,00","500,00","375,00"
181,2015,01030,1114,224002,91002,Primas de otro inmovilizado,"300,00",,"300,00","300,00","300,00","225,00"
182,2015,01030,1114,224003,91002,Otros riesgos,"100,00",,"100,00","100,00","100,00","75,00"
183,2015,01030,1114,225002,91002,Tributos estatales,"100,00",,"100,00","100,00","100,00","75,00"
184,2015,01030,1114,226000,91002,Cánones,"50.000,00",,"50.000,00","50.000,00","50.000,00","25.000,00"
185,2015,01030,1114,226001,91002,Atenciones protocolarias y representativas,"20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
186,2015,01030,1114,226002,91002,Gastos de divulgación y promoción,"20.000,00","-5.000,00","15.000,00","15.000,00","15.000,00","10.000,00"
187,2015,01030,1114,226005,91002,Reuniones y conferencias,"26.000,00","-6.500,00","19.500,00","19.500,00","19.500,00","13.000,00"
188,2015,01030,1114,226009,91002,Otros gastos diversos,"8.000,00",,"8.000,00","8.000,00","8.000,00","4.000,00"
189,2015,01030,1114,227000,91002,Limpieza y aseo,"35.000,00",,"35.000,00","35.000,00","35.000,00","17.500,00"
190,2015,01030,1114,227001,91002,Seguridad,"60.000,00",,"60.000,00","60.000,00","60.000,00","30.000,00"
191,2015,01030,1114,227006,91002,Estudios y trabajos técnicos,"88.731,97",,"88.731,97","88.731,97","88.731,97","44.365,98"
192,2015,01030,1114,230000,91002,Dietas,"15.000,00",,"15.000,00","15.000,00","15.000,00","7.500,00"
193,2015,01030,1114,231000,91002,Locomoción,"15.000,00",,"15.000,00","15.000,00","15.000,00","7.500,00"
194,2015,01030,1114,251000,91002,Realización de cursos de formación interna,"10.500,00",,"10.500,00","10.500,00","10.500,00","5.250,00"
195,2015,01030,1114,603000,91002,"Maquinaria, instalación y utillaje","2.000,00","-500,00","1.500,00","1.500,00","1.500,00","1.000,00"
196,2015,01030,1114,605000,91002,Mobiliario y enseres,"5.000,00","-1.250,00","3.750,00","3.750,00","3.750,00","2.500,00"
197,2015,01030,1114,606000,91002,Equipos para procesos de información,"10.500,00","-2.625,00","7.875,00","7.875,00","7.875,00","5.250,00"
198,2015,01030,1114,609000,91002,Inmovilizado Inmaterial,"6.000,00","-1.500,00","4.500,00","4.500,00","4.500,00","3.000,00"
199,2015,02010,1121,100000,91002,Retribuciones básicas de Altos Cargos,"17.071,80","45,89","17.117,69","17.117,69","17.117,69","17.117,69"
200,2015,02010,1121,100001,91002,Otras remuneraciones de Altos Cargos,"63.903,12","171,78","64.074,90","64.074,78","64.074,78","64.074,78"
201,2015,02010,1121,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"131.002,20","-60.173,74","70.828,46","70.828,46","70.828,46","70.828,46"
202,2015,02010,1121,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"267.649,88","-141.546,44","126.103,44","126.103,44","126.103,44","126.103,44"
203,2015,02010,1121,120000,91002,Sueldos de Personal Funcionario,"173.427,72","-25.406,20","148.021,52","147.160,08","147.160,08","147.160,08"
204,2015,02010,1121,120005,91002,Trienios de Personal Funcionario,"49.201,20","-766,28","48.434,92","42.546,40","42.546,40","42.546,40"
205,2015,02010,1121,120006,91002,Pagas extraordinarias de Personal Funcionario,"74.217,32","-3.286,37","70.930,95","71.792,39","71.792,39","71.792,39"
206,2015,02010,1121,121000,91002,Complemento de destino de Personal Funcionario,"125.915,40","-3.158,52","122.756,88","111.799,66","111.799,66","111.799,66"
207,2015,02010,1121,121001,91002,Complemento específico de Personal Funcionario,"266.766,12","-25.092,88","241.673,24","241.673,24","241.673,24","241.673,24"
208,2015,02010,1121,130001,91002,Antigüedad de Personal Laboral Fijo,"2.838,78",,"2.838,78","694,07","694,07","694,07"
209,2015,02010,1121,130003,91002,Otras remuneraciones de Personal Laboral Fijo,"4.000,00",,"4.000,00",,,
210,2015,02010,1121,160000,91002,Seguridad social,"276.474,51","-90.932,77","185.541,74","185.541,74","185.541,74","185.541,74"
211,2015,02010,1121,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"1.000,00",,"1.000,00",,,
212,2015,02010,1121,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"300,00",,"300,00",,,
213,2015,02010,1121,202000,91002,Arrendamientos de edificios y otras construcciones,"5.000,00",,"5.000,00",,,
214,2015,02010,1121,204000,91002,Arrendamientos de material de transporte,"300,00",,"300,00",,,
