_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
60,2020,G,1,10,101,,"Retrib.basic y otras rem. SGT, DG y asimilados","Retrib.basic y otras rem. SGT, DG y asimilados"
61,2020,G,1,11,110,,Básicas y otras P.Ev.Gab.,Retr. básicas y otras de Person. Eventual Gabinete
62,2020,G,1,12,120,,Ret. básicas Funcionarios,Retribuciones básicas de Personal Funcionario
63,2020,G,1,12,121,,Retr. compl. Funcionarios,Retrib. complementarias de Personal Funcionario
64,2020,G,1,12,122,,Retr.especie Funcionario,Retribuciones en especie de Personal Funcionario
65,2020,G,1,12,123,,Retr. Bás. P Func Docente,Retr. Básicas Personal Funcionario Docente
66,2020,G,1,12,124,,Retr. Com. P Func Docente,Retr. Complementarias Personal Funcionario Docente
67,2020,G,1,12,125,,RB F Nal. Justicia,Retribuciones Básicas Funcionarios Nal. Justicia
68,2020,G,1,12,126,,RC F Nal. Justicia,Retribuciones Complem. Funcionarios Nal. Justicia
69,2020,G,1,13,130,,Laboral fijo,Laboral fijo
70,2020,G,1,13,131,,Laboral Eventual,Laboral Eventual
71,2020,G,1,14,140,,Otro personal,Otro personal
72,2020,G,1,15,150,,Productividad,Productividad
73,2020,G,1,15,151,,Gratificaciones,Gratificaciones
74,2020,G,1,16,160,,Cuotas Sociales,Cuotas Sociales
75,2020,G,1,16,161,,Gtos.Soc.Func. y no labor,Gastos Sociales de Funcionarios y pers. no Laboral
76,2020,G,1,16,162,,Gtos. sociales Laborales,Gastos sociales de Personal Laboral
77,2020,G,1,16,165,,Fondo de Acción Social,Fondo de Acción Social
78,2020,G,1,17,170,,Fondo Incremento Norm.,Fondo de Incremento Normativo
79,2020,G,1,17,171,,Fondos Adicionales,Fondos Adicionales
80,2020,G,1,17,172,,Otros Fondos Adicionales,Otros Fondos Adicionales
81,2020,G,1,18,180,,"Ret. Func, est,no labor","Retr. personal. func., Estatutario y no laboral"
82,2020,G,1,18,182,,Retr otro Est. Temp.,Retribuciones de otro pers. estatutario temporal
83,2020,G,1,18,183,,Labor fijo de Inst.Sanit.,Personal laboral fijo de Instituciones Sanitarias
84,2020,G,1,18,184,,Personal laboral eventual,Personal laboral eventual
85,2020,G,1,18,185,,Inc.Rendim. Per Ins.Sanit,Inc. al rendimiento personal Instit. Sanitarias
86,2020,G,1,18,186,,"Cuotas,prest. y gtos soc.","Cuotas,prest. y gtos soc. de Pers Inst. Sanitar."
87,2020,G,1,18,187,,Personal en Formación,Personal en Formación
88,2020,G,2,20,200,,Arrend. Terr y  B. natur.,Arrendamientos de terrenos y bienes naturales
89,2020,G,2,20,202,,Arrend. Edific. y constr,Arrendamientos de edificios y otras construcciones
90,2020,G,2,20,203,,"Arrend. Maq,inst,utillaje","Arrendamientos maquinaria, instalación y utillaje"
91,2020,G,2,20,204,,Arrend. Material transp.,Arrendamientos de material de transporte
92,2020,G,2,20,205,,"Arrend. Mobil.,enseres",Arrendamientos de mobiliario y enseres
93,2020,G,2,20,206,,Arrend. Equip proc inform,Arrendamientos de equipos procesos de información
94,2020,G,2,20,209,,Arrend. otro inmov. mat.,Arrendamientos de otro inmovilizado material
95,2020,G,2,21,210,,Rep.Const.Terr y B.natur.,Rep. y conservación de terrenos y bienes naturales
96,2020,G,2,21,212,,Rep.Const. Edif. y constr,Rep. y conservación edificios y otras construcc.
97,2020,G,2,21,213,,"Rep.Const. Maq,inst,utill","Rep. y conserv. maquinaria,instalaciones,utillaje"
98,2020,G,2,21,214,,Rep.Const. Mat. transport,Reparación y conservación material de transporte
99,2020,G,2,21,215,,"Rep.Const. Mobil.,enseres",Reparación y conservación de mobiliario y enseres
100,2020,G,2,21,216,,Rep.Const. Equip informac,Rep. y conserv. equipos procesos de información
101,2020,G,2,21,219,,Rep.Const. otr inm. mat.,Rep. y conservación de otro inmovilizado material
102,2020,G,2,22,220,,Material de oficina,Material de oficina
103,2020,G,2,22,221,,Suministros,Suministros
104,2020,G,2,22,222,,Comunicaciones,Comunicaciones
105,2020,G,2,22,223,,Transporte,Transporte
106,2020,G,2,22,224,,Primas de seguros,Primas de seguros
107,2020,G,2,22,225,,Tributos,Tributos
108,2020,G,2,22,226,,Gastos diversos,Gastos diversos
109,2020,G,2,22,227,,Trabajos otras empresas,Trabajos realizados por otras empresas
110,2020,G,2,22,229,,Gtos. Ctros doc. no univ.,Gastos en centros docentes no universitarios
111,2020,G,2,23,230,,Dietas,Dietas
112,2020,G,2,23,231,,Locomoción,Locomoción
113,2020,G,2,23,232,,Traslado,Traslado
114,2020,G,2,23,233,,Gastos a través de agencias de viajes,Gastos a través de agencias de viaje
115,2020,G,2,23,239,,Otras indemnizaciones,Otras indemnizaciones
116,2020,G,2,24,240,,Arrend. servicios nuevos,Arrendamientos para servicios nuevos
117,2020,G,2,24,241,,Rep. conserv serv. nuevos,Reparación y conservación para servicios nuevos
118,2020,G,2,24,242,,"Mater,sumin. serv. nuevos","Material,suministros y otros para servicios nuevos"
119,2020,G,2,24,243,,"Dietas,locom. serv.nuevos",Dietas y locomociones para servicios nuevos
120,2020,G,2,24,244,,Ac.concertada serv.nuevos,Acción concertada en servicios nuevos
121,2020,G,2,24,249,,Otros gastos serv. nuevos,Otros gastos en servicios nuevos
122,2020,G,2,25,250,,Gastos pruebas selectivas,Gastos en pruebas selectivas
123,2020,G,2,25,251,,Realización de cursos,Gastos de realización de cursos
124,2020,G,2,26,261,,Concier. Asist. Sanitaria,Conciertos para Asistencia Sanitaria
125,2020,G,2,26,262,,Otros Serv. As. Sanitaria,Otros Servicios de Asistencia Sanitaria
126,2020,G,2,26,263,,Acc.concertada S.Sociales,Acción concertada en Servicios Sociales
127,2020,G,3,30,300,,Intereses títulos Deuda,Intereses de títulos de la Deuda
128,2020,G,3,30,301,,"Gtos em,mod,cancel. Deuda","Gastos de emisión, modificación y cancelación"
129,2020,G,3,30,303,,Rendimientos implícitos,Rendimientos implícitos
130,2020,G,3,31,310,,Inter. préstamos interior,Intereses de Préstamos del interior
131,2020,G,3,31,311,,"Gto form,mod,canc. pr.int","Gastos de formalización,modificación y cancelación"
132,2020,G,3,31,312,,Inter.gtos oper.derivados,Intereses y otros de operaciones con derivados
133,2020,G,3,32,320,,Inter. préstamos exterior,Intereses de préstamos del exterior
134,2020,G,3,32,321,,"Gto form,mod,canc. pr.ext","Gastos de formalización,modificación y cancelación"
135,2020,G,3,35,350,,Intereses de depósitos,Intereses de depósitos
136,2020,G,3,35,351,,Intereses de fianzas,Intereses de fianzas
137,2020,G,3,35,352,,Intereses de demora,Intereses de demora
138,2020,G,3,35,353,,Gastos de avales,Gastos de avales
139,2020,G,3,35,354,,Intereses de arrendamiento financiero,Intereses de arrendamiento financiero
140,2020,G,3,35,359,,Otros gastos financieros,Otros gastos financieros
141,2020,G,3,39,390,,"Inter.otros prést,anticip",Intereses de otros préstamos y anticipos
142,2020,G,3,39,391,,"Gts.otros prést.,anticip.",Gastos de otros préstamos y anticipos
143,2020,G,3,39,392,,Int. y otros op. der.fin.,Intereses y otros oper. con derivados financieros
144,2020,G,4,40,400,,A la Admón General Estado,A la Administración General del Estado
145,2020,G,4,40,405,,A otros Entes de A.G.E.,A otros entes de la Administración General Estado
146,2020,G,4,41,410,,A Organismos Autónomos,A Organismos Autónomos
147,2020,G,4,42,420,,A la Tesor. General S.S.,A la Tesorería General de la Seguridad Social
148,2020,G,4,42,421,,A otros Entes de la S.S.,A otros entes de la Seguridad Social
149,2020,G,4,44,440,,A Empr. y Entes Públicos,A Empresas Públicas y otros Entes Públicos
150,2020,G,4,45,450,,A Comunidades Autónomas,A Comunidades Autónomas
151,2020,G,4,46,460,,A Corporaciones Locales,A Corporaciones Locales
152,2020,G,4,47,470,,A Empresas Privadas,A Empresas Privadas
153,2020,G,4,48,480,,"A fam,ins.sin fines lucro",A familias e instituciones sin fines de lucro
154,2020,G,4,49,490,,Al Exterior,Al Exterior
155,2020,G,5,50,500,,Fondo Contingencia,Fondo de Contingencia de Ejecución Presupuestaria
156,2020,G,6,60,600,,Terrenos y bien. natural,Terrenos y bienes naturales
157,2020,G,6,60,602,,Edific. y construcciones,Edificios y otras construcciones
158,2020,G,6,60,603,,Maq. instalac. y utillaje,"Maquinaria, instalación y utillaje"
159,2020,G,6,60,604,,Material de transporte,Material de transporte
160,2020,G,6,60,605,,Mobiliario y enseres,Mobiliario y enseres
161,2020,G,6,60,606,,Equipos procesos inform.,Equipos para procesos de información
162,2020,G,6,60,607,,Bien. destin. uso general,Bienes destinados para uso general
163,2020,G,6,60,608,,Otro inmoviliz. material,Otro inmovilizado material
164,2020,G,6,60,609,,Inmovilizado Inmaterial,Inmovilizado Inmaterial
165,2020,G,6,61,610,,Intereses de demora de inversiones,Intereses de demora de inversiones
166,2020,G,7,70,700,,A la Admón General Estado,A la Administración General del Estado
167,2020,G,7,70,705,,A otros entes de A.G.E.,A otros entes de la Administración Genral. Estado
168,2020,G,7,71,710,,A Organismos Autónomos,A Organismos Autónomos
169,2020,G,7,72,720,,A la Tesor. General S.S.,A la Tesorería General de la Seguridad Social
170,2020,G,7,72,721,,A otros entes de la S.S.,A otros entes de la Seguridad Social
171,2020,G,7,74,740,,A Empr. y Entes Públicos,A Empresas Públicas y otros Entes Públicos
172,2020,G,7,75,750,,A Comunidades Autónomas,A Comunidades Autónomas
173,2020,G,7,76,760,,A Corporaciones Locales,A Corporaciones Locales
174,2020,G,7,77,770,,A Empresas Privadas,A Empresas Privadas
175,2020,G,7,78,780,,"A fam,ins.sin fines lucro",A familias e instituciones sin fines de lucro
176,2020,G,7,79,790,,Al Exterior,Al Exterior
177,2020,G,8,80,800,,Concedidos a corto plazo,Préstamos y anticipos concedidos a corto plazo
178,2020,G,8,80,801,,Concedidos a largo plazo,Préstamos y anticipos concedidos a largo plazo
179,2020,G,8,81,810,,Compra acc.part.Sect.Públ,Compra acciones y participaciones Sector Público
180,2020,G,8,82,820,,Compra acc.part.Sect.Priv,Compra acciones y participaciones Sector Privado
181,2020,G,8,85,850,,Constitución de fianzas,Constitución de fianzas
182,2020,G,8,85,851,,Constitución de depósitos,Constitución de depósitos
183,2020,G,8,87,870,,Aport. Patrimoniales,Aportaciones Patrimoniales
184,2020,G,9,90,900,,Canc. tít. Deuda l/ plazo,Cancelación de títulos de la Deuda a largo plazo
185,2020,G,9,91,910,,Canc. prést l/p Ent.Créd.,Canc. préstamos l/plazo con Entidades de Crédito
186,2020,G,9,91,911,,Canc. prést c/p Ent.Créd.,Canc. préstamos c/plazo con Entidades de Crédito
187,2020,G,9,91,912,,Amort. prést l/p E.S.Públ,Amort. préstamos l/plazo con Entes Sector Público
188,2020,G,1,10,100,100000,Retr.básicas de Alt.Cargo,Retribuciones básicas de Altos Cargos
189,2020,G,1,10,100,100001,Otras remun. de Alt.Cargo,Otras remuneraciones de Altos Cargos
190,2020,G,1,10,100,100005,Trienios,Trienios
191,2020,G,1,10,100,100006,Pagas Extraordinarias Altos Cargos,Pagas Extraordinarias Altos Cargos
192,2020,G,1,10,100,100009,Otras remuneraciones complementarias,Otras remuneraciones complementarias
193,2020,G,1,10,101,101000,"Retribuciones básicas de SGT, DG y asimilados","Retribuciones básicas de SGT, DG y asimilados"
194,2020,G,1,10,101,101001,"Complemento de destino de SGT, DG y asimilados","Complemento de destino de SGT, DG y asimilados"
195,2020,G,1,10,101,101002,"Complemento específico de SGT, DG y asimilados","Complemento específico de SGT, DG y asimilados"
196,2020,G,1,10,101,101005,"Trienios de SGT, DG y asimilados","Trienios de SGT, DG y asimilados"
197,2020,G,1,10,101,101006,"Pagas extraordinarias de SGT, DG y asimilados","Pagas extraordinarias de SGT, DG y asimilados"
198,2020,G,1,10,101,101009,"Otras rem. complementarias de SGT, DG y asimilados","Otras rem. complementarias de SGT, DG y asimilados"
199,2020,G,1,11,110,110000,Retr.básicas de P.Ev.Gab.,Retribuciones básicas Pers. Eventual de Gabinete
200,2020,G,1,11,110,110001,Otras remun. de P.Ev.Gab.,Otras remuneraciones de Pers. Eventual de Gabinete
201,2020,G,1,11,110,110005,Trienios de P.Ev.Gab.,Trienios de Pers. Eventual de Gabinete
202,2020,G,1,11,110,110006,Pagas extra. de P.Ev.Gab.,Pagas extraordinarias Pers. Eventual de Gabinete
203,2020,G,1,11,110,110009,Otras retribuciones complementarias de personal ev,Otras retribuciones complementarias de personal ev
204,2020,G,1,12,120,120000,Sueldos de Funcionarios,Sueldos de Personal Funcionario
205,2020,G,1,12,120,120005,Trienios de Funcionarios,Trienios de Personal Funcionario
206,2020,G,1,12,120,120006,Pagas extras Funcionarios,Pagas extraordinarias de Personal Funcionario
207,2020,G,1,12,120,120170,Incremento retributivo Cortes de Aragón,Incremento retributivo Cortes de Aragón
208,2020,G,1,12,121,121000,C. destino Funcionarios,Complemento de destino de Personal Funcionario
209,2020,G,1,12,121,121001,C. especif. Funcionarios,Complemento específico de Personal Funcionario
210,2020,G,1,12,121,121008,No operativo,No operativo
211,2020,G,1,12,121,121009,Otras retr. compl. Func.,Otras retribuciones complementarias Funcionarios
212,2020,G,1,12,122,122000,Casa vivienda,Casa vivienda
213,2020,G,1,12,122,122001,Vestuario,Vestuario
214,2020,G,1,12,122,122002,Otras ret. en especie,Otras retribuciones en especie
215,2020,G,1,12,123,123000,Sueldos P. Func. Docente,Sueldos Personal Funcionario Docente
216,2020,G,1,12,123,123005,Trienios P Func. Docente,Trienios Personal Funcionario Docente
217,2020,G,1,12,123,123006,Pag. Ext. P Func. Docente,Pagas Extras Personal Funcionario Docente
218,2020,G,1,12,124,124000,Comp. Dest. P Func Docent,Complemento Destino Personal Funcionario Docente
219,2020,G,1,12,124,124001,Comp. Esp. P Func Docent,Complemento Específic Personal Funcionario Docente
220,2020,G,1,12,124,124009,Otras Ret. Com P F Docent,Otras Retrib. Complem. Personal Funcionario Docent
221,2020,G,1,12,125,125000,Sueldo Funcionario Justic,Sueldo Funcionarios Cuerpo Nal. Justicia
222,2020,G,1,12,125,125005,Trienios Funcionario Just,Trienios Funcionarios Cuerpo Nal. Justicia
223,2020,G,1,12,125,125006,Extras Funcionarios Justi,Extras Funcionarios Cuerpo Nal. Justicia
224,2020,G,1,12,126,126000,C. Des Funcionario Justic,C. Destino Funcionarios Cuerpo Nal. Justicia
225,2020,G,1,12,126,126001,C. Esp Funcionario Justic,C. Específico Funcionarios Cuerpo Nal. Justicia
226,2020,G,1,12,126,126008,Comp. ProgCon. F Nal. Jus,Comp. Prog. Concretos Act. Fun. C. Nales. Justicia
227,2020,G,1,12,126,126009,Otras RC F Nal. Justicia,Otras R. Complementarias Funcionarios Nal. Justici
228,2020,G,1,13,130,130000,Salario base Labor. Fijos,Salario base de Personal Laboral Fijo
229,2020,G,1,13,130,130001,Antigüedad Labor. Fijos,Antigüedad de Personal Laboral Fijo
230,2020,G,1,13,130,130002,Pagas extras Labor. Fijos,Pagas extraordinarias de Personal Laboral Fijo
231,2020,G,1,13,130,130003,Otras remun. Labor. Fijos,Otras remuneraciones de Personal Laboral Fijo
232,2020,G,1,13,130,130009,Otras remun. complem. Labor. Fijos,O. remuneraciones complement Personal Laboral Fijo
233,2020,G,1,13,131,131000,Salario base Labor.Event.,Salario base de Personal Laboral Eventual
234,2020,G,1,13,131,131001,Otras remun. Labor.Event.,Otras remuneraciones de Personal Laboral Eventual
235,2020,G,1,13,131,131009,Otras remun. comple. pers. Lab. eventual,Otras remun. comple. pers. Lab. eventual
236,2020,G,1,13,131,131100,Sal. Base P Lab Event Doc,Salario Base Personal Laboral Eventual Docente
237,2020,G,1,13,131,131101,Otras Rem P Lab Ev Docent,Otras Remuneraciones Pers Laboral Eventual Docente
238,2020,G,1,14,140,140000,Otro personal,Otro personal
239,2020,G,1,14,140,140100,Otro personal docente,Otro personal docente
240,2020,G,1,15,150,150000,Product fija Funcionarios,Productividad fija de Funcionarios
241,2020,G,1,15,150,150001,Product var. Funcionarios,Productividad variable de Funcionarios
242,2020,G,1,15,151,151000,Gratif. Funcionarios,Gratificaciones de Personal Funcionario
243,2020,G,1,15,151,151001,Gratif. no Funcionarios,Gratificaciones de Personal no Funcionario
244,2020,G,1,15,151,151002,Gratif. Pers Func Docente,Gratificaciones Personal Funcionario Docente
245,2020,G,1,15,151,151003,Jubilac. Docentes LOE,Incentivos jubilación Personal Docente L.O.E.
246,2020,G,1,15,151,151004,Jubilac. Docentes DGA,Incentivos jubilación Personal Docente D.G.A.
247,2020,G,1,15,151,151005,Gratif. Cuerpos Justicia,Gratific extraord. Cuerpos Nacionales de Justicia
248,2020,G,1,16,160,160000,Seguridad social,Seguridad social
249,2020,G,1,16,160,160001,MUFACE,MUFACE
250,2020,G,1,16,160,160009,Otras cuotas sociales,Otras cuotas sociales
251,2020,G,1,16,160,160100,S. Social Pers. Docente,Seguridad Social Personal Docente
252,2020,G,1,16,160,160200,SS Funcionarios Nal. Just,S. Social Funcionarios Cuerpos Nal. Justicia
253,2020,G,1,16,160,160300,SS Pers. Inst. Sanitarias,S. Social Personal Instituciones Sanitarias
254,2020,G,1,16,161,161000,Form.Perfecc. Fun no Lab.,Formación y perfeccion. Funcionarios y no Laboral
255,2020,G,1,16,161,161001,Economatos y comedores,Economatos y comedores. Funcionarios y no Laboral
256,2020,G,1,16,161,161009,Otros GtosSoc.Func no Lab,Otros Gtos Sociales de Funcionarios y no Laborales
257,2020,G,1,16,161,161109,Otros G Soc PFun y no L D,Otros g sociales p funcionario y no laboral docent
258,2020,G,1,16,162,162000,"Formac,perfecc. Laborales",Formación y perfeccionamiento de Personal Laboral
259,2020,G,1,16,162,162001,Economatos y comedores,Economatos y comedores de Personal Laboral
260,2020,G,1,16,162,162009,Otros gtos social Labor.,Otros gastos sociales de Personal Laboral
261,2020,G,1,16,162,162109,Otros G Soc PLDocente,Otros gastos sociales personal laboral docente
262,2020,G,1,16,162,162110,Formación Profesional para el Empleo. FUNDAE,Formación Profesional para el Empleo. FUNDAE
263,2020,G,1,16,165,165000,Fondo de Acción Social,Fondo de Acción Social
264,2020,G,1,16,165,165001,Fondo de pensiones,Fondo de pensiones
265,2020,G,1,16,165,165002,Fondo Especial de Acción Social,Fondo Especial de Acción Social
266,2020,G,1,17,170,170000,Fondo Incremento Normat.,Fondo de Incremento Normativo
267,2020,G,1,17,170,170171,"FITE. CONVOCATO GASISTICOS, ELECTRICOS E HIDRAULIC","FITE. CONVOCATO GASISTICOS, ELECTRICOS E HIDRAULIC"
268,2020,G,1,17,171,171000,Fondos Adicionales,Fondos Adicionales
269,2020,G,1,17,172,172000,Otros Fondos Adicionales,Otros Fondos Adicionales
270,2020,G,1,18,180,180000,Sueldos del grupo A,Sueldos del grupo A
271,2020,G,1,18,180,180001,No operativo,No operativo
272,2020,G,1,18,180,180002,Sueldos del grupo B,Sueldos del grupo B
273,2020,G,1,18,180,180003,No operativo,No operativo
274,2020,G,1,18,180,180004,Sueldos grupo C,Sueldos del grupo C
275,2020,G,1,18,180,180005,Sueldos grupo D,Sueldos del grupo D
276,2020,G,1,18,180,180006,Sueldos grupo E,Sueldos del grupo E
277,2020,G,1,18,180,180050,Antigüedad,Antigüedad
278,2020,G,1,18,180,180060,"Extra Func,est,no labor","Pagas Extra.Pers.func,estatutario y no laboral"
279,2020,G,1,18,180,180100,C.Destino Estatut.,Complemento de destino de Pers. Estatutario
280,2020,G,1,18,180,180101,C.Carrera Estatut-Grupo A,Complemento Carrera Pers. Estatutario - Grupo A
281,2020,G,1,18,180,180102,C.Carrera Estatut-Grupo B,Complemento Carrera Pers. Estatutario - Grupo B
282,2020,G,1,18,180,180103,C.Carrera Estatut-Grupo C,Complemento Carrera Pers. Estatutario - Grupo C
283,2020,G,1,18,180,180104,C.Carrera Estatut-Grupo D,Complemento Carrera Pers. Estatutario - Grupo D
284,2020,G,1,18,180,180105,C.Carrera Estatut-Grupo E,Complemento Carrera Pers. Estatutario - Grupo E
285,2020,G,1,18,180,180110,C.Espec.Pers no sanitario,Compl. específico. Pers no sanitario
286,2020,G,1,18,180,180111,C.Espec.Sanit facult,Compl. específico. Pers sanitario facult.
287,2020,G,1,18,180,180112,C.Espec. Sanit no facult.,Compl. específico. Pers sanitario no facult.
288,2020,G,1,18,180,180120,Turnic. No sanitario,Compl. específico turnicidad. Pers no sanitario
289,2020,G,1,18,180,180121,Turnic. Sanitario facul,Compl. específico turnicidad. Pers sanitario facul
290,2020,G,1,18,180,180122,Turnic. Sanitar no facul,Compl. específico turnicidad. Pers sanit no facul
291,2020,G,1,18,180,180130,At.Cont. No sanitario,Compl. atención continuada. Pers no sanitario
292,2020,G,1,18,180,180131,At.Cont. San facul,Compl. atención continuada. Pers sanit facul
293,2020,G,1,18,180,180132,At.Cont. Sanitar no facul,Compl. atención continuada. Pers sanitar no facul
294,2020,G,1,18,180,180140,Compl. transit. absorb.,Complementos transitorios absorbibles
295,2020,G,1,18,180,180150,No operativo,No operativo
296,2020,G,1,18,180,180190,Otros complementos,Otros complementos
297,2020,G,1,18,182,182000,P.Est. temporal. Grupo A,Personal Estatutario temporal. Grupo A
298,2020,G,1,18,182,182001,P.Est. temporal. Grupo B,Personal Estatutario temporal. Grupo B
299,2020,G,1,18,182,182002,P.Est. temporal. Grupo C,Personal Estatutario temporal. Grupo C
300,2020,G,1,18,182,182003,P.Est. temporal. Grupo D,Personal Estatutario temporal. Grupo D
301,2020,G,1,18,182,182004,P.Est. temporal. Grupo E,Personal Estatutario temporal. Grupo E
302,2020,G,1,18,182,182005,Compl.Pers Estat.Temporal,Retrib. complementarias Pers Estatutario Temporal
303,2020,G,1,18,183,183002,Otro pers.Básicas y otras,Otro personal. Retrib. básicas y otras remun.
304,2020,G,1,18,184,184000,Básicas y otras remun.,Retribuciones básicas y otras remuneraciones
305,2020,G,1,18,185,185000,Prod. fija Estat,Productividad fija Personal Estatutario
306,2020,G,1,18,185,185001,Prod. var. Estat,Productividad variable Personal Estatutario
307,2020,G,1,18,186,186000,Seguridad social,Seguridad social
308,2020,G,1,18,186,186001,Formación del Personal,Formación del Personal
309,2020,G,1,18,186,186002,Ayudas para estudio,Ayudas para estudio
310,2020,G,1,18,186,186003,Acción Social,Acción Social
311,2020,G,1,18,186,186004,Otros,Otros
312,2020,G,1,18,187,187000,Sueldos Pers.Formación,Sueldos de Personal en formación
313,2020,G,1,18,187,187001,Paga Extra Pers.Formación,Pagas Extraordinarias de Personal en Formación
314,2020,G,1,18,187,187002,C.At.Cont. Pers.Formación,Compl. de At. Continuada de Personal en Formación
315,2020,G,2,20,200,200000,Arrend. Terr y  B. natur.,Arrendamientos de terrenos y bienes naturales
316,2020,G,2,20,202,202000,Arrend. Edific. y constr,Arrendamientos de edificios y otras construcciones
317,2020,G,2,20,203,203000,"Arrend. Maq,inst,utillaje","Arrendamientos maquinaria, instalación y utillaje"
318,2020,G,2,20,204,204000,Arrend. Material transp.,Arrendamientos de material de transporte
319,2020,G,2,20,205,205000,"Arrend. Mobil.,enseres",Arrendamientos de mobiliario y enseres
320,2020,G,2,20,206,206000,Arrend. Equip proc inform,Arrendamientos de equipos procesos de información
321,2020,G,2,20,209,209000,Arrend. otro inmov. mat.,Arrendamientos de otro inmovilizado material
