_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
162,2016,G,6,60,609,,Inmovilizado Inmaterial,Inmovilizado Inmaterial
163,2016,G,6,61,610,,Intereses de demora de inversiones,Intereses de demora de inversiones
164,2016,G,7,70,700,,A la Admón General Estado,A la Administración General del Estado
165,2016,G,7,70,705,,A otros entes de A.G.E.,A otros entes de la Administración Genral. Estado
166,2016,G,7,71,710,,A Organismos Autónomos,A Organismos Autónomos
167,2016,G,7,72,720,,A la Tesor. General S.S.,A la Tesorería General de la Seguridad Social
168,2016,G,7,72,721,,A otros entes de la S.S.,A otros entes de la Seguridad Social
169,2016,G,7,74,740,,A Empr. y Entes Públicos,A Empresas Públicas y otros Entes Públicos
170,2016,G,7,75,750,,A Comunidades Autónomas,A Comunidades Autónomas
171,2016,G,7,76,760,,A Corporaciones Locales,A Corporaciones Locales
172,2016,G,7,77,770,,A Empresas Privadas,A Empresas Privadas
173,2016,G,7,78,780,,"A fam,ins.sin fines lucro",A familias e instituciones sin fines de lucro
174,2016,G,7,79,790,,Al Exterior,Al Exterior
175,2016,G,8,80,800,,Concedidos a corto plazo,Préstamos y anticipos concedidos a corto plazo
176,2016,G,8,80,801,,Concedidos a largo plazo,Préstamos y anticipos concedidos a largo plazo
177,2016,G,8,81,810,,Compra acc.part.Sect.Públ,Compra acciones y participaciones Sector Público
178,2016,G,8,82,820,,Compra acc.part.Sect.Priv,Compra acciones y participaciones Sector Privado
179,2016,G,8,85,850,,Constitución de fianzas,Constitución de fianzas
180,2016,G,8,85,851,,Constitución de depósitos,Constitución de depósitos
181,2016,G,8,87,870,,Aport. Patrimoniales,Aportaciones Patrimoniales
182,2016,G,9,90,900,,Canc. tít. Deuda l/ plazo,Cancelación de títulos de la Deuda a largo plazo
183,2016,G,9,91,910,,Canc. prést l/p Ent.Créd.,Canc. préstamos l/plazo con Entidades de Crédito
184,2016,G,9,91,911,,Canc. prést c/p Ent.Créd.,Canc. préstamos c/plazo con Entidades de Crédito
185,2016,G,9,91,912,,Amort. prést l/p E.S.Públ,Amort. préstamos l/plazo con Entes Sector Público
186,2016,G,1,10,100,100000,Retr.básicas de Alt.Cargo,Retribuciones básicas de Altos Cargos
187,2016,G,1,10,100,100001,Otras remun. de Alt.Cargo,Otras remuneraciones de Altos Cargos
188,2016,G,1,11,110,110000,Retr.básicas de P.Ev.Gab.,Retribuciones básicas Pers. Eventual de Gabinete
189,2016,G,1,11,110,110001,Otras remun. de P.Ev.Gab.,Otras remuneraciones de Pers. Eventual de Gabinete
190,2016,G,1,12,120,120000,Sueldos de Funcionarios,Sueldos de Personal Funcionario
191,2016,G,1,12,120,120005,Trienios de Funcionarios,Trienios de Personal Funcionario
192,2016,G,1,12,120,120006,Pagas extras Funcionarios,Pagas extraordinarias de Personal Funcionario
193,2016,G,1,12,121,121000,C. destino Funcionarios,Complemento de destino de Personal Funcionario
194,2016,G,1,12,121,121001,C. especif. Funcionarios,Complemento específico de Personal Funcionario
195,2016,G,1,12,121,121008,C. progr. esp. Justicia,Compl. programas concretos de actuación Justicia
196,2016,G,1,12,121,121009,Otras retr. compl. Func.,Otras retribuciones complementarias Funcionarios
197,2016,G,1,12,122,122000,Casa vivienda,Casa vivienda
198,2016,G,1,12,122,122001,Vestuario,Vestuario
199,2016,G,1,12,122,122002,Otras ret. en especie,Otras retribuciones en especie
200,2016,G,1,12,123,123000,Sueldos P. Func. Docente,Sueldos Personal Funcionario Docente
201,2016,G,1,12,123,123005,Trienios P Func. Docente,Trienios Personal Funcionario Docente
202,2016,G,1,12,123,123006,Pag. Ext. P Func. Docente,Pagas Extras Personal Funcionario Docente
203,2016,G,1,12,124,124000,Comp. Dest. P Func Docent,Complemento Destino Personal Funcionario Docente
204,2016,G,1,12,124,124001,Comp. Esp. P Func Docent,Complemento Específic Personal Funcionario Docente
205,2016,G,1,12,124,124009,Otras Ret. Com P F Docent,Otras Retrib. Complem. Personal Funcionario Docent
206,2016,G,1,12,125,125000,Sueldo Funcionario Justic,Sueldo Funcionarios Cuerpo Nal. Justicia
207,2016,G,1,12,125,125005,Trienios Funcionario Just,Trienios Funcionarios Cuerpo Nal. Justicia
208,2016,G,1,12,125,125006,Extras Funcionarios Justi,Extras Funcionarios Cuerpo Nal. Justicia
209,2016,G,1,12,126,126000,C. Des Funcionario Justic,C. Destino Funcionarios Cuerpo Nal. Justicia
210,2016,G,1,12,126,126001,C. Esp Funcionario Justic,C. Específico Funcionarios Cuerpo Nal. Justicia
211,2016,G,1,12,126,126008,Comp. ProgCon. F Nal. Jus,Comp. Prog. Concretos Act. Fun. C. Nales. Justicia
212,2016,G,1,12,126,126009,Otras RC F Nal. Justicia,Otras R. Complementarias Funcionarios Nal. Justici
213,2016,G,1,13,130,130000,Salario base Labor. Fijos,Salario base de Personal Laboral Fijo
214,2016,G,1,13,130,130001,Antigüedad Labor. Fijos,Antigüedad de Personal Laboral Fijo
215,2016,G,1,13,130,130002,Pagas extras Labor. Fijos,Pagas extraordinarias de Personal Laboral Fijo
216,2016,G,1,13,130,130003,Otras remun. Labor. Fijos,Otras remuneraciones de Personal Laboral Fijo
217,2016,G,1,13,131,131000,Salario base Labor.Event.,Salario base de Personal Laboral Eventual
218,2016,G,1,13,131,131001,Otras remun. Labor.Event.,Otras remuneraciones de Personal Laboral Eventual
219,2016,G,1,13,131,131009,Otras remun. comple. pers. Lab. eventual,Otras remun. comple. pers. Lab. eventual
220,2016,G,1,13,131,131100,Sal. Base P Lab Event Doc,Salario Base Personal Laboral Eventual Docente
221,2016,G,1,13,131,131101,Otras Rem P Lab Ev Docent,Otras Remuneraciones Pers Laboral Eventual Docente
222,2016,G,1,14,140,140000,Otro personal,Otro personal
223,2016,G,1,14,140,140100,Otro personal docente,Otro personal docente
224,2016,G,1,15,150,150000,Product fija Funcionarios,Productividad fija de Funcionarios
225,2016,G,1,15,150,150001,Product var. Funcionarios,Productividad variable de Funcionarios
226,2016,G,1,15,151,151000,Gratif. Funcionarios,Gratificaciones de Personal Funcionario
227,2016,G,1,15,151,151001,Gratif. no Funcionarios,Gratificaciones de Personal no Funcionario
228,2016,G,1,15,151,151002,Gratif. Pers Func Docente,Gratificaciones Personal Funcionario Docente
229,2016,G,1,15,151,151003,Jubilac. Docentes LOE,Incentivos jubilación Personal Docente L.O.E.
230,2016,G,1,15,151,151004,Jubilac. Docentes DGA,Incentivos jubilación Personal Docente D.G.A.
231,2016,G,1,15,151,151005,Gratif. Cuerpos Justicia,Gratific extraord. Cuerpos Nacionales de Justicia
232,2016,G,1,16,160,160000,Seguridad social,Seguridad social
233,2016,G,1,16,160,160001,MUFACE,MUFACE
234,2016,G,1,16,160,160009,Otras cuotas sociales,Otras cuotas sociales
235,2016,G,1,16,160,160100,S. Social Pers. Docente,Seguridad Social Personal Docente
236,2016,G,1,16,160,160200,SS Funcionarios Nal. Just,S. Social Funcionarios Cuerpos Nal. Justicia
237,2016,G,1,16,161,161000,Form.Perfecc. Fun no Lab.,Formación y perfeccion. Funcionarios y no Laboral
238,2016,G,1,16,161,161001,Economatos y comedores,Economatos y comedores. Funcionarios y no Laboral
239,2016,G,1,16,161,161009,Otros GtosSoc.Func no Lab,Otros Gtos Sociales de Funcionarios y no Laborales
240,2016,G,1,16,161,161109,Otros G Soc PFun y no L D,Otros g sociales p funcionario y no laboral docent
241,2016,G,1,16,162,162000,"Formac,perfecc. Laborales",Formación y perfeccionamiento de Personal Laboral
242,2016,G,1,16,162,162001,Economatos y comedores,Economatos y comedores de Personal Laboral
243,2016,G,1,16,162,162009,Otros gtos social Labor.,Otros gastos sociales de Personal Laboral
244,2016,G,1,16,162,162109,Otros G Soc PLDocente,Otros gastos sociales personal laboral docente
245,2016,G,1,16,165,165000,Fondo de Acción Social,Fondo de Acción Social
246,2016,G,1,16,165,165001,Fondo de pensiones,Fondo de pensiones
247,2016,G,1,17,170,170000,Fondo Incremento Normat.,Fondo de Incremento Normativo
248,2016,G,1,17,171,171000,Fondos Adicionales,Fondos Adicionales
249,2016,G,1,17,172,172000,Otros Fondos Adicionales,Otros Fondos Adicionales
250,2016,G,1,18,180,180000,Sueldos A (no cupo) y APD,Sueldos del grupo A (excepto personal cupo) y APD
251,2016,G,1,18,180,180001,Sueldos A. Pers. de cupo,Sueldos del grupo A. Personal de cupo
252,2016,G,1,18,180,180002,Sueldos B (no cupo) y APD,Sueldos del grupo B (excepto personal cupo) y APD
253,2016,G,1,18,180,180003,Sueldos B. Pers. de cupo,Sueldos del grupo B. Personal de cupo
254,2016,G,1,18,180,180004,Sueldos grupo C,Sueldos del grupo C
255,2016,G,1,18,180,180005,Sueldos grupo D,Sueldos del grupo D
256,2016,G,1,18,180,180006,Sueldos grupo E,Sueldos del grupo E
257,2016,G,1,18,180,180050,Antigüedad,Antigüedad
258,2016,G,1,18,180,180060,"Ext.Func,APD,est,no labor","Pagas Extra.Pers.func,estatutario y no laboral"
259,2016,G,1,18,180,180100,C.Destino Estatut. y APD,Complemento de destino de Pers. Estatutario y APD
260,2016,G,1,18,180,180101,C.Carrera Estatut-Grupo A,Complemento Carrera Pers. Estatutario - Grupo A
261,2016,G,1,18,180,180102,C.Carrera Estatut-Grupo B,Complemento Carrera Pers. Estatutario - Grupo B
262,2016,G,1,18,180,180103,C.Carrera Estatut-Grupo C,Complemento Carrera Pers. Estatutario - Grupo C
263,2016,G,1,18,180,180104,C.Carrera Estatut-Grupo D,Complemento Carrera Pers. Estatutario - Grupo D
264,2016,G,1,18,180,180105,C.Carrera Estatut-Grupo E,Complemento Carrera Pers. Estatutario - Grupo E
265,2016,G,1,18,180,180110,C.Espec.Pers no sanitario,Compl. específico. Pers no sanitario
266,2016,G,1,18,180,180111,"C.Espec.Sanit facult,APD",Compl. específico. Pers sanitario facult. y APD
267,2016,G,1,18,180,180112,C.Espec. Sanit no facult.,Compl. específico. Pers sanitario no facult.
268,2016,G,1,18,180,180120,Turnic. No sanitario,Compl. específico turnicidad. Pers no sanitario
269,2016,G,1,18,180,180121,Turnic. Sanitario facul,Compl. específico turnicidad. Pers sanitario facul
270,2016,G,1,18,180,180122,Turnic. Sanitar no facul,Compl. específico turnicidad. Pers sanit no facul
271,2016,G,1,18,180,180130,At.Cont. No sanitario,Compl. atención continuada. Pers no sanitario
272,2016,G,1,18,180,180131,At.Cont. San facul y APD,Compl. atención continuada. Pers sanit facul y APD
273,2016,G,1,18,180,180132,At.Cont. Sanitar no facul,Compl. atención continuada. Pers sanitar no facul
274,2016,G,1,18,180,180140,Compl. transit. absorb.,Complementos transitorios absorbibles
275,2016,G,1,18,180,180150,Retrib. Complement. cupo,Retribuciones complementarias de cupo
276,2016,G,1,18,180,180190,Otros complementos,Otros complementos
277,2016,G,1,18,182,182000,P.Est. temporal. Grupo A,Personal Estatutario temporal. Grupo A
278,2016,G,1,18,182,182001,P.Est. temporal. Grupo B,Personal Estatutario temporal. Grupo B
279,2016,G,1,18,182,182002,P.Est. temporal. Grupo C,Personal Estatutario temporal. Grupo C
280,2016,G,1,18,182,182003,P.Est. temporal. Grupo D,Personal Estatutario temporal. Grupo D
281,2016,G,1,18,182,182004,P.Est. temporal. Grupo E,Personal Estatutario temporal. Grupo E
282,2016,G,1,18,182,182005,Compl.Pers Estat.Temporal,Retrib. complementarias Pers Estatutario Temporal
283,2016,G,1,18,183,183002,Otro pers.Básicas y otras,Otro personal. Retrib. básicas y otras remun.
284,2016,G,1,18,184,184000,Básicas y otras remun.,Retribuciones básicas y otras remuneraciones
285,2016,G,1,18,185,185000,Prod. fija Estat y APD,Productividad fija Personal Estatutario y APD
286,2016,G,1,18,185,185001,Prod. var. Estat y APD,Productividad variable Personal Estatutario y APD
287,2016,G,1,18,186,186000,Seguridad social,Seguridad social
288,2016,G,1,18,186,186001,Formación del Personal,Formación del Personal
289,2016,G,1,18,186,186002,Ayudas para estudio,Ayudas para estudio
290,2016,G,1,18,186,186003,Acción Social,Acción Social
291,2016,G,1,18,186,186004,Otros,Otros
292,2016,G,1,18,187,187000,Sueldos Pers.Formación,Sueldos de Personal en formación
293,2016,G,1,18,187,187001,Paga Extra Pers.Formación,Pagas Extraordinarias de Personal en Formación
294,2016,G,1,18,187,187002,C.At.Cont. Pers.Formación,Compl. de At. Continuada de Personal en Formación
295,2016,G,2,20,200,200000,Arrend. Terr y  B. natur.,Arrendamientos de terrenos y bienes naturales
296,2016,G,2,20,202,202000,Arrend. Edific. y constr,Arrendamientos de edificios y otras construcciones
297,2016,G,2,20,203,203000,"Arrend. Maq,inst,utillaje","Arrendamientos maquinaria, instalación y utillaje"
298,2016,G,2,20,204,204000,Arrend. Material transp.,Arrendamientos de material de transporte
299,2016,G,2,20,205,205000,"Arrend. Mobil.,enseres",Arrendamientos de mobiliario y enseres
300,2016,G,2,20,206,206000,Arrend. Equip proc inform,Arrendamientos de equipos procesos de información
301,2016,G,2,20,209,209000,Arrend. otro inmov. mat.,Arrendamientos de otro inmovilizado material
302,2016,G,2,21,210,210000,Rep.Const.Terr y B.natur.,Rep. y conservación de terrenos y bienes naturales
303,2016,G,2,21,212,212000,Rep.Const. Edif. y constr,Rep. y conservación edificios y otras construcc.
304,2016,G,2,21,213,213000,"Rep.Const. Maq,inst,utill","Rep. y conserv. maquinaria,instalaciones,utillaje"
305,2016,G,2,21,214,214000,Rep.Const. Mat. transport,Reparación y conservación material de transporte
306,2016,G,2,21,215,215000,"Rep.Const. Mobil.,enseres",Reparación y conservación de mobiliario y enseres
307,2016,G,2,21,216,216000,Rep.Const. Equip informac,Rep. y conserv. equipos procesos de información
308,2016,G,2,21,219,219000,Rep.Const. otr inm. mat.,Rep. y conservación de otro inmovilizado material
309,2016,G,2,22,220,220000,Ordinar. no inventariable,Ordinario no inventariable
310,2016,G,2,22,220,220001,Mobiliario y enseres,Mobiliario y enseres
311,2016,G,2,22,220,220002,"Prensa,revistas,publ.per.","Prensa, revistas y publicaciones periódicas"
312,2016,G,2,22,220,220003,Libros y otras public.,Libros y otras publicaciones
313,2016,G,2,22,220,220004,Material informático,Material informático
314,2016,G,2,22,220,220005,Adquisición Cartones Bing,Adquisición Cartones de Bingo
315,2016,G,2,22,220,220009,Otro material de oficina,Otro material de oficina
316,2016,G,2,22,221,221000,Energía eléctrica,Energía eléctrica
317,2016,G,2,22,221,221001,Agua,Agua
318,2016,G,2,22,221,221002,Gas,Gas
319,2016,G,2,22,221,221003,Combustibles,Combustibles
320,2016,G,2,22,221,221004,Vestuario,Vestuario
321,2016,G,2,22,221,221005,Productos alimenticios,Productos alimenticios
322,2016,G,2,22,221,221006,Productos farmacéuticos,Productos farmacéuticos
323,2016,G,2,22,221,221007,Antivirales Hepatitis C,Antivirales Hepatitis C
324,2016,G,2,22,221,221009,Otros suministros,Otros suministros
325,2016,G,2,22,221,221011,Implantes,Implantes
