_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
89,2024,G,2,20,200,,Arrend. Terr y  B. natur.,Arrendamientos de terrenos y bienes naturales
90,2024,G,2,20,202,,Arrend. Edific. y constr,Arrendamientos de edificios y otras construcciones
91,2024,G,2,20,203,,"Arrend. Maq,inst,utillaje","Arrendamientos maquinaria, instalación y utillaje"
92,2024,G,2,20,204,,Arrend. Material transp.,Arrendamientos de material de transporte
93,2024,G,2,20,205,,"Arrend. Mobil.,enseres",Arrendamientos de mobiliario y enseres
94,2024,G,2,20,206,,Arrend. Equip proc inform,Arrendamientos de equipos procesos de información
95,2024,G,2,20,209,,Arrend. otro inmov. mat.,Arrendamientos de otro inmovilizado material
96,2024,G,2,21,210,,Rep.Const.Terr y B.natur.,Rep. y conservación de terrenos y bienes naturales
97,2024,G,2,21,212,,Rep.Const. Edif. y constr,Rep. y conservación edificios y otras construcc.
98,2024,G,2,21,213,,"Rep.Const. Maq,inst,utill","Rep. y conserv. maquinaria,instalaciones,utillaje"
99,2024,G,2,21,214,,Rep.Const. Mat. transport,Reparación y conservación material de transporte
100,2024,G,2,21,215,,"Rep.Const. Mobil.,enseres",Reparación y conservación de mobiliario y enseres
101,2024,G,2,21,216,,Rep.Const. Equip informac,Rep. y conserv. equipos procesos de información
102,2024,G,2,21,219,,Rep.Const. otr inm. mat.,Rep. y conservación de otro inmovilizado material
103,2024,G,2,22,220,,Material de oficina,Material de oficina
104,2024,G,2,22,221,,Suministros,Suministros
105,2024,G,2,22,222,,Comunicaciones,Comunicaciones
106,2024,G,2,22,223,,Transporte,Transporte
107,2024,G,2,22,224,,Primas de seguros,Primas de seguros
108,2024,G,2,22,225,,Tributos,Tributos
109,2024,G,2,22,226,,Gastos diversos,Gastos diversos
110,2024,G,2,22,227,,Trabajos otras empresas,Trabajos realizados por otras empresas
111,2024,G,2,22,229,,Gtos. Ctros doc. no univ.,Gastos en centros docentes no universitarios
112,2024,G,2,23,230,,Dietas,Dietas
113,2024,G,2,23,231,,Locomoción,Locomoción
114,2024,G,2,23,232,,Traslado,Traslado
115,2024,G,2,23,233,,Gastos a través de agencias de viajes,Gastos a través de agencias de viaje
116,2024,G,2,23,239,,Otras indemnizaciones,Otras indemnizaciones
117,2024,G,2,24,240,,Arrend. servicios nuevos,Arrendamientos para servicios nuevos
118,2024,G,2,24,241,,Rep. conserv serv. nuevos,Reparación y conservación para servicios nuevos
119,2024,G,2,24,242,,"Mater,sumin. serv. nuevos","Material,suministros y otros para servicios nuevos"
120,2024,G,2,24,243,,"Dietas,locom. serv.nuevos",Dietas y locomociones para servicios nuevos
121,2024,G,2,24,244,,Ac.concertada serv.nuevos,Acción concertada en servicios nuevos
122,2024,G,2,24,249,,Otros gastos serv. nuevos,Otros gastos en servicios nuevos
123,2024,G,2,25,250,,Gastos pruebas selectivas,Gastos en pruebas selectivas
124,2024,G,2,25,251,,Realización de cursos,Gastos de realización de cursos
125,2024,G,2,26,261,,Concier. Asist. Sanitaria,Conciertos para Asistencia Sanitaria
126,2024,G,2,26,262,,Otros Serv. As. Sanitaria,Otros Servicios de Asistencia Sanitaria
127,2024,G,2,26,263,,Acc.concertada S.Sociales,Acción concertada en Servicios Sociales
128,2024,G,3,30,300,,Intereses títulos Deuda,Intereses de títulos de la Deuda
129,2024,G,3,30,301,,"Gtos em,mod,cancel. Deuda","Gastos de emisión, modificación y cancelación"
130,2024,G,3,30,303,,Rendimientos implícitos,Rendimientos implícitos
131,2024,G,3,31,310,,Inter. préstamos interior,Intereses de Préstamos del interior
132,2024,G,3,31,311,,"Gto form,mod,canc. pr.int","Gastos de formalización,modificación y cancelación"
133,2024,G,3,31,312,,Inter.gtos oper.derivados,Intereses y otros de operaciones con derivados
134,2024,G,3,32,320,,Inter. préstamos exterior,Intereses de préstamos del exterior
135,2024,G,3,32,321,,"Gto form,mod,canc. pr.ext","Gastos de formalización,modificación y cancelación"
136,2024,G,3,34,340,,Depósitos,Depósitos
137,2024,G,3,34,341,,Fianzas,Fianzas
138,2024,G,3,34,342,,Avales,Avales
139,2024,G,3,35,350,,Intereses de depósitos,Intereses de depósitos
140,2024,G,3,35,351,,Intereses de fianzas,Intereses de fianzas
141,2024,G,3,35,352,,Intereses de demora,Intereses de demora
142,2024,G,3,35,353,,Gastos de avales,Gastos de avales
143,2024,G,3,35,354,,Intereses de arrendamiento financiero,Intereses de arrendamiento financiero
144,2024,G,3,35,359,,Otros gastos financieros,Otros gastos financieros
145,2024,G,3,39,390,,"Inter.otros prést,anticip",Intereses de otros préstamos y anticipos
146,2024,G,3,39,391,,"Gts.otros prést.,anticip.",Gastos de otros préstamos y anticipos
147,2024,G,3,39,392,,Int. y otros op. der.fin.,Intereses y otros oper. con derivados financieros
148,2024,G,4,40,400,,A la Admón General Estado,A la Administración General del Estado
149,2024,G,4,40,405,,A otros Entes de A.G.E.,A otros entes de la Administración General Estado
150,2024,G,4,41,410,,A Organismos Autónomos,A Organismos Autónomos
151,2024,G,4,42,420,,A la Tesor. General S.S.,A la Tesorería General de la Seguridad Social
152,2024,G,4,42,421,,A otros Entes de la S.S.,A otros entes de la Seguridad Social
153,2024,G,4,44,440,,A Empr. y Entes Públicos,A Empresas Públicas y otros Entes Públicos
154,2024,G,4,45,450,,A Comunidades Autónomas,A Comunidades Autónomas
155,2024,G,4,46,460,,A Corporaciones Locales,A Corporaciones Locales
156,2024,G,4,47,470,,A Empresas Privadas,A Empresas Privadas
157,2024,G,4,48,480,,"A fam,ins.sin fines lucro",A familias e instituciones sin fines de lucro
158,2024,G,4,49,490,,Al Exterior,Al Exterior
159,2024,G,5,50,500,,Fondo Contingencia,Fondo de Contingencia de Ejecución Presupuestaria
160,2024,G,6,60,600,,Terrenos y bien. natural,Terrenos y bienes naturales
161,2024,G,6,60,602,,Edific. y construcciones,Edificios y otras construcciones
162,2024,G,6,60,603,,Maq. instalac. y utillaje,"Maquinaria, instalación y utillaje"
163,2024,G,6,60,604,,Material de transporte,Material de transporte
164,2024,G,6,60,605,,Mobiliario y enseres,Mobiliario y enseres
165,2024,G,6,60,606,,Equipos procesos inform.,Equipos para procesos de información
166,2024,G,6,60,607,,Bien. destin. uso general,Bienes destinados para uso general
167,2024,G,6,60,608,,Otro inmoviliz. material,Otro inmovilizado material
168,2024,G,6,60,609,,Inmovilizado Inmaterial,Inmovilizado Inmaterial
169,2024,G,6,61,610,,Intereses de demora de inversiones,Intereses de demora de inversiones
170,2024,G,7,70,700,,A la Admón General Estado,A la Administración General del Estado
171,2024,G,7,70,705,,A otros entes de A.G.E.,A otros entes de la Administración Genral. Estado
172,2024,G,7,71,710,,A Organismos Autónomos,A Organismos Autónomos
173,2024,G,7,72,720,,A la Tesor. General S.S.,A la Tesorería General de la Seguridad Social
174,2024,G,7,72,721,,A otros entes de la S.S.,A otros entes de la Seguridad Social
175,2024,G,7,74,740,,A Empr. y Entes Públicos,A Empresas Públicas y otros Entes Públicos
176,2024,G,7,75,750,,A Comunidades Autónomas,A Comunidades Autónomas
177,2024,G,7,76,760,,A Corporaciones Locales,A Corporaciones Locales
178,2024,G,7,77,770,,A Empresas Privadas,A Empresas Privadas
179,2024,G,7,78,780,,"A fam,ins.sin fines lucro",A familias e instituciones sin fines de lucro
180,2024,G,7,79,790,,Al Exterior,Al Exterior
181,2024,G,8,80,800,,Concedidos a corto plazo,Préstamos y anticipos concedidos a corto plazo
182,2024,G,8,80,801,,Concedidos a largo plazo,Préstamos y anticipos concedidos a largo plazo
183,2024,G,8,81,810,,Compra acc.part.Sect.Públ,Compra acciones y participaciones Sector Público
184,2024,G,8,82,820,,Compra acc.part.Sect.Priv,Compra acciones y participaciones Sector Privado
185,2024,G,8,85,850,,Constitución de fianzas,Constitución de fianzas
186,2024,G,8,85,851,,Constitución de depósitos,Constitución de depósitos
187,2024,G,8,87,870,,Aport. Patrimoniales,Aportaciones Patrimoniales
188,2024,G,9,90,900,,Canc. tít. Deuda l/ plazo,Cancelación de títulos de la Deuda a largo plazo
189,2024,G,9,91,910,,Canc. prést l/p Ent.Créd.,Canc. préstamos l/plazo con Entidades de Crédito
190,2024,G,9,91,911,,Canc. prést c/p Ent.Créd.,Canc. préstamos c/plazo con Entidades de Crédito
191,2024,G,9,91,912,,Amort. prést l/p E.S.Públ,Amort. préstamos l/plazo con Entes Sector Público
192,2024,G,1,10,100,100000,Retr.básicas de Alt.Cargo,Retribuciones básicas de Altos Cargos
193,2024,G,1,10,100,100001,Otras remun. de Alt.Cargo,Otras remuneraciones de Altos Cargos
194,2024,G,1,10,100,100005,Trienios,Trienios
195,2024,G,1,10,100,100006,Pagas Extraordinarias Altos Cargos,Pagas Extraordinarias Altos Cargos
196,2024,G,1,10,100,100009,Otras remuneraciones complementarias,Otras remuneraciones complementarias
197,2024,G,1,10,101,101000,"Retribuciones básicas de SGT, DG y asimilados","Retribuciones básicas de SGT, DG y asimilados"
198,2024,G,1,10,101,101001,"Complemento de destino de SGT, DG y asimilados","Complemento de destino de SGT, DG y asimilados"
199,2024,G,1,10,101,101002,"Complemento específico de SGT, DG y asimilados","Complemento específico de SGT, DG y asimilados"
200,2024,G,1,10,101,101005,"Trienios de SGT, DG y asimilados","Trienios de SGT, DG y asimilados"
201,2024,G,1,10,101,101006,"Pagas extraordinarias de SGT, DG y asimilados","Pagas extraordinarias de SGT, DG y asimilados"
202,2024,G,1,10,101,101009,"Otras rem. complementarias de SGT, DG y asimilados","Otras rem. complementarias de SGT, DG y asimilados"
203,2024,G,1,11,110,110000,Retr.básicas de P.Ev.Gab.,Retribuciones básicas Pers. Eventual de Gabinete
204,2024,G,1,11,110,110001,Otras remun. de P.Ev.Gab.,Otras remuneraciones de Pers. Eventual de Gabinete
205,2024,G,1,11,110,110005,Trienios de P.Ev.Gab.,Trienios de Pers. Eventual de Gabinete
206,2024,G,1,11,110,110006,Pagas extra. de P.Ev.Gab.,Pagas extraordinarias Pers. Eventual de Gabinete
207,2024,G,1,11,110,110009,Otras retribuciones complementarias de personal ev,Otras retribuciones complementarias de personal ev
208,2024,G,1,12,120,120000,Sueldos de Funcionarios,Sueldos de Personal Funcionario
209,2024,G,1,12,120,120005,Trienios de Funcionarios,Trienios de Personal Funcionario
210,2024,G,1,12,120,120006,Pagas extras Funcionarios,Pagas extraordinarias de Personal Funcionario
211,2024,G,1,12,120,120170,Incremento retributivo Cortes de Aragón,Incremento retributivo Cortes de Aragón
212,2024,G,1,12,121,121000,C. destino Funcionarios,Complemento de destino de Personal Funcionario
213,2024,G,1,12,121,121001,C. especif. Funcionarios,Complemento específico de Personal Funcionario
214,2024,G,1,12,121,121008,No operativo,No operativo
215,2024,G,1,12,121,121009,Otras retr. compl. Func.,Otras retribuciones complementarias Funcionarios
216,2024,G,1,12,122,122000,Casa vivienda,Casa vivienda
217,2024,G,1,12,122,122001,Vestuario,Vestuario
218,2024,G,1,12,122,122002,Otras ret. en especie,Otras retribuciones en especie
219,2024,G,1,12,123,123000,Sueldos P. Func. Docente,Sueldos Personal Funcionario Docente
220,2024,G,1,12,123,123005,Trienios P Func. Docente,Trienios Personal Funcionario Docente
221,2024,G,1,12,123,123006,Pag. Ext. P Func. Docente,Pagas Extras Personal Funcionario Docente
222,2024,G,1,12,124,124000,Comp. Dest. P Func Docent,Complemento Destino Personal Funcionario Docente
223,2024,G,1,12,124,124001,Comp. Esp. P Func Docent,Complemento Específic Personal Funcionario Docente
224,2024,G,1,12,124,124009,Otras Ret. Com P F Docent,Otras Retrib. Complem. Personal Funcionario Docent
225,2024,G,1,12,125,125000,Sueldo Funcionario Justic,Sueldo Funcionarios Cuerpo Nal. Justicia
226,2024,G,1,12,125,125005,Trienios Funcionario Just,Trienios Funcionarios Cuerpo Nal. Justicia
227,2024,G,1,12,125,125006,Extras Funcionarios Justi,Extras Funcionarios Cuerpo Nal. Justicia
228,2024,G,1,12,126,126000,C. Des Funcionario Justic,C. Destino Funcionarios Cuerpo Nal. Justicia
229,2024,G,1,12,126,126001,C. Esp Funcionario Justic,C. Específico Funcionarios Cuerpo Nal. Justicia
230,2024,G,1,12,126,126008,Comp. ProgCon. F Nal. Jus,Comp. Prog. Concretos Act. Fun. C. Nales. Justicia
231,2024,G,1,12,126,126009,Otras RC F Nal. Justicia,Otras R. Complementarias Funcionarios Nal. Justici
232,2024,G,1,13,130,130000,Salario base Labor. Fijos,Salario base de Personal Laboral Fijo
233,2024,G,1,13,130,130001,Antigüedad Labor. Fijos,Antigüedad de Personal Laboral Fijo
234,2024,G,1,13,130,130002,Pagas extras Labor. Fijos,Pagas extraordinarias de Personal Laboral Fijo
235,2024,G,1,13,130,130003,Otras remun. Labor. Fijos,Otras remuneraciones de Personal Laboral Fijo
236,2024,G,1,13,130,130009,Otras remun. complem. Labor. Fijos,O. remuneraciones complement Personal Laboral Fijo
237,2024,G,1,13,131,131000,Salario base Labor.Event.,Salario base de Personal Laboral Eventual
238,2024,G,1,13,131,131001,Otras remun. Labor.Event.,Otras remuneraciones de Personal Laboral Eventual
239,2024,G,1,13,131,131009,Otras remun. comple. pers. Lab. eventual,Otras remun. comple. pers. Lab. eventual
240,2024,G,1,13,131,131100,Sal. Base P Lab Event Doc,Salario Base Personal Laboral Eventual Docente
241,2024,G,1,13,131,131101,Otras Rem P Lab Ev Docent,Otras Remuneraciones Pers Laboral Eventual Docente
242,2024,G,1,14,140,140000,Otro personal,Otro personal
243,2024,G,1,14,140,140100,Otro personal docente,Otro personal docente
244,2024,G,1,15,150,150000,Product fija Funcionarios,Productividad fija de Funcionarios
245,2024,G,1,15,150,150001,Product var. Funcionarios,Productividad variable de Funcionarios
246,2024,G,1,15,151,151000,Gratif. Funcionarios,Gratificaciones de Personal Funcionario
247,2024,G,1,15,151,151001,Gratif. no Funcionarios,Gratificaciones de Personal no Funcionario
248,2024,G,1,15,151,151002,Gratif. Pers Func Docente,Gratificaciones Personal Funcionario Docente
249,2024,G,1,15,151,151003,Jubilac. Docentes LOE,Incentivos jubilación Personal Docente L.O.E.
250,2024,G,1,15,151,151004,Jubilac. Docentes DGA,Incentivos jubilación Personal Docente D.G.A.
251,2024,G,1,15,151,151005,Gratif. Cuerpos Justicia,Gratific extraord. Cuerpos Nacionales de Justicia
252,2024,G,1,16,160,160000,Seguridad social,Seguridad social
253,2024,G,1,16,160,160001,MUFACE,MUFACE
254,2024,G,1,16,160,160009,Otras cuotas sociales,Otras cuotas sociales
255,2024,G,1,16,160,160100,S. Social Pers. Docente,Seguridad Social Personal Docente
256,2024,G,1,16,160,160101,S. Social alumnos en prácticas formativas,S. Social alumnos en prácticas formativas
257,2024,G,1,16,160,160200,SS Funcionarios Nal. Just,S. Social Funcionarios Cuerpos Nal. Justicia
258,2024,G,1,16,160,160300,SS Pers. Inst. Sanitarias,S. Social Personal Instituciones Sanitarias
259,2024,G,1,16,160,160900,Recargos cuotas Seguridad Social,Recargos cuotas Seguridad Social
260,2024,G,1,16,161,161000,Form.Perfecc. Fun no Lab.,Formación y perfeccion. Funcionarios y no Laboral
261,2024,G,1,16,161,161001,Economatos y comedores,Economatos y comedores. Funcionarios y no Laboral
262,2024,G,1,16,161,161003,Gastos Teletrabajo Funcionarios,Gastos Teletrabajo Funcionarios
263,2024,G,1,16,161,161009,Otros GtosSoc.Func no Lab,Otros Gtos Sociales de Funcionarios y no Laborales
264,2024,G,1,16,161,161109,Otros G Soc PFun y no L D,Otros g sociales p funcionario y no laboral docent
265,2024,G,1,16,162,162000,"Formac,perfecc. Laborales",Formación y perfeccionamiento de Personal Laboral
266,2024,G,1,16,162,162001,Economatos y comedores,Economatos y comedores de Personal Laboral
267,2024,G,1,16,162,162003,Gastos Teletrabajo Laborales,Gastos Teletrabajo Laborales
268,2024,G,1,16,162,162009,Otros gtos social Labor.,Otros gastos sociales de Personal Laboral
269,2024,G,1,16,162,162109,Otros G Soc PLDocente,Otros gastos sociales personal laboral docente
270,2024,G,1,16,162,162110,Formación Profesional para el Empleo. FUNDAE,Formación Profesional para el Empleo. FUNDAE
271,2024,G,1,16,165,165000,Fondo de Acción Social,Fondo de Acción Social
272,2024,G,1,16,165,165001,Fondo de pensiones,Fondo de pensiones
273,2024,G,1,16,165,165002,Fondo Especial de Acción Social,Fondo Especial de Acción Social
274,2024,G,1,17,170,170000,Fondo Incremento Normat.,Fondo de Incremento Normativo
275,2024,G,1,17,170,170171,"FITE. CONVOCATO GASISTICOS, ELECTRICOS E HIDRAULIC","FITE. CONVOCATO GASISTICOS, ELECTRICOS E HIDRAULIC"
276,2024,G,1,17,171,171000,Fondos Adicionales,Fondos Adicionales
277,2024,G,1,17,172,172000,Otros Fondos Adicionales,Otros Fondos Adicionales
278,2024,G,1,18,180,180000,Sueldos del grupo A,Sueldos del grupo A
279,2024,G,1,18,180,180001,No operativo,No operativo
280,2024,G,1,18,180,180002,Sueldos del grupo B,Sueldos del grupo B
281,2024,G,1,18,180,180003,No operativo,No operativo
282,2024,G,1,18,180,180004,Sueldos grupo C,Sueldos del grupo C
283,2024,G,1,18,180,180005,Sueldos grupo D,Sueldos del grupo D
284,2024,G,1,18,180,180006,Sueldos grupo E,Sueldos del grupo E
285,2024,G,1,18,180,180050,Antigüedad,Antigüedad
286,2024,G,1,18,180,180060,"Extra Func,est,no labor","Pagas Extra.Pers.func,estatutario y no laboral"
287,2024,G,1,18,180,180100,C.Destino Estatut.,Complemento de destino de Pers. Estatutario
288,2024,G,1,18,180,180101,C.Carrera Estatut-Grupo A,Complemento Carrera Pers. Estatutario - Grupo A
289,2024,G,1,18,180,180102,C.Carrera Estatut-Grupo B,Complemento Carrera Pers. Estatutario - Grupo B
290,2024,G,1,18,180,180103,C.Carrera Estatut-Grupo C,Complemento Carrera Pers. Estatutario - Grupo C
291,2024,G,1,18,180,180104,C.Carrera Estatut-Grupo D,Complemento Carrera Pers. Estatutario - Grupo D
292,2024,G,1,18,180,180105,C.Carrera Estatut-Grupo E,Complemento Carrera Pers. Estatutario - Grupo E
293,2024,G,1,18,180,180110,C.Espec.Pers no sanitario,Compl. específico. Pers no sanitario
294,2024,G,1,18,180,180111,C.Espec.Sanit facult,Compl. específico. Pers sanitario facult.
295,2024,G,1,18,180,180112,C.Espec. Sanit no facult.,Compl. específico. Pers sanitario no facult.
296,2024,G,1,18,180,180120,Turnic. No sanitario,Compl. específico turnicidad. Pers no sanitario
297,2024,G,1,18,180,180121,Turnic. Sanitario facul,Compl. específico turnicidad. Pers sanitario facul
298,2024,G,1,18,180,180122,Turnic. Sanitar no facul,Compl. específico turnicidad. Pers sanit no facul
299,2024,G,1,18,180,180130,At.Cont. No sanitario,Compl. atención continuada. Pers no sanitario
300,2024,G,1,18,180,180131,At.Cont. San facul,Compl. atención continuada. Pers sanit facul
301,2024,G,1,18,180,180132,At.Cont. Sanitar no facul,Compl. atención continuada. Pers sanitar no facul
302,2024,G,1,18,180,180140,Compl. transit. absorb.,Complementos transitorios absorbibles
303,2024,G,1,18,180,180150,No operativo,No operativo
304,2024,G,1,18,180,180190,Otros complementos,Otros complementos
305,2024,G,1,18,182,182000,P.Est. temporal. Grupo A,Personal Estatutario temporal. Grupo A
306,2024,G,1,18,182,182001,P.Est. temporal. Grupo B,Personal Estatutario temporal. Grupo B
307,2024,G,1,18,182,182002,P.Est. temporal. Grupo C,Personal Estatutario temporal. Grupo C
308,2024,G,1,18,182,182003,P.Est. temporal. Grupo D,Personal Estatutario temporal. Grupo D
309,2024,G,1,18,182,182004,P.Est. temporal. Grupo E,Personal Estatutario temporal. Grupo E
310,2024,G,1,18,182,182005,Compl.Pers Estat.Temporal,Retrib. complementarias Pers Estatutario Temporal
311,2024,G,1,18,183,183002,Otro pers.Básicas y otras,Otro personal. Retrib. básicas y otras remun.
312,2024,G,1,18,184,184000,Básicas y otras remun.,Retribuciones básicas y otras remuneraciones
313,2024,G,1,18,185,185000,Prod. fija Estat,Productividad fija Personal Estatutario
314,2024,G,1,18,185,185001,Prod. var. Estat,Productividad variable Personal Estatutario
315,2024,G,1,18,186,186000,Seguridad social,Seguridad social
316,2024,G,1,18,186,186001,Formación del Personal,Formación del Personal
317,2024,G,1,18,186,186002,Ayudas para estudio,Ayudas para estudio
318,2024,G,1,18,186,186003,Acción Social,Acción Social
319,2024,G,1,18,186,186004,Otros,Otros
320,2024,G,1,18,186,186900,Recargos cuotas Seg. Social en Inst. Sanitarias,Recargos cuotas Seg. Social en Inst. Sanitarias
321,2024,G,1,18,187,187000,Sueldos Pers.Formación,Sueldos de Personal en formación
322,2024,G,1,18,187,187001,Paga Extra Pers.Formación,Pagas Extraordinarias de Personal en Formación
