_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
17,2018,01010,1111,130002,91002,Pagas extraordinarias de Personal Laboral Fijo,"30.094,68",,"30.094,68","30.094,68","30.094,68","30.094,68"
18,2018,01010,1111,130003,91002,Otras remuneraciones de Personal Laboral Fijo,"58.320,00",,"58.320,00","58.320,00","58.320,00","58.320,00"
19,2018,01010,1111,131000,91002,Salario base de Personal Laboral Eventual,"13.507,56",,"13.507,56","13.507,56","13.507,56","13.507,56"
20,2018,01010,1111,131001,91002,Otras remuneraciones de Personal Laboral Eventual,"15.185,44",,"15.185,44","15.185,44","15.185,44","15.185,44"
21,2018,01010,1111,150000,91002,Productividad fija de Funcionarios,"201.762,72",,"201.762,72","201.762,72","201.762,72","201.762,72"
22,2018,01010,1111,151000,91002,Gratificaciones de Personal Funcionario,"18.050,00",,"18.050,00","18.050,00","18.050,00","18.050,00"
23,2018,01010,1111,151001,91002,Gratificaciones de Personal no Funcionario,"950,00",,"950,00","950,00","950,00","950,00"
24,2018,01010,1111,160000,91002,Seguridad social,"1.678.431,06",,"1.678.431,06","1.678.431,06","1.678.431,06","1.258.823,30"
25,2018,01010,1111,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"5.000,00",,"5.000,00","5.000,00","5.000,00","5.000,00"
26,2018,01010,1111,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"16.320,00",,"16.320,00","16.320,00","16.320,00","16.320,00"
27,2018,01010,1111,162000,91002,Formación y perfeccionamiento de Personal Laboral,"285,00",,"285,00","285,00","285,00","285,00"
28,2018,01010,1111,162009,91002,Otros gastos sociales de Personal Laboral,"114,00",,"114,00","114,00","114,00","114,00"
29,2018,01010,1111,165000,91002,Fondo de Acción Social,"105.916,21",,"105.916,21","105.916,21","105.916,21","105.916,21"
30,2018,01010,1111,170000,91002,Fondo de Incremento Normativo,"144.075,84",,"144.075,84","144.075,84","144.075,84","144.075,84"
31,2018,01010,1111,203000,91002,"Arrendamientos maquinaria, instalación y utillaje","1.000,00",,"1.000,00","1.000,00","1.000,00","1.000,00"
32,2018,01010,1111,204000,91002,Arrendamientos de material de transporte,"21.054,00",,"21.054,00","21.054,00","21.054,00","21.054,00"
33,2018,01010,1111,206000,91002,Arrendamientos de equipos procesos de información,"186.454,00",,"186.454,00","186.454,00","186.454,00","186.454,00"
34,2018,01010,1111,212000,91002,Rep. y conservación edificios y otras construcc.,"207.100,00",,"207.100,00","207.100,00","207.100,00","207.100,00"
35,2018,01010,1111,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","103.000,00",,"103.000,00","103.000,00","103.000,00","103.000,00"
36,2018,01010,1111,214000,91002,Reparación y conservación material de transporte,"3.000,00",,"3.000,00","3.000,00","3.000,00","3.000,00"
37,2018,01010,1111,215000,91002,Reparación y conservación de mobiliario y enseres,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
38,2018,01010,1111,216000,91002,Rep. y conserv. equipos procesos de información,"113.321,00",,"113.321,00","113.321,00","113.321,00","113.321,00"
39,2018,01010,1111,220000,91002,Ordinario no inventariable,"20.000,00",,"20.000,00","20.000,00","20.000,00","20.000,00"
40,2018,01010,1111,220001,91002,Mobiliario y enseres,"5.000,00",,"5.000,00","5.000,00","5.000,00","5.000,00"
41,2018,01010,1111,220002,91002,"Prensa, revistas y publicaciones periódicas","112.460,00",,"112.460,00","112.460,00","112.460,00","112.460,00"
42,2018,01010,1111,220003,91002,Libros y otras publicaciones,"74.004,00",,"74.004,00","74.004,00","74.004,00","74.004,00"
43,2018,01010,1111,220004,91002,Material informático,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
44,2018,01010,1111,221000,91002,Energía eléctrica,"280.000,00",,"280.000,00","280.000,00","280.000,00","210.000,00"
45,2018,01010,1111,221001,91002,Agua,"1.020,00",,"1.020,00","1.020,00","1.020,00","1.020,00"
46,2018,01010,1111,221003,91002,Combustibles,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
47,2018,01010,1111,221004,91002,Vestuario,"20.000,00",,"20.000,00","20.000,00","20.000,00","20.000,00"
48,2018,01010,1111,221009,91002,Otros suministros,"40.000,00",,"40.000,00","40.000,00","40.000,00","40.000,00"
49,2018,01010,1111,222000,91002,Telefónicas,"197.494,00",,"197.494,00","197.494,00","197.494,00","148.120,50"
50,2018,01010,1111,222001,91002,Postales,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
51,2018,01010,1111,222002,91002,Telegráficas,"600,00",,"600,00","600,00","600,00","450,00"
52,2018,01010,1111,222009,91002,Otras comunicaciones,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.500,00"
53,2018,01010,1111,223000,91002,Transporte,"10.000,00",,"10.000,00","9.470,00","9.470,00","9.470,00"
54,2018,01010,1111,224001,91002,Primas de vehículos,"1.000,00",,"1.000,00","1.530,00","1.530,00","1.530,00"
55,2018,01010,1111,224002,91002,Primas de otro inmovilizado,"16.000,00",,"16.000,00","16.000,00","16.000,00","16.000,00"
56,2018,01010,1111,225000,91002,Tributos locales,"6.000,00",,"6.000,00","6.000,00","6.000,00","6.000,00"
57,2018,01010,1111,226001,91002,Atenciones protocolarias y representativas,"40.000,00",,"40.000,00","40.000,00","40.000,00","40.000,00"
58,2018,01010,1111,226002,91002,Gastos de divulgación y promoción,"80.000,00",,"80.000,00","80.000,00","80.000,00","60.000,00"
59,2018,01010,1111,226004,91002,Remuneraciones a agentes mediadores independientes,"8.000,00",,"8.000,00","8.000,00","8.000,00","8.000,00"
60,2018,01010,1111,226005,91002,Reuniones y conferencias,"40.000,00",,"40.000,00","40.000,00","40.000,00","30.000,00"
61,2018,01010,1111,226009,91002,Otros gastos diversos,"15.000,00",,"15.000,00","15.000,00","15.000,00","15.000,00"
62,2018,01010,1111,227000,91002,Limpieza y aseo,"383.642,00",,"383.642,00","383.642,00","383.642,00","287.731,50"
63,2018,01010,1111,227001,91002,Seguridad,"738.076,00",,"738.076,00","736.201,00","736.201,00","551.307,00"
64,2018,01010,1111,227003,91002,Postales,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.875,00"
65,2018,01010,1111,227004,91002,"Custodia, depósito y almacenaje",,,,"1.875,00","1.875,00","1.875,00"
66,2018,01010,1111,227006,91002,Estudios y trabajos técnicos,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
67,2018,01010,1111,227009,91002,Otros trabajos realizados por otras empresas,"667.565,00",,"667.565,00","667.565,00","667.565,00","500.673,75"
68,2018,01010,1111,230000,91002,Dietas,"505.000,00",,"505.000,00","505.000,00","505.000,00","378.750,00"
69,2018,01010,1111,231000,91002,Locomoción,"505.000,00",,"505.000,00","505.000,00","505.000,00","378.750,00"
70,2018,01010,1111,233000,91002,Gastos a través de agencias de viaje,"1.000,00",,"1.000,00","1.000,00","1.000,00","750,00"
71,2018,01010,1111,239000,91002,Otras indemnizaciones,"15.000,00",,"15.000,00","15.000,00","15.000,00","11.250,00"
72,2018,01010,1111,250000,91002,Gastos en pruebas selectivas,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
73,2018,01010,1111,359000,91002,"Otros gastos de depósitos, fianzas y avales","601,00",,"601,00","601,00","601,00","450,75"
74,2018,01010,1111,480001,91002,Fundación Seminario Investigación para la Paz,"55.000,00",,"55.000,00","55.000,00","55.000,00","31.156,65"
75,2018,01010,1111,480189,91002,Subvenciones a Grupos Parlamentarios,,,,"13.750,00","13.750,00","13.750,00"
76,2018,01010,1111,480190,91002,Conciertos y convenios de las Cortes de Aragón,,,,"0,00","0,00","0,00"
77,2018,01010,1111,480548,91002,Subvención GP POPULAR de las Cortes de Aragón,"976.685,39",,"976.685,39","976.685,39","976.685,39","732.514,05"
78,2018,01010,1111,480549,91002,Subvención GP SOCIALISTA de las Cortes de Aragón,"855.184,49",,"855.184,49","855.184,49","855.184,49","641.388,37"
79,2018,01010,1111,480550,91002,Subvención GP PODEMOS ARAGÓN de las Cortes de Arag,"693.209,36",,"693.209,36","693.209,36","693.209,36","519.907,02"
80,2018,01010,1111,480551,91002,Subvención GP ARAGONES de las Cortes de Aragón,"349.069,40",,"349.069,40","349.069,40","349.069,40","261.802,05"
81,2018,01010,1111,480552,91002,Subvención GP CIUIDADANOS-PARTIDO CIUDADANÍA C.A.,"317.700,44",,"317.700,44","317.700,44","317.700,44","238.275,33"
82,2018,01010,1111,480553,91002,Subvención GP MIXTO de las Cortes de Aragón,"251.932,52",,"251.932,52","251.932,52","251.932,52","188.949,39"
83,2018,01010,1111,480554,91002,Subvención Exparlamentarios de las Cortes de Aragó,"4.973,40",,"4.973,40","2.486,70","2.486,70","2.486,70"
84,2018,01010,1111,480555,91002,Fundación Manuel Giménez Abad,"100.500,00",,"100.500,00","100.500,00","100.500,00","75.375,00"
85,2018,01010,1111,480556,91002,Becas de las Cortes de Aragón,"35.400,00",,"35.400,00","24.136,70","24.136,70","24.136,70"
86,2018,01010,1111,602000,91002,Edificios y otras construcciones,,"2.000.000,00","2.000.000,00","2.000.000,00","2.000.000,00","2.000.000,00"
87,2018,01010,1111,603000,91002,"Maquinaria, instalación y utillaje","106.500,00",,"106.500,00","106.500,00","106.500,00","97.500,00"
88,2018,01010,1111,605000,91002,Mobiliario y enseres,"80.000,00",,"80.000,00","80.000,00","80.000,00","50.687,50"
89,2018,01010,1111,606000,91002,Equipos para procesos de información,"45.000,00",,"45.000,00","44.250,00","44.250,00","33.437,50"
90,2018,01010,1111,608000,91002,Otro inmovilizado material,,,,"750,00","750,00","750,00"
91,2018,01010,1111,609000,91002,Inmovilizado Inmaterial,"45.000,00",,"45.000,00","45.000,00","45.000,00","25.000,00"
92,2018,01010,1113,120000,91002,Sueldos de Personal Funcionario,"69.243,84","-14.676,02","54.567,82","54.567,82","54.567,82","54.567,82"
93,2018,01010,1113,120005,91002,Trienios de Personal Funcionario,"26.294,76",,"26.294,76","26.294,76","26.294,76","26.294,76"
94,2018,01010,1113,120006,91002,Pagas extraordinarias de Personal Funcionario,"24.900,06",,"24.900,06","24.900,06","24.900,06","24.900,06"
95,2018,01010,1113,121000,91002,Complemento de destino de Personal Funcionario,"31.453,92",,"31.453,92","31.453,92","31.453,92","31.453,92"
96,2018,01010,1113,121001,91002,Complemento específico de Personal Funcionario,"22.407,84",,"22.407,84","22.407,84","22.407,84","22.407,84"
97,2018,01010,1113,130000,91002,Salario base de Personal Laboral Fijo,,"14.676,02","14.676,02","5.983,26","5.983,26","5.983,26"
98,2018,01010,1113,130001,91002,Antigüedad de Personal Laboral Fijo,,,,"3.540,24","3.540,24","3.540,24"
99,2018,01010,1113,130002,91002,Pagas extraordinarias de Personal Laboral Fijo,,,,"2.077,40","2.077,40","2.077,40"
100,2018,01010,1113,130003,91002,Otras remuneraciones de Personal Laboral Fijo,,,,"2.940,90","2.940,90","2.940,90"
101,2018,01010,1113,130009,91002,O. remuneraciones complement Personal Laboral Fijo,,,,"134,22","134,22","134,22"
102,2018,01010,1113,150000,91002,Productividad fija de Funcionarios,"5.004,24",,"5.004,24","5.004,24","5.004,24","5.004,24"
103,2018,01010,1113,160000,91002,Seguridad social,"41.787,18",,"41.787,18","41.787,18","41.787,18","41.787,18"
104,2018,01010,1113,170000,91002,Fondo de Incremento Normativo,"3.316,38",,"3.316,38","3.316,38","3.316,38","3.316,38"
105,2018,01010,1113,212000,91002,Rep. y conservación edificios y otras construcc.,"10.000,00",,"10.000,00","10.000,00","10.000,00","10.000,00"
106,2018,01010,1113,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","1.500,00",,"1.500,00","1.500,00","1.500,00","1.500,00"
107,2018,01010,1113,220001,91002,Mobiliario y enseres,,,,"1.500,00","1.500,00","1.500,00"
108,2018,01010,1113,220003,91002,Libros y otras publicaciones,"10.000,00",,"10.000,00","8.500,00","8.500,00","8.500,00"
109,2018,01010,1113,221009,91002,Otros suministros,"20.000,00",,"20.000,00","20.000,00","20.000,00","20.000,00"
110,2018,01010,1113,226002,91002,Gastos de divulgación y promoción,"97.750,00",,"97.750,00","97.750,00","97.750,00","97.750,00"
111,2018,01010,1113,227000,91002,Limpieza y aseo,"53.000,00",,"53.000,00","53.000,00","53.000,00","53.000,00"
112,2018,01010,1113,227001,91002,Seguridad,"217.858,00",,"217.858,00","217.858,00","217.858,00","217.858,00"
113,2018,01010,1113,227009,91002,Otros trabajos realizados por otras empresas,"415.000,00",,"415.000,00","415.000,00","415.000,00","415.000,00"
114,2018,01010,1113,359000,91002,"Otros gastos de depósitos, fianzas y avales","601,00",,"601,00","601,00","601,00","601,00"
115,2018,01010,1113,605000,91002,Mobiliario y enseres,"12.000,00",,"12.000,00","12.000,00","12.000,00","12.000,00"
116,2018,01020,1112,100000,91002,Retribuciones básicas de Altos Cargos,"28.656,46",,"28.656,46","28.656,46","28.656,46","14.328,23"
117,2018,01020,1112,100001,91002,Otras remuneraciones de Altos Cargos,"43.230,04",,"43.230,04","43.230,04","43.230,04","21.615,02"
118,2018,01020,1112,100005,91002,Trienios,"13.904,80",,"13.904,80","13.904,80","13.904,80","6.952,40"
119,2018,01020,1112,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"344.750,28",,"344.750,28","344.750,28","344.750,28","172.375,14"
120,2018,01020,1112,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"288.258,36",,"288.258,36","288.258,36","288.258,36","144.129,18"
121,2018,01020,1112,110005,91002,Trienios de Pers. Eventual de Gabinete,"38.868,48",,"38.868,48","38.868,48","38.868,48","19.434,24"
122,2018,01020,1112,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"111.115,42",,"111.115,42","111.115,42","111.115,42","55.557,71"
123,2018,01020,1112,120000,91002,Sueldos de Personal Funcionario,"128.562,00",,"128.562,00","128.562,00","128.562,00","64.281,00"
124,2018,01020,1112,120005,91002,Trienios de Personal Funcionario,"45.216,00",,"45.216,00","45.216,00","45.216,00","22.608,00"
125,2018,01020,1112,120006,91002,Pagas extraordinarias de Personal Funcionario,"45.761,48",,"45.761,48","45.761,48","45.761,48","22.880,75"
126,2018,01020,1112,121000,91002,Complemento de destino de Personal Funcionario,"55.382,40",,"55.382,40","55.382,40","55.382,40","27.691,20"
127,2018,01020,1112,121001,91002,Complemento específico de Personal Funcionario,"45.408,48",,"45.408,48","45.408,48","45.408,48","22.704,24"
128,2018,01020,1112,122002,91002,Otras retribuciones en especie,"17.500,00",,"17.500,00","17.500,00","17.500,00","8.750,00"
129,2018,01020,1112,150000,91002,Productividad fija de Funcionarios,"45.875,04",,"45.875,04","45.875,04","45.875,04","22.937,52"
130,2018,01020,1112,151000,91002,Gratificaciones de Personal Funcionario,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
131,2018,01020,1112,151001,91002,Gratificaciones de Personal no Funcionario,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
132,2018,01020,1112,160000,91002,Seguridad social,"223.703,43",,"223.703,43","223.703,43","223.703,43","111.851,71"
133,2018,01020,1112,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
134,2018,01020,1112,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"2.300,00",,"2.300,00","2.300,00","2.300,00","1.150,00"
135,2018,01020,1112,165000,91002,Fondo de Acción Social,"30.502,00",,"30.502,00","30.502,00","30.502,00","15.251,00"
136,2018,01020,1112,170000,91002,Fondo de Incremento Normativo,"22.679,92",,"22.679,92","22.679,92","22.679,92","11.339,96"
137,2018,01020,1112,206000,91002,Arrendamientos de equipos procesos de información,"100,00",,"100,00","100,00","100,00","50,00"
138,2018,01020,1112,212000,91002,Rep. y conservación edificios y otras construcc.,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
139,2018,01020,1112,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
140,2018,01020,1112,214000,91002,Reparación y conservación material de transporte,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
141,2018,01020,1112,215000,91002,Reparación y conservación de mobiliario y enseres,"100,00",,"100,00","100,00","100,00","50,00"
142,2018,01020,1112,216000,91002,Rep. y conserv. equipos procesos de información,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
143,2018,01020,1112,220000,91002,Ordinario no inventariable,"7.557,00",,"7.557,00","7.557,00","7.557,00","3.778,50"
144,2018,01020,1112,220001,91002,Mobiliario y enseres,"900,00",,"900,00","900,00","900,00","450,00"
145,2018,01020,1112,220002,91002,"Prensa, revistas y publicaciones periódicas","11.000,00",,"11.000,00","11.000,00","11.000,00","5.500,00"
146,2018,01020,1112,220003,91002,Libros y otras publicaciones,"24.000,00",,"24.000,00","24.000,00","24.000,00","12.000,00"
147,2018,01020,1112,220004,91002,Material informático,"3.600,00",,"3.600,00","3.600,00","3.600,00","1.800,00"
148,2018,01020,1112,220009,91002,Otro material de oficina,"500,00",,"500,00","500,00","500,00","250,00"
149,2018,01020,1112,221000,91002,Energía eléctrica,"33.000,00",,"33.000,00","33.000,00","33.000,00","16.500,00"
150,2018,01020,1112,221001,91002,Agua,"5.000,00",,"5.000,00","5.000,00","5.000,00","2.500,00"
151,2018,01020,1112,221003,91002,Combustibles,"3.200,00",,"3.200,00","3.200,00","3.200,00","1.600,00"
152,2018,01020,1112,221004,91002,Vestuario,"1.900,00",,"1.900,00","1.900,00","1.900,00","950,00"
153,2018,01020,1112,221009,91002,Otros suministros,"1.500,00",,"1.500,00","1.500,00","1.500,00","750,00"
154,2018,01020,1112,222000,91002,Telefónicas,"12.000,00",,"12.000,00","12.000,00","12.000,00","6.000,00"
155,2018,01020,1112,222001,91002,Postales,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
156,2018,01020,1112,222009,91002,Otras comunicaciones,"2.700,00",,"2.700,00","2.700,00","2.700,00","1.350,00"
157,2018,01020,1112,223000,91002,Transporte,"2.700,00",,"2.700,00","2.700,00","2.700,00","1.350,00"
158,2018,01020,1112,224000,91002,Primas de Edificios y locales,"4.700,00",,"4.700,00","4.700,00","4.700,00","2.350,00"
159,2018,01020,1112,224001,91002,Primas de vehículos,"1.700,00",,"1.700,00","1.700,00","1.700,00","850,00"
160,2018,01020,1112,225000,91002,Tributos locales,"1.500,00",,"1.500,00","1.500,00","1.500,00","750,00"
161,2018,01020,1112,226001,91002,Atenciones protocolarias y representativas,"8.000,00",,"8.000,00","8.000,00","8.000,00","4.000,00"
162,2018,01020,1112,226002,91002,Gastos de divulgación y promoción,"14.300,00",,"14.300,00","14.300,00","14.300,00","7.150,00"
163,2018,01020,1112,226005,91002,Reuniones y conferencias,"6.900,00",,"6.900,00","6.900,00","6.900,00","3.450,00"
164,2018,01020,1112,226009,91002,Otros gastos diversos,"300,00",,"300,00","300,00","300,00","150,00"
165,2018,01020,1112,227000,91002,Limpieza y aseo,"56.500,00",,"56.500,00","56.500,00","56.500,00","28.250,00"
166,2018,01020,1112,227001,91002,Seguridad,"47.000,00",,"47.000,00","47.000,00","47.000,00","23.500,00"
167,2018,01020,1112,227003,91002,Postales,"7.500,00",,"7.500,00","7.500,00","7.500,00","3.750,00"
168,2018,01020,1112,227006,91002,Estudios y trabajos técnicos,"9.000,00",,"9.000,00","9.000,00","9.000,00","4.500,00"
169,2018,01020,1112,227009,91002,Otros trabajos realizados por otras empresas,"15.500,00",,"15.500,00","15.500,00","15.500,00","7.750,00"
170,2018,01020,1112,230000,91002,Dietas,"7.500,00",,"7.500,00","7.500,00","7.500,00","3.750,00"
171,2018,01020,1112,231000,91002,Locomoción,"7.000,00",,"7.000,00","7.000,00","7.000,00","3.500,00"
172,2018,01020,1112,233000,91002,Gastos a través de agencias de viaje,"5.000,00",,"5.000,00","5.000,00","5.000,00","2.500,00"
173,2018,01020,1112,480190,91002,Conciertos y convenios de las Cortes de Aragón,,,,"3.184,00","3.184,00","3.184,00"
174,2018,01020,1112,480557,91002,Escuela de práctica jurídica,"9.016,00",,"9.016,00","9.016,00","9.016,00","3.005,33"
175,2018,01020,1112,480558,91002,Becas del Justicia de Aragón,"3.720,00",,"3.720,00","536,00","536,00","178,67"
176,2018,01020,1112,606000,91002,Equipos para procesos de información,"13.950,00",,"13.950,00","13.950,00","13.950,00","6.975,00"
177,2018,01020,1112,609000,91002,Inmovilizado Inmaterial,"10.800,00",,"10.800,00","10.800,00","10.800,00","5.400,00"
178,2018,01030,1114,100000,91002,Retribuciones básicas de Altos Cargos,"135.602,00",,"135.602,00","135.602,00","135.602,00","67.577,25"
179,2018,01030,1114,100001,91002,Otras remuneraciones de Altos Cargos,"87.770,00",,"87.770,00","87.770,00","87.770,00","43.740,13"
180,2018,01030,1114,100005,91002,Trienios,"9.215,00",,"9.215,00","9.215,00","9.215,00","4.591,99"
181,2018,01030,1114,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"30.112,00",,"30.112,00","30.112,00","30.112,00","15.006,25"
182,2018,01030,1114,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"18.012,00",,"18.012,00","18.012,00","18.012,00","8.976,30"
183,2018,01030,1114,110005,91002,Trienios de Pers. Eventual de Gabinete,"4.683,00",,"4.683,00","4.683,00","4.683,00","2.263,40"
184,2018,01030,1114,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"8.590,00",,"8.590,00","8.590,00","8.590,00","4.272,24"
185,2018,01030,1114,120000,91002,Sueldos de Personal Funcionario,"679.537,00",,"679.537,00","679.537,00","679.537,00","332.993,37"
186,2018,01030,1114,120005,91002,Trienios de Personal Funcionario,"244.207,00",,"244.207,00","244.207,00","244.207,00","119.168,95"
187,2018,01030,1114,120006,91002,Pagas extraordinarias de Personal Funcionario,"259.774,00",,"259.774,00","259.774,00","259.774,00","127.196,66"
188,2018,01030,1114,121000,91002,Complemento de destino de Personal Funcionario,"333.456,00",,"333.456,00","333.456,00","333.456,00","163.692,34"
189,2018,01030,1114,121001,91002,Complemento específico de Personal Funcionario,"302.064,00",,"302.064,00","302.064,00","302.064,00","147.655,38"
190,2018,01030,1114,122002,91002,Otras retribuciones en especie,"9.167,00",,"9.167,00","9.167,00","9.167,00","4.318,06"
191,2018,01030,1114,150001,91002,Productividad variable de Funcionarios,"113.255,00",,"113.255,00","113.255,00","113.255,00","56.627,53"
192,2018,01030,1114,151000,91002,Gratificaciones de Personal Funcionario,"3.600,00",,"3.600,00","3.600,00","3.600,00","1.800,00"
193,2018,01030,1114,160000,91002,Seguridad social,"341.673,00",,"341.673,00","341.673,00","341.673,00","163.782,29"
194,2018,01030,1114,160009,91002,Otras cuotas sociales,"4.182,00",,"4.182,00","4.182,00","4.182,00","2.087,33"
195,2018,01030,1114,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
196,2018,01030,1114,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"5.063,00",,"5.063,00","5.063,00","5.063,00","2.531,44"
197,2018,01030,1114,165000,91002,Fondo de Acción Social,"22.390,00",,"22.390,00","22.390,00","22.390,00","10.998,65"
198,2018,01030,1114,165001,91002,Fondo de pensiones,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
199,2018,01030,1114,170000,91002,Fondo de Incremento Normativo,"39.635,28",,"39.635,28","39.635,28","39.635,28","17.346,71"
200,2018,01030,1114,212000,91002,Rep. y conservación edificios y otras construcc.,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
201,2018,01030,1114,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","100,00",,"100,00","100,00","100,00","50,00"
202,2018,01030,1114,215000,91002,Reparación y conservación de mobiliario y enseres,"500,00",,"500,00","500,00","500,00","250,00"
203,2018,01030,1114,216000,91002,Rep. y conserv. equipos procesos de información,"1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
204,2018,01030,1114,220000,91002,Ordinario no inventariable,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
205,2018,01030,1114,220001,91002,Mobiliario y enseres,"500,00",,"500,00","500,00","500,00","250,00"
206,2018,01030,1114,220002,91002,"Prensa, revistas y publicaciones periódicas","1.000,00",,"1.000,00","1.000,00","1.000,00","500,00"
207,2018,01030,1114,220003,91002,Libros y otras publicaciones,"900,00",,"900,00","900,00","900,00","450,00"
208,2018,01030,1114,220004,91002,Material informático,"200,00",,"200,00","200,00","200,00","100,00"
209,2018,01030,1114,220009,91002,Otro material de oficina,"100,00",,"100,00","100,00","100,00","50,00"
210,2018,01030,1114,221000,91002,Energía eléctrica,"24.500,00",,"24.500,00","24.500,00","24.500,00","12.250,00"
211,2018,01030,1114,221009,91002,Otros suministros,"100,00",,"100,00","100,00","100,00","50,00"
212,2018,01030,1114,222000,91002,Telefónicas,"7.800,00",,"7.800,00","7.800,00","7.800,00","3.900,00"
213,2018,01030,1114,223000,91002,Transporte,"800,00",,"800,00","800,00","800,00","400,00"
214,2018,01030,1114,224002,91002,Primas de otro inmovilizado,"300,00",,"300,00","300,00","300,00","150,00"
215,2018,01030,1114,224003,91002,Otros riesgos,"100,00",,"100,00","100,00","100,00","50,00"
