_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
108,2022,1020,1112,100001,91002,Otras remuneraciones de Altos Cargos,"88323,48","3091,32","91414,8","90089,95","90089,95","44750,56"
109,2022,1020,1112,100005,91002,Trienios,"14865,1","520,28","15385,38","15162,4","15162,4","7531,65"
110,2022,1020,1112,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"344179,92","12046,3","356226,22","351063,52","351063,52","174384,49"
111,2022,1020,1112,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"254201,16","8897,04","263098,2","259285,18","259285,18","128795,25"
112,2022,1020,1112,110005,91002,Trienios de Pers. Eventual de Gabinete,"23760,36","831,62","24591,98","24235,57","24235,57","12038,58"
113,2022,1020,1112,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"103162,57","3610,69","106773,26","105225,82","105225,82","52269,03"
114,2022,1020,1112,120000,91002,Sueldos de Personal Funcionario,"146956,8","5143,49","152100,29","149895,94","149895,94","74458,11"
115,2022,1020,1112,120005,91002,Trienios de Personal Funcionario,"63307,8","2215,78","65523,58","64573,96","64573,96","32075,95"
116,2022,1020,1112,120006,91002,Pagas extraordinarias de Personal Funcionario,"55520,39","1943,22","57463,61","56630,8","56630,8","28130,33"
117,2022,1020,1112,121000,91002,Complemento de destino de Personal Funcionario,"70637,19","2472,3","73109,49","72049,93","72049,93","35789,51"
118,2022,1020,1112,121001,91002,Complemento específico de Personal Funcionario,"57927,2","2027,45","59954,65","59085,74","59085,74","29349,78"
119,2022,1020,1112,122002,91002,Otras retribuciones en especie,"17701,64","619,55","18321,19","18055,67","18055,67","8968,83"
120,2022,1020,1112,150000,91002,Productividad fija de Funcionarios,"42339,36","1481,88","43821,24","43186,15","43186,15","21451,94"
121,2022,1020,1112,151000,91002,Gratificaciones de Personal Funcionario,500,"17,5","517,5",510,510,"253,33"
122,2022,1020,1112,151001,91002,Gratificaciones de Personal no Funcionario,500,"17,5","517,5",510,510,"253,33"
123,2022,1020,1112,160000,91002,Seguridad social,"282870,8","9900,48","292771,28","288528,22","288528,22","143321,21"
124,2022,1020,1112,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,5000,175,5175,5100,5100,"2533,33"
125,2022,1020,1112,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,2370,"82,95","2452,95","2417,4","2417,4","1200,8"
126,2022,1020,1112,165000,91002,Fondo de Acción Social,"31393,4","1098,77","32492,17","32021,27","32021,27","15905,99"
127,2022,1020,1112,206000,91002,Arrendamientos de equipos procesos de información,100,,100,100,100,50
128,2022,1020,1112,212000,91002,Rep. y conservación edificios y otras construcc.,4000,,4000,4000,4000,2000
129,2022,1020,1112,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje",20000,,20000,20000,20000,10000
130,2022,1020,1112,214000,91002,Reparación y conservación material de transporte,2000,,2000,2000,2000,1000
131,2022,1020,1112,215000,91002,Reparación y conservación de mobiliario y enseres,100,,100,100,100,50
132,2022,1020,1112,216000,91002,Rep. y conserv. equipos procesos de información,2000,,2000,2000,2000,1000
133,2022,1020,1112,220000,91002,Ordinario no inventariable,6000,,6000,6000,6000,3000
134,2022,1020,1112,220001,91002,Mobiliario y enseres,900,,900,900,900,450
135,2022,1020,1112,220002,91002,"Prensa, revistas y publicaciones periódicas",3500,,3500,3500,3500,1750
136,2022,1020,1112,220003,91002,Libros y otras publicaciones,19000,,19000,19000,19000,9500
137,2022,1020,1112,220004,91002,Material informático,3600,,3600,3600,3600,1800
138,2022,1020,1112,220009,91002,Otro material de oficina,500,,500,500,500,250
139,2022,1020,1112,221000,91002,Energía eléctrica,25000,,25000,25000,25000,12500
140,2022,1020,1112,221001,91002,Agua,5000,,5000,5000,5000,2500
141,2022,1020,1112,221003,91002,Combustibles,3200,,3200,3200,3200,1600
142,2022,1020,1112,221004,91002,Vestuario,1500,,1500,1500,1500,750
143,2022,1020,1112,221009,91002,Otros suministros,3000,,3000,3000,3000,1500
144,2022,1020,1112,222000,91002,Telefónicas,6000,,6000,6000,6000,3000
145,2022,1020,1112,222001,91002,Postales,3500,,3500,3500,3500,1750
146,2022,1020,1112,222009,91002,Otras comunicaciones,1350,,1350,1350,1350,675
147,2022,1020,1112,223000,91002,Transporte,1300,,1300,1300,1300,650
148,2022,1020,1112,224000,91002,Primas de Edificios y locales,4700,,4700,4700,4700,2350
149,2022,1020,1112,224001,91002,Primas de vehículos,1700,,1700,1700,1700,850
150,2022,1020,1112,225000,91002,Tributos locales,1500,,1500,1500,1500,750
151,2022,1020,1112,225001,91002,Tributos autonómicos,100,,100,100,100,50
152,2022,1020,1112,226001,91002,Atenciones protocolarias y representativas,6000,,6000,6000,6000,3000
153,2022,1020,1112,226002,91002,Gastos de divulgación y promoción,12000,,12000,12000,12000,6000
154,2022,1020,1112,226005,91002,Reuniones y conferencias,12200,,12200,12200,12200,6100
155,2022,1020,1112,226009,91002,Otros gastos diversos,300,,300,300,300,150
156,2022,1020,1112,227000,91002,Limpieza y aseo,60000,,60000,60000,60000,30000
157,2022,1020,1112,227001,91002,Seguridad,49900,,49900,49900,49900,24950
158,2022,1020,1112,227003,91002,Postales,750,,750,750,750,375
159,2022,1020,1112,227006,91002,Estudios y trabajos técnicos,9000,,9000,9000,9000,4500
160,2022,1020,1112,227009,91002,Otros trabajos realizados por otras empresas,35500,,35500,35500,35500,17750
161,2022,1020,1112,230000,91002,Dietas,3500,,3500,3500,3500,1750
162,2022,1020,1112,231000,91002,Locomoción,4000,,4000,4000,4000,2000
163,2022,1020,1112,233000,91002,Gastos a través de agencias de viaje,2000,,2000,2000,2000,1000
164,2022,1020,1112,480557,91002,Escuela de práctica jurídica,9016,,9016,9016,9016,4508
165,2022,1020,1112,480558,91002,Becas del Justicia de Aragón,9720,,9720,9720,9720,4860
166,2022,1020,1112,603000,91002,"Maquinaria, instalación y utillaje",12600,,12600,12600,12600,6300
167,2022,1020,1112,605000,91002,Mobiliario y enseres,5000,,5000,5000,5000,2500
168,2022,1020,1112,606000,91002,Equipos para procesos de información,5000,,5000,5000,5000,2500
169,2022,1020,1112,609000,91002,Inmovilizado Inmaterial,10000,,10000,10000,10000,5000
170,2022,1030,1114,100000,91002,Retribuciones básicas de Altos Cargos,"144253,62","5048,87","149302,49","147138,69","147138,69",
171,2022,1030,1114,100001,91002,Otras remuneraciones de Altos Cargos,"93369,36","3267,93","96637,29","95236,75","95236,75",
172,2022,1030,1114,100005,91002,Trienios,"18560,3","649,61","19209,91","18931,51","18931,51",
173,2022,1030,1114,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"49813,92","1743,49","51557,41","50810,2","50810,2",
174,2022,1030,1114,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"29882,52","1045,89","30928,41","30480,17","30480,17",
175,2022,1030,1114,110005,91002,Trienios de Pers. Eventual de Gabinete,"2692,32","94,23","2786,55","2746,17","2746,17",
176,2022,1030,1114,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"13727,46","480,46","14207,92","14002,01","14002,01",
177,2022,1030,1114,120000,91002,Sueldos de Personal Funcionario,"771592,44","27005,74","798598,18","787024,29","787024,29",
178,2022,1030,1114,120005,91002,Trienios de Personal Funcionario,"242267,16","8479,35","250746,51","247112,5","247112,5",
179,2022,1030,1114,120006,91002,Pagas extraordinarias de Personal Funcionario,"283304,4","9915,66","293220,06","288970,49","288970,49",
180,2022,1030,1114,121000,91002,Complemento de destino de Personal Funcionario,"350324,16","12261,34","362585,5","357330,64","357330,64",
181,2022,1030,1114,121001,91002,Complemento específico de Personal Funcionario,"335642,64","11747,49","347390,13","342355,49","342355,49",
182,2022,1030,1114,121009,91002,Otras retribuciones complementarias Funcionarios,6600,231,6831,6732,6732,
183,2022,1030,1114,122002,91002,Otras retribuciones en especie,"8397,84","293,93","8691,77","8565,8","8565,8",
184,2022,1030,1114,150001,91002,Productividad variable de Funcionarios,"113255,16","3963,93","117219,09","115520,26","115520,26",
185,2022,1030,1114,160000,91002,Seguridad social,"457032,36","15996,14","473028,5","466173,01","466173,01",
186,2022,1030,1114,160009,91002,Otras cuotas sociales,"4468,38","156,4","4624,78","4557,75","4557,75",
187,2022,1030,1114,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"27968,52","978,9","28947,42","28527,89","28527,89",
188,2022,1030,1114,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"5337,83","186,83","5524,66","5444,59","5444,59",
189,2022,1030,1114,165000,91002,Fondo de Acción Social,"24636,83","862,29","25499,12","25129,57","25129,57",
190,2022,1030,1114,165001,91002,Fondo de pensiones,10000,350,10350,10200,10200,
191,2022,1030,1114,206000,91002,Arrendamientos de equipos procesos de información,14300,,14300,14300,14300,
192,2022,1030,1114,212000,91002,Rep. y conservación edificios y otras construcc.,8000,,8000,8000,8000,
193,2022,1030,1114,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje",700,,700,700,700,
194,2022,1030,1114,215000,91002,Reparación y conservación de mobiliario y enseres,200,,200,200,200,
195,2022,1030,1114,216000,91002,Rep. y conserv. equipos procesos de información,6000,,6000,6000,6000,
196,2022,1030,1114,220000,91002,Ordinario no inventariable,3000,,3000,3000,3000,
197,2022,1030,1114,220001,91002,Mobiliario y enseres,500,,500,500,500,
198,2022,1030,1114,220002,91002,"Prensa, revistas y publicaciones periódicas",900,,900,900,900,
199,2022,1030,1114,220003,91002,Libros y otras publicaciones,400,,400,400,400,
200,2022,1030,1114,220004,91002,Material informático,1000,,1000,1000,1000,
201,2022,1030,1114,220009,91002,Otro material de oficina,100,,100,100,100,
202,2022,1030,1114,221000,91002,Energía eléctrica,22500,,22500,22500,22500,
203,2022,1030,1114,221009,91002,Otros suministros,100,,100,100,100,
204,2022,1030,1114,222000,91002,Telefónicas,8000,,8000,8000,8000,
205,2022,1030,1114,222001,91002,Postales,2000,,2000,2000,2000,
206,2022,1030,1114,223000,91002,Transporte,500,,500,500,500,
207,2022,1030,1114,224002,91002,Primas de otro inmovilizado,300,,300,300,300,
208,2022,1030,1114,225002,91002,Tributos estatales,100,,100,100,100,
209,2022,1030,1114,226000,91002,Cánones,26000,,26000,26000,26000,
210,2022,1030,1114,226001,91002,Atenciones protocolarias y representativas,10000,,10000,10000,10000,
211,2022,1030,1114,226002,91002,Gastos de divulgación y promoción,4000,,4000,4000,4000,
212,2022,1030,1114,226003,91002,"Jurídicos, Contenciosos",3000,,3000,3000,3000,
213,2022,1030,1114,226005,91002,Reuniones y conferencias,15000,,15000,15000,15000,
214,2022,1030,1114,226009,91002,Otros gastos diversos,13000,,13000,13000,13000,
215,2022,1030,1114,227000,91002,Limpieza y aseo,37000,,37000,37000,37000,
216,2022,1030,1114,227001,91002,Seguridad,56000,,56000,56000,56000,
217,2022,1030,1114,227006,91002,Estudios y trabajos técnicos,53000,,53000,53000,53000,
218,2022,1030,1114,227009,91002,Otros trabajos realizados por otras empresas,5000,,5000,5000,5000,
219,2022,1030,1114,230000,91002,Dietas,3000,,3000,3000,3000,
220,2022,1030,1114,231000,91002,Locomoción,5000,,5000,5000,5000,
221,2022,1030,1114,251000,91002,Realización de cursos de formación interna,3000,,3000,3000,3000,
222,2022,1030,1114,605000,91002,Mobiliario y enseres,1000,,1000,1000,1000,
223,2022,1030,1114,606000,91002,Equipos para procesos de información,30000,,30000,30000,30000,
224,2022,1030,1114,609000,91002,Inmovilizado Inmaterial,8400,,8400,8400,8400,
225,2022,2010,1121,100000,91002,Retribuciones básicas de Altos Cargos,"18525,84",,"18525,84","19174,2","19174,2","19174,2"
226,2022,2010,1121,100001,91002,Otras remuneraciones de Altos Cargos,"69493,68",,"69493,68","71925,96","71925,96","71925,96"
227,2022,2010,1121,101000,91002,"Retribuciones básicas de SGT, DG y asimilados","13411,92",,"13411,92","13880,76","13880,76","13880,76"
228,2022,2010,1121,101001,91002,"Complemento de destino de SGT, DG y asimilados","15126,36",,"15126,36","15655,8","15655,8","15655,8"
229,2022,2010,1121,101002,91002,"Complemento específico de SGT, DG y asimilados","37203,48",,"37203,48","38505,6","38505,6","38505,6"
230,2022,2010,1121,101005,91002,"Trienios de SGT, DG y asimilados","5608,8",,"5608,8","5950,74","5950,74","5950,74"
231,2022,2010,1121,101006,91002,"Pagas extraordinarias de SGT, DG y asimilados","4476,38",,"4476,38","4662,92","4662,92","4662,92"
232,2022,2010,1121,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"136489,8",,"136489,8","113114,88","113114,88","113114,88"
233,2022,2010,1121,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"400944,36",,"400944,36","353241,96","353241,96","353241,96"
234,2022,2010,1121,110005,91002,Trienios de Pers. Eventual de Gabinete,"11436,52",,"11436,52","11160,96","11160,96","11160,96"
235,2022,2010,1121,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"24180,78",,"24180,78","20179,64","20179,64","20179,64"
236,2022,2010,1121,120000,91002,Sueldos de Personal Funcionario,"160293,96",,"160293,96","159884,72","159884,72","159884,72"
237,2022,2010,1121,120005,91002,Trienios de Personal Funcionario,"50631,44",,"50631,44","52782,21","52782,21","52782,21"
238,2022,2010,1121,120006,91002,Pagas extraordinarias de Personal Funcionario,"72634,68",,"72634,68","73061,04","73061,04","73061,04"
239,2022,2010,1121,121000,91002,Complemento de destino de Personal Funcionario,"113858,16",,"113858,16","114233,34","114233,34","114233,34"
240,2022,2010,1121,121001,91002,Complemento específico de Personal Funcionario,250752,,250752,"251467,32","251467,32","251467,32"
241,2022,2010,1121,121009,91002,Otras retribuciones complementarias Funcionarios,"883,08",,"883,08","176,5","176,5","176,5"
242,2022,2010,1121,160000,91002,Seguridad social,"285902,31",,"285902,31","229218,06","229218,06","189408,12"
243,2022,2010,1121,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,500,,500,150,150,150
244,2022,2010,1121,202000,91002,Arrendamientos de edificios y otras construcciones,500,,500,,,
245,2022,2010,1121,204000,91002,Arrendamientos de material de transporte,16000,,16000,"13101,44","12014,15","9839,57"
246,2022,2010,1121,205000,91002,Arrendamientos de mobiliario y enseres,1000,,1000,"348,48","348,48","181,5"
247,2022,2010,1121,210000,91002,Rep. y conservación de terrenos y bienes naturales,5000,,5000,,,
248,2022,2010,1121,214000,91002,Reparación y conservación material de transporte,5185,,5185,"2227,55","2209,04","2131,49"
249,2022,2010,1121,215000,91002,Reparación y conservación de mobiliario y enseres,3000,,3000,"1499,6","1499,6","1499,6"
250,2022,2010,1121,216000,91002,Rep. y conserv. equipos procesos de información,1000,,1000,,,
251,2022,2010,1121,220000,91002,Ordinario no inventariable,5000,,5000,"13501,3","12482,66","11770,97"
252,2022,2010,1121,220001,91002,Mobiliario y enseres,3000,,3000,1400,1400,1400
253,2022,2010,1121,220002,91002,"Prensa, revistas y publicaciones periódicas",4000,,4000,"4230,58","4230,58","4230,58"
254,2022,2010,1121,220003,91002,Libros y otras publicaciones,1000,,1000,50,50,50
255,2022,2010,1121,220004,91002,Material informático,1000,,1000,"125,85","125,85","125,85"
256,2022,2010,1121,220009,91002,Otro material de oficina,300,,300,,,
257,2022,2010,1121,221003,91002,Combustibles,15000,,15000,"15384,49","13238,46","12202,38"
258,2022,2010,1121,221004,91002,Vestuario,2000,,2000,"449,7","449,7","422,43"
259,2022,2010,1121,221006,91002,Productos farmacéuticos,150,,150,"35,06","35,06","35,06"
260,2022,2010,1121,221009,91002,Otros suministros,7000,,7000,"14911,45","14911,45","11501,19"
261,2022,2010,1121,222000,91002,Telefónicas,8000,,8000,"6658,15","6486,14","5736,38"
262,2022,2010,1121,222001,91002,Postales,3000,,3000,"2659,55","686,32","686,02"
263,2022,2010,1121,222002,91002,Telegráficas,300,,300,,,
264,2022,2010,1121,222003,91002,Télex y telefax,500,,500,,,
265,2022,2010,1121,222009,91002,Otras comunicaciones,300,,300,,,
