_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito Inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
128,2013,1020,1112,220009,91002,Otro material de oficina,1000,0,1000,250,250,0
129,2013,1020,1112,221000,91002,Energía eléctrica,38000,0,38000,9500,9500,0
130,2013,1020,1112,221001,91002,Agua,4000,0,4000,1000,1000,0
131,2013,1020,1112,221003,91002,Combustibles,3500,0,3500,875,875,0
132,2013,1020,1112,221004,91002,Vestuario,2000,0,2000,500,500,0
133,2013,1020,1112,221009,91002,Otros suministros,1600,0,1600,400,400,0
134,2013,1020,1112,222000,91002,Telefónicas,25000,0,25000,6250,6250,0
135,2013,1020,1112,222001,91002,Postales,8400,0,8400,2100,2100,0
136,2013,1020,1112,222002,91002,Telegráficas,40,0,40,10,10,0
137,2013,1020,1112,222009,91002,Otras comunicaciones,2900,0,2900,725,725,0
138,2013,1020,1112,223000,91002,Transporte,3150,0,3150,787.5,787.5,0
139,2013,1020,1112,224000,91002,Primas de Edificios y locales,4500,0,4500,1125,1125,0
140,2013,1020,1112,224001,91002,Primas de vehículos,1500,0,1500,375,375,0
141,2013,1020,1112,224002,91002,Primas de otro inmovilizado,100,0,100,25,25,0
142,2013,1020,1112,224003,91002,Otros riesgos,100,0,100,25,25,0
143,2013,1020,1112,226001,91002,Atenciones protocolarias y representativas,19000,0,19000,4750,4750,0
144,2013,1020,1112,226002,91002,Gastos de divulgación y promoción,27000,0,27000,6750,6750,0
145,2013,1020,1112,226005,91002,Reuniones y conferencias,12000,0,12000,3000,3000,0
146,2013,1020,1112,226009,91002,Otros gastos diversos,2000,0,2000,500,500,0
147,2013,1020,1112,227000,91002,Limpieza y aseo,51850,0,51850,12962.5,12962.5,0
148,2013,1020,1112,227001,91002,Seguridad,41000,0,41000,10250,10250,0
149,2013,1020,1112,227003,91002,Postales,9500,0,9500,2375,2375,0
150,2013,1020,1112,227006,91002,Estudios y trabajos técnicos,12000,0,12000,3000,3000,0
151,2013,1020,1112,227009,91002,Otros trabajos realizados por otras empresas,15100,0,15100,3775,3775,0
152,2013,1020,1112,230000,91002,Dietas,16500,0,16500,4125,4125,0
153,2013,1020,1112,231000,91002,Locomoción,8000,0,8000,2000,2000,0
154,2013,1020,1112,480191,91002,Convenio con el Justicia de Aragón,12735.18,0,12735.18,3183.8,3183.8,0
155,2013,1030,1114,100000,91002,Retribuciones básicas de Altos Cargos,134259.48,0,134259.48,100694.61,100694.61,100694.61
156,2013,1030,1114,100001,91002,Otras remuneraciones de Altos Cargos,86900.74,0,86900.74,65175.33,65175.33,65175.33
157,2013,1030,1114,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,49886.16,0,49886.16,37414.62,37414.62,37414.62
158,2013,1030,1114,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,36201.84,0,36201.84,27151.38,27151.38,27151.38
159,2013,1030,1114,120000,91002,Sueldos de Personal Funcionario,607592.4,0,607592.4,455694.3,455694.3,455694.3
160,2013,1030,1114,120005,91002,Trienios de Personal Funcionario,198469.32,0,198469.32,148851.99,148851.99,148851.99
161,2013,1030,1114,120006,91002,Pagas extraordinarias de Personal Funcionario,222703.42,0,222703.42,167027.58,167027.58,167027.58
162,2013,1030,1114,121000,91002,Complemento de destino de Personal Funcionario,292256.4,0,292256.4,219192.3,219192.3,219192.3
163,2013,1030,1114,121001,91002,Complemento específico de Personal Funcionario,258885.36,0,258885.36,194164.02,194164.02,194164.02
164,2013,1030,1114,150001,91002,Productividad variable de Funcionarios,110378.16,0,110378.16,82783.62,82783.62,82783.62
165,2013,1030,1114,151000,91002,Gratificaciones de Personal Funcionario,3600,0,3600,2700,2700,2700
166,2013,1030,1114,160000,91002,Seguridad social,261662.32,0,261662.32,196246.74,196246.74,196246.74
167,2013,1030,1114,160001,91002,MUFACE,13055.98,0,13055.98,9792,9792,9792
168,2013,1030,1114,160009,91002,Otras cuotas sociales,3684.66,0,3684.66,2763.51,2763.51,2763.51
169,2013,1030,1114,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,20000,0,20000,15000,15000,15000
170,2013,1030,1114,165000,91002,Fondo de Acción Social,19954.64,0,19954.64,14965.98,14965.98,14965.98
171,2013,1030,1114,165001,91002,Fondo de pensiones,10000,0,10000,7500,7500,7500
172,2013,1030,1114,206000,91002,Arrendamientos de equipos procesos de información,15000,0,15000,11250,11250,11250
173,2013,1030,1114,212000,91002,Rep. y conservación edificios y otras construcc.,30000,0,30000,22500,22500,22500
174,2013,1030,1114,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje",3000,0,3000,2250,2250,2250
175,2013,1030,1114,215000,91002,Reparación y conservación de mobiliario y enseres,2500,0,2500,1875,1875,1875
176,2013,1030,1114,216000,91002,Rep. y conserv. equipos procesos de información,3000,0,3000,2250,2250,2250
177,2013,1030,1114,220000,91002,Ordinario no inventariable,15000,0,15000,11250,11250,11250
178,2013,1030,1114,220001,91002,Mobiliario y enseres,5000,0,5000,3750,3750,3750
179,2013,1030,1114,220002,91002,"Prensa, revistas y publicaciones periódicas",10000,0,10000,7500,7500,7500
180,2013,1030,1114,220003,91002,Libros y otras publicaciones,10000,0,10000,7500,7500,7500
181,2013,1030,1114,220004,91002,Material informático,10000,0,10000,7500,7500,7500
182,2013,1030,1114,220009,91002,Otro material de oficina,5000,0,5000,3750,3750,3750
183,2013,1030,1114,221000,91002,Energía eléctrica,40000,0,40000,30000,30000,30000
184,2013,1030,1114,221009,91002,Otros suministros,1000,0,1000,750,750,750
185,2013,1030,1114,222000,91002,Telefónicas,15000,0,15000,11250,11250,11250
186,2013,1030,1114,222001,91002,Postales,6000,0,6000,4500,4500,4500
187,2013,1030,1114,223000,91002,Transporte,3000,0,3000,2250,2250,2250
188,2013,1030,1114,224002,91002,Primas de otro inmovilizado,1000,0,1000,750,750,750
189,2013,1030,1114,224003,91002,Otros riesgos,6000,0,6000,4500,4500,4500
190,2013,1030,1114,225002,91002,Tributos estatales,1000,0,1000,750,750,750
191,2013,1030,1114,226001,91002,Atenciones protocolarias y representativas,20000,0,20000,15000,15000,15000
192,2013,1030,1114,226002,91002,Gastos de divulgación y promoción,20000,0,20000,15000,15000,15000
193,2013,1030,1114,226005,91002,Reuniones y conferencias,26000,0,26000,19500,19500,19500
194,2013,1030,1114,226009,91002,Otros gastos diversos,10000,0,10000,7500,7500,7500
195,2013,1030,1114,227000,91002,Limpieza y aseo,50000,0,50000,37500,37500,37500
196,2013,1030,1114,227001,91002,Seguridad,60000,0,60000,45000,45000,45000
197,2013,1030,1114,227006,91002,Estudios y trabajos técnicos,150000,0,150000,112500,112500,112500
198,2013,1030,1114,230000,91002,Dietas,35000,0,35000,26250,26250,26250
199,2013,1030,1114,231000,91002,Locomoción,20000,0,20000,15000,15000,15000
200,2013,1030,1114,251000,91002,Realización de cursos de formación interna,10500,0,10500,7875,7875,7875
201,2013,1030,1114,603000,91002,"Maquinaria, instalación y utillaje",2000,0,2000,1500,1500,1500
202,2013,1030,1114,605000,91002,Mobiliario y enseres,5000,0,5000,3750,3750,3750
203,2013,1030,1114,606000,91002,Equipos para procesos de información,5500,0,5500,4125,4125,4125
204,2013,1030,1114,609000,91002,Inmovilizado Inmaterial,6000,0,6000,4500,4500,4500
205,2013,2010,1121,100000,91002,Retribuciones básicas de Altos Cargos,17071.8,0,17071.8,17071.8,17071.8,17071.8
206,2013,2010,1121,100001,91002,Otras remuneraciones de Altos Cargos,63903.12,0,63903.12,63903,63903,63903
207,2013,2010,1121,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,131002.2,0,131002.2,78219.47,78219.47,78219.47
208,2013,2010,1121,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,258082.24,0,258082.24,134143.88,134143.88,134143.88
209,2013,2010,1121,120000,91002,Sueldos de Personal Funcionario,160119.14,20586.2,180705.34,142545.81,142545.81,142545.81
210,2013,2010,1121,120005,91002,Trienios de Personal Funcionario,44628.22,4696.14,49324.36,38457.8,38457.8,38457.8
211,2013,2010,1121,120006,91002,Pagas extraordinarias de Personal Funcionario,68807.34,8782.14,77589.48,63825.42,63825.42,63825.42
212,2013,2010,1121,121000,91002,Complemento de destino de Personal Funcionario,116998.08,11881.89,128879.97,108397.68,108397.68,108397.68
213,2013,2010,1121,121001,91002,Complemento específico de Personal Funcionario,249054.84,23164.04,272218.88,232090.42,232090.42,232090.42
214,2013,2010,1121,130001,91002,Antigüedad de Personal Laboral Fijo,5023.36,0,5023.36,1351.8,1351.8,1351.8
215,2013,2010,1121,130002,91002,Pagas extraordinarias de Personal Laboral Fijo,500,0,500,0,0,0
216,2013,2010,1121,151000,91002,Gratificaciones de Personal Funcionario,0,500,500,0,0,0
217,2013,2010,1121,160000,91002,Seguridad social,242004.39,21676.6,263680.99,189748.64,189748.64,174067.54
218,2013,2010,1121,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,716,500,1216,250,250,250
219,2013,2010,1121,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,180,500,680,0,0,0
220,2013,2010,1121,202000,91002,Arrendamientos de edificios y otras construcciones,6300,0,6300,0,0,0
221,2013,2010,1121,204000,91002,Arrendamientos de material de transporte,595,0,595,0,0,0
222,2013,2010,1121,205000,91002,Arrendamientos de mobiliario y enseres,1430,0,1430,0,0,0
223,2013,2010,1121,212000,91002,Rep. y conservación edificios y otras construcc.,19064,-3054.26,16009.74,753.15,753.15,753.15
224,2013,2010,1121,214000,91002,Reparación y conservación material de transporte,55000,0,55000,6391.83,6391.83,6391.83
225,2013,2010,1121,215000,91002,Reparación y conservación de mobiliario y enseres,3515,0,3515,686.05,686.05,686.05
226,2013,2010,1121,216000,91002,Rep. y conserv. equipos procesos de información,1081,0,1081,0,0,0
227,2013,2010,1121,220000,91002,Ordinario no inventariable,75000,-6546.13,68453.87,4417.64,4417.64,4342.68
228,2013,2010,1121,220001,91002,Mobiliario y enseres,35000,0,35000,2278.35,2278.35,2278.35
229,2013,2010,1121,220002,91002,"Prensa, revistas y publicaciones periódicas",14546,-6207.88,8338.12,852.98,852.98,852.98
230,2013,2010,1121,220003,91002,Libros y otras publicaciones,31856,9072.5,40928.5,0,0,0
231,2013,2010,1121,220004,91002,Material informático,1905,595.92,2500.92,24.81,24.81,24.81
232,2013,2010,1121,220009,91002,Otro material de oficina,455,0,455,0,0,0
233,2013,2010,1121,221000,91002,Energía eléctrica,1205,0,1205,0,0,0
234,2013,2010,1121,221001,91002,Agua,179,0,179,0,0,0
235,2013,2010,1121,221002,91002,Gas,179,0,179,0,0,0
236,2013,2010,1121,221003,91002,Combustibles,38000,0,38000,8532.69,8532.69,8532.69
237,2013,2010,1121,221004,91002,Vestuario,1179,0,1179,262.36,262.36,262.36
238,2013,2010,1121,221006,91002,Productos farmacéuticos,568,0,568,16.99,16.99,16.99
239,2013,2010,1121,221009,91002,Otros suministros,30000,1050,31050,3986.94,3986.94,3181.18
240,2013,2010,1121,222000,91002,Telefónicas,132928,-95020.12,37907.88,0,0,0
241,2013,2010,1121,222001,91002,Postales,1730,0,1730,22.3,22.3,22.3
242,2013,2010,1121,222002,91002,Telegráficas,703,0,703,0,0,0
243,2013,2010,1121,222003,91002,Télex y telefax,3626,0,3626,0,0,0
244,2013,2010,1121,222009,91002,Otras comunicaciones,676,0,676,0,0,0
245,2013,2010,1121,223000,91002,Transporte,22000,-771.85,21228.15,4072.65,558.09,514.13
246,2013,2010,1121,224000,91002,Primas de Edificios y locales,162,0,162,0,0,0
247,2013,2010,1121,224001,91002,Primas de vehículos,2800,0,2800,0,0,0
248,2013,2010,1121,224003,91002,Otros riesgos,1779,3342.5,5121.5,318.45,318.45,318.45
249,2013,2010,1121,225000,91002,Tributos locales,2319,0,2319,722.6,722.6,722.6
250,2013,2010,1121,226000,91002,Cánones,2100,0,2100,48.4,48.4,48.4
251,2013,2010,1121,226001,91002,Atenciones protocolarias y representativas,406320,4584,410904,51709.7,51709.7,51549.25
252,2013,2010,1121,226002,91002,Gastos de divulgación y promoción,75375,62155.53,137530.53,104488.98,104488.98,104488.98
253,2013,2010,1121,226004,91002,Remuneraciones a agentes mediadores independientes,162,0,162,0,0,0
254,2013,2010,1121,226005,91002,Reuniones y conferencias,39151,30547,69698,15841.52,15841.52,15841.52
255,2013,2010,1121,226009,91002,Otros gastos diversos,15000,0,15000,0,0,0
256,2013,2010,1121,227000,91002,Limpieza y aseo,428,0,428,0,0,0
257,2013,2010,1121,227001,91002,Seguridad,2100,-1428.08,671.92,0,0,0
258,2013,2010,1121,227002,91002,Valoraciones y peritajes,179,0,179,0,0,0
259,2013,2010,1121,227006,91002,Estudios y trabajos técnicos,136000,-369.16,135630.84,38841,29282,27467
260,2013,2010,1121,227009,91002,Otros trabajos realizados por otras empresas,54963,228.65,55191.65,7015.01,7015.01,7015.01
261,2013,2010,1121,230000,91002,Dietas,30000,6049.93,36049.93,3100.44,3100.44,3100.44
262,2013,2010,1121,231000,91002,Locomoción,35000,4291.33,39291.33,11900.28,11900.28,11900.28
263,2013,2010,1121,232000,91002,Traslado,126,0,126,0,0,0
264,2013,2010,1121,239000,91002,Otras indemnizaciones,0,590.19,590.19,0,0,0
265,2013,2010,1121,480001,91002,Fundación Seminario Investigación para la Paz,77400,0,77400,77400,77400,38151.63
266,2013,2010,1121,480005,91002,Ayudas a Comunidades Aragonesas del Exterior,0,235000,235000,235000,231251.75,30000
267,2013,2010,1121,602000,91002,Edificios y otras construcciones,3000,0,3000,0,0,0
268,2013,2010,1121,604000,91002,Material de transporte,25000,0,25000,0,0,0
269,2013,2010,1121,605000,91002,Mobiliario y enseres,17000,0,17000,1443.53,1443.53,1443.53
270,2013,2010,1121,606000,91002,Equipos para procesos de información,5000,0,5000,0,0,0
271,2013,3010,1125,120000,91002,Sueldos de Personal Funcionario,29139.84,0,29139.84,29139.84,29139.84,29139.84
272,2013,3010,1125,120005,91002,Trienios de Personal Funcionario,8658,0,8658,8571.69,8571.69,8571.69
273,2013,3010,1125,120006,91002,Pagas extraordinarias de Personal Funcionario,11865.32,0,11865.32,11865.32,11865.32,11865.32
