_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
44,2019,1010,1111,221000,91002,Energía eléctrica,"280.000,00",,"280.000,00","280.000,00","280.000,00","210.000,00"
45,2019,1010,1111,221001,91002,Agua,"1.020,00",,"1.020,00","1.020,00","1.020,00",510
46,2019,1010,1111,221003,91002,Combustibles,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
47,2019,1010,1111,221004,91002,Vestuario,"20.000,00",,"20.000,00","20.000,00","20.000,00","15.000,00"
48,2019,1010,1111,221009,91002,Otros suministros,"40.000,00",,"40.000,00","40.000,00","40.000,00","30.000,00"
49,2019,1010,1111,222000,91002,Telefónicas,"197.494,00",,"197.494,00","197.494,00","197.494,00","148.120,50"
50,2019,1010,1111,222001,91002,Postales,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
51,2019,1010,1111,222002,91002,Telegráficas,600,,600,600,600,450
52,2019,1010,1111,222009,91002,Otras comunicaciones,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.500,00"
53,2019,1010,1111,223000,91002,Transporte,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
54,2019,1010,1111,224001,91002,Primas de vehículos,"1.000,00",,"1.000,00","1.000,00","1.000,00",500
55,2019,1010,1111,224002,91002,Primas de otro inmovilizado,"16.000,00",,"16.000,00","16.000,00","16.000,00","12.000,00"
56,2019,1010,1111,225000,91002,Tributos locales,"6.000,00",,"6.000,00","6.000,00","6.000,00","4.500,00"
57,2019,1010,1111,226001,91002,Atenciones protocolarias y representativas,"40.000,00",,"40.000,00","40.000,00","40.000,00","30.000,00"
58,2019,1010,1111,226002,91002,Gastos de divulgación y promoción,"80.000,00",,"80.000,00","80.000,00","80.000,00","60.000,00"
59,2019,1010,1111,226004,91002,Remuneraciones a agentes mediadores independientes,"8.000,00",,"8.000,00","8.000,00","8.000,00","6.000,00"
60,2019,1010,1111,226005,91002,Reuniones y conferencias,"40.000,00",,"40.000,00","40.000,00","40.000,00","30.000,00"
61,2019,1010,1111,226009,91002,Otros gastos diversos,"15.000,00",,"15.000,00","15.000,00","15.000,00","11.250,00"
62,2019,1010,1111,227000,91002,Limpieza y aseo,"383.642,00",,"383.642,00","383.642,00","383.642,00","287.731,50"
63,2019,1010,1111,227001,91002,Seguridad,"738.076,00",,"738.076,00","738.076,00","738.076,00","553.557,00"
64,2019,1010,1111,227003,91002,Postales,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
65,2019,1010,1111,227006,91002,Estudios y trabajos técnicos,"10.000,00",,"10.000,00","10.000,00","10.000,00","7.500,00"
66,2019,1010,1111,227009,91002,Otros trabajos realizados por otras empresas,"667.565,00",,"667.565,00","667.565,00","667.565,00","500.673,75"
67,2019,1010,1111,230000,91002,Dietas,"505.000,00",,"505.000,00","505.000,00","505.000,00","378.750,00"
68,2019,1010,1111,231000,91002,Locomoción,"505.000,00",,"505.000,00","505.000,00","505.000,00","378.750,00"
69,2019,1010,1111,233000,91002,Gastos a través de agencias de viaje,"1.000,00",,"1.000,00","1.000,00","1.000,00",750
70,2019,1010,1111,239000,91002,Otras indemnizaciones,"15.000,00",,"15.000,00","15.000,00","15.000,00","7.500,00"
71,2019,1010,1111,250000,91002,Gastos en pruebas selectivas,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
72,2019,1010,1111,359000,91002,"Otros gastos de depósitos, fianzas y avales",601,,601,601,601,"450,75"
73,2019,1010,1111,480001,91002,Fundación Seminario Investigación para la Paz,"55.000,00",,"55.000,00","55.000,00","55.000,00","27.500,00"
74,2019,1010,1111,480548,91002,Subvención GP POPULAR de las Cortes de Aragón,"976.685,39",,"976.685,39","976.685,39","976.685,39","732.514,04"
75,2019,1010,1111,480549,91002,Subvención GP SOCIALISTA de las Cortes de Aragón,"855.184,49",,"855.184,49","855.184,49","855.184,49","641.388,37"
76,2019,1010,1111,480550,91002,Subvención GP PODEMOS ARAGÓN de las Cortes de Arag,"693.209,36",,"693.209,36","693.209,36","693.209,36","519.907,02"
77,2019,1010,1111,480551,91002,Subvención GP ARAGONES de las Cortes de Aragón,"349.069,40",,"349.069,40","349.069,40","349.069,40","261.802,05"
78,2019,1010,1111,480552,91002,Subvención GP CIUIDADANOS-PARTIDO CIUDADANÍA C.A.,"317.700,44",,"317.700,44","317.700,44","317.700,44","238.275,33"
79,2019,1010,1111,480553,91002,Subvención GP MIXTO de las Cortes de Aragón,"251.932,52",,"251.932,52","251.932,52","251.932,52","125.966,26"
80,2019,1010,1111,480554,91002,Subvención Exparlamentarios de las Cortes de Aragó,"4.973,40",,"4.973,40","4.973,40","4.973,40","2.486,70"
81,2019,1010,1111,480555,91002,Fundación Manuel Giménez Abad,"100.500,00",,"100.500,00","100.500,00","100.500,00","75.375,00"
82,2019,1010,1111,480556,91002,Becas de las Cortes de Aragón,"35.400,00",,"35.400,00","35.400,00","35.400,00","17.700,00"
83,2019,1010,1111,603000,91002,"Maquinaria, instalación y utillaje","106.500,00",,"106.500,00","106.500,00","106.500,00","53.250,00"
84,2019,1010,1111,605000,91002,Mobiliario y enseres,"80.000,00",,"80.000,00","80.000,00","80.000,00","40.000,00"
85,2019,1010,1111,606000,91002,Equipos para procesos de información,"45.000,00",,"45.000,00","45.000,00","45.000,00","33.750,00"
86,2019,1010,1111,609000,91002,Inmovilizado Inmaterial,"45.000,00",,"45.000,00","45.000,00","45.000,00","33.750,00"
87,2019,1010,1113,120000,91002,Sueldos de Personal Funcionario,"69.243,84",,"69.243,84","69.243,84","69.243,84","34.621,92"
88,2019,1010,1113,120005,91002,Trienios de Personal Funcionario,"26.294,76",,"26.294,76","26.294,76","26.294,76","13.147,38"
89,2019,1010,1113,120006,91002,Pagas extraordinarias de Personal Funcionario,"24.900,06",,"24.900,06","24.900,06","24.900,06","12.450,02"
90,2019,1010,1113,121000,91002,Complemento de destino de Personal Funcionario,"31.453,92",,"31.453,92","31.453,92","31.453,92","15.726,96"
91,2019,1010,1113,121001,91002,Complemento específico de Personal Funcionario,"22.407,84",,"22.407,84","22.407,84","22.407,84","11.203,92"
92,2019,1010,1113,150000,91002,Productividad fija de Funcionarios,"5.004,24",,"5.004,24","5.004,24","5.004,24","2.502,12"
93,2019,1010,1113,160000,91002,Seguridad social,"41.787,18",,"41.787,18","41.787,18","41.787,18","20.893,58"
94,2019,1010,1113,170000,91002,Fondo de Incremento Normativo,"3.316,38",,"3.316,38","3.316,38","3.316,38","1.658,18"
95,2019,1010,1113,212000,91002,Rep. y conservación edificios y otras construcc.,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
96,2019,1010,1113,213000,91002,Rep. y conservación. Maquinaria y utillaje,"1.500,00",,"1.500,00","1.500,00","1.500,00",750
97,2019,1010,1113,220003,91002,Libros y otras publicaciones,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
98,2019,1010,1113,221009,91002,Otros suministros,"20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
99,2019,1010,1113,226002,91002,Gastos de divulgación y promoción,"97.750,00",,"97.750,00","97.750,00","97.750,00","48.875,00"
100,2019,1010,1113,227000,91002,Limpieza y aseo,"53.000,00",,"53.000,00","53.000,00","53.000,00","26.500,00"
101,2019,1010,1113,227001,91002,Seguridad,"217.858,00",,"217.858,00","217.858,00","217.858,00","108.929,00"
102,2019,1010,1113,227009,91002,Otros trabajos realizados por otras empresas,"415.000,00",,"415.000,00","415.000,00","415.000,00","207.500,00"
103,2019,1010,1113,359000,91002,"Otros gastos de depósitos, fianzas y avales",601,,601,601,601,"300,5"
104,2019,1010,1113,605000,91002,Mobiliario y enseres,"12.000,00",,"12.000,00","12.000,00","12.000,00","6.000,00"
105,2019,1020,1112,100000,91002,Retribuciones básicas de Altos Cargos,"28.656,46",,"28.656,46","28.656,46","28.656,46","7.164,10"
106,2019,1020,1112,100001,91002,Otras remuneraciones de Altos Cargos,"43.230,04",,"43.230,04","43.230,04","43.230,04","10.807,51"
107,2019,1020,1112,100005,91002,Trienios,"13.904,80",,"13.904,80","13.904,80","13.904,80","3.476,20"
108,2019,1020,1112,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"344.750,28",,"344.750,28","344.750,28","344.750,28","86.187,57"
109,2019,1020,1112,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"288.258,36",,"288.258,36","288.258,36","288.258,36","72.064,59"
110,2019,1020,1112,110005,91002,Trienios de Pers. Eventual de Gabinete,"38.868,48",,"38.868,48","38.868,48","38.868,48","9.717,12"
111,2019,1020,1112,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"111.115,42",,"111.115,42","111.115,42","111.115,42","27.778,84"
112,2019,1020,1112,120000,91002,Sueldos de Personal Funcionario,"128.562,00",,"128.562,00","128.562,00","128.562,00","32.140,50"
113,2019,1020,1112,120005,91002,Trienios de Personal Funcionario,"45.216,00",,"45.216,00","45.216,00","45.216,00","11.304,00"
114,2019,1020,1112,120006,91002,Pagas extraordinarias de Personal Funcionario,"45.761,48",,"45.761,48","45.761,48","45.761,48","11.440,37"
115,2019,1020,1112,121000,91002,Complemento de destino de Personal Funcionario,"55.382,40",,"55.382,40","55.382,40","55.382,40","13.845,60"
116,2019,1020,1112,121001,91002,Complemento específico de Personal Funcionario,"45.408,48",,"45.408,48","45.408,48","45.408,48","11.352,12"
117,2019,1020,1112,122002,91002,Otras retribuciones en especie,"17.500,00",,"17.500,00","17.500,00","17.500,00","4.375,00"
118,2019,1020,1112,150000,91002,Productividad fija de Funcionarios,"45.875,04",,"45.875,04","45.875,04","45.875,04","11.468,76"
119,2019,1020,1112,151000,91002,Gratificaciones de Personal Funcionario,"1.000,00",,"1.000,00","1.000,00","1.000,00",250
120,2019,1020,1112,151001,91002,Gratificaciones de Personal no Funcionario,"1.000,00",,"1.000,00","1.000,00","1.000,00",250
121,2019,1020,1112,160000,91002,Seguridad social,"223.703,43",,"223.703,43","223.703,43","223.703,43","55.925,85"
122,2019,1020,1112,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"1.000,00",,"1.000,00","1.000,00","1.000,00",250
123,2019,1020,1112,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"2.300,00",,"2.300,00","2.300,00","2.300,00",575
124,2019,1020,1112,165000,91002,Fondo de Acción Social,"30.502,00",,"30.502,00","30.502,00","30.502,00","7.625,50"
125,2019,1020,1112,170000,91002,Fondo de Incremento Normativo,"22.679,92",,"22.679,92","22.679,92","22.679,92","5.669,98"
126,2019,1020,1112,206000,91002,Arrendamientos de equipos procesos de información,100,,100,100,100,25
127,2019,1020,1112,212000,91002,Rep. y conservación edificios y otras construcc.,"4.000,00",,"4.000,00","4.000,00","4.000,00","1.000,00"
128,2019,1020,1112,213000,91002,Rep. y conservación. Maquinaria y utillaje,"20.000,00",,"20.000,00","20.000,00","20.000,00","5.000,00"
129,2019,1020,1112,214000,91002,Reparación y conservación material de transporte,"2.000,00",,"2.000,00","2.000,00","2.000,00",500
130,2019,1020,1112,215000,91002,Reparación y conservación de mobiliario y enseres,100,,100,100,100,25
131,2019,1020,1112,216000,91002,Rep. y conserv. equipos procesos de información,"2.000,00",,"2.000,00","2.000,00","2.000,00",500
132,2019,1020,1112,220000,91002,Ordinario no inventariable,"7.557,00",,"7.557,00","7.557,00","7.557,00","1.889,25"
133,2019,1020,1112,220001,91002,Mobiliario y enseres,900,,900,900,900,225
134,2019,1020,1112,220002,91002,"Prensa, revistas y publicaciones periódicas","11.000,00",,"11.000,00","11.000,00","11.000,00","2.750,00"
135,2019,1020,1112,220003,91002,Libros y otras publicaciones,"24.000,00",,"24.000,00","24.000,00","24.000,00","6.000,00"
136,2019,1020,1112,220004,91002,Material informático,"3.600,00",,"3.600,00","3.600,00","3.600,00",900
137,2019,1020,1112,220009,91002,Otro material de oficina,500,,500,500,500,125
138,2019,1020,1112,221000,91002,Energía eléctrica,"33.000,00",,"33.000,00","33.000,00","33.000,00","8.250,00"
139,2019,1020,1112,221001,91002,Agua,"5.000,00",,"5.000,00","5.000,00","5.000,00","1.250,00"
140,2019,1020,1112,221003,91002,Combustibles,"3.200,00",,"3.200,00","3.200,00","3.200,00",800
141,2019,1020,1112,221004,91002,Vestuario,"1.900,00",,"1.900,00","1.900,00","1.900,00",475
142,2019,1020,1112,221009,91002,Otros suministros,"1.500,00",,"1.500,00","1.500,00","1.500,00",375
143,2019,1020,1112,222000,91002,Telefónicas,"12.000,00",,"12.000,00","12.000,00","12.000,00","3.000,00"
144,2019,1020,1112,222001,91002,Postales,"10.000,00",,"10.000,00","10.000,00","10.000,00","2.500,00"
145,2019,1020,1112,222009,91002,Otras comunicaciones,"2.700,00",,"2.700,00","2.700,00","2.700,00",675
146,2019,1020,1112,223000,91002,Transporte,"2.700,00",,"2.700,00","2.700,00","2.700,00",675
147,2019,1020,1112,224000,91002,Primas de Edificios y locales,"4.700,00",,"4.700,00","4.700,00","4.700,00","1.175,00"
148,2019,1020,1112,224001,91002,Primas de vehículos,"1.700,00",,"1.700,00","1.700,00","1.700,00",425
149,2019,1020,1112,225000,91002,Tributos locales,"1.500,00",,"1.500,00","1.500,00","1.500,00",375
150,2019,1020,1112,226001,91002,Atenciones protocolarias y representativas,"8.000,00",,"8.000,00","8.000,00","8.000,00","2.000,00"
151,2019,1020,1112,226002,91002,Gastos de divulgación y promoción,"14.300,00",,"14.300,00","14.300,00","14.300,00","3.575,00"
152,2019,1020,1112,226005,91002,Reuniones y conferencias,"6.900,00",,"6.900,00","6.900,00","6.900,00","1.725,00"
153,2019,1020,1112,226009,91002,Otros gastos diversos,300,,300,300,300,75
154,2019,1020,1112,227000,91002,Limpieza y aseo,"56.500,00",,"56.500,00","56.500,00","56.500,00","14.125,00"
155,2019,1020,1112,227001,91002,Seguridad,"47.000,00",,"47.000,00","47.000,00","47.000,00","11.750,00"
156,2019,1020,1112,227003,91002,Postales,"7.500,00",,"7.500,00","7.500,00","7.500,00","1.875,00"
157,2019,1020,1112,227006,91002,Estudios y trabajos técnicos,"9.000,00",,"9.000,00","9.000,00","9.000,00","2.250,00"
158,2019,1020,1112,227009,91002,Otros trabajos realizados por otras empresas,"15.500,00",,"15.500,00","15.500,00","15.500,00","3.875,00"
159,2019,1020,1112,230000,91002,Dietas,"7.500,00",,"7.500,00","7.500,00","7.500,00","1.875,00"
160,2019,1020,1112,231000,91002,Locomoción,"7.000,00",,"7.000,00","7.000,00","7.000,00","1.750,00"
161,2019,1020,1112,233000,91002,Gastos a través de agencias de viaje,"5.000,00",,"5.000,00","5.000,00","5.000,00","1.250,00"
162,2019,1020,1112,480557,91002,Escuela de práctica jurídica,"9.016,00",,"9.016,00","9.016,00","9.016,00","2.254,00"
163,2019,1020,1112,480558,91002,Becas del Justicia de Aragón,"3.720,00",,"3.720,00","3.720,00","3.720,00",930
164,2019,1020,1112,606000,91002,Equipos para procesos de información,"13.950,00",,"13.950,00","13.950,00","13.950,00","3.487,50"
165,2019,1020,1112,609000,91002,Inmovilizado Inmaterial,"10.800,00",,"10.800,00","10.800,00","10.800,00","2.700,00"
166,2019,1030,1114,100000,91002,Retribuciones básicas de Altos Cargos,"135.602,00",,"135.602,00","135.602,00","135.602,00",
167,2019,1030,1114,100001,91002,Otras remuneraciones de Altos Cargos,"87.770,00",,"87.770,00","87.770,00","87.770,00",
168,2019,1030,1114,100005,91002,Trienios,"9.215,00",,"9.215,00","9.215,00","9.215,00",
169,2019,1030,1114,110000,91002,Retribuciones básicas Pers. Eventual de Gabinete,"30.112,00",,"30.112,00","30.112,00","30.112,00",
170,2019,1030,1114,110001,91002,Otras remuneraciones de Pers. Eventual de Gabinete,"18.012,00",,"18.012,00","18.012,00","18.012,00",
171,2019,1030,1114,110005,91002,Trienios de Pers. Eventual de Gabinete,"4.683,00",,"4.683,00","4.683,00","4.683,00",
172,2019,1030,1114,110006,91002,Pagas extraordinarias Pers. Eventual de Gabinete,"8.590,00",,"8.590,00","8.590,00","8.590,00",
173,2019,1030,1114,120000,91002,Sueldos de Personal Funcionario,"679.537,00",,"679.537,00","679.537,00","679.537,00",
174,2019,1030,1114,120005,91002,Trienios de Personal Funcionario,"244.207,00",,"244.207,00","244.207,00","244.207,00",
175,2019,1030,1114,120006,91002,Pagas extraordinarias de Personal Funcionario,"259.774,00",,"259.774,00","259.774,00","259.774,00",
176,2019,1030,1114,121000,91002,Complemento de destino de Personal Funcionario,"333.456,00",,"333.456,00","333.456,00","333.456,00",
177,2019,1030,1114,121001,91002,Complemento específico de Personal Funcionario,"302.064,00",,"302.064,00","302.064,00","302.064,00",
178,2019,1030,1114,122002,91002,Otras retribuciones en especie,"9.167,00",,"9.167,00","9.167,00","9.167,00",
179,2019,1030,1114,150001,91002,Productividad variable de Funcionarios,"113.255,00",,"113.255,00","113.255,00","113.255,00",
180,2019,1030,1114,151000,91002,Gratificaciones de Personal Funcionario,"3.600,00",,"3.600,00","3.600,00","3.600,00",
181,2019,1030,1114,160000,91002,Seguridad social,"341.673,00",,"341.673,00","341.673,00","341.673,00",
182,2019,1030,1114,160009,91002,Otras cuotas sociales,"4.182,00",,"4.182,00","4.182,00","4.182,00",
183,2019,1030,1114,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,"20.000,00",,"20.000,00","20.000,00","20.000,00",
184,2019,1030,1114,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,"5.063,00",,"5.063,00","5.063,00","5.063,00",
185,2019,1030,1114,165000,91002,Fondo de Acción Social,"22.390,00",,"22.390,00","22.390,00","22.390,00",
186,2019,1030,1114,165001,91002,Fondo de pensiones,"10.000,00",,"10.000,00","10.000,00","10.000,00",
187,2019,1030,1114,170000,91002,Fondo de Incremento Normativo,"39.635,28",,"39.635,28","39.635,28","39.635,28",
188,2019,1030,1114,212000,91002,Rep. y conservación edificios y otras construcc.,"10.000,00",,"10.000,00","10.000,00","10.000,00",
189,2019,1030,1114,213000,91002,Rep. y conservación. Maquinaria y utillaje,100,,100,100,100,
190,2019,1030,1114,215000,91002,Reparación y conservación de mobiliario y enseres,500,,500,500,500,
191,2019,1030,1114,216000,91002,Rep. y conserv. equipos procesos de información,"1.000,00",,"1.000,00","1.000,00","1.000,00",
192,2019,1030,1114,220000,91002,Ordinario no inventariable,"2.000,00",,"2.000,00","2.000,00","2.000,00",
193,2019,1030,1114,220001,91002,Mobiliario y enseres,500,,500,500,500,
194,2019,1030,1114,220002,91002,"Prensa, revistas y publicaciones periódicas","1.000,00",,"1.000,00","1.000,00","1.000,00",
195,2019,1030,1114,220003,91002,Libros y otras publicaciones,900,,900,900,900,
196,2019,1030,1114,220004,91002,Material informático,200,,200,200,200,
197,2019,1030,1114,220009,91002,Otro material de oficina,100,,100,100,100,
198,2019,1030,1114,221000,91002,Energía eléctrica,"24.500,00",,"24.500,00","24.500,00","24.500,00",
199,2019,1030,1114,221009,91002,Otros suministros,100,,100,100,100,
200,2019,1030,1114,222000,91002,Telefónicas,"7.800,00",,"7.800,00","7.800,00","7.800,00",
201,2019,1030,1114,223000,91002,Transporte,800,,800,800,800,
202,2019,1030,1114,224002,91002,Primas de otro inmovilizado,300,,300,300,300,
203,2019,1030,1114,224003,91002,Otros riesgos,100,,100,100,100,
204,2019,1030,1114,225002,91002,Tributos estatales,100,,100,100,100,
205,2019,1030,1114,226000,91002,Cánones,"26.000,00",,"26.000,00","26.000,00","26.000,00",
206,2019,1030,1114,226001,91002,Atenciones protocolarias y representativas,"10.000,00",,"10.000,00","10.000,00","10.000,00",
207,2019,1030,1114,226002,91002,Gastos de divulgación y promoción,"1.000,00",,"1.000,00","1.000,00","1.000,00",
208,2019,1030,1114,226005,91002,Reuniones y conferencias,"15.000,00",,"15.000,00","15.000,00","15.000,00",
209,2019,1030,1114,226009,91002,Otros gastos diversos,"5.000,00",,"5.000,00","5.000,00","5.000,00",
210,2019,1030,1114,227000,91002,Limpieza y aseo,"32.000,00",,"32.000,00","32.000,00","32.000,00",
211,2019,1030,1114,227001,91002,Seguridad,"60.000,00",,"60.000,00","60.000,00","60.000,00",
212,2019,1030,1114,227006,91002,Estudios y trabajos técnicos,"45.702,00",,"45.702,00","45.702,00","45.702,00",
213,2019,1030,1114,227009,91002,Otros trabajos realizados por otras empresas,"3.500,00",,"3.500,00","3.500,00","3.500,00",
214,2019,1030,1114,230000,91002,Dietas,"4.500,00",,"4.500,00","4.500,00","4.500,00",
215,2019,1030,1114,231000,91002,Locomoción,"4.000,00",,"4.000,00","4.000,00","4.000,00",
216,2019,1030,1114,251000,91002,Realización de cursos de formación interna,"4.000,00",,"4.000,00","4.000,00","4.000,00",
217,2019,1030,1114,603000,91002,"Maquinaria, instalación y utillaje","2.000,00",,"2.000,00","2.000,00","2.000,00",
218,2019,1030,1114,605000,91002,Mobiliario y enseres,"5.000,00",,"5.000,00","5.000,00","5.000,00",
219,2019,1030,1114,606000,91002,Equipos para procesos de información,"73.400,00",,"73.400,00","73.400,00","73.400,00",
220,2019,1030,1114,609000,91002,Inmovilizado Inmaterial,"6.000,00",,"6.000,00","6.000,00","6.000,00",
221,2019,2010,1121,100000,91002,Retribuciones básicas de Altos Cargos,"17.415,00",726,"18.141,00","18.140,46","18.140,46","18.140,46"
222,2019,2010,1121,100001,91002,Otras remuneraciones de Altos Cargos,"65.187,72","2.780,00","67.967,72","67.967,70","67.967,70","67.967,70"
223,2019,2010,1121,101000,91002,"Retribuciones básicas de SGT, DG y asimilados","12.495,12",521,"13.016,12","13.015,74","13.015,74","13.015,74"
224,2019,2010,1121,101001,91002,"Complemento de destino de SGT, DG y asimilados","14.092,32",588,"14.680,32","14.679,54","14.679,54","14.679,54"
