_id,EJERCICIO,GASTO/INGRESO,ORIGEN,FONDO,FINANCIACION,DESCRIPCION CORTA,DESCRIPCION LARGA
64,2013,G,3,34,34009,CSA AGRUP PROD AGRAR,C.S. AGRICULTURA - AGRUP. PRODUCTORES AGRARIOS
65,2013,G,3,34,34010,CSA IFOP,C.S. AGRICULTURA - FONDO PROGRAMA IFOP
66,2013,G,3,34,34011,CSA ASOC RAZAS AUTOC,C.S. AGRICULTURA - APOYO ASOC. RAZAS AUTÓCTONAS
67,2013,G,3,34,34012,CSA SANIDAD ANIMAL,C.S. AGRICULTURA - PROGRAMA SANIDAD ANIMAL
68,2013,G,3,34,34013,CSA ENF PORCINAS,C.S. AGRICULTURA - PROGRAMA ENFERMEDADES PORCINAS
69,2013,G,3,34,34014,CSA IDENTIF ANIMAL,C.S. AGRICULTURA - IDENTIFICACION ANIMAL
70,2013,G,3,34,34015,CSA SEM PLANT VIVER,C.S. AGRICULTURA - SEMILLAS Y PLANTAS DE VIVEROS
71,2013,G,3,34,34016,CSA CONV ID FRUTALES,C.S. AGRICULTURA - CONV. IDENTIFICACIÓN FRUTALES
72,2013,G,3,34,34017,CSA LUCH CONT AG NOC,C.S. AGRICULTURA - LUCHA CONTRA AGENTES NOCIVOS
73,2013,G,3,34,34018,CSA PREV PLAGAS,C.S. AGRICULTURA - PREVENCION DE PLAGAS
74,2013,G,3,34,34019,CSA PR CALIDAD CARNE,C.S. AGRICULTURA - PROGRAMA CALIDAD DE LA CARNE
75,2013,G,3,34,34020,CSA FOM GAN EXT  AUT,C.S. AGRICULTURA - FTO GANADERIA EXT. AUTÓCTONA
76,2013,G,3,34,34021,CSA ERRAD ENF ANIM,C.S. AGRICULTURA - INDEM. ERRAD. ENFERM. ANIMALES
77,2013,G,3,34,34022,CSA PROGR SANITARIOS,C.S. AGRICULTURA - PROGRAMAS SANITARIOS
78,2013,G,3,34,34023,CSA CONTROL LECHERO,C.S. AGRICULTURA - CONTROL OFICIAL LECHERO
79,2013,G,3,34,34024,CSA M CALIDAD LECHE,C.S. AGRICULTURA - PROG MEJORA CALIDAD DE LA LECHE
80,2013,G,3,34,34025,CSA APOYO ADS,C.S. AGRICULTURA - APOYO ADS
81,2013,G,3,34,34026,CSA APOYO ATRIAS,C.S. AGRICULTURA - APOYO ATRIAS. L. INTEGRADA
82,2013,G,3,34,34027,CSA PROGRAMAS PRODER,C.S. AGRICULTURA - PROGRAMAS PRODER
83,2013,G,3,34,34028,CSA ASIST GEST EXPLO,C.S. AGRICULTURA - ASIST. GESTIÓN EXPLOTACIONES
84,2013,G,3,34,34029,CSA DESASTRES NAT,C.S. AGRICULTURA - AYUDAS DESASTRES NATURALES
85,2013,G,3,34,34030,CSA FOREST TIER AGRA,C.S. AGRICULTURA - FORESTACION DE TIERRAS AGRARIAS
86,2013,G,3,34,34031,CSA CESE ANTICIPADO,C.S. AGRICULTURA - CESE ANTICIPADO
87,2013,G,3,34,34032,CSA ICB,C.S. AGRICULTURA - INDEM. COMPENSATORIA BÁSICA
88,2013,G,3,34,34033,CSA PROGRAMA LEADER,C.S. AGRICULTURA - PROGRAMA LEADER
89,2013,G,3,34,34034,CSA RENOV. TRACTORES,C.S. AGRICULTURA - RENOVACION DE TRACTORES
90,2013,G,3,34,34035,CSA TRAZ.STOR.HORT.,C.S. AGRICULTURA - TRAZABILIDAD SECTOR HORTOFRUT.
91,2013,G,3,34,34036,CSA C.RAZAS GAN.PUR,"C.S. AGRICULTURA - CONCURSOS,SUBASTAS RAZAS PURAS"
92,2013,G,3,34,34037,CSA RECONV.PLANT.FRUT.,C.S. AGRICULTURA - RECONV. PLANTACIONES FRUTÍCOLAS
93,2013,G,3,34,34038,CSA ORD. FTO SCTOR EQUINO,C.S. AGRICULTURA - ORDEN. Y FMTO DEL SECTOR EQUINO
94,2013,G,3,34,34039,CSA PERS. Y ANALITICA EET,C.S. AGRICULTURA - PERS Y ANAL. ENCEF ESPONG TRANS
95,2013,G,3,34,34040,CSA SELEC GEN. ETT OVINO,C.S. AGRICULTURA - SELEC GENET RESIST ETT EN OVINO
96,2013,G,3,34,34041,CSA PROG CONT LENGUA AZUL,C.S. AGRICULTURA - PROGRAMA DE CONTROL LENGUA AZUL
97,2013,G,3,34,34042,CSA AY AVIC Y GRIPE AVIA,C.S. AGRICULTURA - AYUDAS AVICULTURA Y GRIPE AVIAR
98,2013,G,3,34,34043,CSA MODERN. EXPLOTACIONES,C.S. AGRICULTURA - MODERNIZACIÓN EXPLOTACIONES
99,2013,G,3,34,34044,CSA INCORP. JÓVENES,C.S. AGRICULTURA - INCORPORACIÓN JÓVENES
100,2013,G,3,34,34045,CSA ASESOR. ENTIDADES,C.S. AGRICULTURA - ASESORAMIENTO DE ENTIDADES
101,2013,G,3,34,34046,CSA CONCENTRACIÓN PARCELA,C.S. AGRICULTURA - CONCENTRACIÓN PARCELARIA
102,2013,G,3,34,34047,CSA MODERNIZACIÓN REGADIO,C.S. AGRICULTURA - MODERNIZACIÓN DE REGADIOS
103,2013,G,3,34,34048,CSA PROD. TOMATE,C.S. AGRICULTURA - PROD. TOMATE PARA INDUSTRIA
104,2013,G,3,34,34049,CSA FONDO PROG. FEP,C.S. AGRICULTURA - FONDO PROGRAMA FEP
105,2013,G,3,34,34050,CSA SUBV.INT. EXP.GANAD.,C.S. AGRICULTURA - SUBV INT.PRÉSTAMOS  EXPL.GANAD.
106,2013,G,3,34,34051,AGRUP. PROD.OVINO-CAPRINO,AGRUPACIONES DE PRODUCTORES OVINO Y CAPRINO
107,2013,G,3,34,34052,GEST. MED. EXP. PORCINAS,GESTIÓN MEDIOAMBIENTAL EXPLOTACIONES PORCINAS
108,2013,G,3,34,34053,GEST. SUBP. ORIGEN ANIMAL,GESTIÓN SUBPRODUCTOS ORIGEN ANIMAL
109,2013,G,3,34,34054,BIODIGESTIÓN DE PURINES,BIODIGESTIÓN DE PURINES
110,2013,G,3,34,34055,PROY P. RED RURAL NAL.,PROYECTOS PILOTO RED RURAL NACIONAL
111,2013,G,3,34,34056,PLAN FRUTAS ESCUELAS,PLAN DE FRUTAS EN LAS ESCUELAS
112,2013,G,3,34,34057,CSA 17/10/11 PLANES ZONA,C.S. AGRICULTURA 17/10/11 PLANES DE ZONA DES.R. S.
113,2013,G,3,34,34058,CSA Saneamiento G. (Tub. Bov),CSA C. Saneamiento Ganadero (Tuberculosis Bovina)
114,2013,G,3,35,35001,CSSS EDUC.FAMILIAR,C.S. SERV. SOCIALES - EDUCACIÓN FAMILIAR
115,2013,G,3,35,35002,CSSS INFORM ACCI SOC,C.S. SERV. SOCIALES - INFORMACIÓN ACCIÓN SOCIAL
116,2013,G,3,35,35003,CSSS ORIENT MED FAM,C.S. SERV. SOCIALES - ORIENT. Y MEDIACIÓN FAMILIAR
117,2013,G,3,35,35004,CSSS MENORES INFRACT,C.S. SERV. SOCIALES - MENORES INFRACTORES
118,2013,G,3,35,35005,CSSS PENS ANC ENFER,C.S. SERV. SOCIALES - PENSION. ANCIANOS Y ENFERMOS
119,2013,G,3,35,35006,CSSS GERONTOLÓGICO,C.S. SERV. SOCIALES - PLAN GERONTOLÓGICO
120,2013,G,3,35,35007,CSSS INTG PER DISC,C.S. SERV. SOCIALES - PLAN INTEG. PERSONAS DISCAP.
121,2013,G,3,35,35008,CSSS PRE MAL TRA INF,C.S. SERV. SOCIALES - PREV. MALOS TRATOS INFANCIA
122,2013,G,3,35,35009,CSSS PR VIOLENCIA FA,C.S. SERV. SOCIALES - PREV. VIOLENCIA FAMILIAR
123,2013,G,3,35,35010,CSSS VOLUNT PLAN EST,C.S. SERV. SOCIALES - VOLUNTAR. PLAN ESTATAL
124,2013,G,3,35,35011,PLAN A FAVOR SIT. DEPEND.,PLAN DE ACCION A FAVOR PERS .SITUACION DEPENDENCIA
125,2013,G,3,35,35012,CSSS PLAN DES. GITANO,C.S. SERV. SOCIALES - PLAN DESARROLLO GITANO
126,2013,G,3,35,35013,CSSS PREST. BASICAS SS,C.S. SERV. SOCIALES - PRESTACIONES BÁSICAS SS
127,2013,G,3,35,35014,CSSS ERRAD. POBREZA,C.S. SERV. SOCIALES - ERRADICACIÓN DE LA POBREZA
128,2013,G,3,36,36001,CSMA DES MEDIO RURAL,C.S. MEDIO AMBIENTE - DLLO SOCIEC. EN MEDIO RURAL
129,2013,G,3,36,36002,CSMA EST INV MED NAT,"C.S. MEDIO AMBIENTE - PLANIF,ESTUDIOS MEDIO NATUR."
130,2013,G,3,36,36003,CSMA ORD PA FORESTAL,"C.S. MEDIO AMBIENTE - ORDENAC,MEJORA PAT. FORESTAL"
131,2013,G,3,36,36004,CSMA PR LUCHA IN FOR,C.S. MEDIO AMBIENTE - PREV. LUCHA INCENDIOS FOREST
132,2013,G,3,36,36005,CSMA APR RAC PAT NAT,C.S. MEDIO AMBIENTE - APROVECH. RACIONAL PAT.NAT.
133,2013,G,3,36,36006,CSMA C BIODIVERSIDAD,C.S. MEDIO AMBIENTE - CONSERVACIÓN BIODIVERSIDAD
134,2013,G,3,36,36007,CSMA PROY.LIFE,C.S. MEDIO AMBIENTE - PROYECTO LIFE
135,2013,G,3,36,36008,CSMA AREA INF. PARQ.NAC.,C.S. MEDIO AMBIENTE - AREAS INFL PARQUES NACIONALE
136,2013,G,3,36,36009,ACT. RESERVAS BIOSFERA,ACTUACIONES EN LA RESERVA DE LA BIOSFERA
137,2013,G,3,36,36010,APROV.BIOMASA FORESTAL,APROVECHAMIENTO DE LA BIOMASA FORESTAL
138,2013,G,3,36,36011,REC. ESPECIES P.EXTINCIÓN,RECUPERACIÓN DE ESPECIES EN PELIGRO DE EXTINCIÓN
139,2013,G,3,39,39001,PLANES DE VIVIENDA,PLANES DE VIVIENDA
140,2013,G,3,39,39002,SEGURIDAD MINERA,SEGURIDAD MINERA
141,2013,G,3,39,39003,PROY INVEST I.N.I.A.,PROYECTOS DE INVESTIGACIÓN (I.N.I.A.)
142,2013,G,3,39,39004,PLAN MOD COMER INT,PLAN MODERNIZACIÓN COMERCIO INTERIOR
143,2013,G,3,39,39005,JUB REESTRUCT EMPR,AYUDAS A JUBILACIÓN Y REESTRUCTURACIÓN DE EMPRESAS
144,2013,G,3,39,39006,INTEGR SOC INMIGRANT,PLAN INTEGRACIÓN SOCIAL INMIGRANTES
145,2013,G,3,39,39007,EMPLEO COOPERATIVAS,APOYO CREACIÓN EMPLEO COOPERATIVAS
146,2013,G,3,39,39008,PLA TRAB CN FORM OCU,PLANES DE TRABAJO CTROS NAC. FORMACIÓN OCUPACIONAL
147,2013,G,3,39,39009,SEGUNDA ESTACION AVE,SEGUNDA ESTACION AVE
148,2013,G,3,39,39010,OF PLANES VIVIENDA,OFICINAS PLANES DE VIVIENDA
149,2013,G,3,39,39011,LESIONES ESTRUC EDIF,LESIONES ESTRUCTURALES EDIFICIOS
150,2013,G,3,39,39012,CONV REHAB VIVIENDAS,CONV. REHABILITACION FUNCIONAL EDIFICIOS VIVIENDAS
151,2013,G,3,39,39013,CONS COMP PYME,PLAN CONSOLIDACIÓN Y COMPETITIVIDAD P.Y.M.E.
152,2013,G,3,39,39014,MANT CENTROS SANITAR,MANTENIMIENTO DE CENTROS SANITARIOS
153,2013,G,3,39,39015,DONACIÓN Y TRASP ÓRG,FOMENTO DE LA DONACIÓN Y TRASPLANTE DE ÓRGANOS
154,2013,G,3,39,39016,JUNTA ARBITRAL CONS,JUNTA ARBITRAL DE CONSUMO
155,2013,G,3,39,39017,PROGRAMA PREV SIDA,PROGRAMA PREVENCIÓN SIDA
156,2013,G,3,39,39018,PREV ASIST REINS TOX,"PREVENCIÓN, ASISTENCIA Y REINSERCIÓN TOXICÓMANOS"
157,2013,G,3,39,39019,PREV ENF EMERGENTES,PREVENCIÓN ENFERMEDADES EMERGENTES
158,2013,G,3,39,39020,INVEST IN CARLOS III,PROYECTOS DE INVESTIGACIÓN INSTITUTO CARLOS III
159,2013,G,3,39,39021,JUB PERS DOC 9 LOGSE,JUBILACIONES PERSONAL DOCENTE ( D.T. 9ª LOGSE)
160,2013,G,3,39,39022,NUEVAS TEC EDUCACION,NUEVAS TECNOLOGIAS EDUCACION
161,2013,G,3,39,39023,GUARDERÍAS INF,GUARDERÍAS INFANTILES
162,2013,G,3,39,39024,ESCUELAS VIAJERAS,ESCUELAS VIAJERAS
163,2013,G,3,39,39025,PUEBLOS ABANDONADOS,P.R.U.E.P.A.-BUBAL-PUEBLOS ABANDONADOS
164,2013,G,3,39,39026,CATAL COL PATR BIBL,CATALOGO COLECTIVO PATRIMONIO BIBLIOGRAFICO
165,2013,G,3,39,39027,POL.COHES.SALUD,POLÍTICAS DE COHESIÓN Y ESTRATEGIAS DE SALUD
166,2013,G,3,39,39028,CONV.REST.IGLESIAS,CONVENIO PARA RESTAURACIÓN DE IGLESIAS
167,2013,G,3,39,39029,TERUEL DIGITAL,PROYECTO TERUEL DIGITAL
168,2013,G,3,39,39030,Mº IND. PROY.PROFIT,MINISTERIO INDUSTRIA - PROGRAMA FTO INV. TECNOLÓG.
169,2013,G,3,39,39031,C.Mº SAN. GUIA SALUD,CONVENIO MINISTERIO SANIDAD - GUÍA DE SALUD
170,2013,G,3,39,39032,CONV.MºM.A.SUELOS.C,CONV. Mº MEDIO AMBIENTE - SUELOS CONTAMINADOS
171,2013,G,3,39,39033,RUTAS LITERARIAS,RUTAS LITERARIAS
172,2013,G,3,39,39034,INFRAESTR.  I.N.I.A.,INFRAESTRUCTURAS I.N.I.A.
173,2013,G,3,39,39035,INC.DOCTORES INIA,INCORPORACIÓN DE DOCTORES. I.N.I.A.
174,2013,G,3,39,39036,IGNAC. ELAB.ORTOFOTO,INST. GEOGRÁFICO NACIONAL - ELABORACIÓN ORTOFOTO
175,2013,G,3,39,39037,MEC PLAN NAC. INVEST.,MEC PLAN NACIONAL DE INVESTIGACIÓN
176,2013,G,3,39,39038,CONF SECT DE LA MUJER,CONFERENCIA SECTORIAL DE LA MUJER
177,2013,G,3,39,39039,CONV. I. MUJER PROG.ES,CONV. INSTITUTO DE LA MUJER PROGRAMAS ESPEC.
178,2013,G,3,39,39040,PLAN FORM. CONT. INAP,PLAN FORMACION  CONTINUA  INAP
179,2013,G,3,39,39041,CONV.MºCULT.INVENT.BIENES,CONV.MºCULTURA INVENTARIO B.MUEBLES PHE INST.ECLES
180,2013,G,3,39,39042,CSD CTROS TECNIF. DEP.,C.S.DEPORTES. CENTROS DE TECNIFICACIÓN DEPORTIVA
181,2013,G,3,39,39043,CSD CONSTUCC.PABELLÓN,C.S.DEPORTES. REALIZACIÓN DE PABELLONES DEPORTIVOS
182,2013,G,3,39,39044,PLAN NACIONAL INVESTIG.,PLAN NACIONAL DE INVESTIGACIÓN
183,2013,G,3,39,39045,C.S.EDUC. INTERNET AULA,C.S. DE EDUCACIÓN. PROGRAMA INTERNET EN EL AULA
184,2013,G,3,39,39046,"ACOG.,INTEGR EDUCAC INMIG","ACOGIDA,INTEGR. Y REFUERZO EDUCATIVO DE INMIGRANT."
185,2013,G,3,39,39047,PROG.APOYO CTROS EDUCATIV,"PROG. ACOMPAÑAM., APOYO Y REFUERZO CTROS EDUCATIV."
186,2013,G,3,39,39048,C.Mº.IND. PLAN AVANZA,C.Mº. INDUSTRIA PLAN AVANZA
187,2013,G,3,39,39049,PROG. USO RAC. MEDICAMENT,PROGRAMA USO RACIONAL DEL MEDICAMENTO
188,2013,G,3,39,39050,AHORRO Y DIVERS. ENERGET.,AHORRO Y DIVERSIFICACIÓN ENERGÉTICA
189,2013,G,3,39,39051,CONV.MºEDUC.DIFUS.F.P.,CONV. Mº EDUC. Y CIENCIA. DIFUSIÓN FORM. PROFES.
190,2013,G,3,39,39052,CONV. CNIG S.INF.OC.SUELO,CONV. CNIG SIST.INFORM. SOBRE OCUPACIÓN SUELO
191,2013,G,3,39,39053,PROYECTOS INVESTIGACIÓN,FINANCIACIÓN DE LA AGE PROYECTOS  INVESTIGACIÓN
192,2013,G,3,39,39054,AY.P. VÍCT.VIOL.GÉN. EMPL,AY PÚBL. VÍCTIMAS VIOLENCIA GÉNERO DIFIC. EMPLEO
193,2013,G,3,39,39055,C.S. EDUC. BIBLIOT. ESCOL,C.S. EDUCACIÓN - BIBLIOTECAS ESCOLARES
194,2013,G,3,39,39056,IGUALDAD OPORT.JÓVENES,IGUALDAD OPORTUNIDADES LOS/LAS JÓVENES
195,2013,G,3,39,39057,CSE FINANC. 2º CICLO INF.,CSE FINANCIACIÓN 2º CICLO EDUCACIÓN INFANTIL
196,2013,G,3,39,39058,C.Mº CULT ADQ.FDO BIBLIOG,CONV. Mº CULTURA ADQ.FDO BIBLIOG. BIBL.MUNICIP.
197,2013,G,3,39,39059,C.S.EDUC. LIBROS Y MATER.,C.S. EDUCACIÓN. PROGRAMA LIBROS Y MATERIAL ESCOLAR
198,2013,G,3,39,39060,Mº EDUC.ESP.EUR.EDUC.SUP,Mº EDUC. ADAPTAC. INST.UNIVERS. ESP. EUROPEO SUPER
199,2013,G,3,39,39061,CONV ACCS. AUTOBUSES INT,CONVENIO ACCS. AUTOBUSES INTERURBANO
200,2013,G,3,39,39062,C.S. EDU. PRG. LENGUAS EX,C.S. EDUC. PROGRAMA LENGUAS EXTRANJERAS (PALE)
201,2013,G,3,39,39063,AYUDA NAL. NOVILLAS,AYUDA NACIONAL POR NOVILLAS
202,2013,G,3,39,39064,Transf. MEC Conf. APAS,Transf. MEC Conf. APAS y otros colectivos
203,2013,G,3,39,39065,Prog. Prioritarios S y C,Programas Prioritarios Sanidad y Consumo
204,2013,G,3,39,39066,RECUPERA. ACEITES USADOS,RECUPERACIÓN ACEITES USADOS
205,2013,G,3,39,39067,PRÁCT. SEGURAS CTROS. SAN,PRÁCTICAS SEGURAS CENTROS SANITARIOS
206,2013,G,3,39,39068,RUTAS CIENTÍFICAS - MEC,RUTAS CIENTÍFICAS - MEC
207,2013,G,3,39,39069,CONV. MTAS TRABAJ. EXPO,CONV. M. TRABAJO Y A. S. ACOGIDA TRABAJADORES EXPO
208,2013,G,3,39,39070,CONV. Mº FOM.OBRAS CARRET,CONVENIO Mº  FOMENTO OBRAS CARRETERAS
209,2013,G,3,39,39071,CONV.MºDEFENSA P.INC.LAB.,CONVENIO Mº DEFENSA PROG.INCORPORACIÓN LABORAL
210,2013,G,3,39,39072,CONV. MEC DES. TECNOLOGIC,CONV. MºEC-CA IMPULSO ACTIVIDADES DES. TECNOLÓGICO
211,2013,G,3,39,39073,AY. PRESERV. PATRI. DIGIT,AYUDAS PRESERVACIÓN PATRIMONIO DIGITAL
212,2013,G,3,39,39074,BIBLIOTECA VIRTUAL ARAGÓN,BIBLIOTECA VIRTUAL ARAGÓN
213,2013,G,3,39,39075,CONV.SALUD BUCODENTAL INF,CONVENIO SALUD BUCODENTAL INFANTIL
214,2013,G,3,39,39076,PROYECTO REALTH - SAS,PROYECTO REALTH - SAS
215,2013,G,3,39,39077,MARM - PLAN INTEGRAL AGUA,MARM - PLAN INTEGRAL DEL AGUA
216,2013,G,3,39,39078,CNIG P.N.ORTOFOTO.AEREA,CONV.CNIG PLAN NACIONAL DE ORTOFOTOGRAFÍA AÉREA
217,2013,G,3,39,39079,SUBV.SP.EMPLEO EST. TXTIL,SUBV. S.P.EMPLEO ESTATAL -ADAP. SCTOR TEXTIL
218,2013,G,3,39,39080,CONV. I. MUJER PROG.CLARA,CONV. INSTITUTO DE LA MUJER PROGRAMA CLARA
219,2013,G,3,39,39081,CONV.EDUC.INFANTIL,CONVENIOS EDUCACIÓN INFANTIL (Mº EPSyD)
220,2013,G,3,39,39082,CONV. EST. C. PALIATIVOS,CONV. ESTRATEGIA CUIDADOS PALIATIVOS
221,2013,G,3,39,39083,CONV. EST. PARTO NORMAL,CONV. ESTRATEGIA ATENCIÓN PARTO NORMAL
222,2013,G,3,39,39084,CONV. ACT. VIOLENCIA GEN.,CONV. ACTIVIDADES SOBRE VIOLENCIA DE GÉNERO
223,2013,G,3,39,39085,CONV. COM. DES. SOST.,CONVENIO COMARCAS DESARROLLO SOSTENIBLE
224,2013,G,3,39,39086,REDUCCIÓN EMISIONES,REDUCCIÓN EMISIONES GESTIÓN DE RESIDUOS
225,2013,G,3,39,39087,PRACT. SEGURAS C.SANITARI,IMPULSO PRACTICAS SEGURAS EN CENTROS SANITARIOS
226,2013,G,3,39,39088,ESTRAT. SALUD MENTAL,ESTRATEGIA DE SALUD MENTAL
227,2013,G,3,39,39089,PLAN-E DEPENDENCIA,FONDO ESPECIAL PLAN-E DEPENDENCIA
228,2013,G,3,39,39090,Conv. Mº Indust. TDT,CONVENIO CON Mº INDUSTRIA TRANSICION TDT
229,2013,G,3,39,39091,Cnv.MICINN Fom.Parq.CyTéc,Cnv.MICINN Fomento Parq.Científicos y Tecnológicos
230,2013,G,3,39,39092,CONF. SEC. DE IGUALDAD,CONFERENCIA SECTORIAL DE IGUALDAD
231,2013,G,3,39,39093,Proy. Escuela 2.0.,Proyecto Escuela 2.0.
