_id,EJERCICIO,GASTO/INGRESO,ORIGEN,FONDO,FINANCIACION,DESCRIPCION CORTA,DESCRIPCION LARGA
114,2019,G,3,34,34040,CSA SELEC GEN. ETT OVINO,C.S. AGRICULTURA - SELEC GENET RESIST ETT EN OVINO
115,2019,G,3,34,34041,CSA PROG CONT LENGUA AZUL,C.S. AGRICULTURA - PROGRAMA DE CONTROL LENGUA AZUL
116,2019,G,3,34,34042,CSA AY AVIC Y GRIPE AVIA,C.S. AGRICULTURA - AYUDAS AVICULTURA Y GRIPE AVIAR
117,2019,G,3,34,34043,CSA MODERN. EXPLOTACIONES,C.S. AGRICULTURA - MODERNIZACIÓN EXPLOTACIONES
118,2019,G,3,34,34044,CSA INCORP. JÓVENES,C.S. AGRICULTURA - INCORPORACIÓN JÓVENES
119,2019,G,3,34,34045,CSA ASESOR. ENTIDADES,C.S. AGRICULTURA - ASESORAMIENTO DE ENTIDADES
120,2019,G,3,34,34046,CSA CONCENTRACIÓN PARCELA,C.S. AGRICULTURA - CONCENTRACIÓN PARCELARIA
121,2019,G,3,34,34047,CSA MODERNIZACIÓN REGADIO,C.S. AGRICULTURA - MODERNIZACIÓN DE REGADIOS
122,2019,G,3,34,34048,CSA PROD. TOMATE,C.S. AGRICULTURA - PROD. TOMATE PARA INDUSTRIA
123,2019,G,3,34,34049,CSA FONDO PROG. FEP,C.S. AGRICULTURA - FONDO PROGRAMA FEP
124,2019,G,3,34,34050,CSA SUBV.INT. EXP.GANAD.,C.S. AGRICULTURA - SUBV INT.PRÉSTAMOS  EXPL.GANAD.
125,2019,G,3,34,34051,AGRUP. PROD.OVINO-CAPRINO,AGRUPACIONES DE PRODUCTORES OVINO Y CAPRINO
126,2019,G,3,34,34052,GEST. MED. EXP. PORCINAS,GESTIÓN MEDIOAMBIENTAL EXPLOTACIONES PORCINAS
127,2019,G,3,34,34053,GEST. SUBP. ORIGEN ANIMAL,GESTIÓN SUBPRODUCTOS ORIGEN ANIMAL
128,2019,G,3,34,34054,BIODIGESTIÓN DE PURINES,BIODIGESTIÓN DE PURINES
129,2019,G,3,34,34055,PROY P. RED RURAL NAL.,PROYECTOS PILOTO RED RURAL NACIONAL
130,2019,G,3,34,34056,PLAN FRUTAS ESCUELAS,PLAN DE FRUTAS EN LAS ESCUELAS
131,2019,G,3,34,34057,CSA 17/10/11 PLANES ZONA,C.S. AGRICULTURA 17/10/11 PLANES DE ZONA DES.R. S.
132,2019,G,3,34,34058,CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA),CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA)
133,2019,G,3,34,34059,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020
134,2019,G,3,34,34060,CSA INCORPORACIÓN JÓVENES 2014-2020,CSA INCORPORACIÓN JÓVENES 2014-2020
135,2019,G,3,34,34061,PARTICIPACIÓN PROGRAMA CALIDAD PDR,PARTICIPACIÓN PROGRAMA CALIDAD PDR
136,2019,G,3,34,34062,INFORMACIÓN PROMOCIÓN PDR,INFORMACIÓN PROMOCIÓN PDR
137,2019,G,3,35,35001,CSSS EDUC.FAMILIAR,C.S. SERV. SOCIALES - EDUCACIÓN FAMILIAR
138,2019,G,3,35,35002,CSSS INFORM ACCI SOC,C.S. SERV. SOCIALES - INFORMACIÓN ACCIÓN SOCIAL
139,2019,G,3,35,35003,CSSS ORIENT MED FAM,C.S. SERV. SOCIALES - ORIENT. Y MEDIACIÓN FAMILIAR
140,2019,G,3,35,35004,CSSS MENORES INFRACT,C.S. SERV. SOCIALES - MENORES INFRACTORES
141,2019,G,3,35,35005,CSSS PENS ANC ENFER,C.S. SERV. SOCIALES - PENSION. ANCIANOS Y ENFERMOS
142,2019,G,3,35,35006,CSSS GERONTOLÓGICO,C.S. SERV. SOCIALES - PLAN GERONTOLÓGICO
143,2019,G,3,35,35007,CSSS INTG PER DISC,C.S. SERV. SOCIALES - PLAN INTEG. PERSONAS DISCAP.
144,2019,G,3,35,35008,CSSS PRE MAL TRA INF,C.S. SERV. SOCIALES - PREV. MALOS TRATOS INFANCIA
145,2019,G,3,35,35009,CSSS PR VIOLENCIA FA,C.S. SERV. SOCIALES - PREV. VIOLENCIA FAMILIAR
146,2019,G,3,35,35010,CSSS VOLUNT PLAN EST,C.S. SERV. SOCIALES - VOLUNTAR. PLAN ESTATAL
147,2019,G,3,35,35011,PLAN A FAVOR SIT. DEPEND.,PLAN DE ACCION A FAVOR PERS .SITUACION DEPENDENCIA
148,2019,G,3,35,35012,CSSS PLAN DES. GITANO,C.S. SERV. SOCIALES - PLAN DESARROLLO GITANO
149,2019,G,3,35,35013,CSSS PREST. BASICAS SS,C.S. SERV. SOCIALES - PRESTACIONES BÁSICAS SS
150,2019,G,3,35,35014,CSSS ERRAD. POBREZA,C.S. SERV. SOCIALES - ERRADICACIÓN DE LA POBREZA
151,2019,G,3,35,35015,CSSS CONGRESO ESTATAL VOLUNTARIADO,CSSS CONGRESO ESTATAL VOLUNTARIADO
152,2019,G,3,35,35016,SUBV. A CCAA ATENCIÓN A MENORES NO ACOMPAÑADOS,SUBV. A CCAA ATENCIÓN A MENORES NO ACOMPAÑADOS
153,2019,G,3,36,36001,CSMA DES MEDIO RURAL,C.S. MEDIO AMBIENTE - DLLO SOCIEC. EN MEDIO RURAL
154,2019,G,3,36,36002,CSMA EST INV MED NAT,"C.S. MEDIO AMBIENTE - PLANIF,ESTUDIOS MEDIO NATUR."
155,2019,G,3,36,36003,CSMA ORD PA FORESTAL,"C.S. MEDIO AMBIENTE - ORDENAC,MEJORA PAT. FORESTAL"
156,2019,G,3,36,36004,CSMA PR LUCHA IN FOR,C.S. MEDIO AMBIENTE - PREV. LUCHA INCENDIOS FOREST
157,2019,G,3,36,36005,CSMA APR RAC PAT NAT,C.S. MEDIO AMBIENTE - APROVECH. RACIONAL PAT.NAT.
158,2019,G,3,36,36006,CSMA C BIODIVERSIDAD,C.S. MEDIO AMBIENTE - CONSERVACIÓN BIODIVERSIDAD
159,2019,G,3,36,36007,CSMA PROY.LIFE,C.S. MEDIO AMBIENTE - PROYECTO LIFE
160,2019,G,3,36,36008,CSMA AREA INF. PARQ.NAC.,C.S. MEDIO AMBIENTE - AREAS INFL PARQUES NACIONALE
161,2019,G,3,36,36009,ACT. RESERVAS BIOSFERA,ACTUACIONES EN LA RESERVA DE LA BIOSFERA
162,2019,G,3,36,36010,APROV.BIOMASA FORESTAL,APROVECHAMIENTO DE LA BIOMASA FORESTAL
163,2019,G,3,36,36011,REC. ESPECIES P.EXTINCIÓN,RECUPERACIÓN DE ESPECIES EN PELIGRO DE EXTINCIÓN
164,2019,G,3,36,36012,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL
165,2019,G,3,36,36013,C.S.Medio Ambiente.PIMA. ADAPTA ECOSISTEMAS,C.S.Medio Ambiente.PIMA. ADAPTA ECOSISTEMAS
166,2019,G,3,37,37001,"TRAMO AUTONÓMICO 0,7% IRPF","TRAMO AUTONÓMICO 0,7% IRPF"
167,2019,G,3,39,39001,PLANES DE VIVIENDA,PLANES DE VIVIENDA
168,2019,G,3,39,39002,SEGURIDAD MINERA,SEGURIDAD MINERA
169,2019,G,3,39,39003,PROY INVEST I.N.I.A.,PROYECTOS DE INVESTIGACIÓN (I.N.I.A.)
170,2019,G,3,39,39004,PLAN MOD COMER INT,PLAN MODERNIZACIÓN COMERCIO INTERIOR
171,2019,G,3,39,39005,JUB REESTRUCT EMPR,AYUDAS A JUBILACIÓN Y REESTRUCTURACIÓN DE EMPRESAS
172,2019,G,3,39,39006,INTEGR SOC INMIGRANT,PLAN INTEGRACIÓN SOCIAL INMIGRANTES
173,2019,G,3,39,39007,EMPLEO COOPERATIVAS,APOYO CREACIÓN EMPLEO COOPERATIVAS
174,2019,G,3,39,39008,PLA TRAB CN FORM OCU,PLANES DE TRABAJO CTROS NAC. FORMACIÓN OCUPACIONAL
175,2019,G,3,39,39009,SEGUNDA ESTACION AVE,SEGUNDA ESTACION AVE
176,2019,G,3,39,39010,OF PLANES VIVIENDA,OFICINAS PLANES DE VIVIENDA
177,2019,G,3,39,39011,LESIONES ESTRUC EDIF,LESIONES ESTRUCTURALES EDIFICIOS
178,2019,G,3,39,39012,CONV REHAB VIVIENDAS,CONV. REHABILITACION FUNCIONAL EDIFICIOS VIVIENDAS
179,2019,G,3,39,39013,CONS COMP PYME,PLAN CONSOLIDACIÓN Y COMPETITIVIDAD P.Y.M.E.
180,2019,G,3,39,39014,MANT CENTROS SANITAR,MANTENIMIENTO DE CENTROS SANITARIOS
181,2019,G,3,39,39015,DONACIÓN Y TRASP ÓRG,FOMENTO DE LA DONACIÓN Y TRASPLANTE DE ÓRGANOS
182,2019,G,3,39,39016,JUNTA ARBITRAL CONS,JUNTA ARBITRAL DE CONSUMO
183,2019,G,3,39,39017,PROGRAMA PREV SIDA,PROGRAMA PREVENCIÓN SIDA
184,2019,G,3,39,39018,PREV ASIST REINS TOX,"PREVENCIÓN, ASISTENCIA Y REINSERCIÓN TOXICÓMANOS"
185,2019,G,3,39,39019,PREV ENF EMERGENTES,PREVENCIÓN ENFERMEDADES EMERGENTES
186,2019,G,3,39,39020,INVEST IN CARLOS III,PROYECTOS DE INVESTIGACIÓN INSTITUTO CARLOS III
187,2019,G,3,39,39021,JUB PERS DOC 9 LOGSE,JUBILACIONES PERSONAL DOCENTE ( D.T. 9ª LOGSE)
188,2019,G,3,39,39022,NUEVAS TEC EDUCACION,NUEVAS TECNOLOGIAS EDUCACION
189,2019,G,3,39,39023,GUARDERÍAS INF,GUARDERÍAS INFANTILES
190,2019,G,3,39,39024,ESCUELAS VIAJERAS,ESCUELAS VIAJERAS
191,2019,G,3,39,39025,PUEBLOS ABANDONADOS,P.R.U.E.P.A.-BUBAL-PUEBLOS ABANDONADOS
192,2019,G,3,39,39026,CATAL COL PATR BIBL,CATALOGO COLECTIVO PATRIMONIO BIBLIOGRAFICO
193,2019,G,3,39,39027,POL.COHES.SALUD,POLÍTICAS DE COHESIÓN Y ESTRATEGIAS DE SALUD
194,2019,G,3,39,39028,CONV.REST.IGLESIAS,CONVENIO PARA RESTAURACIÓN DE IGLESIAS
195,2019,G,3,39,39029,TERUEL DIGITAL,PROYECTO TERUEL DIGITAL
196,2019,G,3,39,39030,Mº IND. PROY.PROFIT,MINISTERIO INDUSTRIA - PROGRAMA FTO INV. TECNOLÓG.
197,2019,G,3,39,39031,C.Mº SAN. GUIA SALUD,CONVENIO MINISTERIO SANIDAD - GUÍA DE SALUD
198,2019,G,3,39,39032,CONV.MºM.A.SUELOS.C,CONV. Mº MEDIO AMBIENTE - SUELOS CONTAMINADOS
199,2019,G,3,39,39033,RUTAS LITERARIAS,RUTAS LITERARIAS
200,2019,G,3,39,39034,INFRAESTR.  I.N.I.A.,INFRAESTRUCTURAS I.N.I.A.
201,2019,G,3,39,39035,INC.DOCTORES INIA,INCORPORACIÓN DE DOCTORES. I.N.I.A.
202,2019,G,3,39,39036,IGNAC. ELAB.ORTOFOTO,INST. GEOGRÁFICO NACIONAL - ELABORACIÓN ORTOFOTO
203,2019,G,3,39,39037,MEC PLAN NAC. INVEST.,MEC PLAN NACIONAL DE INVESTIGACIÓN
204,2019,G,3,39,39038,CONF SECT DE LA MUJER,CONFERENCIA SECTORIAL DE LA MUJER
205,2019,G,3,39,39039,CONV. I. MUJER PROG.ES,CONV. INSTITUTO DE LA MUJER PROGRAMAS ESPEC.
206,2019,G,3,39,39040,PLAN FORM. CONT. INAP,PLAN FORMACION  CONTINUA  INAP
207,2019,G,3,39,39041,CONV.MºCULT.INVENT.BIENES,CONV.MºCULTURA INVENTARIO B.MUEBLES PHE INST.ECLES
208,2019,G,3,39,39042,CSD CTROS TECNIF. DEP.,C.S.DEPORTES. CENTROS DE TECNIFICACIÓN DEPORTIVA
209,2019,G,3,39,39043,CSD CONSTUCC.PABELLÓN,C.S.DEPORTES. REALIZACIÓN DE PABELLONES DEPORTIVOS
210,2019,G,3,39,39044,PLAN NACIONAL INVESTIG.,PLAN NACIONAL DE INVESTIGACIÓN
211,2019,G,3,39,39045,C.S.EDUC. INTERNET AULA,C.S. DE EDUCACIÓN. PROGRAMA INTERNET EN EL AULA
212,2019,G,3,39,39046,"ACOG.,INTEGR EDUCAC INMIG","ACOGIDA,INTEGR. Y REFUERZO EDUCATIVO DE INMIGRANT."
213,2019,G,3,39,39047,PROG.APOYO CTROS EDUCATIV,"PROG. ACOMPAÑAM., APOYO Y REFUERZO CTROS EDUCATIV."
214,2019,G,3,39,39048,C.Mº.IND. PLAN AVANZA,C.Mº. INDUSTRIA PLAN AVANZA
215,2019,G,3,39,39049,PROG. USO RAC. MEDICAMENT,PROGRAMA USO RACIONAL DEL MEDICAMENTO
216,2019,G,3,39,39050,AHORRO Y DIVERS. ENERGET.,AHORRO Y DIVERSIFICACIÓN ENERGÉTICA
217,2019,G,3,39,39051,CONV.MºEDUC.DIFUS.F.P.,CONV. Mº EDUC. Y CIENCIA. DIFUSIÓN FORM. PROFES.
218,2019,G,3,39,39052,CONV. CNIG S.INF.OC.SUELO,CONV. CNIG SIST.INFORM. SOBRE OCUPACIÓN SUELO
219,2019,G,3,39,39053,PROYECTOS INVESTIGACIÓN,FINANCIACIÓN DE LA AGE PROYECTOS  INVESTIGACIÓN
220,2019,G,3,39,39054,AY.P. VÍCT.VIOL.GÉN. EMPL,AY PÚBL. VÍCTIMAS VIOLENCIA GÉNERO DIFIC. EMPLEO
221,2019,G,3,39,39055,C.S. EDUC. BIBLIOT. ESCOL,C.S. EDUCACIÓN - BIBLIOTECAS ESCOLARES
222,2019,G,3,39,39056,IGUALDAD OPORT.JÓVENES,IGUALDAD OPORTUNIDADES LOS/LAS JÓVENES
223,2019,G,3,39,39057,CSE FINANC. 2º CICLO INF.,CSE FINANCIACIÓN 2º CICLO EDUCACIÓN INFANTIL
224,2019,G,3,39,39058,C.Mº CULT ADQ.FDO BIBLIOG,CONV. Mº CULTURA ADQ.FDO BIBLIOG. BIBL.MUNICIP.
225,2019,G,3,39,39059,C.S.EDUC. LIBROS Y MATER.,C.S. EDUCACIÓN. PROGRAMA LIBROS Y MATERIAL ESCOLAR
226,2019,G,3,39,39060,Mº EDUC.ESP.EUR.EDUC.SUP,Mº EDUC. ADAPTAC. INST.UNIVERS. ESP. EUROPEO SUPER
227,2019,G,3,39,39061,CONV ACCS. AUTOBUSES INT,CONVENIO ACCS. AUTOBUSES INTERURBANO
228,2019,G,3,39,39062,C.S. EDU. PRG. LENGUAS EX,C.S. EDUC. PROGRAMA LENGUAS EXTRANJERAS (PALE)
229,2019,G,3,39,39063,AYUDA NAL. NOVILLAS,AYUDA NACIONAL POR NOVILLAS
230,2019,G,3,39,39064,Transf. MEC Conf. APAS,TRANSF. MEC CONF. APAS Y OTROS COLECTIVOS
231,2019,G,3,39,39065,PROGRAMAS PRIORITARIOS SANIDAD Y CONSUMO,PROGRAMAS PRIORITARIOS SANIDAD Y CONSUMO
