_id,EJERCICIO,GASTO/INGRESO,ORIGEN,FONDO,FINANCIACION,DESCRIPCION CORTA,DESCRIPCION LARGA
26,2022,G,5,59,,ONU,ORGANIZACIÓN NACIONES UNIDAS
27,2022,G,7,71,,ENTES PRIV.FINAN.,ENTES PRIVADOS FINANCIEROS
28,2022,G,7,72,,ENTES PRIV.NO FINAN.,ENTES PRIVADOS NO FINANCIEROS
29,2022,G,9,91,,RECURSOS PROPIOS,RECURSOS PROPIOS
30,2022,G,1,11,11099,FSE P. OPERAT. ANTER 2007,FSE PROG. OPERATIVOS ANTERIORES 2007
31,2022,G,1,11,11101,PROG.OP. FSE 2007-2013,PROGRAMA OPERATIVO FONDO SOCIAL EUROPEO 2007-2013
32,2022,G,1,11,11201,PROG.OP. FSE 2014-2020,PROGRAMA OPERATIVO FONDO SOCIAL EUROPEO 2014-2020
33,2022,G,1,11,11202,PROG.OP. FSE 2021-2027,PROGRAMA OPERATIVO FONDO SOCIAL EUROPEO 2021-2027
34,2022,G,1,11,11209,EUROPA REACT-UE,EUROPA REACT-UE
35,2022,G,1,12,12100,FONDOS ANTERIORES DE FEAGA GARANTÍA,FONDOS ANTERIORES DE FEAGA GARANTÍA
36,2022,G,1,12,12101,FEAGA GARANTÍA,FEAGA  GARANTÍA
37,2022,G,1,12,12102,FEADER 2007-2013,FEADER
38,2022,G,1,12,12202,FEADER 2014-2020,FEADER 2014-2020
39,2022,G,1,12,12203,NEXT GENERATION RURAL DEVELOPMENT FEADER,NEXT GENERATION RURAL DEVELOPMENT FEADER
40,2022,G,1,12,12204,FEADER 2023-2027,FEADER 2023-2027
41,2022,G,1,14,14099,FEDER P.OPERA. ANTER 2007,FEDER PROG. OPERATIVOS ANTERIORES 2007
42,2022,G,1,14,14101,PROG.OP. FEDER 2007-2013,PROGRAMA OPERATIVO FEDER 2007-2013
43,2022,G,1,14,14102,PROG. COOP. TRANSFRONTERI,PROGRAMA DE COOPERACIÓN TRANSFRONTERIZA
44,2022,G,1,14,14103,FEDER 2007-2013 PROY HITO,PROGRAMA OPERATIVO FEDER 2007-2013 PROYECTO HITO
45,2022,G,1,14,14104,PROG. COOP. INTERREGIONAL,PROGRAMA DE COOPERACIÓN INTERRREGIONAL
46,2022,G,1,14,14105,PROG.COMUNIT. 2007-2013 POCTEFA EFA200/11. CULTURA,PROG.COMUNIT. 2007-2013 POCTEFA EFA200/11. CULTURA
47,2022,G,1,14,14106,INTERREG EUROPE 2014-2020,INTERREG EUROPE 2014-2020
48,2022,G,1,14,14201,PROG.OP. FEDER 2014-2020,PROGRAMA OPERATIVO FEDER 2014-2020
49,2022,G,1,14,14202,POCTEFA 2014-2020,POCTEFA 2014-2020
50,2022,G,1,14,14203,POCTEFA - ECOGYP,POCTEFA - ECOGYP
51,2022,G,1,14,14204,POCTEFA - HABIOS,POCTEFA - HABIOS
52,2022,G,1,14,14205,INTERREG SUDOE Praderas,INTERREG SUDOE Praderas
53,2022,G,1,14,14206,POCTEFA - Ordesa,POCTEFA - Ordesa
54,2022,G,1,14,14207,INTERREG SUDOE 2014-2020,INTERREG SUDOE 2014-2020
55,2022,G,1,14,14208,INTERREG EUROPE 2014-2020,INTERREG EUROPE 2014-2020
56,2022,G,1,14,14209,EUROPA REACT-UE,EUROPA REACT-UE
57,2022,G,1,14,14210,PROG.OP. FEDER 2021-2027,PROGRAMA OPERATIVO FEDER 2021-2027
58,2022,G,1,14,14211,POCTEFA 2021-2027,POCTEFA 2021-2027
59,2022,G,1,14,14212,INTERREG EUROPE 2021-2027,INTERREG EUROPE 2021-2027
60,2022,G,1,14,14213,INSTRUMENTO INVERSIONES INTERR. INNOVACIÓN,INSTRUMENTO INVERSIONES INTERR. INNOVACIÓN
61,2022,G,1,15,15101,FONDO EUROPEO DE PESCA,FONDO EUROPEO DE PESCA
62,2022,G,1,16,16001,FONDO DE COHESIÓN,FONDO DE COHESIÓN
63,2022,G,1,19,19001,U E  PUNTO INF EUROP,UNION EUROPEA  (PUNTO INFORMACIÓN EUROPEA)
64,2022,G,1,19,19002,CONV UE PRUEBAS COMP,CONVENIO UE PRUEBAS COMPARATIVAS
65,2022,G,1,19,19003,PROGRAMA LIFE,PROGRAMA LIFE
66,2022,G,1,19,19004,F. E. ADAPTACIÓN GLOBALIZ,FONDO EUROPEO DE ADAPTACIÓN A LA GLOBALIZACIÓN
67,2022,G,1,19,19005,CONVENIO BEI,CONVENIO BEI
68,2022,G,1,19,19006,PROYECTO EUROPEO GRIAL,PROYECTO EUROPEO GRIAL
69,2022,G,1,19,19007,PROGRAMA LIFE SURFING,PROGRAMA LIFE SURFING
70,2022,G,1,19,19008,PROYECTO MATILDE,PROYECTO MATILDE
71,2022,G,1,19,19009,MECANISMO CONECTAR EUROPA,MECANISMO CONECTAR EUROPA
72,2022,G,1,19,19010,HORIZONTE 2020 - PROYECTO SOLAQUA,HORIZONTE 2020 - PROYECTO SOLAQUA
73,2022,G,1,19,19011,FONDO HORIZONTE EUROPA,FONDO HORIZONTE EUROPA
74,2022,G,1,19,19012,FONDO DIGITAL EUROPA,FONDO DIGITAL EUROPA
75,2022,G,1,19,19013,FONDO TRANSICIÓN JUSTA,FONDO TRANSICIÓN JUSTA
76,2022,G,1,19,19090,OTROS PROGRAMAS UE,OTROS PROGRAMAS CON FINANCIACION UE
77,2022,G,3,31,31000,ADICIONAL INV. JUSTICIA,ADICIONAL INVERSIONES DE ADMON. DE JUSTICIA
78,2022,G,3,32,32100,PLAN MINER,PLAN MINER
79,2022,G,3,32,32200,FONDO ESP TERUEL,FONDO ESPECIAL TERUEL
80,2022,G,3,32,32218,FONDO ESPECIAL DE TERUEL (FITE 2018),FONDO ESPECIAL DE TERUEL (FITE 2018)
81,2022,G,3,32,32219,FONDO ESPECIAL DE TERUEL (FITE 2019),FONDO ESPECIAL DE TERUEL (FITE 2019)
82,2022,G,3,32,32220,FONDO ESPECIAL DE TERUEL (FITE 2020),FONDO ESPECIAL DE TERUEL (FITE 2020)
83,2022,G,3,32,32221,FONDO ESPECIAL DE TERUEL (FITE 2021),FONDO ESPECIAL DE TERUEL (FITE 2021)
84,2022,G,3,32,32222,FONDO ESPECIAL DE TERUEL (FITE 2022),FONDO ESPECIAL DE TERUEL (FITE 2022)
85,2022,G,3,32,32223,FONDO ESPECIAL DE TERUEL (FITE 2023),FONDO ESPECIAL DE TERUEL (FITE 2023)
86,2022,G,3,32,32224,FONDO ESPECIAL DE TERUEL (FITE 2024),FONDO ESPECIAL DE TERUEL (FITE 2024)
87,2022,G,3,32,32300,DES. SOST. MEDIO RURAL,DESARROLLO SOSTENIBLE EN EL MEDIO RURAL
88,2022,G,3,32,32427,NEXT GENERATION EU MRR VIVIENDA,NEXT GENERATION EU MRR VIVIENDA
89,2022,G,3,32,32428,NEXT GENERATION EU MRR TRANSPORTES,NEXT GENERATION EU MRR TRANSPORTES
90,2022,G,3,32,32431,NEXT GENERATION EU MRR JUSTICIA,NEXT GENERATION EU MRR JUSTICIA
91,2022,G,3,32,32433,NEXT GENERATION EU MRR EMPLEO,NEXT GENERATION EU MRR EMPLEO
92,2022,G,3,32,32434,NEXT GENERATION EU MRR AGRICULTURA,NEXT GENERATION EU MRR AGRICULTURA
93,2022,G,3,32,32435,NEXT GENERATION EU MRR SERV. SOCIALES,NEXT GENERATION EU MRR SERV. SOCIALES
94,2022,G,3,32,32436,NEXT GENERATION EU MRR MEDIO AMBIENTE,NEXT GENERATION EU MRR MEDIO AMBIENTE
95,2022,G,3,32,32437,NEXT GENERATION EU MRR ENERGIA,NEXT GENERATION EU MRR ENERGIA
96,2022,G,3,32,32438,NEXT GENERATION EU MRR EDUCACIÓN Y CULTURA,NEXT GENERATION EU MRR EDUCACIÓN Y CULTURA
97,2022,G,3,32,32439,NEXT GENERATION EU MRR SALUD,NEXT GENERATION EU MRR SALUD
98,2022,G,3,32,32440,NEXT GENERATION EU MRR MUJER,NEXT GENERATION EU MRR MUJER
99,2022,G,3,32,32441,NEXT GENERATION EU MRR ADMINISTRACION PUBLICA,NEXT GENERATION EU MRR ADMINISTRACION PUBLICA
100,2022,G,3,32,32442,NEXT GENERATION EU MRR TRANSFORMACIÓN DIGITAL,NEXT GENERATION EU MRR TRANSFORMACIÓN DIGITAL
101,2022,G,3,32,32443,NEXT GENERATION EU MRR TURISMO,NEXT GENERATION EU MRR TURISMO
102,2022,G,3,32,32444,"NEXT GENERATION EU MRR P.CIENTIFICA, TECN. E INNOV","NEXT GENERATION EU MRR P.CIENTIFICA, TECN. E INNOV"
103,2022,G,3,32,32445,NEXT GENERATION EU MRR TRANSF. DIGITAL EMPLEO,NEXT GENERATION EU MRR TRANSF. DIGITAL EMPLEO
104,2022,G,3,32,32446,NEXT GENERATION EU MRR CS. CUALIFICACIONES Y FP,NEXT GENERATION EU MRR CS. CUALIFICACIONES Y FP
105,2022,G,3,32,32447,NEXT GENERATION EU MRR PIREP,NEXT GENERATION EU MRR PIREP
106,2022,G,3,32,32448,NEXT GENERATION EU MRR RESTAURACIÓN MINERA,NEXT GENERATION EU MRR RESTAURACIÓN MINERA
107,2022,G,3,32,32449,NEXT GENERATION EU MRR MODER.COMERCIO F. TECNOLOG.,NEXT GENERATION EU MRR MODER.COMERCIO F. TECNOLOG.
108,2022,G,3,32,32450,NEXT GENERATION EU MRR TRANSICIÓN JUSTA,NEXT GENERATION EU MRR TRANSICIÓN JUSTA
109,2022,G,3,33,33002,C.S.EMPLEO- MOD. SPE,C.S.EMPLEO - MODERNIZACIÓN SERVICIO PÚBLICO EMPLEO
110,2022,G,3,33,33003,C.S.EMPLEO - MINISTERIO EMPLEO Y SS,C.S.EMPLEO - MINISTERIO EMPLEO Y SS
111,2022,G,3,33,33004,C.S.EMPLEO- F.P.  EMPLEO,C.S.EMPLEO - FORMACIÓN PROFESIONAL PARA EMPLEO
112,2022,G,3,33,33005,C.S.EMPLEO- FOMENTO DE EMPLEO,C.S.EMPLEO - FOMENTO EMPLEO
113,2022,G,3,33,33006,C.S.EMPLEO- PLAN EXTR. B1,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 1
114,2022,G,3,33,33007,C.S.EMPLEO- PLAN EXTR. B2,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 2
115,2022,G,3,33,33008,C.S. EMPLEO-REDTRABAJA@,C.S. EMPLEO-REDTRABAJA@
116,2022,G,3,33,33009,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN
117,2022,G,3,33,33010,CS EMPLEO - ren. instalaciones oficinas empleo,CS EMPLEO - renovaci instalaciones oficinas empleo
118,2022,G,3,34,34001,CSA NAC COMPLEM PAC,C.S. AGRICULTURA - AYUDAS NACIONALES COMPLEM. PAC
119,2022,G,3,34,34002,CSA ABAND PR LECHERA,C.S. AGRICULTURA - PROG. ABANDONO PROD. LECHERA
120,2022,G,3,34,34003,CSA COMPET AGRARIA,C.S. AGRICULTURA - MEJORA COMPETITIVIDAD AGRARIA
121,2022,G,3,34,34004,CSA AGROAMBIENTALES,C.S. AGRICULTURA - MEDIDAS AGROAMBIENTALES
122,2022,G,3,34,34005,CSA AYU PER FRUT SEC,C.S. AGRICULTURA - AYUDA PERMANENTE FRUTOS SECOS
123,2022,G,3,34,34006,CSA PROGRAMA APICOLA,C.S. AGRICULTURA - PROGRAMA APICOLA
124,2022,G,3,34,34007,CSA INDUSTRIAS AGRO,C.S. AGRICULTURA - APOYO INDUSTRIAS AGROALIMENT.
125,2022,G,3,34,34008,CSA FIN ASOC AGRARIO,C.S. AGRICULTURA - FINANCIACION ASOCIAC. AGRARIO
126,2022,G,3,34,34009,CSA AGRUP PROD AGRAR,C.S. AGRICULTURA - AGRUP. PRODUCTORES AGRARIOS
127,2022,G,3,34,34010,CSA IFOP,C.S. AGRICULTURA - FONDO PROGRAMA IFOP
128,2022,G,3,34,34011,CSA ASOC RAZAS AUTOC,C.S. AGRICULTURA - APOYO ASOC. RAZAS AUTÓCTONAS
129,2022,G,3,34,34012,CSA SANIDAD ANIMAL,C.S. AGRICULTURA - PROGRAMA SANIDAD ANIMAL
130,2022,G,3,34,34013,CSA ENF PORCINAS,C.S. AGRICULTURA - PROGRAMA ENFERMEDADES PORCINAS
131,2022,G,3,34,34014,CSA IDENTIF ANIMAL,C.S. AGRICULTURA - IDENTIFICACION ANIMAL
132,2022,G,3,34,34015,CSA SEM PLANT VIVER,C.S. AGRICULTURA - SEMILLAS Y PLANTAS DE VIVEROS
133,2022,G,3,34,34016,CSA CONV ID FRUTALES,C.S. AGRICULTURA - CONV. IDENTIFICACIÓN FRUTALES
134,2022,G,3,34,34017,CSA LUCH CONT AG NOC,C.S. AGRICULTURA - LUCHA CONTRA AGENTES NOCIVOS
135,2022,G,3,34,34018,CSA PREV PLAGAS,C.S. AGRICULTURA - PREVENCION DE PLAGAS
136,2022,G,3,34,34019,CSA PR CALIDAD CARNE,C.S. AGRICULTURA - PROGRAMA CALIDAD DE LA CARNE
137,2022,G,3,34,34020,CSA FOM GAN EXT  AUT,C.S. AGRICULTURA - FTO GANADERIA EXT. AUTÓCTONA
138,2022,G,3,34,34021,CSA ERRAD ENF ANIM,C.S. AGRICULTURA - INDEM. ERRAD. ENFERM. ANIMALES
139,2022,G,3,34,34022,CSA PROGR SANITARIOS,C.S. AGRICULTURA - PROGRAMAS SANITARIOS
140,2022,G,3,34,34023,CSA CONTROL LECHERO,C.S. AGRICULTURA - CONTROL OFICIAL LECHERO
141,2022,G,3,34,34024,CSA M CALIDAD LECHE,C.S. AGRICULTURA - PROG MEJORA CALIDAD DE LA LECHE
142,2022,G,3,34,34025,CSA APOYO ADS,C.S. AGRICULTURA - APOYO ADS
143,2022,G,3,34,34026,CSA APOYO ATRIAS,C.S. AGRICULTURA - APOYO ATRIAS. L. INTEGRADA
144,2022,G,3,34,34027,CSA PROGRAMAS PRODER,C.S. AGRICULTURA - PROGRAMAS PRODER
145,2022,G,3,34,34028,CSA ASIST GEST EXPLO,C.S. AGRICULTURA - ASIST. GESTIÓN EXPLOTACIONES
146,2022,G,3,34,34029,CSA DESASTRES NAT,C.S. AGRICULTURA - AYUDAS DESASTRES NATURALES
147,2022,G,3,34,34030,CSA FOREST TIER AGRA,C.S. AGRICULTURA - FORESTACION DE TIERRAS AGRARIAS
148,2022,G,3,34,34031,CSA CESE ANTICIPADO,C.S. AGRICULTURA - CESE ANTICIPADO
149,2022,G,3,34,34032,CSA ICB,C.S. AGRICULTURA - INDEM. COMPENSATORIA BÁSICA
150,2022,G,3,34,34033,CSA PROGRAMA LEADER,C.S. AGRICULTURA - PROGRAMA LEADER
151,2022,G,3,34,34034,CSA RENOV. TRACTORES,C.S. AGRICULTURA - RENOVACION DE TRACTORES
152,2022,G,3,34,34035,CSA TRAZ.STOR.HORT.,C.S. AGRICULTURA - TRAZABILIDAD SECTOR HORTOFRUT.
153,2022,G,3,34,34036,CSA C.RAZAS GAN.PUR,"C.S. AGRICULTURA - CONCURSOS,SUBASTAS RAZAS PURAS"
154,2022,G,3,34,34037,CSA RECONV.PLANT.FRUT.,C.S. AGRICULTURA - RECONV. PLANTACIONES FRUTÍCOLAS
155,2022,G,3,34,34038,CSA ORD. FTO SCTOR EQUINO,C.S. AGRICULTURA - ORDEN. Y FMTO DEL SECTOR EQUINO
156,2022,G,3,34,34039,CSA PERS. Y ANALITICA EET,C.S. AGRICULTURA - PERS Y ANAL. ENCEF ESPONG TRANS
157,2022,G,3,34,34040,CSA SELEC GEN. ETT OVINO,C.S. AGRICULTURA - SELEC GENET RESIST ETT EN OVINO
158,2022,G,3,34,34041,CSA PROG CONT LENGUA AZUL,C.S. AGRICULTURA - PROGRAMA DE CONTROL LENGUA AZUL
159,2022,G,3,34,34042,CSA AY AVIC Y GRIPE AVIA,C.S. AGRICULTURA - AYUDAS AVICULTURA Y GRIPE AVIAR
160,2022,G,3,34,34043,CSA MODERN. EXPLOTACIONES,C.S. AGRICULTURA - MODERNIZACIÓN EXPLOTACIONES
161,2022,G,3,34,34044,CSA INCORP. JÓVENES,C.S. AGRICULTURA - INCORPORACIÓN JÓVENES
162,2022,G,3,34,34045,CSA ASESOR. ENTIDADES,C.S. AGRICULTURA - ASESORAMIENTO DE ENTIDADES
163,2022,G,3,34,34046,CSA CONCENTRACIÓN PARCELA,C.S. AGRICULTURA - CONCENTRACIÓN PARCELARIA
164,2022,G,3,34,34047,CSA MODERNIZACIÓN REGADIO,C.S. AGRICULTURA - MODERNIZACIÓN DE REGADIOS
165,2022,G,3,34,34048,CSA PROD. TOMATE,C.S. AGRICULTURA - PROD. TOMATE PARA INDUSTRIA
166,2022,G,3,34,34049,CSA FONDO PROG. FEP,C.S. AGRICULTURA - FONDO PROGRAMA FEP
167,2022,G,3,34,34050,CSA SUBV.INT. EXP.GANAD.,C.S. AGRICULTURA - SUBV INT.PRÉSTAMOS  EXPL.GANAD.
168,2022,G,3,34,34051,AGRUP. PROD.OVINO-CAPRINO,AGRUPACIONES DE PRODUCTORES OVINO Y CAPRINO
169,2022,G,3,34,34052,GEST. MED. EXP. PORCINAS,GESTIÓN MEDIOAMBIENTAL EXPLOTACIONES PORCINAS
170,2022,G,3,34,34053,GEST. SUBP. ORIGEN ANIMAL,GESTIÓN SUBPRODUCTOS ORIGEN ANIMAL
171,2022,G,3,34,34054,BIODIGESTIÓN DE PURINES,BIODIGESTIÓN DE PURINES
172,2022,G,3,34,34055,PROY P. RED RURAL NAL.,PROYECTOS PILOTO RED RURAL NACIONAL
173,2022,G,3,34,34056,PLAN FRUTAS ESCUELAS,PLAN DE FRUTAS EN LAS ESCUELAS
174,2022,G,3,34,34057,CSA 17/10/11 PLANES ZONA,C.S. AGRICULTURA 17/10/11 PLANES DE ZONA DES.R. S.
175,2022,G,3,34,34058,CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA),CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA)
176,2022,G,3,34,34059,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020
177,2022,G,3,34,34060,CSA INCORPORACIÓN JÓVENES 2014-2020,CSA INCORPORACIÓN JÓVENES 2014-2020
178,2022,G,3,34,34061,PARTICIPACIÓN PROGRAMA CALIDAD PDR,PARTICIPACIÓN PROGRAMA CALIDAD PDR
179,2022,G,3,34,34062,INFORMACIÓN PROMOCIÓN PDR,INFORMACIÓN PROMOCIÓN PDR
180,2022,G,3,34,34063,CSA AYUDA EXCEP. COMERC. CORDEROS CABRITO COVID 19,CSA AYUDA EXCEP. COMERC. CORDEROS CABRITO COVID 19
181,2022,G,3,34,34064,CSA FLOR CORTADA Y PLANTA ORNAMENTAL,CSA FLOR CORTADA Y PLANTA ORNAMENTAL
182,2022,G,3,34,34065,CSA AYUDA EXCEP. COMERC. PORCINO IBÉRICO COVID,CSA AYUDA EXCEP. COMERC. PORCINO IBÉRICO COVID
183,2022,G,3,34,34066,AGE PDR 2023-2027,AGE PDR 2023-2027
184,2022,G,3,34,34067,AYUDA SUPLEMENTARIA R(UE) 2022/467,AYUDA SUPLEMENTARIA R(UE) 2022/467
185,2022,G,3,34,34068,AYUDAS MINIMIS OPFH CENTRALES ACONDICIONA.,AYUDAS MINIMIS OPFH CENTRALES ACONDICIONA.
186,2022,G,3,35,35001,CSSS EDUC.FAMILIAR,C.S. SERV. SOCIALES - EDUCACIÓN FAMILIAR
187,2022,G,3,35,35002,CSSS INFORM ACCI SOC,C.S. SERV. SOCIALES - INFORMACIÓN ACCIÓN SOCIAL
188,2022,G,3,35,35003,CSSS ORIENT MED FAM,C.S. SERV. SOCIALES - ORIENT. Y MEDIACIÓN FAMILIAR
189,2022,G,3,35,35004,CSSS MENORES INFRACT,C.S. SERV. SOCIALES - MENORES INFRACTORES
190,2022,G,3,35,35005,CSSS PENS ANC ENFER,C.S. SERV. SOCIALES - PENSION. ANCIANOS Y ENFERMOS
191,2022,G,3,35,35006,CSSS GERONTOLÓGICO,C.S. SERV. SOCIALES - PLAN GERONTOLÓGICO
192,2022,G,3,35,35007,CSSS INTG PER DISC,C.S. SERV. SOCIALES - PLAN INTEG. PERSONAS DISCAP.
193,2022,G,3,35,35008,CSSS PRE MAL TRA INF,C.S. SERV. SOCIALES - PREV. MALOS TRATOS INFANCIA
194,2022,G,3,35,35009,CSSS PR VIOLENCIA FA,C.S. SERV. SOCIALES - PREV. VIOLENCIA FAMILIAR
195,2022,G,3,35,35010,CSSS VOLUNT PLAN EST,C.S. SERV. SOCIALES - VOLUNTAR. PLAN ESTATAL
196,2022,G,3,35,35011,PLAN A FAVOR SIT. DEPEND.,PLAN DE ACCION A FAVOR PERS .SITUACION DEPENDENCIA
197,2022,G,3,35,35012,CSSS PLAN DES. GITANO,C.S. SERV. SOCIALES - PLAN DESARROLLO GITANO
198,2022,G,3,35,35013,CSSS PREST. BASICAS SS,C.S. SERV. SOCIALES - PRESTACIONES BÁSICAS SS
199,2022,G,3,35,35014,CSSS ERRAD. POBREZA,C.S. SERV. SOCIALES - ERRADICACIÓN DE LA POBREZA
200,2022,G,3,35,35015,CSSS CONGRESO ESTATAL VOLUNTARIADO,CSSS CONGRESO ESTATAL VOLUNTARIADO
201,2022,G,3,35,35016,SUBV A CCAA PARA ATENCIÓN A MENORES NO ACOMPAÑADOS,SUBV A CCAA PARA ATENCIÓN A MENORES NO ACOMPAÑADOS
202,2022,G,3,35,35017,CS IGUALDAD - PLAN CORRESPONSABLES,CS IGUALDAD - PLAN CORRESPONSABLES
203,2022,G,3,35,35018,CSSS PROGR. REFUERZO ATENCIÓN INFANCIA  FAMILIA SS,CSSS PROGR. REFUERZO ATENCIÓN INFANCIA  FAMILIA SS
204,2022,G,3,36,36001,CSMA DES MEDIO RURAL,C.S. MEDIO AMBIENTE - DLLO SOCIEC. EN MEDIO RURAL
205,2022,G,3,36,36002,CSMA EST INV MED NAT,"C.S. MEDIO AMBIENTE - PLANIF,ESTUDIOS MEDIO NATUR."
206,2022,G,3,36,36003,CSMA ORD PA FORESTAL,"C.S. MEDIO AMBIENTE - ORDENAC,MEJORA PAT. FORESTAL"
207,2022,G,3,36,36004,CSMA PR LUCHA IN FOR,C.S. MEDIO AMBIENTE - PREV. LUCHA INCENDIOS FOREST
208,2022,G,3,36,36005,CSMA APR RAC PAT NAT,C.S. MEDIO AMBIENTE - APROVECH. RACIONAL PAT.NAT.
209,2022,G,3,36,36006,CSMA C BIODIVERSIDAD,C.S. MEDIO AMBIENTE - CONSERVACIÓN BIODIVERSIDAD
210,2022,G,3,36,36007,CSMA PROY.LIFE,C.S. MEDIO AMBIENTE - PROYECTO LIFE
211,2022,G,3,36,36008,CSMA AREA INF. PARQ.NAC.,C.S. MEDIO AMBIENTE - AREAS INFL PARQUES NACIONALE
212,2022,G,3,36,36009,ACT. RESERVAS BIOSFERA,ACTUACIONES EN LA RESERVA DE LA BIOSFERA
213,2022,G,3,36,36010,APROV.BIOMASA FORESTAL,APROVECHAMIENTO DE LA BIOMASA FORESTAL
214,2022,G,3,36,36011,REC. ESPECIES P.EXTINCIÓN,RECUPERACIÓN DE ESPECIES EN PELIGRO DE EXTINCIÓN
215,2022,G,3,36,36012,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL
216,2022,G,3,36,36013,C.S. MEDIO AMBIENTE. PIMA. ADAPTA ECOSISTEMAS,C.S. MEDIO AMBIENTE. PIMA. ADAPTA ECOSISTEMAS
217,2022,G,3,36,36014,PIMA. CAMBIO CLIMATICO,PIMA. CAMBIO CLIMATICO
218,2022,G,3,36,36015,MEDIDAS PREVENTIVAS LOBO IBÉRICO,MEDIDAS PREVENTIVAS LOBO IBÉRICO
219,2022,G,3,36,36016,PALIAR DAÑOS LOBO IBÉRICO,PALIAR DAÑOS LOBO IBÉRICO
220,2022,G,3,37,37001,"TRAMO AUTONÓMICO 0,7% IRPF","TRAMO AUTONÓMICO 0,7% IRPF"
221,2022,G,3,39,39001,PLANES DE VIVIENDA,PLANES DE VIVIENDA
222,2022,G,3,39,39002,SEGURIDAD MINERA,SEGURIDAD MINERA
223,2022,G,3,39,39003,PROY INVEST I.N.I.A.,PROYECTOS DE INVESTIGACIÓN (I.N.I.A.)
224,2022,G,3,39,39004,PLAN MOD COMER INT,PLAN MODERNIZACIÓN COMERCIO INTERIOR
225,2022,G,3,39,39005,JUB REESTRUCT EMPR,AYUDAS A JUBILACIÓN Y REESTRUCTURACIÓN DE EMPRESAS
226,2022,G,3,39,39006,PLAN INTEGRACIÓN SOCIAL INMIGRANTES,PLAN INTEGRACIÓN SOCIAL INMIGRANTES
227,2022,G,3,39,39007,EMPLEO COOPERATIVAS,APOYO CREACIÓN EMPLEO COOPERATIVAS
228,2022,G,3,39,39008,PLANES DE TRABAJO CTROS NAC. FORMACIÓN OCUPACIONAL,PLANES DE TRABAJO CTROS NAC. FORMACIÓN OCUPACIONAL
229,2022,G,3,39,39009,SEGUNDA ESTACION AVE,SEGUNDA ESTACION AVE
230,2022,G,3,39,39010,OFICINAS PLANES VIVIENDA,OFICINAS PLANES DE VIVIENDA
