_id,EJERCICIO,GASTO/INGRESO,ORIGEN,FONDO,FINANCIACION,DESCRIPCION CORTA,DESCRIPCION LARGA
82,2024,G,3,31,31000,ADICIONAL INV. JUSTICIA,ADICIONAL INVERSIONES DE ADMON. DE JUSTICIA
83,2024,G,3,32,32100,PLAN MINER,PLAN MINER
84,2024,G,3,32,32200,FONDO ESP TERUEL,FONDO ESPECIAL TERUEL
85,2024,G,3,32,32218,FONDO ESPECIAL DE TERUEL (FITE 2018),FONDO ESPECIAL DE TERUEL (FITE 2018)
86,2024,G,3,32,32219,FONDO ESPECIAL DE TERUEL (FITE 2019),FONDO ESPECIAL DE TERUEL (FITE 2019)
87,2024,G,3,32,32220,FONDO ESPECIAL DE TERUEL (FITE 2020),FONDO ESPECIAL DE TERUEL (FITE 2020)
88,2024,G,3,32,32221,FONDO ESPECIAL DE TERUEL (FITE 2021),FONDO ESPECIAL DE TERUEL (FITE 2021)
89,2024,G,3,32,32222,FONDO ESPECIAL DE TERUEL (FITE 2022),FONDO ESPECIAL DE TERUEL (FITE 2022)
90,2024,G,3,32,32223,FONDO ESPECIAL DE TERUEL (FITE 2023),FONDO ESPECIAL DE TERUEL (FITE 2023)
91,2024,G,3,32,32224,FONDO ESPECIAL DE TERUEL (FITE 2024),FONDO ESPECIAL DE TERUEL (FITE 2024)
92,2024,G,3,32,32300,DES. SOST. MEDIO RURAL,DESARROLLO SOSTENIBLE EN EL MEDIO RURAL
93,2024,G,3,32,32427,NEXT GENERATION EU MRR VIVIENDA,NEXT GENERATION EU MRR VIVIENDA
94,2024,G,3,32,32428,NEXT GENERATION EU MRR TRANSPORTES,NEXT GENERATION EU MRR TRANSPORTES
95,2024,G,3,32,32431,NEXT GENERATION EU MRR JUSTICIA,NEXT GENERATION EU MRR JUSTICIA
96,2024,G,3,32,32433,NEXT GENERATION EU MRR EMPLEO,NEXT GENERATION EU MRR EMPLEO
97,2024,G,3,32,32434,NEXT GENERATION EU MRR AGRICULTURA,NEXT GENERATION EU MRR AGRICULTURA
98,2024,G,3,32,32435,NEXT GENERATION EU MRR SERV. SOCIALES,NEXT GENERATION EU MRR SERV. SOCIALES
99,2024,G,3,32,32436,NEXT GENERATION EU MRR MEDIO AMBIENTE,NEXT GENERATION EU MRR MEDIO AMBIENTE
100,2024,G,3,32,32437,NEXT GENERATION EU MRR ENERGIA,NEXT GENERATION EU MRR ENERGIA
101,2024,G,3,32,32438,NEXT GENERATION EU MRR EDUCACIÓN Y CULTURA,NEXT GENERATION EU MRR EDUCACIÓN Y CULTURA
102,2024,G,3,32,32439,NEXT GENERATION EU MRR SALUD,NEXT GENERATION EU MRR SALUD
103,2024,G,3,32,32440,NEXT GENERATION EU MRR MUJER,NEXT GENERATION EU MRR MUJER
104,2024,G,3,32,32441,NEXT GENERATION EU MRR ADMINISTRACION PUBLICA,NEXT GENERATION EU MRR ADMINISTRACION PUBLICA
105,2024,G,3,32,32442,NEXT GENERATION EU MRR TRANSFORMACIÓN DIGITAL,NEXT GENERATION EU MRR TRANSFORMACIÓN DIGITAL
106,2024,G,3,32,32443,NEXT GENERATION EU MRR TURISMO,NEXT GENERATION EU MRR TURISMO
107,2024,G,3,32,32444,"NEXT GENERATION EU MRR P.CIENTIFICA, TECN. E INNOV","NEXT GENERATION EU MRR P.CIENTIFICA, TECN. E INNOV"
108,2024,G,3,32,32445,NEXT GENERATION EU MRR TRANSF. DIGITAL EMPLEO,NEXT GENERATION EU MRR TRANSF. DIGITAL EMPLEO
109,2024,G,3,32,32446,NEXT GENERATION EU MRR CS. CUALIFICACIONES Y FP,NEXT GENERATION EU MRR CS. CUALIFICACIONES Y FP
110,2024,G,3,32,32447,NEXT GENERATION EU MRR PIREP,NEXT GENERATION EU MRR PIREP
111,2024,G,3,32,32448,NEXT GENERATION EU MRR RESTAURACIÓN MINERA,NEXT GENERATION EU MRR RESTAURACIÓN MINERA
112,2024,G,3,32,32449,NEXT GENERATION EU MRR MODER.COMERCIO F. TECNOLOG.,NEXT GENERATION EU MRR MODER.COMERCIO F. TECNOLOG.
113,2024,G,3,32,32450,NEXT GENERATION EU MRR TRANSICIÓN JUSTA,NEXT GENERATION EU MRR TRANSICIÓN JUSTA
114,2024,G,3,32,32451,NEXT GENERATION EU MRR RETO DEMOGRÁFICO,NEXT GENERATION EU MRR RETO DEMOGRÁFICO
115,2024,G,3,32,32452,NEXT GENERATION EU MRR MINERIA,NEXT GENERATION EU MRR MINERIA
116,2024,G,3,32,32453,NEXT GENERATION EU MRR DATA LAKE SANITARIO,NEXT GENERATION EU MRR DATA LAKE SANITARIO
117,2024,G,3,32,32454,NEXT GENERATION EU MRR COMPE.DIGITALES INFANCIA,NEXT GENERATION EU MRR COMPE.DIGITALES INFANCIA
118,2024,G,3,32,32455,NEXT GENERATION EU MRR MICROCREDENCIALES UNIVERSIT,NEXT GENERATION EU MRR MICROCREDENCIALES UNIVERSIT
119,2024,G,3,32,32456,NEXT GENERATION EU MRR CIBERSEGURIDAD. INCIBE,NEXT GENERATION EU MRR CIBERSEGURIDAD. INCIBE
120,2024,G,3,33,33002,C.S.EMPLEO- MOD. SPE,C.S.EMPLEO - MODERNIZACIÓN SERVICIO PÚBLICO EMPLEO
121,2024,G,3,33,33003,C.S.EMPLEO - MINISTERIO EMPLEO Y SS,C.S.EMPLEO - MINISTERIO EMPLEO Y SS
122,2024,G,3,33,33004,C.S.EMPLEO- F.P.  EMPLEO,C.S.EMPLEO - FORMACIÓN PROFESIONAL PARA EMPLEO
123,2024,G,3,33,33005,C.S.EMPLEO- FOMENTO DE EMPLEO,C.S.EMPLEO - FOMENTO EMPLEO
124,2024,G,3,33,33006,C.S.EMPLEO- PLAN EXTR. B1,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 1
125,2024,G,3,33,33007,C.S.EMPLEO- PLAN EXTR. B2,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 2
126,2024,G,3,33,33008,C.S. EMPLEO-REDTRABAJA@,C.S. EMPLEO-REDTRABAJA@
127,2024,G,3,33,33009,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN
128,2024,G,3,33,33010,CS EMPLEO - ren. instalaciones oficinas empleo,CS EMPLEO - renovaci instalaciones oficinas empleo
129,2024,G,3,33,33011,C.S. EMPLEO FUNDACIÓN ESTATAL PREVEN. R. LABORALES,C.S. EMPLEO FUNDACIÓN ESTATAL PREVEN. R. LABORALES
130,2024,G,3,34,34001,CSA NAC COMPLEM PAC,C.S. AGRICULTURA - AYUDAS NACIONALES COMPLEM. PAC
131,2024,G,3,34,34002,CSA ABAND PR LECHERA,C.S. AGRICULTURA - PROG. ABANDONO PROD. LECHERA
132,2024,G,3,34,34003,CSA COMPET AGRARIA,C.S. AGRICULTURA - MEJORA COMPETITIVIDAD AGRARIA
133,2024,G,3,34,34004,CSA AGROAMBIENTALES,C.S. AGRICULTURA - MEDIDAS AGROAMBIENTALES
134,2024,G,3,34,34005,CSA AYU PER FRUT SEC,C.S. AGRICULTURA - AYUDA PERMANENTE FRUTOS SECOS
135,2024,G,3,34,34006,CSA PROGRAMA APICOLA,C.S. AGRICULTURA - PROGRAMA APICOLA
136,2024,G,3,34,34007,CSA INDUSTRIAS AGRO,C.S. AGRICULTURA - APOYO INDUSTRIAS AGROALIMENT.
137,2024,G,3,34,34008,CSA FIN ASOC AGRARIO,C.S. AGRICULTURA - FINANCIACION ASOCIAC. AGRARIO
138,2024,G,3,34,34009,CSA AGRUP PROD AGRAR,C.S. AGRICULTURA - AGRUP. PRODUCTORES AGRARIOS
139,2024,G,3,34,34010,CSA IFOP,C.S. AGRICULTURA - FONDO PROGRAMA IFOP
140,2024,G,3,34,34011,CSA ASOC RAZAS AUTOC,C.S. AGRICULTURA - APOYO ASOC. RAZAS AUTÓCTONAS
141,2024,G,3,34,34012,CSA SANIDAD ANIMAL,C.S. AGRICULTURA - PROGRAMA SANIDAD ANIMAL
142,2024,G,3,34,34013,CSA ENF PORCINAS,C.S. AGRICULTURA - PROGRAMA ENFERMEDADES PORCINAS
143,2024,G,3,34,34014,CSA IDENTIF ANIMAL,C.S. AGRICULTURA - IDENTIFICACION ANIMAL
144,2024,G,3,34,34015,CSA SEM PLANT VIVER,C.S. AGRICULTURA - SEMILLAS Y PLANTAS DE VIVEROS
145,2024,G,3,34,34016,CSA CONV ID FRUTALES,C.S. AGRICULTURA - CONV. IDENTIFICACIÓN FRUTALES
146,2024,G,3,34,34017,CSA LUCH CONT AG NOC,C.S. AGRICULTURA - LUCHA CONTRA AGENTES NOCIVOS
147,2024,G,3,34,34018,CSA PREV PLAGAS,C.S. AGRICULTURA - PREVENCION DE PLAGAS
148,2024,G,3,34,34019,CSA PR CALIDAD CARNE,C.S. AGRICULTURA - PROGRAMA CALIDAD DE LA CARNE
149,2024,G,3,34,34020,CSA FOM GAN EXT  AUT,C.S. AGRICULTURA - FTO GANADERIA EXT. AUTÓCTONA
150,2024,G,3,34,34021,CSA ERRAD ENF ANIM,C.S. AGRICULTURA - INDEM. ERRAD. ENFERM. ANIMALES
151,2024,G,3,34,34022,CSA PROGR SANITARIOS,C.S. AGRICULTURA - PROGRAMAS SANITARIOS
152,2024,G,3,34,34023,CSA CONTROL LECHERO,C.S. AGRICULTURA - CONTROL OFICIAL LECHERO
153,2024,G,3,34,34024,CSA M CALIDAD LECHE,C.S. AGRICULTURA - PROG MEJORA CALIDAD DE LA LECHE
154,2024,G,3,34,34025,CSA APOYO ADS,C.S. AGRICULTURA - APOYO ADS
155,2024,G,3,34,34026,CSA APOYO ATRIAS,C.S. AGRICULTURA - APOYO ATRIAS. L. INTEGRADA
156,2024,G,3,34,34027,CSA PROGRAMAS PRODER,C.S. AGRICULTURA - PROGRAMAS PRODER
157,2024,G,3,34,34028,CSA ASIST GEST EXPLO,C.S. AGRICULTURA - ASIST. GESTIÓN EXPLOTACIONES
158,2024,G,3,34,34029,CSA DESASTRES NAT,C.S. AGRICULTURA - AYUDAS DESASTRES NATURALES
159,2024,G,3,34,34030,CSA FOREST TIER AGRA,C.S. AGRICULTURA - FORESTACION DE TIERRAS AGRARIAS
160,2024,G,3,34,34031,CSA CESE ANTICIPADO,C.S. AGRICULTURA - CESE ANTICIPADO
161,2024,G,3,34,34032,CSA ICB,C.S. AGRICULTURA - INDEM. COMPENSATORIA BÁSICA
162,2024,G,3,34,34033,CSA PROGRAMA LEADER,C.S. AGRICULTURA - PROGRAMA LEADER
163,2024,G,3,34,34034,CSA RENOV. TRACTORES,C.S. AGRICULTURA - RENOVACION DE TRACTORES
164,2024,G,3,34,34035,CSA TRAZ.STOR.HORT.,C.S. AGRICULTURA - TRAZABILIDAD SECTOR HORTOFRUT.
165,2024,G,3,34,34036,CSA C.RAZAS GAN.PUR,"C.S. AGRICULTURA - CONCURSOS,SUBASTAS RAZAS PURAS"
166,2024,G,3,34,34037,CSA RECONV.PLANT.FRUT.,C.S. AGRICULTURA - RECONV. PLANTACIONES FRUTÍCOLAS
167,2024,G,3,34,34038,CSA ORD. FTO SCTOR EQUINO,C.S. AGRICULTURA - ORDEN. Y FMTO DEL SECTOR EQUINO
168,2024,G,3,34,34039,CSA PERS. Y ANALITICA EET,C.S. AGRICULTURA - PERS Y ANAL. ENCEF ESPONG TRANS
169,2024,G,3,34,34040,CSA SELEC GEN. ETT OVINO,C.S. AGRICULTURA - SELEC GENET RESIST ETT EN OVINO
170,2024,G,3,34,34041,CSA PROG CONT LENGUA AZUL,C.S. AGRICULTURA - PROGRAMA DE CONTROL LENGUA AZUL
171,2024,G,3,34,34042,CSA AY AVIC Y GRIPE AVIA,C.S. AGRICULTURA - AYUDAS AVICULTURA Y GRIPE AVIAR
172,2024,G,3,34,34043,CSA MODERN. EXPLOTACIONES,C.S. AGRICULTURA - MODERNIZACIÓN EXPLOTACIONES
173,2024,G,3,34,34044,CSA INCORP. JÓVENES,C.S. AGRICULTURA - INCORPORACIÓN JÓVENES
174,2024,G,3,34,34045,CSA ASESOR. ENTIDADES,C.S. AGRICULTURA - ASESORAMIENTO DE ENTIDADES
175,2024,G,3,34,34046,CSA CONCENTRACIÓN PARCELA,C.S. AGRICULTURA - CONCENTRACIÓN PARCELARIA
176,2024,G,3,34,34047,CSA MODERNIZACIÓN REGADIO,C.S. AGRICULTURA - MODERNIZACIÓN DE REGADIOS
177,2024,G,3,34,34048,CSA PROD. TOMATE,C.S. AGRICULTURA - PROD. TOMATE PARA INDUSTRIA
178,2024,G,3,34,34049,CSA FONDO PROG. FEP,C.S. AGRICULTURA - FONDO PROGRAMA FEP
179,2024,G,3,34,34050,CSA SUBV.INT. EXP.GANAD.,C.S. AGRICULTURA - SUBV INT.PRÉSTAMOS  EXPL.GANAD.
180,2024,G,3,34,34051,AGRUP. PROD.OVINO-CAPRINO,AGRUPACIONES DE PRODUCTORES OVINO Y CAPRINO
181,2024,G,3,34,34052,GEST. MED. EXP. PORCINAS,GESTIÓN MEDIOAMBIENTAL EXPLOTACIONES PORCINAS
182,2024,G,3,34,34053,GEST. SUBP. ORIGEN ANIMAL,GESTIÓN SUBPRODUCTOS ORIGEN ANIMAL
183,2024,G,3,34,34054,BIODIGESTIÓN DE PURINES,BIODIGESTIÓN DE PURINES
184,2024,G,3,34,34055,PROY P. RED RURAL NAL.,PROYECTOS PILOTO RED RURAL NACIONAL
185,2024,G,3,34,34056,PLAN FRUTAS ESCUELAS,PLAN DE FRUTAS EN LAS ESCUELAS
186,2024,G,3,34,34057,CSA 17/10/11 PLANES ZONA,C.S. AGRICULTURA 17/10/11 PLANES DE ZONA DES.R. S.
187,2024,G,3,34,34058,CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA),CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA)
188,2024,G,3,34,34059,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020
189,2024,G,3,34,34060,CSA INCORPORACIÓN JÓVENES 2014-2020,CSA INCORPORACIÓN JÓVENES 2014-2020
190,2024,G,3,34,34061,PARTICIPACIÓN PROGRAMA CALIDAD PDR,PARTICIPACIÓN PROGRAMA CALIDAD PDR
191,2024,G,3,34,34062,INFORMACIÓN PROMOCIÓN PDR,INFORMACIÓN PROMOCIÓN PDR
192,2024,G,3,34,34063,CSA AYUDA EXCEP. COMERC. CORDEROS CABRITO COVID 19,CSA AYUDA EXCEP. COMERC. CORDEROS CABRITO COVID 19
193,2024,G,3,34,34064,CSA FLOR CORTADA Y PLANTA ORNAMENTAL,CSA FLOR CORTADA Y PLANTA ORNAMENTAL
194,2024,G,3,34,34065,CSA AYUDA EXCEP. COMERC. PORCINO IBÉRICO COVID,CSA AYUDA EXCEP. COMERC. PORCINO IBÉRICO COVID
195,2024,G,3,34,34066,AGE PDR 2023-2027,AGE PDR 2023-2027
196,2024,G,3,34,34067,AYUDA SUPLEMENTARIA R(UE) 2022/467,AYUDA SUPLEMENTARIA R(UE) 2022/467
197,2024,G,3,34,34068,AYUDAS MINIMIS OPFH CENTRALES ACONDICIONA.,AYUDAS MINIMIS OPFH CENTRALES ACONDICIONA.
198,2024,G,3,34,34069,Real Decreto Ley 4/2023 - sector apícola,Real Decreto Ley 4/2023 - sector apícola
199,2024,G,3,35,35001,CSSS EDUC.FAMILIAR,C.S. SERV. SOCIALES - EDUCACIÓN FAMILIAR
200,2024,G,3,35,35002,CSSS INFORM ACCI SOC,C.S. SERV. SOCIALES - INFORMACIÓN ACCIÓN SOCIAL
201,2024,G,3,35,35003,CSSS ORIENT MED FAM,C.S. SERV. SOCIALES - ORIENT. Y MEDIACIÓN FAMILIAR
202,2024,G,3,35,35004,CSSS MENORES INFRACT,C.S. SERV. SOCIALES - MENORES INFRACTORES
203,2024,G,3,35,35005,CSSS PENS ANC ENFER,C.S. SERV. SOCIALES - PENSION. ANCIANOS Y ENFERMOS
204,2024,G,3,35,35006,CSSS GERONTOLÓGICO,C.S. SERV. SOCIALES - PLAN GERONTOLÓGICO
205,2024,G,3,35,35007,CSSS INTG PER DISC,C.S. SERV. SOCIALES - PLAN INTEG. PERSONAS DISCAP.
206,2024,G,3,35,35008,CSSS PRE MAL TRA INF,C.S. SERV. SOCIALES - PREV. MALOS TRATOS INFANCIA
207,2024,G,3,35,35009,CSSS PR VIOLENCIA FA,C.S. SERV. SOCIALES - PREV. VIOLENCIA FAMILIAR
208,2024,G,3,35,35010,CSSS VOLUNT PLAN EST,C.S. SERV. SOCIALES - VOLUNTAR. PLAN ESTATAL
209,2024,G,3,35,35011,PLAN A FAVOR SIT. DEPEND.,PLAN DE ACCION A FAVOR PERS .SITUACION DEPENDENCIA
210,2024,G,3,35,35012,CSSS PLAN DES. GITANO,C.S. SERV. SOCIALES - PLAN DESARROLLO GITANO
211,2024,G,3,35,35013,CSSS PREST. BASICAS SS,C.S. SERV. SOCIALES - PRESTACIONES BÁSICAS SS
212,2024,G,3,35,35014,CSSS ERRAD. POBREZA,C.S. SERV. SOCIALES - ERRADICACIÓN DE LA POBREZA
213,2024,G,3,35,35015,CSSS CONGRESO ESTATAL VOLUNTARIADO,CSSS CONGRESO ESTATAL VOLUNTARIADO
214,2024,G,3,35,35016,SUBV A CCAA PARA ATENCIÓN A MENORES NO ACOMPAÑADOS,SUBV A CCAA PARA ATENCIÓN A MENORES NO ACOMPAÑADOS
215,2024,G,3,35,35017,CS IGUALDAD - PLAN CORRESPONSABLES,CS IGUALDAD - PLAN CORRESPONSABLES
216,2024,G,3,35,35018,CSSS PROGR. REFUERZO ATENCIÓN INFANCIA  FAMILIA SS,CSSS PROGR. REFUERZO ATENCIÓN INFANCIA  FAMILIA SS
217,2024,G,3,36,36001,CSMA DES MEDIO RURAL,C.S. MEDIO AMBIENTE - DLLO SOCIEC. EN MEDIO RURAL
218,2024,G,3,36,36002,CSMA EST INV MED NAT,"C.S. MEDIO AMBIENTE - PLANIF,ESTUDIOS MEDIO NATUR."
219,2024,G,3,36,36003,CSMA ORD PA FORESTAL,"C.S. MEDIO AMBIENTE - ORDENAC,MEJORA PAT. FORESTAL"
220,2024,G,3,36,36004,CSMA PR LUCHA IN FOR,C.S. MEDIO AMBIENTE - PREV. LUCHA INCENDIOS FOREST
221,2024,G,3,36,36005,CSMA APR RAC PAT NAT,C.S. MEDIO AMBIENTE - APROVECH. RACIONAL PAT.NAT.
222,2024,G,3,36,36006,CSMA C BIODIVERSIDAD,C.S. MEDIO AMBIENTE - CONSERVACIÓN BIODIVERSIDAD
223,2024,G,3,36,36007,CSMA PROY.LIFE,C.S. MEDIO AMBIENTE - PROYECTO LIFE
224,2024,G,3,36,36008,CSMA AREA INF. PARQ.NAC.,C.S. MEDIO AMBIENTE - AREAS INFL PARQUES NACIONALE
225,2024,G,3,36,36009,ACT. RESERVAS BIOSFERA,ACTUACIONES EN LA RESERVA DE LA BIOSFERA
226,2024,G,3,36,36010,APROV.BIOMASA FORESTAL,APROVECHAMIENTO DE LA BIOMASA FORESTAL
227,2024,G,3,36,36011,REC. ESPECIES P.EXTINCIÓN,RECUPERACIÓN DE ESPECIES EN PELIGRO DE EXTINCIÓN
228,2024,G,3,36,36012,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL
229,2024,G,3,36,36013,C.S. MEDIO AMBIENTE. PIMA. ADAPTA ECOSISTEMAS,C.S. MEDIO AMBIENTE. PIMA. ADAPTA ECOSISTEMAS
