_id,EJERCICIO,GASTO/INGRESO,ORIGEN,FONDO,FINANCIACION,DESCRIPCION CORTA,DESCRIPCION LARGA
58,2023,G,1,14,14210,PROG.OP. FEDER 2021-2027,PROGRAMA OPERATIVO FEDER 2021-2027
59,2023,G,1,14,14211,POCTEFA 2021-2027,POCTEFA 2021-2027
60,2023,G,1,14,14212,INTERREG EUROPE 2021-2027,INTERREG EUROPE 2021-2027
61,2023,G,1,14,14213,INSTRUMENTO INVERSIONES INTERR. INNOVACIÓN,INSTRUMENTO INVERSIONES INTERR. INNOVACIÓN
62,2023,G,1,15,15101,FONDO EUROPEO DE PESCA,FONDO EUROPEO DE PESCA
63,2023,G,1,16,16001,FONDO DE COHESIÓN,FONDO DE COHESIÓN
64,2023,G,1,19,19001,U E  PUNTO INF EUROP,UNION EUROPEA  (PUNTO INFORMACIÓN EUROPEA)
65,2023,G,1,19,19002,CONV UE PRUEBAS COMP,CONVENIO UE PRUEBAS COMPARATIVAS
66,2023,G,1,19,19003,PROGRAMA LIFE,PROGRAMA LIFE
67,2023,G,1,19,19004,F. E. ADAPTACIÓN GLOBALIZ,FONDO EUROPEO DE ADAPTACIÓN A LA GLOBALIZACIÓN
68,2023,G,1,19,19005,CONVENIO BEI,CONVENIO BEI
69,2023,G,1,19,19006,PROYECTO EUROPEO GRIAL,PROYECTO EUROPEO GRIAL
70,2023,G,1,19,19007,PROGRAMA LIFE SURFING,PROGRAMA LIFE SURFING
71,2023,G,1,19,19008,PROYECTO MATILDE,PROYECTO MATILDE
72,2023,G,1,19,19009,MECANISMO CONECTAR EUROPA,MECANISMO CONECTAR EUROPA
73,2023,G,1,19,19010,HORIZONTE 2020 - PROYECTO SOLAQUA,HORIZONTE 2020 - PROYECTO SOLAQUA
74,2023,G,1,19,19011,FONDO HORIZONTE EUROPA,FONDO HORIZONTE EUROPA
75,2023,G,1,19,19012,FONDO DIGITAL EUROPA,FONDO DIGITAL EUROPA
76,2023,G,1,19,19013,FONDO TRANSICIÓN JUSTA,FONDO TRANSICIÓN JUSTA
77,2023,G,1,19,19014,PROGRAMA LIFE-SIP PYRENEES4CLIMA,PROGRAMA LIFE-SIP PYRENEES4CLIMA
78,2023,G,1,19,19090,OTROS PROGRAMAS UE,OTROS PROGRAMAS CON FINANCIACION UE
79,2023,G,3,31,31000,ADICIONAL INV. JUSTICIA,ADICIONAL INVERSIONES DE ADMON. DE JUSTICIA
80,2023,G,3,32,32100,PLAN MINER,PLAN MINER
81,2023,G,3,32,32200,FONDO ESP TERUEL,FONDO ESPECIAL TERUEL
82,2023,G,3,32,32218,FONDO ESPECIAL DE TERUEL (FITE 2018),FONDO ESPECIAL DE TERUEL (FITE 2018)
83,2023,G,3,32,32219,FONDO ESPECIAL DE TERUEL (FITE 2019),FONDO ESPECIAL DE TERUEL (FITE 2019)
84,2023,G,3,32,32220,FONDO ESPECIAL DE TERUEL (FITE 2020),FONDO ESPECIAL DE TERUEL (FITE 2020)
85,2023,G,3,32,32221,FONDO ESPECIAL DE TERUEL (FITE 2021),FONDO ESPECIAL DE TERUEL (FITE 2021)
86,2023,G,3,32,32222,FONDO ESPECIAL DE TERUEL (FITE 2022),FONDO ESPECIAL DE TERUEL (FITE 2022)
87,2023,G,3,32,32223,FONDO ESPECIAL DE TERUEL (FITE 2023),FONDO ESPECIAL DE TERUEL (FITE 2023)
88,2023,G,3,32,32224,FONDO ESPECIAL DE TERUEL (FITE 2024),FONDO ESPECIAL DE TERUEL (FITE 2024)
89,2023,G,3,32,32300,DES. SOST. MEDIO RURAL,DESARROLLO SOSTENIBLE EN EL MEDIO RURAL
90,2023,G,3,32,32427,NEXT GENERATION EU MRR VIVIENDA,NEXT GENERATION EU MRR VIVIENDA
91,2023,G,3,32,32428,NEXT GENERATION EU MRR TRANSPORTES,NEXT GENERATION EU MRR TRANSPORTES
92,2023,G,3,32,32431,NEXT GENERATION EU MRR JUSTICIA,NEXT GENERATION EU MRR JUSTICIA
93,2023,G,3,32,32433,NEXT GENERATION EU MRR EMPLEO,NEXT GENERATION EU MRR EMPLEO
94,2023,G,3,32,32434,NEXT GENERATION EU MRR AGRICULTURA,NEXT GENERATION EU MRR AGRICULTURA
95,2023,G,3,32,32435,NEXT GENERATION EU MRR SERV. SOCIALES,NEXT GENERATION EU MRR SERV. SOCIALES
96,2023,G,3,32,32436,NEXT GENERATION EU MRR MEDIO AMBIENTE,NEXT GENERATION EU MRR MEDIO AMBIENTE
97,2023,G,3,32,32437,NEXT GENERATION EU MRR ENERGIA,NEXT GENERATION EU MRR ENERGIA
98,2023,G,3,32,32438,NEXT GENERATION EU MRR EDUCACIÓN Y CULTURA,NEXT GENERATION EU MRR EDUCACIÓN Y CULTURA
99,2023,G,3,32,32439,NEXT GENERATION EU MRR SALUD,NEXT GENERATION EU MRR SALUD
100,2023,G,3,32,32440,NEXT GENERATION EU MRR MUJER,NEXT GENERATION EU MRR MUJER
101,2023,G,3,32,32441,NEXT GENERATION EU MRR ADMINISTRACION PUBLICA,NEXT GENERATION EU MRR ADMINISTRACION PUBLICA
102,2023,G,3,32,32442,NEXT GENERATION EU MRR TRANSFORMACIÓN DIGITAL,NEXT GENERATION EU MRR TRANSFORMACIÓN DIGITAL
103,2023,G,3,32,32443,NEXT GENERATION EU MRR TURISMO,NEXT GENERATION EU MRR TURISMO
104,2023,G,3,32,32444,"NEXT GENERATION EU MRR P.CIENTIFICA, TECN. E INNOV","NEXT GENERATION EU MRR P.CIENTIFICA, TECN. E INNOV"
105,2023,G,3,32,32445,NEXT GENERATION EU MRR TRANSF. DIGITAL EMPLEO,NEXT GENERATION EU MRR TRANSF. DIGITAL EMPLEO
106,2023,G,3,32,32446,NEXT GENERATION EU MRR CS. CUALIFICACIONES Y FP,NEXT GENERATION EU MRR CS. CUALIFICACIONES Y FP
107,2023,G,3,32,32447,NEXT GENERATION EU MRR PIREP,NEXT GENERATION EU MRR PIREP
108,2023,G,3,32,32448,NEXT GENERATION EU MRR RESTAURACIÓN MINERA,NEXT GENERATION EU MRR RESTAURACIÓN MINERA
109,2023,G,3,32,32449,NEXT GENERATION EU MRR MODER.COMERCIO F. TECNOLOG.,NEXT GENERATION EU MRR MODER.COMERCIO F. TECNOLOG.
110,2023,G,3,32,32450,NEXT GENERATION EU MRR TRANSICIÓN JUSTA,NEXT GENERATION EU MRR TRANSICIÓN JUSTA
111,2023,G,3,32,32451,NEXT GENERATION EU MRR RETO DEMOGRÁFICO,NEXT GENERATION EU MRR RETO DEMOGRÁFICO
112,2023,G,3,32,32452,NEXT GENERATION EU MRR MINERIA,NEXT GENERATION EU MRR MINERIA
113,2023,G,3,32,32453,NEXT GENERATION EU MRR DATA LAKE SANITARIO,NEXT GENERATION EU MRR DATA LAKE SANITARIO
114,2023,G,3,32,32454,NEXT GENERATION EU MRR COMPE.DIGITALES INFANCIA,NEXT GENERATION EU MRR COMPE.DIGITALES INFANCIA
115,2023,G,3,32,32455,NEXT GENERATION EU MRR MICROCREDENCIALES UNIVERSIT,NEXT GENERATION EU MRR MICROCREDENCIALES UNIVERSIT
116,2023,G,3,33,33002,C.S.EMPLEO- MOD. SPE,C.S.EMPLEO - MODERNIZACIÓN SERVICIO PÚBLICO EMPLEO
117,2023,G,3,33,33003,C.S.EMPLEO - MINISTERIO EMPLEO Y SS,C.S.EMPLEO - MINISTERIO EMPLEO Y SS
118,2023,G,3,33,33004,C.S.EMPLEO- F.P.  EMPLEO,C.S.EMPLEO - FORMACIÓN PROFESIONAL PARA EMPLEO
119,2023,G,3,33,33005,C.S.EMPLEO- FOMENTO DE EMPLEO,C.S.EMPLEO - FOMENTO EMPLEO
120,2023,G,3,33,33006,C.S.EMPLEO- PLAN EXTR. B1,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 1
121,2023,G,3,33,33007,C.S.EMPLEO- PLAN EXTR. B2,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 2
122,2023,G,3,33,33008,C.S. EMPLEO-REDTRABAJA@,C.S. EMPLEO-REDTRABAJA@
123,2023,G,3,33,33009,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN
124,2023,G,3,33,33010,CS EMPLEO - ren. instalaciones oficinas empleo,CS EMPLEO - renovaci instalaciones oficinas empleo
125,2023,G,3,33,33011,C.S. EMPLEO FUNDACIÓN ESTATAL PREVEN. R. LABORALES,C.S. EMPLEO FUNDACIÓN ESTATAL PREVEN. R. LABORALES
126,2023,G,3,34,34001,CSA NAC COMPLEM PAC,C.S. AGRICULTURA - AYUDAS NACIONALES COMPLEM. PAC
127,2023,G,3,34,34002,CSA ABAND PR LECHERA,C.S. AGRICULTURA - PROG. ABANDONO PROD. LECHERA
128,2023,G,3,34,34003,CSA COMPET AGRARIA,C.S. AGRICULTURA - MEJORA COMPETITIVIDAD AGRARIA
129,2023,G,3,34,34004,CSA AGROAMBIENTALES,C.S. AGRICULTURA - MEDIDAS AGROAMBIENTALES
130,2023,G,3,34,34005,CSA AYU PER FRUT SEC,C.S. AGRICULTURA - AYUDA PERMANENTE FRUTOS SECOS
131,2023,G,3,34,34006,CSA PROGRAMA APICOLA,C.S. AGRICULTURA - PROGRAMA APICOLA
132,2023,G,3,34,34007,CSA INDUSTRIAS AGRO,C.S. AGRICULTURA - APOYO INDUSTRIAS AGROALIMENT.
133,2023,G,3,34,34008,CSA FIN ASOC AGRARIO,C.S. AGRICULTURA - FINANCIACION ASOCIAC. AGRARIO
134,2023,G,3,34,34009,CSA AGRUP PROD AGRAR,C.S. AGRICULTURA - AGRUP. PRODUCTORES AGRARIOS
135,2023,G,3,34,34010,CSA IFOP,C.S. AGRICULTURA - FONDO PROGRAMA IFOP
136,2023,G,3,34,34011,CSA ASOC RAZAS AUTOC,C.S. AGRICULTURA - APOYO ASOC. RAZAS AUTÓCTONAS
137,2023,G,3,34,34012,CSA SANIDAD ANIMAL,C.S. AGRICULTURA - PROGRAMA SANIDAD ANIMAL
138,2023,G,3,34,34013,CSA ENF PORCINAS,C.S. AGRICULTURA - PROGRAMA ENFERMEDADES PORCINAS
139,2023,G,3,34,34014,CSA IDENTIF ANIMAL,C.S. AGRICULTURA - IDENTIFICACION ANIMAL
140,2023,G,3,34,34015,CSA SEM PLANT VIVER,C.S. AGRICULTURA - SEMILLAS Y PLANTAS DE VIVEROS
141,2023,G,3,34,34016,CSA CONV ID FRUTALES,C.S. AGRICULTURA - CONV. IDENTIFICACIÓN FRUTALES
142,2023,G,3,34,34017,CSA LUCH CONT AG NOC,C.S. AGRICULTURA - LUCHA CONTRA AGENTES NOCIVOS
143,2023,G,3,34,34018,CSA PREV PLAGAS,C.S. AGRICULTURA - PREVENCION DE PLAGAS
144,2023,G,3,34,34019,CSA PR CALIDAD CARNE,C.S. AGRICULTURA - PROGRAMA CALIDAD DE LA CARNE
145,2023,G,3,34,34020,CSA FOM GAN EXT  AUT,C.S. AGRICULTURA - FTO GANADERIA EXT. AUTÓCTONA
146,2023,G,3,34,34021,CSA ERRAD ENF ANIM,C.S. AGRICULTURA - INDEM. ERRAD. ENFERM. ANIMALES
147,2023,G,3,34,34022,CSA PROGR SANITARIOS,C.S. AGRICULTURA - PROGRAMAS SANITARIOS
148,2023,G,3,34,34023,CSA CONTROL LECHERO,C.S. AGRICULTURA - CONTROL OFICIAL LECHERO
149,2023,G,3,34,34024,CSA M CALIDAD LECHE,C.S. AGRICULTURA - PROG MEJORA CALIDAD DE LA LECHE
150,2023,G,3,34,34025,CSA APOYO ADS,C.S. AGRICULTURA - APOYO ADS
151,2023,G,3,34,34026,CSA APOYO ATRIAS,C.S. AGRICULTURA - APOYO ATRIAS. L. INTEGRADA
152,2023,G,3,34,34027,CSA PROGRAMAS PRODER,C.S. AGRICULTURA - PROGRAMAS PRODER
153,2023,G,3,34,34028,CSA ASIST GEST EXPLO,C.S. AGRICULTURA - ASIST. GESTIÓN EXPLOTACIONES
154,2023,G,3,34,34029,CSA DESASTRES NAT,C.S. AGRICULTURA - AYUDAS DESASTRES NATURALES
155,2023,G,3,34,34030,CSA FOREST TIER AGRA,C.S. AGRICULTURA - FORESTACION DE TIERRAS AGRARIAS
156,2023,G,3,34,34031,CSA CESE ANTICIPADO,C.S. AGRICULTURA - CESE ANTICIPADO
157,2023,G,3,34,34032,CSA ICB,C.S. AGRICULTURA - INDEM. COMPENSATORIA BÁSICA
158,2023,G,3,34,34033,CSA PROGRAMA LEADER,C.S. AGRICULTURA - PROGRAMA LEADER
159,2023,G,3,34,34034,CSA RENOV. TRACTORES,C.S. AGRICULTURA - RENOVACION DE TRACTORES
160,2023,G,3,34,34035,CSA TRAZ.STOR.HORT.,C.S. AGRICULTURA - TRAZABILIDAD SECTOR HORTOFRUT.
161,2023,G,3,34,34036,CSA C.RAZAS GAN.PUR,"C.S. AGRICULTURA - CONCURSOS,SUBASTAS RAZAS PURAS"
162,2023,G,3,34,34037,CSA RECONV.PLANT.FRUT.,C.S. AGRICULTURA - RECONV. PLANTACIONES FRUTÍCOLAS
163,2023,G,3,34,34038,CSA ORD. FTO SCTOR EQUINO,C.S. AGRICULTURA - ORDEN. Y FMTO DEL SECTOR EQUINO
164,2023,G,3,34,34039,CSA PERS. Y ANALITICA EET,C.S. AGRICULTURA - PERS Y ANAL. ENCEF ESPONG TRANS
165,2023,G,3,34,34040,CSA SELEC GEN. ETT OVINO,C.S. AGRICULTURA - SELEC GENET RESIST ETT EN OVINO
166,2023,G,3,34,34041,CSA PROG CONT LENGUA AZUL,C.S. AGRICULTURA - PROGRAMA DE CONTROL LENGUA AZUL
167,2023,G,3,34,34042,CSA AY AVIC Y GRIPE AVIA,C.S. AGRICULTURA - AYUDAS AVICULTURA Y GRIPE AVIAR
168,2023,G,3,34,34043,CSA MODERN. EXPLOTACIONES,C.S. AGRICULTURA - MODERNIZACIÓN EXPLOTACIONES
169,2023,G,3,34,34044,CSA INCORP. JÓVENES,C.S. AGRICULTURA - INCORPORACIÓN JÓVENES
170,2023,G,3,34,34045,CSA ASESOR. ENTIDADES,C.S. AGRICULTURA - ASESORAMIENTO DE ENTIDADES
171,2023,G,3,34,34046,CSA CONCENTRACIÓN PARCELA,C.S. AGRICULTURA - CONCENTRACIÓN PARCELARIA
172,2023,G,3,34,34047,CSA MODERNIZACIÓN REGADIO,C.S. AGRICULTURA - MODERNIZACIÓN DE REGADIOS
173,2023,G,3,34,34048,CSA PROD. TOMATE,C.S. AGRICULTURA - PROD. TOMATE PARA INDUSTRIA
174,2023,G,3,34,34049,CSA FONDO PROG. FEP,C.S. AGRICULTURA - FONDO PROGRAMA FEP
175,2023,G,3,34,34050,CSA SUBV.INT. EXP.GANAD.,C.S. AGRICULTURA - SUBV INT.PRÉSTAMOS  EXPL.GANAD.
176,2023,G,3,34,34051,AGRUP. PROD.OVINO-CAPRINO,AGRUPACIONES DE PRODUCTORES OVINO Y CAPRINO
177,2023,G,3,34,34052,GEST. MED. EXP. PORCINAS,GESTIÓN MEDIOAMBIENTAL EXPLOTACIONES PORCINAS
178,2023,G,3,34,34053,GEST. SUBP. ORIGEN ANIMAL,GESTIÓN SUBPRODUCTOS ORIGEN ANIMAL
179,2023,G,3,34,34054,BIODIGESTIÓN DE PURINES,BIODIGESTIÓN DE PURINES
180,2023,G,3,34,34055,PROY P. RED RURAL NAL.,PROYECTOS PILOTO RED RURAL NACIONAL
181,2023,G,3,34,34056,PLAN FRUTAS ESCUELAS,PLAN DE FRUTAS EN LAS ESCUELAS
182,2023,G,3,34,34057,CSA 17/10/11 PLANES ZONA,C.S. AGRICULTURA 17/10/11 PLANES DE ZONA DES.R. S.
183,2023,G,3,34,34058,CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA),CSA SANEAMIENTO GANADERO (TUBERCOLOSIS BOVINA)
184,2023,G,3,34,34059,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020,CSA MODERNIZACIÓN EXPLOTACIONES 2014-2020
185,2023,G,3,34,34060,CSA INCORPORACIÓN JÓVENES 2014-2020,CSA INCORPORACIÓN JÓVENES 2014-2020
186,2023,G,3,34,34061,PARTICIPACIÓN PROGRAMA CALIDAD PDR,PARTICIPACIÓN PROGRAMA CALIDAD PDR
187,2023,G,3,34,34062,INFORMACIÓN PROMOCIÓN PDR,INFORMACIÓN PROMOCIÓN PDR
188,2023,G,3,34,34063,CSA AYUDA EXCEP. COMERC. CORDEROS CABRITO COVID 19,CSA AYUDA EXCEP. COMERC. CORDEROS CABRITO COVID 19
189,2023,G,3,34,34064,CSA Flor Cortada y Planta Ornamental,CSA Flor Cortada y Planta Ornamental
190,2023,G,3,34,34065,CSA Ayuda excepc. comerc. porcino ibérico COVID,CSA Ayuda excepc. comerc. porcino ibérico COVID
191,2023,G,3,34,34066,AGE PDR 2023-2027,AGE PDR 2023-2027
192,2023,G,3,34,34067,AYUDA SUPLEMENTARIA R(UE) 2022/467,AYUDA SUPLEMENTARIA R(UE) 2022/467
193,2023,G,3,34,34068,AYUDAS MINIMIS OPFH CENTRALES ACONDICIONA.,AYUDAS MINIMIS OPFH CENTRALES ACONDICIONA.
194,2023,G,3,34,34069,Real Decreto Ley 4/2023 - sector apícola,Real Decreto Ley 4/2023 - sector apícola
195,2023,G,3,35,35001,CSSS EDUC.FAMILIAR,C.S. SERV. SOCIALES - EDUCACIÓN FAMILIAR
196,2023,G,3,35,35002,CSSS INFORM ACCI SOC,C.S. SERV. SOCIALES - INFORMACIÓN ACCIÓN SOCIAL
197,2023,G,3,35,35003,CSSS ORIENT MED FAM,C.S. SERV. SOCIALES - ORIENT. Y MEDIACIÓN FAMILIAR
198,2023,G,3,35,35004,CSSS MENORES INFRACT,C.S. SERV. SOCIALES - MENORES INFRACTORES
199,2023,G,3,35,35005,CSSS PENS ANC ENFER,C.S. SERV. SOCIALES - PENSION. ANCIANOS Y ENFERMOS
200,2023,G,3,35,35006,CSSS GERONTOLÓGICO,C.S. SERV. SOCIALES - PLAN GERONTOLÓGICO
201,2023,G,3,35,35007,CSSS INTG PER DISC,C.S. SERV. SOCIALES - PLAN INTEG. PERSONAS DISCAP.
202,2023,G,3,35,35008,CSSS PRE MAL TRA INF,C.S. SERV. SOCIALES - PREV. MALOS TRATOS INFANCIA
203,2023,G,3,35,35009,CSSS PR VIOLENCIA FA,C.S. SERV. SOCIALES - PREV. VIOLENCIA FAMILIAR
204,2023,G,3,35,35010,CSSS VOLUNT PLAN EST,C.S. SERV. SOCIALES - VOLUNTAR. PLAN ESTATAL
205,2023,G,3,35,35011,PLAN A FAVOR SIT. DEPEND.,PLAN DE ACCION A FAVOR PERS .SITUACION DEPENDENCIA
206,2023,G,3,35,35012,CSSS PLAN DES. GITANO,C.S. SERV. SOCIALES - PLAN DESARROLLO GITANO
207,2023,G,3,35,35013,CSSS PREST. BASICAS SS,C.S. SERV. SOCIALES - PRESTACIONES BÁSICAS SS
208,2023,G,3,35,35014,CSSS ERRAD. POBREZA,C.S. SERV. SOCIALES - ERRADICACIÓN DE LA POBREZA
209,2023,G,3,35,35015,CSSS CONGRESO ESTATAL VOLUNTARIADO,CSSS CONGRESO ESTATAL VOLUNTARIADO
210,2023,G,3,35,35016,SUBV A CCAA PARA ATENCIÓN A MENORES NO ACOMPAÑADOS,SUBV A CCAA PARA ATENCIÓN A MENORES NO ACOMPAÑADOS
211,2023,G,3,35,35017,CS IGUALDAD - PLAN CORRESPONSABLES,CS IGUALDAD - PLAN CORRESPONSABLES
212,2023,G,3,35,35018,CSSS PROGR. REFUERZO ATENCIÓN INFANCIA  FAMILIA SS,CSSS PROGR. REFUERZO ATENCIÓN INFANCIA  FAMILIA SS
213,2023,G,3,36,36001,CSMA DES MEDIO RURAL,C.S. MEDIO AMBIENTE - DLLO SOCIEC. EN MEDIO RURAL
214,2023,G,3,36,36002,CSMA EST INV MED NAT,"C.S. MEDIO AMBIENTE - PLANIF,ESTUDIOS MEDIO NATUR."
215,2023,G,3,36,36003,CSMA ORD PA FORESTAL,"C.S. MEDIO AMBIENTE - ORDENAC,MEJORA PAT. FORESTAL"
216,2023,G,3,36,36004,CSMA PR LUCHA IN FOR,C.S. MEDIO AMBIENTE - PREV. LUCHA INCENDIOS FOREST
217,2023,G,3,36,36005,CSMA APR RAC PAT NAT,C.S. MEDIO AMBIENTE - APROVECH. RACIONAL PAT.NAT.
218,2023,G,3,36,36006,CSMA C BIODIVERSIDAD,C.S. MEDIO AMBIENTE - CONSERVACIÓN BIODIVERSIDAD
219,2023,G,3,36,36007,CSMA PROY.LIFE,C.S. MEDIO AMBIENTE - PROYECTO LIFE
220,2023,G,3,36,36008,CSMA AREA INF. PARQ.NAC.,C.S. MEDIO AMBIENTE - AREAS INFL PARQUES NACIONALE
221,2023,G,3,36,36009,ACT. RESERVAS BIOSFERA,ACTUACIONES EN LA RESERVA DE LA BIOSFERA
222,2023,G,3,36,36010,APROV.BIOMASA FORESTAL,APROVECHAMIENTO DE LA BIOMASA FORESTAL
223,2023,G,3,36,36011,REC. ESPECIES P.EXTINCIÓN,RECUPERACIÓN DE ESPECIES EN PELIGRO DE EXTINCIÓN
224,2023,G,3,36,36012,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL,CSMA - INFRAESTRCUTURAS DE GESTIÓN RESIDUOS CCLL
225,2023,G,3,36,36013,C.S.Medio Ambiente.PIMA. ADAPTA ECOSISTEMAS,C.S.Medio Ambiente.PIMA. ADAPTA ECOSISTEMAS
226,2023,G,3,36,36014,PIMA. CAMBIO CLIMATICO,PIMA. CAMBIO CLIMATICO
227,2023,G,3,36,36015,MEDIDAS PREVENTIVAS LOBO IBÉRICO,MEDIDAS PREVENTIVAS LOBO IBÉRICO
228,2023,G,3,36,36016,PALIAR DAÑOS LOBO IBÉRICO,PALIAR DAÑOS LOBO IBÉRICO
229,2023,G,3,37,37001,"TRAMO AUTONÓMICO 0,7% IRPF","TRAMO AUTONÓMICO 0,7% IRPF"
