_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
35,2016,12500,220058,91003,Sobre Hidrocarburos. Liq. ejercicio 2014,,,,"21.686.078,08","21.686.078,08"
36,2016,12500,231000,91003,S/ sobre grandes áreas de venta,"8.700.000,00",,"8.700.000,00",,
37,2016,12500,232000,91003,S/ Emisiones contaminantes,"870.000,00",,"870.000,00",,
38,2016,12500,233000,91003,S/ Tendidos aéreos,"1.750.000,00",,"1.750.000,00",,
39,2016,12500,234000,91003,S/ aprovechamiento hidroeléctrico,"12.600.000,00",,"12.600.000,00",,
40,2016,12500,235000,91003,S/ líneas de alta tensión,"1.575.000,00",,"1.575.000,00",,
41,2016,12500,240000,91003,Casinos,"300.000,00",,"300.000,00",,
42,2016,12500,240001,91003,Bingos,"12.000.000,00",,"12.000.000,00",,
43,2016,12500,240002,91003,Máquinas recreativas,"24.250.000,00",,"24.250.000,00",,
44,2016,12500,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias","1.850.000,00",,"1.850.000,00",,
45,2016,12500,240004,91003,Bingo Electrónico,"200.000,00",,"200.000,00",,
46,2016,12500,250000,91003,Impuesto sobre juego on line,"1.400.000,00",,"1.400.000,00",,
47,2016,12500,300050,91003,Venta de Bienes de Cortes de Aragón,"20.000,00",,"20.000,00","10.000,00","10.000,00"
48,2016,12500,301006,91003,"Venta de Public de Educ., U., C. y Deporte (No ope","30.000,00",,"30.000,00","1.744,56","1.002,79"
49,2016,12500,301050,91003,Venta de Publicac. de Cortes de Aragón,"10.000,00",,"10.000,00","5.000,00","5.000,00"
50,2016,12500,302000,91003,Venta de cartones de bingo,"290.000,00",,"290.000,00","295.485,12","295.485,12"
51,2016,12500,303000,91003,Venta de impresos,,,,"67,76",
52,2016,12500,310050,91003,Entradas Cortes de Aragón,"150.000,00",,"150.000,00","75.000,00","75.000,00"
53,2016,12500,319000,91003,Prestación Serv. de Presidencia y Justicia (No ope,"130.000,00",,"130.000,00","148.500,00","132.000,00"
54,2016,12500,319005,91003,"Prestación Serv. de Sanidad, B. Social y Familia",,,,"371.964,09","361.475,75"
55,2016,12500,319006,91003,"Prestación Serv. de Educ., Cult. y Dpte","2.470.000,00",,"2.470.000,00","2.037.119,21","1.861.812,40"
56,2016,12500,319103,91003,Prestación de servicios en guarderías,"890.000,00",,"890.000,00","929.972,18","868.323,18"
57,2016,12500,319109,91003,Prestación de servicios en cartografía,,,,"184,00","184,00"
58,2016,12500,319111,91003,Cuotas alumnos Inst. Formación Agroambiental,"15.800,00",,"15.800,00","1.474,12","1.474,12"
59,2016,12500,319116,91003,Prestación de Servicios en Residencias,"100.000,00",,"100.000,00",,
60,2016,12500,319118,91003,Prestación Servicios RACI,"17.900,00",,"17.900,00","17.065,68","17.065,68"
61,2016,12500,319321,91003,Transporte Sanitario por Helicóptero,"120.000,00",,"120.000,00","74.942,00","74.942,00"
62,2016,12500,319322,91003,Ciclos Formativos I.F. Agroambiental JACA,,,,"5.456,00","5.456,00"
63,2016,12500,322017,91003,"Tasa 17- Serv.fac.advos monte,aprov.for.,vías pec.",,,,"18,45","18,45"
64,2016,12500,327014,91003,"Tasa 14- Serv. act. Indus,energ,metrol,miner,comer",,,,"11,90","11,90"
65,2016,12500,329001,91003,Tasa 01- Dirección e inspección de obras,"1.215.000,00",,"1.215.000,00","1.317.297,50","1.087.139,41"
66,2016,12500,329003,91003,"Tasa 03- Serv.admvos, redacc. informes,activ. fac.","40.740,00",,"40.740,00","182.629,58","172.612,97"
67,2016,12500,329004,91003,Tasa 04- Por Autorizacones Espectáculos Públicos,"20.000,00",,"20.000,00","38.055,79","38.055,79"
68,2016,12500,329005,91003,Tasa 05-S. Mat. orde. transp. terr carretera,"1.350.000,00",,"1.350.000,00","1.617.715,89","1.617.715,89"
69,2016,12500,329006,91003,Tasa 06- Act. en materia de vivienda protegida,,,,"6,44","6,44"
70,2016,12500,329007,91003,Tasa 07-Serv. Exped. cédula habitabilidad,"1.200,00",,"1.200,00",,
71,2016,12500,329009,91003,Tasa 09-S. facult. ord. y def. de las ind for. ag.,,,,"-10,15","-10,15"
72,2016,12500,329010,91003,Tasa 10-S. facultativos agronómicos,"2.000,00",,"2.000,00","261.193,50","261.193,50"
73,2016,12500,329011,91003,Tasa 11-Servicios  facultativos veterinarios,"700.000,00",,"700.000,00","799.426,89","799.426,89"
74,2016,12500,329012,91003,Tasa 12-Ins. y ctroles sanitarios  anim y sus prod,"320.000,00",,"320.000,00","839.379,68","839.379,68"
75,2016,12500,329013,91003,"Tasa 13-Aut., Inspec., materia centros sanitarios","200.000,00",,"200.000,00","350.301,12","350.301,12"
76,2016,12500,329014,91003,Tasa 14-Ord. activ. indust. energ. metrol. mineras,"1.542.017,50",,"1.542.017,50","2.358.428,57","1.610.291,10"
77,2016,12500,329015,91003,Tasa 15-Serv. exped. titulos académicos y profesio,"520.000,00",,"520.000,00","581.307,19","581.307,19"
78,2016,12500,329016,91003,Tasa 16-Expedición licencias caza y pesca,,,,"35.075,66","35.075,66"
79,2016,12500,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria","380.000,00",,"380.000,00","455.235,74","423.756,07"
80,2016,12500,329019,91003,Tasa 19-S. Adtvod y Técnicos de juego,"650.000,00",,"650.000,00","828.990,91","828.990,91"
81,2016,12500,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos","45.000,00",,"45.000,00","42.013,70","42.013,70"
82,2016,12500,329021,91003,Tasa 21-Aut. Insp. centros Servicios Sociales,"30.000,00",,"30.000,00","26.576,65","26.576,65"
83,2016,12500,329022,91003,Tasa 22-Inserción anuncios en el BOA,"280.000,00",,"280.000,00","402.058,40","402.058,40"
84,2016,12500,329023,91003,"Tasa 23-Inscripción y Publicidad Asoc,Fun,CP y CCA","30.000,00",,"30.000,00","49.910,79","49.910,79"
85,2016,12500,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"319.452,24","319.452,24"
86,2016,12500,329025,91003,Tasa 25-S. Registro Territorial P.Intelectual de A,,,,"8.995,20","8.735,10"
87,2016,12500,329032,91003,Tasa 32-Tasa act. serv. radiodifusión y televisión,"1.500,00",,"1.500,00","3.636,31","3.636,31"
88,2016,12500,329033,91003,Tasa 33-Tasa por ocup. v.pecuar. y conc.uso dom.p.,,,,"285.780,04","170.402,72"
89,2016,12500,329037,91003,Tasa 37-Tasa dchos. de exam. pruebas de acceso FP,"72.000,00",,"72.000,00","47.341,04","47.341,04"
90,2016,12500,329038,91003,Tasa 38- S. admtvos diligencias bastanteo de poder,"7.000,00",,"7.000,00","8.289,92","8.289,92"
91,2016,12500,329039,91003,Tasa39-Insc pruebas obt. tit. postobligatorios,"95.000,00",,"95.000,00","81.604,12","81.604,12"
92,2016,12500,329040,91003,Tasa 40-Tasa s. adm actuaciones gestión tributaria,,,,"55.172,32","55.172,32"
93,2016,12500,329042,91003,Tasa 42 - Análisis e Informes del Lab. Salud Públi,"40.000,00",,"40.000,00","10.153,36","10.153,36"
94,2016,12500,329043,91003,Tasa 43- Inscripción Cooperativas y Sdes. Laboral,,,,"9.660,00","9.660,00"
95,2016,12500,329044,91003,Tasa 44- Autorización Agencias de Colocación,,,,"9.500,00","9.500,00"
96,2016,12500,329045,91003,Tasa 45- Inscripción Centros Colaboradores,,,,"59.267,00","59.267,00"
97,2016,12500,329046,91003,Tasa 46- Serv. prestados Reg. Cooperativas Aragón,,,,"22.215,34","22.215,34"
98,2016,12500,329047,91003,Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.,,,,"1.244,30","1.244,30"
99,2016,12500,329048,91003,Tasa 48- Ocupación o Concesión del uso privativo,,,,"188.488,46","178.817,74"
100,2016,12500,330000,91003,Precios Públicos del Laboratorio Agroalimentario,"35.904,00",,"35.904,00","36.671,69","32.685,11"
101,2016,12500,330004,91003,Precios Públicos del Laboratorio Calidad Edificaci,"7.000,00",,"7.000,00","4.782,65","4.674,65"
102,2016,12500,330005,91003,Precios Públicos en materia de deportes,,,,"41.440,40","34.000,00"
103,2016,12500,330006,91003,Instalaciones deportivas,"47.000,00",,"47.000,00","56.420,00","56.420,00"
104,2016,12500,330007,91003,Actividades Deportivas,"41.000,00",,"41.000,00","2.059,00","2.059,00"
105,2016,12500,330012,91003,Precios Públicos de Caza y Pesca,"117.000,00",,"117.000,00",,
106,2016,12500,330013,91003,P. Públicos Inst. Medicina Legal de Aragón (IMLA),,,,"880,00","320,00"
107,2016,12500,380000,91003,Reintegros ej.cerrados de Presidencia y Justicia,,,,"15.307,61","15.307,61"
108,2016,12500,380001,91003,Reintegros ej.cerrados de Hacienda y Admón Pública,"9.700,00",,"9.700,00","712,15","712,15"
109,2016,12500,380002,39117,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"114.163,73","114.163,73"
110,2016,12500,380002,91003,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"255.871,77","254.295,25"
111,2016,12500,380003,91003,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"196.718,23","196.718,23"
112,2016,12500,380004,11101,Reintegros ej.cerrados de Industria e Innovación,,,,"329,70","329,70"
113,2016,12500,380004,39103,Reintegros ej.cerrados de Industria e Innovación,,,,"7.887,17","7.887,17"
114,2016,12500,380004,91003,Reintegros ej.cerrados de Industria e Innovación,,,,"12.717,92","12.717,92"
115,2016,12500,380004,91102,Reintegros ej.cerrados de Industria e Innovación,,,,"6.621,53","6.621,53"
116,2016,12500,380005,91003,"Reintegros ej.cerrados de Sanidad, B. Social y Fam",,,,"91.706,76","91.706,76"
117,2016,12500,380006,11101,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"4.576,93","4.576,93"
118,2016,12500,380006,39062,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"4.686,00","4.686,00"
119,2016,12500,380006,91003,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"99.559,56","99.559,56"
120,2016,12500,380007,32200,Reintegros ej.cerrados de Economía y Empleo,,,,"400.079,90","400.079,90"
121,2016,12500,380007,91003,Reintegros ej.cerrados de Economía y Empleo,,,,"716.651,32","638.579,02"
122,2016,12500,380009,91003,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"15.858,79","15.858,79"
123,2016,12500,381000,91003,Reintegros ej. corriente de Presidencia y Justicia,,,,"640,88","640,88"
124,2016,12500,381001,91003,Reintegros ej. corriente de Hacienda y Adm. Públic,,"70.081,24","70.081,24","205.812,02","205.812,02"
125,2016,12500,381002,91003,"Reintegros ej. corriente de OOPP, Urb, Viv y Trans",,,,"12.451,92","12.451,92"
126,2016,12500,381003,12101,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"219.618,50","219.618,50"
127,2016,12500,381003,12202,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"40.999,32","40.999,32"
128,2016,12500,381003,34007,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"7.604,55","7.604,55"
129,2016,12500,381003,34031,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"8.855,75","8.855,75"
130,2016,12500,381003,34062,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"747,03","747,03"
131,2016,12500,381003,91003,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"914.565,20","914.565,20"
132,2016,12500,381004,91003,Reintegros ej. corriente de Industria e Innovación,,,,"7.610,58","7.610,58"
133,2016,12500,381006,91003,"Reintegros ej. corriente de Educ,Uni,Cult y Deport",,,,"103.315,12","103.315,12"
134,2016,12500,381098,91003,Reintegros de pagos a justificar,,,,"23.609,82","23.609,82"
135,2016,12500,390000,91003,Costas por sentencias judiciales,"147.000,00",,"147.000,00","708.185,27","646.453,90"
136,2016,12500,390001,91003,Daños carreteras,"85.000,00",,"85.000,00","138.931,10","117.184,47"
137,2016,12500,395000,91003,Multas y sanciones de Presidencia y Justicia,,,,"108.998,34","82.347,34"
138,2016,12500,395001,91003,Multas y sanciones de Hacienda y Admón Pública,,,,"-1.666,47","-28.195,37"
139,2016,12500,395002,91003,"Multas y sanciones de Obras P., Urb., Viv. y Ttes.",,,,"4.313.310,26","2.383.285,10"
140,2016,12500,395003,91003,"Multas y sanciones de Agricultura, Ganad. y M.Amb.",,,,"1.379.713,95","762.036,62"
141,2016,12500,395004,91003,Multas y sanciones de Industria e Innovación,,,,"67.876,37","60.375,37"
142,2016,12500,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia","600.000,00",,"600.000,00","829.003,15","291.384,28"
143,2016,12500,395006,91003,"Multas y sanciones de Educación, Univ., Cult. y D.",,,,"8.000,00","5.000,00"
144,2016,12500,395007,91003,Multas y sanciones de Economía y Empleo,,,,"2.253.662,60","1.416.607,93"
145,2016,12500,395008,91003,Multas y sanciones Política Territorial e Interior,"20.000,00",,"20.000,00","26.138,50","7.751,92"
146,2016,12500,395009,91003,SERVICIOS SOCIALES Y FAMILIA,,,,"68.760,00","64.460,00"
147,2016,12500,395100,91003,Multas y sanciones,"4.937.250,00","-300.000,00","4.637.250,00",,
148,2016,12500,396000,91003,Ing.diversos.Rec eventuales.Presidencia y Justicia,,,,"42.775,57","42.775,57"
149,2016,12500,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,,,"121.283,02","121.283,02"
150,2016,12500,396002,91003,"Ing.diversos.Rec eventuales.OP,Urb,Viv y Transport",,,,"283.983,20","283.983,20"
151,2016,12500,396003,91003,"Ing.diversos.Rec eventuales.Agricultura,Gan y M Am","200.000,00","-9.775,93","190.224,07","30.854,16","30.854,16"
152,2016,12500,396004,91003,Ing.diversos.Rec eventuales.Industria e Innovación,,,,"577.342,79","577.342,79"
153,2016,12500,396006,91003,"Ing.diversos.Rec eventuales.Educación,Univ,Cult,De",,,,"12.712,41","12.622,26"
154,2016,12500,396008,91003,Ing.diversos Rec eventuales P. Territorial e Inter,,,,"1.889,76","1.889,76"
155,2016,12500,398001,91003,Recargo de apremio,,,,"2.957,51","2.957,51"
156,2016,12500,398002,91003,Intereses de demora,,,,"84.021,33","78.510,73"
157,2016,12500,400022,91003,Fondo de Suficiencia - Ejercicio 2009,,,,"-69.019.359,99","-69.019.359,99"
158,2016,12500,400025,91003,Fondos Adicionales Finan Autonómica Ejercicio 2009,,,,"-2.279.090,57","-2.279.090,57"
159,2016,12500,400050,91003,Fondo Suficiencia Global,"241.791.793,00",,"241.791.793,00","262.925.590,00","262.925.590,00"
160,2016,12500,400051,91003,Fondo de Garantía Servicios Públicos Fundamentales,"145.321.950,00","1.459.955,91","146.781.905,91","95.783.408,03","95.783.408,03"
161,2016,12500,400158,91003,Fondo de Convergencia Autonómica Liq. ejerc. 2014,"81.463.020,00",,"81.463.020,00","80.865.522,46","80.865.522,46"
162,2016,12500,400159,91003,Fondo de Garantía. Liq. ejerc. 2014,,,,"63.271.926,78","63.271.926,78"
163,2016,12500,400160,91003,Fondo de Suficiencia Global. Liq. ejerc. 2014,,,,"-3.669.355,53","-3.669.355,53"
164,2016,12500,400401,91003,Anticipos a CCAA (D.A. 36  LPGE 2012),,,,"108.953.880,00","108.953.880,00"
165,2016,12500,403000,34001,Ayudas complementarias a la Política Agraria Común,,,,"-1.490,00","-1.490,00"
166,2016,12500,403004,91003,Estadística agraria,"70.000,00",,"70.000,00","71.406,13",
167,2016,12500,403099,34011,"Otras subvenciones de Agricultura, Gan. y M.A.","180.000,00",,"180.000,00",,
168,2016,12500,403099,34014,"Otras subvenciones de Agricultura, Gan. y M.A.","50.000,00",,"50.000,00",,
169,2016,12500,403099,34045,"Otras subvenciones de Agricultura, Gan. y M.A.","250.265,13",,"250.265,13",,
170,2016,12500,403099,34056,"Otras subvenciones de Agricultura, Gan. y M.A.","81.700,20","4.525,93","86.226,13",,
171,2016,12500,403099,34058,"Otras subvenciones de Agricultura, Gan. y M.A.","20.000,00",,"20.000,00",,
172,2016,12500,403099,34061,"Otras subvenciones de Agricultura, Gan. y M.A.","15.960,00",,"15.960,00","6.455,27","6.455,27"
173,2016,12500,403099,34062,"Otras subvenciones de Agricultura, Gan. y M.A.","118.370,00",,"118.370,00","112.201,52","112.201,52"
174,2016,12500,404003,35005,Pensiones a ancianos y enfermos,"21.000,00",,"21.000,00","12.138,66","12.138,66"
175,2016,12500,404005,91003,Plan de desarrollo gitano,,,,"8.302,34","8.302,34"
176,2016,12500,404006,91003,Prestaciones básicas de Servicios Sociales,,,,"942.955,74","942.955,74"
177,2016,12500,404009,35014,Erradicación de la pobreza,,"1.731.772,00","1.731.772,00","1.731.772,00","1.731.771,26"
178,2016,12500,404018,35015,Plan estatal de voluntariado,,"75.000,00","75.000,00","75.000,00","75.000,00"
179,2016,12500,404020,91003,Plan Acción a favor de pers. situación dependencia,"37.131.000,00",,"37.131.000,00",,
180,2016,12500,404021,39054,Víctimas violencia de género,"150.000,00",,"150.000,00","242.824,37","242.824,37"
181,2016,12500,404021,39092,Víctimas violencia de género,"195.943,00","18.265,00","214.208,00","214.208,00","214.208,00"
182,2016,12500,405001,39015,Fomento de la donación y trasplante de órganos,"47.800,00",,"47.800,00","52.433,25","46.000,00"
183,2016,12500,405003,39018,Actuaciones en drogodependencias,"470.000,00",,"470.000,00","466.549,63","466.549,63"
184,2016,12500,405004,39019,Prevención de enfermedades emergentes,,,,"0,00","0,00"
185,2016,12500,405005,39016,Junta Arbitral de Consumo,"17.000,00",,"17.000,00",,
186,2016,12500,405006,39027,Políticas de cohesión y estrategias de salud,"67.604,00",,"67.604,00","114.537,82","114.537,82"
187,2016,12500,405007,39049,Form.Cont.Uso racional del medicamento para médic.,"600.000,00",,"600.000,00","609.772,63",
188,2016,12500,406099,39109,Otras subvenciones en materia de Justicia,,,,"38.398,11",
189,2016,12500,407003,39047,Funcionamiento de centros docentes,,,,"-115.403,41","-115.403,41"
190,2016,12500,407003,39062,Funcionamiento de centros docentes,,,,"276.024,00",
191,2016,12500,407003,39126,Funcionamiento de centros docentes,,,,"38.621,57",
192,2016,12500,407003,91003,Funcionamiento de centros docentes,,,,"-27.377,08","-27.377,08"
193,2016,12500,407008,39059,Subvenciones Educación y Ciencia,,,,"484.235,00",
194,2016,12500,407008,39081,Subvenciones Educación y Ciencia,,,,"-510.543,19","-510.543,19"
195,2016,12500,407008,39123,Subvenciones Educación y Ciencia,,,,"532.764,00",
196,2016,12500,407008,39124,Subvenciones Educación y Ciencia,,,,"59.148,00",
197,2016,12500,407008,39125,Subvenciones Educación y Ciencia,,,,"59.148,00",
198,2016,12500,407008,91003,Subvenciones Educación y Ciencia,,,,"-97.128,65","-97.128,65"
199,2016,12500,407015,39119,Difusión Formación Profesional,,"3.451.001,21","3.451.001,21","3.451.001,21",
200,2016,12500,407017,39121,Anticipación itinerarios 3º y 4º ESO,,"1.517.659,10","1.517.659,10","1.517.659,10",
201,2016,12500,407018,39122,Calidad en Formación Profesional,,,,"347.340,26",
202,2016,12500,407019,39122,Formación Profesional Dual,,,,"38.229,64",
203,2016,12500,409009,39071,Otras subvenciones de Administraciones Públicas,,"1.283.419,45","1.283.419,45","1.283.419,45",
204,2016,12500,419007,39040,Instituto Nacional de Administración Pública INAP,,"1.134.820,00","1.134.820,00","1.134.820,00","1.134.820,00"
205,2016,12500,420000,91003,"Fondo programa de ""Ahorro e incapacidad temporal""","9.650.525,35",,"9.650.525,35","8.085.029,49","8.085.029,49"
206,2016,12500,421001,35011,Plan Acción a favor de pers. situación dependencia,,,,"31.018.666,00","31.018.666,00"
207,2016,12500,460009,51010,Otras subvenciones de Diputaciones Provinciales,,,,"9.000,00","9.000,00"
208,2016,12500,470009,71012,Otras subvenciones de empresas,,"30.000,00","30.000,00","30.000,00","30.000,00"
209,2016,12500,480009,72008,"Otras subv. familias,instituciones sin fines lucro",,"99.000,00","99.000,00","99.000,00","99.000,00"
210,2016,12500,480009,91003,"Otras subv. familias,instituciones sin fines lucro",,,,"2.000,00","2.000,00"
211,2016,12500,492100,14101,Programa Operativo FEDER 2007-2013,"767.624,64",,"767.624,64",,
212,2016,12500,492200,14201,Programa Operativo FEDER 2014-2020,"50.687,84",,"50.687,84",,
213,2016,12500,493100,11101,Fondo Social Europeo- Programa Operativo 2007-2013,"54.882,79",,"54.882,79","20.337.004,50","20.337.004,50"
214,2016,12500,493200,11201,Fondo Social Europeo- Programa Operativo 2014-2020,"17.777.511,93","-758.144,58","17.019.367,35","4.076.951,95","4.076.951,95"
215,2016,12500,496000,12101,Agricultura -Política Agraria Común,"442.470.312,05","12.904.001,14","455.374.313,19","454.558.267,01","454.558.267,01"
216,2016,12500,496000,91003,Agricultura -Política Agraria Común,,,,"76.062,38","76.062,38"
217,2016,12500,496009,12101,Agricultura- Otras subvenciones corrientes,"1.558.965,61",,"1.558.965,61","713.479,42","713.479,42"
218,2016,12500,497000,12202,Fondo Europeo Agrícola de Desarrollo Rural,"6.301.093,62",,"6.301.093,62","703.632,27","703.632,27"
219,2016,12500,499000,19001,Punto de Información Europea,"25.000,00",,"25.000,00","25.000,00","25.000,00"
220,2016,12500,499099,19003,Otras subvenciones del exterior,,"5.250,00","5.250,00",,
221,2016,12500,499099,19004,Otras subvenciones del exterior,"8.401,20",,"8.401,20",,
222,2016,12500,499099,19090,Otras subvenciones del exterior,"6.195.460,00",,"6.195.460,00","236.017,79","236.017,79"
223,2016,12500,511000,91003,Intereses de Préstamos Concedidos,,,,"152.546,26","152.546,26"
224,2016,12500,511003,91003,Intereses por prestamos BEI convenio 2013,,,,"530.038,89","530.038,89"
225,2016,12500,512000,91003,Intereses de Avales Otorgados,,,,"5.671.717,91","5.671.717,91"
226,2016,12500,520000,91003,Intereses,"9.633.155,83",,"9.633.155,83","36.082,36","36.082,36"
227,2016,12500,520002,91003,Intereses vivienda,,,,"50.479,31","50.479,31"
228,2016,12500,520050,91003,De las Cortes de Aragón,"10.000,00",,"10.000,00","5.000,00","5.000,00"
229,2016,12500,540001,91003,Renta de Inmuebles,"89.409,85",,"89.409,85","148.025,85","53.031,66"
230,2016,12500,540008,91003,Arrendamientos de locales,"1.000,00",,"1.000,00","4.258,56","4.258,56"
231,2016,12500,540009,91003,Alquileres de viviendas,"405.000,00",,"405.000,00","306.935,77","306.935,77"
232,2016,12500,550001,91003,Cánones de concesiones,"2.000.000,00",,"2.000.000,00","979.808,50","385.758,09"
233,2016,12500,551000,91003,Ingresos de productos,,,,"315.449,66","315.449,66"
234,2016,12500,552002,91003,De producción agraria,,,,"18.715,61","16.189,26"
235,2016,12500,552003,72013,De protección y gestión de los montes,"350.000,00",,"350.000,00",,
236,2016,12500,552003,91003,De protección y gestión de los montes,,,,"-120.656,68","-129.523,20"
237,2016,12500,552004,91003,De tecnología agraria,,,,"9.531,00","9.531,00"
238,2016,12500,552006,91003,Reservas nacionales caza,,,,"202.981,76","195.665,33"
239,2016,12500,552007,91003,10% Fondo mejoras forestales,,,,"76.233,18","76.233,18"
240,2016,12500,552008,91003,Permisos de caza en cotos sociales,,,,"9.935,80","8.981,80"
241,2016,12500,552009,91003,Otros aprovechamientos,,,,"6.979,92","6.979,92"
242,2016,12500,553000,91003,Cánones de I.T.V. privadas,"4.900.000,00",,"4.900.000,00","4.802.608,75","2.798.383,05"
243,2016,12500,553003,91003,"De Educación, Universidad, Cultura y Deporte","6.719,00",,"6.719,00","1.375,30","1.375,30"
244,2016,12500,553009,91003,Otros cánones,"24.550,00",,"24.550,00","249.704,33","211.859,01"
245,2016,12500,559009,91003,Otros aprovechamientos,"22.367,12",,"22.367,12","22.440,91","22.440,91"
