_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
20,2023,12500,220007,91003,Sobre energía (electricidad),"59.713.060,00",,"59.713.060,00","59.713.060,00","59.713.060,00"
21,2023,12500,220008,91003,Sobre hidrocarburos,"378.828.420,00",,"378.828.420,00","378.828.420,00","378.828.420,00"
22,2023,12500,220009,91003,Impuesto Especial (Ejercicios anteriores),"-13.129.850,00",,"-13.129.850,00",,
23,2023,12500,220010,91003,Sobre alcohol y bebidas derivadas - (Ej. anteriore,,,,"-2.061.856,61","-2.061.856,61"
24,2023,12500,220011,91003,Sobre Cerveza - (Ej. anteriores),,,,"-271.086,52","-271.086,52"
25,2023,12500,220013,91003,Sobre labores de tabaco - (Ej. anteriores),,,,"-9.551.860,16","-9.551.860,16"
26,2023,12500,220016,91003,Sobre productos intermedios - (Ej. anteriores),,,,"30.197,63","30.197,63"
27,2023,12500,220017,91003,Sobre energía (electricidad) - (Ej. anteriores),,,,"-10.219.561,87","-10.219.561,87"
28,2023,12500,220018,91003,Sobre hidrocarburos - (Ej. anteriores),,,,"10.070.258,07","10.070.258,07"
29,2023,12500,232000,91003,S/ Emisiones contaminantes,"110.000,00",,"110.000,00",,
30,2023,12500,232001,91003,Impuesto s/ depósito de residuos en vertederos,"12.000.000,00",,"12.000.000,00",,
31,2023,12500,234000,91003,S/ aprovechamiento hidroeléctrico,"17.045.460,00",,"17.045.460,00",,
32,2023,12500,235000,91003,S/ líneas de alta tensión,"2.016.000,00",,"2.016.000,00",,
33,2023,12500,240000,91003,Casinos,"200.000,00",,"200.000,00",,
34,2023,12500,240001,91003,Bingos,"5.000.000,00",,"5.000.000,00",,
35,2023,12500,240002,91003,Máquinas recreativas,"15.000.000,00",,"15.000.000,00",,
36,2023,12500,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias","1.900.000,00",,"1.900.000,00",,
37,2023,12500,240004,91003,Bingo Electrónico,"380.000,00",,"380.000,00",,
38,2023,12500,250000,91003,Impuesto s/ actividades de juego,"3.500.000,00",,"3.500.000,00",,
39,2023,12500,300050,91003,Venta de Bienes de Cortes de Aragón,"19.000,00",,"19.000,00","9.500,00","9.500,00"
40,2023,12500,300100,91003,Venta de Bienes de Departamentos y Org. Públicos,,,,"6.263,66","6.263,66"
41,2023,12500,301006,91003,"Venta de Public de Educ., U., C. y Deporte (No ope",,,,"7.203,21","5.482,01"
42,2023,12500,301050,91003,Venta de Publicac. de Cortes de Aragón,"5.000,00",,"5.000,00","2.500,00","2.500,00"
43,2023,12500,301100,91003,Venta de Publicaciones Departamentos y Org. Públic,"3.000,00",,"3.000,00",,
44,2023,12500,302000,91003,Venta de cartones de bingo,"160.000,00",,"160.000,00",,
45,2023,12500,303000,91003,Venta de impresos,500,,500,,
46,2023,12500,310050,91003,Entradas Cortes de Aragón,"300.000,00",,"300.000,00","150.000,00","150.000,00"
47,2023,12500,319005,91003,"Prestación Serv. de Sanidad, B. Social y Familia",,,,"8.189,84",
48,2023,12500,319006,91003,"Prestación Serv. de Educ., Cult. y Dpte","1.944.932,78",,"1.944.932,78","1.538.530,05","1.230.811,19"
49,2023,12500,319103,91003,Prestación de servicios en guarderías,"1.187.670,00",,"1.187.670,00","1.043.116,06","975.147,59"
50,2023,12500,319111,91003,Cuotas alumnos Inst. Formación Agroambiental,,,,"1.614,00","1.614,00"
51,2023,12500,319118,91003,Prestación Servicios RACI,"17.400,00",,"17.400,00","38.843,21","19.262,82"
52,2023,12500,319200,91003,Prestación Servicios - Copagos,"64.300,00",,"64.300,00",,
53,2023,12500,319201,91003,"Prest Serv - Asesoramiento Jurídico EP, Fund y Con","200.000,00",,"200.000,00","244.263,80","239.999,80"
54,2023,12500,319321,91003,Transporte Sanitario por Helicóptero,"265.000,00",,"265.000,00","202.599,40","130.598,26"
55,2023,12500,319324,91003,Prestación del servicio de comedor,"17.895.740,07",,"17.895.740,07",,
56,2023,12500,329001,91003,Tasa 01- Dirección e inspección de obras,"1.430.000,00",,"1.430.000,00","2.324.702,97","1.604.102,53"
57,2023,12500,329003,91003,"Tasa 03- Serv.admvos, redacc. informes,activ. fac.","71.656,05",,"71.656,05","258.154,63","237.338,63"
58,2023,12500,329004,91003,Tasa 04- Por Autorizacones Espectáculos Públicos,"36.525,00",,"36.525,00","39.228,76","39.228,76"
59,2023,12500,329005,91003,Tasa 05-S. Mat. orde. transp. terr carretera,"1.550.000,00",,"1.550.000,00","1.816.520,19","1.816.520,19"
60,2023,12500,329008,91003,Tasa 08-Ocup. terrenos o uso Bienes Dominio Públic,,,,"52.804,30","31.738,30"
61,2023,12500,329010,91003,Tasa 10-S. facultativos agronómicos,"23.098,14",,"23.098,14","260.331,26","260.331,26"
62,2023,12500,329011,91003,Tasa 11-Servicios  facultativos veterinarios,"823.000,00",,"823.000,00","812.100,60","812.098,47"
63,2023,12500,329012,91003,Tasa 12-Ins. y ctroles sanitarios  anim y sus prod,"2.150.000,00",,"2.150.000,00","1.891.132,85","1.887.071,90"
64,2023,12500,329013,91003,"Tasa 13-Aut., Inspec., materia centros sanitarios","1.200.000,00",,"1.200.000,00","1.056.458,54","1.056.458,54"
65,2023,12500,329014,91003,Tasa 14-Ord. activ. indust. energ. metrol. mineras,"2.240.000,00",,"2.240.000,00","3.111.782,21","3.049.731,47"
66,2023,12500,329015,91003,Tasa 15-Serv. exped. titulos académicos y profesio,"600.026,08",,"600.026,08","684.860,00","684.860,00"
67,2023,12500,329016,91003,Tasa 16-Expedición licencias caza y pesca,,,,"30.713,35","30.713,35"
68,2023,12500,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria","450.000,00",,"450.000,00","611.362,60","555.831,71"
69,2023,12500,329019,91003,Tasa 19-S. Adtvod y Técnicos de juego,"483.000,00",,"483.000,00","673.224,11","673.224,11"
70,2023,12500,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos","40.000,00",,"40.000,00","43.635,69","43.635,69"
71,2023,12500,329021,91003,Tasa 21-Aut. Insp. centros Servicios Sociales,"30.000,00",,"30.000,00","19.301,11","19.301,11"
72,2023,12500,329022,91003,Tasa 22-Inserción anuncios en el BOA,"500.000,00",,"500.000,00","1.165.135,05","1.165.135,05"
73,2023,12500,329023,91003,"Tasa 23-Inscripción y Publicidad Asoc,Fun,CP y CCA","58.000,00",,"58.000,00","68.585,40","68.585,40"
74,2023,12500,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,"450.000,00",,"450.000,00","712.375,19","712.375,19"
75,2023,12500,329025,91003,Tasa 25-S. Registro Territorial P.Intelectual de A,"9.000,00",,"9.000,00","7.919,78","7.890,48"
76,2023,12500,329032,91003,Tasa 32-Tasa act. serv. radiodifusión y televisión,"1.500,00",,"1.500,00","13.010,12","13.010,12"
77,2023,12500,329033,91003,Tasa 33-Tasa por ocup. v.pecuar. y conc.uso dom.p.,,,,"595.039,61","533.561,66"
78,2023,12500,329037,91003,Tasa 37-Tasa dchos. de exam. pruebas de acceso FP,,,,"199.774,73","199.774,73"
79,2023,12500,329038,91003,Tasa 38- S. admtvos diligencias bastanteo de poder,"6.100,00",,"6.100,00","7.380,56","7.380,56"
80,2023,12500,329039,91003,Tasa39-Insc pruebas obt. tit. postobligatorios,"60.000,00",,"60.000,00","47.938,82","47.938,82"
81,2023,12500,329040,91003,Tasa 40-Tasa s. adm actuaciones gestión tributaria,,,,"250.578,99","250.578,99"
82,2023,12500,329042,91003,Tasa 42 - Análisis e Informes del Lab. Salud Públi,"20.000,00",,"20.000,00","14.270,75","14.270,75"
83,2023,12500,329043,91003,Tasa 43- Inscripción Cooperativas y Sdes. Laboral,"7.400,00",,"7.400,00","8.527,74","8.527,74"
84,2023,12500,329044,91003,Tasa 44- Autorización Agencias de Colocación,"17.700,00",,"17.700,00","28.389,87","28.389,87"
85,2023,12500,329045,91003,Tasa 45- Inscripción Centros Colaboradores,"83.000,00",,"83.000,00","88.963,05","88.963,05"
86,2023,12500,329046,91003,Tasa 46- Serv. prestados Reg. Cooperativas Aragón,"19.000,00",,"19.000,00","19.477,74","19.477,74"
87,2023,12500,329047,91003,Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.,"1.300,00",,"1.300,00","417,65","417,65"
88,2023,12500,329048,72013,Tasa 48- Ocupación o Concesión del uso privativo,,,,"297.634,91","150.538,66"
89,2023,12500,329050,91003,Tasa 50.-Prestación servicios Admts. materia turís,,,,"23.890,00","23.890,00"
90,2023,12500,329051,91003,Tasa 51.-Tramitac.Expropiac.Ocupac.servidum.regadi,,,,"6.045,00","6.045,00"
91,2023,12500,330000,91003,Precios Públicos del Laboratorio Agroalimentario,"60.000,00",,"60.000,00","79.260,32","77.617,07"
92,2023,12500,330004,91003,Precios Públicos del Laboratorio Calidad Edificaci,,,,"7.567,77","7.347,11"
93,2023,12500,330005,91003,Precios Públicos en materia de deportes,"68.000,00",,"68.000,00","14.867,55","14.867,55"
94,2023,12500,330006,91003,Instalaciones deportivas,"50.000,00",,"50.000,00","77.955,10","77.240,30"
95,2023,12500,330007,91003,Actividades Deportivas,"4.200,00",,"4.200,00","1.412,80","1.412,80"
96,2023,12500,330012,91003,Precios Públicos de Caza y Pesca,"165.000,00",,"165.000,00",,
97,2023,12500,330013,91003,Precios Públicos Medicina Legal de Aragón (IMLA),"50.000,00",,"50.000,00","20.030,00","16.200,00"
98,2023,12500,330015,91003,Precio Público IAEST,"3.000,00",,"3.000,00",,
99,2023,12500,380000,32200,Reintegros ej.cerrados de Presidencia y Justicia,,,,"33.988,10","33.988,10"
100,2023,12500,380000,32218,Reintegros ej.cerrados de Presidencia y Justicia,,,,"1.873,29","1.873,29"
101,2023,12500,380000,32219,Reintegros ej.cerrados de Presidencia y Justicia,,"2.240,48","2.240,48","100.356,09","100.356,09"
102,2023,12500,380000,32220,Reintegros ej.cerrados de Presidencia y Justicia,,"63.360,72","63.360,72","144.533,96","144.533,96"
103,2023,12500,380000,32221,Reintegros ej.cerrados de Presidencia y Justicia,,"775,79","775,79","5.876,00","5.876,00"
104,2023,12500,380000,91003,Reintegros ej.cerrados de Presidencia y Justicia,,,,"38.580,88","38.580,88"
105,2023,12500,380000,91218,Reintegros ej.cerrados de Presidencia y Justicia,,,,"1.873,28","1.873,28"
106,2023,12500,380000,91219,Reintegros ej.cerrados de Presidencia y Justicia,,"2.240,48","2.240,48","100.355,99","100.355,99"
107,2023,12500,380000,91220,Reintegros ej.cerrados de Presidencia y Justicia,,"63.360,72","63.360,72","144.533,95","144.533,95"
108,2023,12500,380000,91221,Reintegros ej.cerrados de Presidencia y Justicia,,"775,79","775,79","5.875,98","5.875,98"
109,2023,12500,380001,91003,Reintegros ej.cerrados de Hacienda y Admón Pública,,,,"4.208,81","4.208,81"
110,2023,12500,380001,91019,Reintegros ej.cerrados de Hacienda y Admón Pública,,,,"-173.661,11","-173.661,11"
111,2023,12500,380002,32219,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"23.057,29","23.057,29"
112,2023,12500,380002,32220,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"6.532,07","6.350,57"
113,2023,12500,380002,39001,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"422.956,44","422.956,44"
114,2023,12500,380002,39127,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"23.659,08","22.833,12"
115,2023,12500,380002,91003,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"1.005.471,91","1.005.471,91"
116,2023,12500,380002,91220,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"6.532,06","6.350,56"
117,2023,12500,380003,12101,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"45.320,89","45.320,89"
118,2023,12500,380003,12102,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"-7.332,36","-7.332,36"
119,2023,12500,380003,12202,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"11.291,88","11.291,88"
120,2023,12500,380003,34046,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"526,96","526,96"
121,2023,12500,380003,34066,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"8.429,30","8.429,30"
122,2023,12500,380003,34068,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"179.704,47","179.704,47"
123,2023,12500,380003,36004,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"14,9","14,9"
124,2023,12500,380003,91003,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,"696.390,37","696.390,37","734.376,59","734.376,59"
125,2023,12500,380004,14201,Reintegros ej.cerrados de Industria e Innovación,,,,"106.852,50","106.852,50"
126,2023,12500,380004,14209,Reintegros ej.cerrados de Industria e Innovación,,,,"1.128.501,65","1.128.501,65"
127,2023,12500,380004,32219,Reintegros ej.cerrados de Industria e Innovación,,,,"344.823,49","344.823,49"
128,2023,12500,380004,39103,Reintegros ej.cerrados de Industria e Innovación,,,,"118,3","118,3"
129,2023,12500,380004,39136,Reintegros ej.cerrados de Industria e Innovación,,,,"621,76","621,76"
130,2023,12500,380004,39137,Reintegros ej.cerrados de Industria e Innovación,,,,"3.226,50","3.226,50"
131,2023,12500,380004,91003,Reintegros ej.cerrados de Industria e Innovación,,,,"122.961,95","122.961,95"
132,2023,12500,380004,91219,Reintegros ej.cerrados de Industria e Innovación,,,,"344.823,49","344.823,49"
133,2023,12500,380005,91003,"Reintegros ej.cerrados de Sanidad, B. Social y Fam",,,,"383,18","383,18"
134,2023,12500,380006,32219,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"12.711,24","12.711,24"
135,2023,12500,380006,35017,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"4.225,00","4.225,00"
136,2023,12500,380006,39059,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,"9.280,00","9.280,00","9.280,00","9.280,00"
137,2023,12500,380006,39135,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"1.859,79","1.859,79"
138,2023,12500,380006,91003,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"44.082,92","44.082,92"
139,2023,12500,380006,91219,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"12.711,24","12.711,24"
140,2023,12500,380007,32218,Reintegros ej.cerrados de Economía y Empleo,,,,"20.510,00","20.510,00"
141,2023,12500,380007,32219,Reintegros ej.cerrados de Economía y Empleo,,,,"724,78","724,78"
142,2023,12500,380007,32220,Reintegros ej.cerrados de Economía y Empleo,,,,"31.446,97","31.446,97"
143,2023,12500,380007,32443,Reintegros ej.cerrados de Economía y Empleo,,,,"8.040.500,00","8.040.500,00"
144,2023,12500,380007,91003,Reintegros ej.cerrados de Economía y Empleo,,,,"23.126,99","19.521,45"
145,2023,12500,380007,91218,Reintegros ej.cerrados de Economía y Empleo,,,,"20.510,00","20.510,00"
146,2023,12500,380007,91219,Reintegros ej.cerrados de Economía y Empleo,,,,"724,78","724,78"
147,2023,12500,380007,91220,Reintegros ej.cerrados de Economía y Empleo,,,,"31.446,96","31.446,96"
148,2023,12500,380009,11201,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"156,82","156,82"
149,2023,12500,380009,32435,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,"97.746,93","97.746,93","97.746,93","97.746,93"
150,2023,12500,380009,37001,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,"96.309,12","96.309,12","111.243,21","111.243,21"
151,2023,12500,380009,39135,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"2.875,00","2.875,00"
152,2023,12500,380009,91003,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"23.594,33","23.594,33"
153,2023,12500,380100,11201,Reintegros de ejercicios cerrados,,,,"33.866,61","33.866,61"
154,2023,12500,380100,91003,Reintegros de ejercicios cerrados,,,,"114.866,51","114.866,51"
155,2023,12500,381000,91003,Reintegros ej. corriente de Presidencia y Justicia,,,,"37.278,10","37.278,10"
156,2023,12500,381001,91003,Reintegros ej. corriente de Hacienda y Adm. Públic,,,,"8.599,69","8.599,69"
157,2023,12500,381002,91003,"Reintegros ej. corriente de OOPP, Urb, Viv y Trans",,,,"3.459,00","3.459,00"
158,2023,12500,381003,12101,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"815.934,11","815.934,11"
159,2023,12500,381003,12202,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"103.945,93","103.945,93"
160,2023,12500,381003,12203,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"18.151,32","18.151,32"
161,2023,12500,381003,34066,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"4.178,83","4.178,83"
162,2023,12500,381003,91003,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"44.367,62","44.367,62"
163,2023,12500,381004,32437,Reintegros ej. corriente de Industria e Innovación,,,,"26.947,92","26.947,92"
164,2023,12500,381004,91003,Reintegros ej. corriente de Industria e Innovación,,,,"3.408,37","3.408,37"
165,2023,12500,381005,91003,"Reintegros ej. corriente de Sanidad, B Social y Fa",,,,"665,5","665,5"
166,2023,12500,381006,91003,"Reintegros ej. corriente de Educ,Uni,Cult y Deport",,,,"52.544,12","52.544,12"
167,2023,12500,381007,91003,Reintegros ej. corriente de Economía y Empleo,,,,"114,48",
168,2023,12500,381098,91003,Reintegros de pagos a justificar,,,,"15.042,00","15.042,00"
169,2023,12500,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"10.581,13","10.581,13"
170,2023,12500,390000,91003,Costas por sentencias judiciales,"200.000,00",,"200.000,00","253.269,11","221.976,81"
171,2023,12500,390001,91003,Daños carreteras,,,,"11.781,58","6.416,47"
172,2023,12500,390003,91003,Aportaciones por gastos centralizados,,"31.289,04","31.289,04","31.289,04","31.289,04"
173,2023,12500,391000,91003,Daños en carreteras,"80.000,00",,"80.000,00","81.787,21","79.325,18"
174,2023,12500,393012,91003,Cursos y otros ingresos de P. Territorial e Interi,,"132.300,00","132.300,00","132.300,00","132.300,00"
175,2023,12500,395000,91003,Multas y sanciones de Presidencia y Justicia,,,,"17.060,00","11.060,00"
176,2023,12500,395001,91003,Multas y sanciones de Hacienda y Admón Pública,,,,"-11.484,35","-13.700,00"
177,2023,12500,395002,91003,"Multas y sanciones de Obras P., Urb., Viv. y Ttes.",,,,"3.603.500,80","3.154.145,98"
178,2023,12500,395003,91003,"Multas y sanciones de Agricultura, Ganad. y M.Amb.",,,,"1.777.027,65","1.283.057,55"
179,2023,12500,395004,91003,Multas y sanciones de Industria e Innovación,,,,"77.205,14","20.348,47"
180,2023,12500,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia","1.500.000,00",,"1.500.000,00","1.792.333,60","619.511,22"
181,2023,12500,395006,91003,"Multas y sanciones de Educación, Univ., Cult. y D.",,,,"4.493,99","4.493,99"
182,2023,12500,395007,91003,Multas y sanciones de Economía y Empleo,"3.300.000,00",,"3.300.000,00","3.903.440,28","2.911.483,53"
183,2023,12500,395009,91003,SERVICIOS SOCIALES Y FAMILIA,,,,"8.640,60","8.040,60"
184,2023,12500,395100,91003,Multas y sanciones,"2.543.500,00",,"2.543.500,00",,
185,2023,12500,396000,91003,Ing.diversos.Rec eventuales.Presidencia y Justicia,,"11.277,75","11.277,75","11.998,34","11.998,34"
186,2023,12500,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,"117.934,23","117.934,23","118.864,77","118.864,77"
187,2023,12500,396002,91003,"Ing.diversos.Rec eventuales.OP,Urb,Viv y Transport",,,,"329,7","329,7"
188,2023,12500,396003,91003,"Ing.diversos.Rec eventuales.Agricultura,Gan y M Am",,,,"1.802,35","1.802,35"
189,2023,12500,396006,91003,"Ing.diversos.Rec eventuales.Educación,Univ,Cult,De",,,,"38.325,03","38.233,65"
190,2023,12500,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"1.553.378,75","1.553.378,75"
191,2023,12500,398001,91003,Recargo de apremio,,,,"180.133,41","48.631,68"
192,2023,12500,398002,91003,Intereses de demora,,,,"174.825,06","164.499,80"
193,2023,12500,398002,91019,Intereses de demora,,,,"988,33","988,33"
194,2023,12500,400050,91003,Fondo Suficiencia Global,"336.673.080,00",,"336.673.080,00","336.673.080,00","336.673.080,00"
195,2023,12500,400051,91003,Fondo de Garantía Servicios Públicos Fundamentales,"231.382.390,00",,"231.382.390,00","231.382.387,92","231.382.387,92"
196,2023,12500,400150,91003,FondoSuficiencia Global liquidación ej. anteriores,"12.611.030,00",,"12.611.030,00","12.611.033,58","12.611.033,58"
197,2023,12500,400151,91003,Fondo de Garantía Serv Púb. Fund. Ejer. anteriores,"50.332.420,00",,"50.332.420,00",,
198,2023,12500,400162,91003,Fondo Garantia Liquidación Ejercicios Anteriores,,,,"67.730.511,95","67.730.511,95"
199,2023,12500,400170,91003,Fondos de Convergencia Autonómica Ejerc. Anterior,"50.960.920,00",,"50.960.920,00","49.931.234,95","49.931.234,95"
200,2023,12500,400402,91003,Cancelación Aticipos a Comunidades Autónomas,"-35.375.400,00",,"-35.375.400,00","-35.375.400,00","-35.375.400,00"
201,2023,12500,402003,39137,Bono Social Térmico,"3.100.000,00","6.297.952,70","9.397.952,70","9.397.952,57","9.397.952,57"
202,2023,12500,403004,91003,Estadística agraria,"71.406,13",,"71.406,13","71.406,13","71.406,13"
203,2023,12500,403006,34066,AGE PDR,"1.430.000,00",,"1.430.000,00","1.212.800,13","1.212.800,13"
204,2023,12500,403099,34011,"Otras subvenciones de Agricultura, Gan. y M.A.","180.000,00",,"180.000,00","155.356,70","155.356,70"
205,2023,12500,403099,34015,"Otras subvenciones de Agricultura, Gan. y M.A.","275.633,37",,"275.633,37",,
206,2023,12500,403099,34016,"Otras subvenciones de Agricultura, Gan. y M.A.","44.000,00",,"44.000,00",,
207,2023,12500,403099,34017,"Otras subvenciones de Agricultura, Gan. y M.A.","388.522,65",,"388.522,65",,
208,2023,12500,403099,34021,"Otras subvenciones de Agricultura, Gan. y M.A.","325.500,00",,"325.500,00",,
209,2023,12500,403099,34039,"Otras subvenciones de Agricultura, Gan. y M.A.","125.000,00",,"125.000,00",,
210,2023,12500,403099,34069,"Otras subvenciones de Agricultura, Gan. y M.A.",,"229.250,00","229.250,00","229.250,00","229.250,00"
211,2023,12500,403099,36006,"Otras subvenciones de Agricultura, Gan. y M.A.","286.528,00",,"286.528,00",,
212,2023,12500,404003,35005,Pensiones a ancianos y enfermos,"6.500,00",,"6.500,00","1.463,40","1.463,40"
213,2023,12500,404005,35012,Plan de desarrollo gitano,"51.600,00",,"51.600,00","51.600,00","51.600,00"
214,2023,12500,404006,35013,Prestaciones básicas de Servicios Sociales,"3.635.318,00",,"3.635.318,00","3.635.318,02","3.635.318,02"
215,2023,12500,404009,35014,Erradicación de la pobreza,"657.292,00","1.654.253,99","2.311.545,99","2.311.545,99","2.311.545,99"
216,2023,12500,404021,39054,Víctimas violencia de género,"300.000,00",,"300.000,00","20.160,00","20.160,00"
217,2023,12500,404021,39092,Víctimas violencia de género,"373.400,00","260.846,77","634.246,77","451.275,75","451.275,75"
218,2023,12500,404021,39135,Víctimas violencia de género,"2.723.716,71","3.075.112,62","5.798.829,33","6.098.829,33",
219,2023,12500,404022,35017,Plan Corresponsables-CS Igualdad,,"10.505.445,83","10.505.445,83","10.505.445,83","10.505.445,83"
220,2023,12500,404023,35018,Programa refuerzo antención primaria social,"810.500,00",,"810.500,00","810.500,00","810.500,00"
221,2023,12500,404099,37001,Otras subv. Empleo y de Servicios Sociales,"8.975.000,00","1.118.237,54","10.093.237,54","10.083.942,85","10.083.942,85"
222,2023,12500,405001,39015,Fomento de la donación y trasplante de órganos,"63.000,00",,"63.000,00","33.363,69",
223,2023,12500,405003,39018,Actuaciones en drogodependencias,"472.000,00",,"472.000,00","465.132,46","465.132,46"
224,2023,12500,405004,39129,Prevención de enfermedades emergentes,,,,"83.797,90",
225,2023,12500,405005,39016,Junta Arbitral de Consumo,"43.152,94","22.780,35","65.933,29","65.933,29","65.933,29"
226,2023,12500,405006,39027,Políticas de cohesión y estrategias de salud,"130.000,00","2.708.493,00","2.838.493,00","1.107.778,43",0
227,2023,12500,405007,39049,Form.Cont.Uso racional del medicamento para médic.,"750.000,00",,"750.000,00","1.163.998,75",
228,2023,12500,405099,39075,Otras subvenciones en materia de Salud y Consumo,,,,"1.408.332,76",0
229,2023,12500,405099,39088,Otras subvenciones en materia de Salud y Consumo,,"501.985,95","501.985,95","501.985,95",
230,2023,12500,405099,39130,Otras subvenciones en materia de Salud y Consumo,,"92.123,00","92.123,00","92.123,00","92.123,00"
231,2023,12500,405099,91003,Otras subvenciones en materia de Salud y Consumo,,,,"4.704,18","4.704,18"
232,2023,12500,407018,39122,Calidad en Formación Profesional,"280.000,00","536.249,07","816.249,07","816.249,07","816.249,07"
233,2023,12500,407019,39122,Formación Profesional Dual,"280.000,00",,"280.000,00",,
234,2023,12500,407099,39026,"Otras subvenciones  Educación, Cultura y Deporte","5.000,00",,"5.000,00",,
235,2023,12500,407099,39059,"Otras subvenciones  Educación, Cultura y Deporte",,"1.191.142,00","1.191.142,00","1.191.142,00","1.191.142,00"
236,2023,12500,407099,39107,"Otras subvenciones  Educación, Cultura y Deporte","200.000,00","10.373,49","210.373,49","210.373,49","210.373,49"
