_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
62,2018,12500,329014,91003,Tasa 14-Ord. activ. indust. energ. metrol. mineras,"2.028.000,00",,"2.028.000,00","2.740.998,31","2.577.238,45"
63,2018,12500,329015,91003,Tasa 15-Serv. exped. titulos académicos y profesio,"570.000,00",,"570.000,00","598.479,80","598.479,80"
64,2018,12500,329016,91003,Tasa 16-Expedición licencias caza y pesca,,,,"31.471,00","31.471,00"
65,2018,12500,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria","430.950,00","-22.583,76","408.366,24","480.697,67","456.906,42"
66,2018,12500,329019,91003,Tasa 19-S. Adtvod y Técnicos de juego,"696.618,00",,"696.618,00","829.581,22","829.581,22"
67,2018,12500,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos","40.000,00",,"40.000,00","36.447,28","36.447,28"
68,2018,12500,329021,91003,Tasa 21-Aut. Insp. centros Servicios Sociales,"30.000,00",,"30.000,00","39.592,32","39.592,32"
69,2018,12500,329022,91003,Tasa 22-Inserción anuncios en el BOA,"299.130,00",,"299.130,00","967.655,86","967.655,86"
70,2018,12500,329023,91003,"Tasa 23-Inscripción y Publicidad Asoc,Fun,CP y CCA","48.230,91",,"48.230,91","63.496,10","63.496,10"
71,2018,12500,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,"225.000,00",,"225.000,00","471.807,45","471.807,45"
72,2018,12500,329025,91003,Tasa 25-S. Registro Territorial P.Intelectual de A,,,,"8.695,59","8.490,49"
73,2018,12500,329030,91003,Tasa 30-Tasa inscripción Reg. de org. modif. genét,,,,"1.540,44","1.540,44"
74,2018,12500,329032,91003,Tasa 32-Tasa act. serv. radiodifusión y televisión,"1.521,00",,"1.521,00","760,1","760,1"
75,2018,12500,329033,91003,Tasa 33-Tasa por ocup. v.pecuar. y conc.uso dom.p.,,,,"176.381,53","126.394,06"
76,2018,12500,329037,91003,Tasa 37-Tasa dchos. de exam. pruebas de acceso FP,,,,"155.530,45","155.526,45"
77,2018,12500,329038,91003,Tasa 38- S. admtvos diligencias bastanteo de poder,"6.084,00",,"6.084,00","9.849,81","9.849,81"
78,2018,12500,329039,91003,Tasa39-Insc pruebas obt. tit. postobligatorios,"65.000,00",,"65.000,00","61.463,37","61.463,37"
79,2018,12500,329040,91003,Tasa 40-Tasa s. adm actuaciones gestión tributaria,,,,"78.959,11","78.959,11"
80,2018,12500,329042,91003,Tasa 42 - Análisis e Informes del Lab. Salud Públi,"20.000,00",,"20.000,00","16.486,86","16.486,86"
81,2018,12500,329043,91003,Tasa 43- Inscripción Cooperativas y Sdes. Laboral,"7.810,00",,"7.810,00","9.271,35","9.271,35"
82,2018,12500,329044,91003,Tasa 44- Autorización Agencias de Colocación,"7.000,00",,"7.000,00","13.651,20","13.651,20"
83,2018,12500,329045,91003,Tasa 45- Inscripción Centros Colaboradores,"74.610,00",,"74.610,00","73.864,80","73.864,80"
84,2018,12500,329046,91003,Tasa 46- Serv. prestados Reg. Cooperativas Aragón,"27.200,00",,"27.200,00","20.299,60","20.299,60"
85,2018,12500,329047,91003,Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.,"1.905,00",,"1.905,00","1.849,59","1.849,59"
86,2018,12500,329048,91003,Tasa 48- Ocupación o Concesión del uso privativo,,,,"201.504,60","175.843,18"
87,2018,12500,330000,91003,Precios Públicos del Laboratorio Agroalimentario,"120.000,00",,"120.000,00","44.422,65","42.078,14"
88,2018,12500,330001,91003,Precios Públicos del C. Transferencia Agroalimenta,,,,24,24
89,2018,12500,330004,91003,Precios Públicos del Laboratorio Calidad Edificaci,,,,"9.287,61","6.403,46"
90,2018,12500,330005,91003,Precios Públicos en materia de deportes,"47.000,00",,"47.000,00","42.142,92","39.951,32"
91,2018,12500,330006,91003,Instalaciones deportivas,"57.500,00",,"57.500,00","70.868,10","70.868,10"
92,2018,12500,330007,91003,Actividades Deportivas,"4.000,00",,"4.000,00","3.728,00","3.728,00"
93,2018,12500,330012,91003,Precios Públicos de Caza y Pesca,"155.000,00",,"155.000,00",,
94,2018,12500,330013,91003,Precios Públicos Medicina Legal de Aragón (IMLA),"25.350,00",,"25.350,00","37.952,23","29.842,23"
95,2018,12500,380000,32200,Reintegros ej.cerrados de Presidencia y Justicia,,,,"262.763,70","262.763,70"
96,2018,12500,380000,91003,Reintegros ej.cerrados de Presidencia y Justicia,,,,"575.363,79","575.363,79"
97,2018,12500,380001,91003,Reintegros ej.cerrados de Hacienda y Admón Pública,"24.400,00",,"24.400,00","2.452,71","2.452,71"
98,2018,12500,380002,32200,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"22.766,99","22.766,99"
99,2018,12500,380002,39001,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"980,37","980,37"
100,2018,12500,380002,39117,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"32.627,02","32.627,02"
101,2018,12500,380002,91003,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte",,,,"184.630,03","184.630,03"
102,2018,12500,380003,12202,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"13.798,16","13.798,16"
103,2018,12500,380003,34004,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"192,06","192,06"
104,2018,12500,380003,34015,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"837,87","837,87"
105,2018,12500,380003,34020,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"256,82","256,82"
106,2018,12500,380003,91003,"Reintegros ej.cer de Agricultura, Ganadería y M.Am",,,,"284.549,33","284.549,33"
107,2018,12500,380004,11201,Reintegros ej.cerrados de Industria e Innovación,,,,"2.385,00","2.385,00"
108,2018,12500,380004,14201,Reintegros ej.cerrados de Industria e Innovación,,,,"35.243,88","35.243,88"
109,2018,12500,380004,32200,Reintegros ej.cerrados de Industria e Innovación,,,,"27.171,21","27.171,21"
110,2018,12500,380004,39048,Reintegros ej.cerrados de Industria e Innovación,,,,"29.032,43","29.032,43"
111,2018,12500,380004,39090,Reintegros ej.cerrados de Industria e Innovación,,,,"-7.285.642,29","-7.285.642,29"
112,2018,12500,380004,91003,Reintegros ej.cerrados de Industria e Innovación,,"8.013,94","8.013,94","17.665,45","17.665,45"
113,2018,12500,380004,91102,Reintegros ej.cerrados de Industria e Innovación,,,,"5.589,59","5.589,59"
114,2018,12500,380005,91003,"Reintegros ej.cerrados de Sanidad, B. Social y Fam",,,,"333.964,78","333.964,78"
115,2018,12500,380006,91003,"Reintegros ej.cerrados de Educ., Univ., Cult. y D",,,,"83.769,51","83.769,51"
116,2018,12500,380007,32200,Reintegros ej.cerrados de Economía y Empleo,,,,"564.754,44","564.754,44"
117,2018,12500,380007,91003,Reintegros ej.cerrados de Economía y Empleo,,,,"632.585,54","632.585,54"
118,2018,12500,380009,11101,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"768,11","768,11"
119,2018,12500,380009,11201,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"127,62","127,62"
120,2018,12500,380009,35014,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,0,0
121,2018,12500,380009,91003,"Reint. ejerc. cerrados Sanidad, B.Social y Familia",,,,"18.625,20","18.625,20"
122,2018,12500,380100,11201,Reintegros de ejercicios cerrados,,,,"17.649,00","17.649,00"
123,2018,12500,380100,91003,Reintegros de ejercicios cerrados,,,,"1.142.433,70","1.142.433,70"
124,2018,12500,381000,32200,Reintegros ej. corriente de Presidencia y Justicia,,,,"200.000,00","200.000,00"
125,2018,12500,381000,91003,Reintegros ej. corriente de Presidencia y Justicia,,,,"2.020,83","2.020,83"
126,2018,12500,381001,91003,Reintegros ej. corriente de Hacienda y Adm. Públic,,,,"290,69","290,69"
127,2018,12500,381002,91003,"Reintegros ej. corriente de OOPP, Urb, Viv y Trans",,,,"11.108,55","11.108,55"
128,2018,12500,381003,12101,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"511.844,43","511.844,43"
129,2018,12500,381003,12202,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"607.029,13","607.029,13"
130,2018,12500,381003,34031,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"467,84","467,84"
131,2018,12500,381003,34046,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"34,62","34,62"
132,2018,12500,381003,34047,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"6.149,75","6.149,75"
133,2018,12500,381003,36001,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"5.351,84","5.351,84"
134,2018,12500,381003,36004,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"4.619,55","4.619,55"
135,2018,12500,381003,91003,"Reintegros ej. corriente de Agricultura,Gan y M.Am",,,,"260.537,53","260.537,53"
136,2018,12500,381005,91003,"Reintegros ej. corriente de Sanidad, B Social y Fa",,,,"9.853,35","9.853,35"
137,2018,12500,381006,91003,"Reintegros ej. corriente de Educ,Uni,Cult y Deport",,,,"81.700,99","81.700,99"
138,2018,12500,381007,91003,Reintegros ej. corriente de Economía y Empleo,,,,"457,33","457,33"
139,2018,12500,381098,91003,Reintegros de pagos a justificar,,,,"4.592,03","4.592,03"
140,2018,12500,390000,91003,Costas por sentencias judiciales,"200.000,00",,"200.000,00","384.678,08","348.815,82"
141,2018,12500,390001,91003,Daños carreteras,,,,"79.344,33","63.256,87"
142,2018,12500,390003,91003,Aportaciones por gastos centralizados,,"69.896,44","69.896,44","69.896,44","69.896,44"
143,2018,12500,391000,91003,Daños en carreteras,"85.000,00",,"85.000,00",,
144,2018,12500,393012,91003,Cursos y otros ingresos de P. Territorial e Interi,,"44.000,00","44.000,00","44.000,00","44.000,00"
145,2018,12500,395000,91003,Multas y sanciones de Presidencia y Justicia,,,,"140.505,00","128.205,00"
146,2018,12500,395001,91003,Multas y sanciones de Hacienda y Admón Pública,,,,"6.784,17","5.784,17"
147,2018,12500,395002,91003,"Multas y sanciones de Obras P., Urb., Viv. y Ttes.","2.537.000,00",0,"2.537.000,00","3.731.988,21","2.786.730,25"
148,2018,12500,395003,91003,"Multas y sanciones de Agricultura, Ganad. y M.Amb.",,,,"1.700.388,04","959.234,01"
149,2018,12500,395004,91003,Multas y sanciones de Industria e Innovación,,,,"164.495,41","60.699,63"
150,2018,12500,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia","560.000,00",,"560.000,00","1.525.469,24","507.128,66"
151,2018,12500,395006,91003,"Multas y sanciones de Educación, Univ., Cult. y D.",,,,"14.748,00","13.248,00"
152,2018,12500,395007,91003,Multas y sanciones de Economía y Empleo,"2.337.000,00",,"2.337.000,00","6.256.985,82","4.034.141,68"
153,2018,12500,395008,91003,Multas y sanciones Política Territorial e Interior,"150.000,00",,"150.000,00","121,2","121,2"
154,2018,12500,395009,91003,SERVICIOS SOCIALES Y FAMILIA,,,,"120.086,44","115.085,44"
155,2018,12500,395100,91003,Multas y sanciones,"270.000,00","-25.000,00","245.000,00",,
156,2018,12500,396000,91003,Ing.diversos.Rec eventuales.Presidencia y Justicia,,,,"450,01","450,01"
157,2018,12500,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,,,"35.723,88","35.723,88"
158,2018,12500,396002,91003,"Ing.diversos.Rec eventuales.OP,Urb,Viv y Transport",,,,"11.029,67","11.029,67"
159,2018,12500,396003,91003,"Ing.diversos.Rec eventuales.Agricultura,Gan y M Am","395.000,00",,"395.000,00","6.867,56","6.867,56"
160,2018,12500,396004,91003,Ing.diversos.Rec eventuales.Industria e Innovación,,,,"7.596,40","7.596,40"
161,2018,12500,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,50,50
162,2018,12500,396006,91003,"Ing.diversos.Rec eventuales.Educación,Univ,Cult,De",,,,"171.063,54","171.063,54"
163,2018,12500,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"504.614,49","504.614,49"
164,2018,12500,396100,91003,Ingresos diversos. Recursos eventuales,,"2.106.910,71","2.106.910,71","2.346.975,03","2.346.975,03"
165,2018,12500,398001,91003,Recargo de apremio,,,,"9.428,44","9.428,44"
166,2018,12500,398002,91003,Intereses de demora,,"1.882.719,99","1.882.719,99","158.005,54","139.098,46"
167,2018,12500,400050,91003,Fondo Suficiencia Global,"271.245.790,00",,"271.245.790,00","271.319.070,00","271.319.070,00"
168,2018,12500,400051,91003,Fondo de Garantía Servicios Públicos Fundamentales,"110.499.300,00",,"110.499.300,00","107.425.837,16","107.425.837,16"
169,2018,12500,400150,91003,FondoSuficiencia Global liquidación ej. anteriores,"-9.209.550,00",,"-9.209.550,00","-9.209.550,41","-9.209.550,41"
170,2018,12500,400162,91003,Fondo Garantia Liquidación Ejercicios Anteriores,"49.620.820,00",,"49.620.820,00","47.886.670,39","47.886.670,39"
171,2018,12500,400170,91003,Fondos de Convergencia Autonómica Ejerc. Anterior,"129.380.980,00",,"129.380.980,00","98.762.831,36","98.762.831,36"
172,2018,12500,400402,91003,Cancelación Anticipos a Comunidades Autónomas,"-35.375.400,00",,"-35.375.400,00","-35.375.400,00","-35.375.400,00"
173,2018,12500,403004,91003,Estadística agraria,"70.000,00",,"70.000,00","71.406,13",
174,2018,12500,403099,34011,"Otras subvenciones de Agricultura, Gan. y M.A.","180.000,00",,"180.000,00","155.277,00","155.277,00"
175,2018,12500,403099,34015,"Otras subvenciones de Agricultura, Gan. y M.A.","67.500,00",,"67.500,00",,
176,2018,12500,403099,34016,"Otras subvenciones de Agricultura, Gan. y M.A.","10.000,00",,"10.000,00",,
177,2018,12500,403099,34017,"Otras subvenciones de Agricultura, Gan. y M.A.","225.000,00",,"225.000,00",,
178,2018,12500,403099,34039,"Otras subvenciones de Agricultura, Gan. y M.A.","115.000,00",,"115.000,00",,
179,2018,12500,403099,34045,"Otras subvenciones de Agricultura, Gan. y M.A.","220.400,00",,"220.400,00","128.888,75","128.888,75"
180,2018,12500,403099,34056,"Otras subvenciones de Agricultura, Gan. y M.A.","51.009,43",,"51.009,43",,
181,2018,12500,403099,34061,"Otras subvenciones de Agricultura, Gan. y M.A.","19.000,00","7.741,50","26.741,50","10.004,64","10.004,64"
182,2018,12500,403099,34062,"Otras subvenciones de Agricultura, Gan. y M.A.","130.150,00","-7.741,50","122.408,50","55.091,15","55.091,15"
183,2018,12500,403099,36001,"Otras subvenciones de Agricultura, Gan. y M.A.","615.023,70",,"615.023,70","246.849,99","246.849,99"
184,2018,12500,404003,35005,Pensiones a ancianos y enfermos,"9.000,00",,"9.000,00","7.942,58","7.343,14"
185,2018,12500,404005,35012,Plan de desarrollo gitano,"8.303,00",,"8.303,00","8.302,34","8.302,34"
186,2018,12500,404006,35013,Prestaciones básicas de Servicios Sociales,"942.956,00","429.184,00","1.372.140,00","1.372.140,00","1.372.140,00"
187,2018,12500,404009,35014,Erradicación de la pobreza,,"2.344.492,00","2.344.492,00","2.344.492,00","2.344.372,21"
188,2018,12500,404021,39054,Víctimas violencia de género,"369.600,00",,"369.600,00","160.060,44",
189,2018,12500,404021,39092,Víctimas violencia de género,"211.371,00","2.506.151,40","2.717.522,40","5.013.662,71","5.013.662,71"
190,2018,12500,404099,35016,Otras subv. Empleo y de Servicios Sociales,,,,"355.368,25",
191,2018,12500,404099,37001,Otras subv. Empleo y de Servicios Sociales,,"8.874.974,78","8.874.974,78","8.865.899,14","8.865.899,14"
192,2018,12500,405001,39015,Fomento de la donación y trasplante de órganos,"53.000,00",,"53.000,00","59.404,00","53.000,00"
193,2018,12500,405003,39018,Actuaciones en drogodependencias,"470.000,00",,"470.000,00","471.306,50","471.306,50"
194,2018,12500,405004,39129,Prevención de enfermedades emergentes,,,,"101.669,24",
195,2018,12500,405005,39016,Junta Arbitral de Consumo,"19.775,00",,"19.775,00",,
196,2018,12500,405006,39027,Políticas de cohesión y estrategias de salud,"130.000,00",,"130.000,00","92.745,90",
197,2018,12500,405007,39049,Form.Cont.Uso racional del medicamento para médic.,"616.000,00",,"616.000,00","662.419,10",
198,2018,12500,405099,39130,Otras subvenciones en materia de Salud y Consumo,,,,"46.524,00",0
199,2018,12500,406099,39109,Otras subvenciones en materia de Justicia,,,,"39.802,24",
200,2018,12500,407003,39126,Funcionamiento de centros docentes,,,,"-38.621,57","-38.621,57"
201,2018,12500,407004,39064,Confederaciones de A.P.A.S. y colectivos,,,,"2,52","-7.374,88"
202,2018,12500,407008,39059,Subvenciones Educación y Ciencia,,0,0,,
203,2018,12500,407008,39125,Subvenciones Educación y Ciencia,,,,"-59.148,00","-59.148,00"
204,2018,12500,407008,91003,Subvenciones Educación y Ciencia,,,,"-3.135,65","-3.135,65"
205,2018,12500,407018,39122,Calidad en Formación Profesional,"75.000,00",0,"75.000,00","268.249,09",
206,2018,12500,407019,39122,Formación Profesional Dual,,0,0,"765.013,07",
207,2018,12500,407099,39026,"Otras subvenciones  Educación, Cultura y Deporte","5.000,00",,"5.000,00",,
208,2018,12500,407099,39059,"Otras subvenciones  Educación, Cultura y Deporte",,,,"804.568,00",
209,2018,12500,407099,39107,"Otras subvenciones  Educación, Cultura y Deporte",,0,0,"279.811,13",
210,2018,12500,407099,39108,"Otras subvenciones  Educación, Cultura y Deporte",,0,0,"111.327,57",
211,2018,12500,407099,39112,"Otras subvenciones  Educación, Cultura y Deporte",,0,0,"1.422.917,00",
212,2018,12500,407099,39131,"Otras subvenciones  Educación, Cultura y Deporte",,,,"6.587,50",
213,2018,12500,409009,39071,Otras subvenciones de Administraciones Públicas,,"1.438.504,58","1.438.504,58","1.535.460,05","1.273.273,14"
214,2018,12500,409009,39116,Otras subvenciones de Administraciones Públicas,,"1.031,04","1.031,04",,
215,2018,12500,416009,39016,Otras subvenciones de la Agencia española de Consu,,,,"20.013,37","20.013,37"
216,2018,12500,419000,39042,Centro Superior Deportes: Fomento actividad depor.,"34.481,00","32.721,30","67.202,30","41.310,88","32.721,30"
217,2018,12500,419007,39040,Instituto Nacional de Administración Pública INAP,,"1.506.570,00","1.506.570,00","1.506.570,00","1.506.570,00"
218,2018,12500,420000,91003,"Fondo programa de ""Ahorro e incapacidad temporal""","9.650.525,35",,"9.650.525,35","6.767.908,55","6.767.908,55"
219,2018,12500,421001,35011,Plan Acción a favor de pers. situación dependencia,,,,"36.014.381,23","36.014.381,23"
220,2018,12500,421001,91003,Plan Acción a favor de pers. situación dependencia,"33.630.000,00",,"33.630.000,00",,
221,2018,12500,461009,53001,Otras subv. Ayuntamientos,,0,0,"500.000,00","500.000,00"
222,2018,12500,480009,71008,"Otras subv. familias,instituciones sin fines lucro",,,,"49.996,05","49.996,05"
223,2018,12500,480009,72008,"Otras subv. familias,instituciones sin fines lucro",,"23.394,05","23.394,05","23.394,05","23.394,05"
224,2018,12500,492100,14105,Programa Operativo FEDER 2007-2013,,,,"389,56","389,56"
225,2018,12500,492200,14201,Programa Operativo FEDER 2014-2020,"3.043.592,00","-28.861,42","3.014.730,58",,
226,2018,12500,492201,14202,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,"256.260,60",,"256.260,60","16.461,82","16.461,82"
227,2018,12500,493001,11099,Iniciativa Comunitaria EQUAL,,,,"4.083,45","4.083,45"
228,2018,12500,493100,11101,Fondo Social Europeo- Programa Operativo 2007-2013,,,,"-479.035,85","-479.035,85"
229,2018,12500,493200,11201,Fondo Social Europeo- Programa Operativo 2014-2020,"17.464.279,64","-72.329,80","17.391.949,84","92.657,99","92.657,99"
230,2018,12500,496000,12101,Agricultura -Política Agraria Común,"429.458.258,12","10.021.284,18","439.479.542,30","438.980.735,27","438.980.735,27"
231,2018,12500,496000,91003,Agricultura -Política Agraria Común,,,,"104.618,06","104.618,06"
232,2018,12500,496009,12101,Agricultura- Otras subvenciones corrientes,"2.173.409,00","50.000,00","2.223.409,00","1.084.278,33","1.084.278,33"
233,2018,12500,497000,12202,Fondo Europeo Agrícola de Desarrollo Rural,"5.836.980,66",,"5.836.980,66","3.934.022,15","3.934.022,15"
234,2018,12500,499000,19001,Punto de Información Europea,"30.210,00",,"30.210,00","28.647,00","28.647,00"
235,2018,12500,499099,19090,Otras subvenciones del exterior,"4.703.042,00",,"4.703.042,00","3.969.309,60","3.969.309,60"
236,2018,12500,511000,91003,Intereses de Préstamos Concedidos,,,,"1.947.414,08","1.027.246,01"
237,2018,12500,511003,91003,Intereses por prestamos BEI convenio 2013,"454.208,39",,"454.208,39","354.358,33","354.358,33"
