_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
43,2014,1005,"D.G. Part. Ciudadana,Acc. Ext. y Cooper.","D.G. Part. Ciudadana,Acc. Ext. y Cooper."
44,2014,10050,"D.G. Part. Ciudadana,Acc. Ext. y Cooper.","D.G. Part. Ciudadana,Acc. Ext. y Cooper."
45,2014,1006,D.G. de Administración de Justicia,D.G. de Administración de Justicia
46,2014,10060,D.G. de Administración de Justicia,D.G. de Administración de Justicia
47,2014,1007,No operativo,No operativo
48,2014,10070,No operativo,No operativo
49,2014,11,Política Territorial e Interior,Política Territorial e Interior
50,2014,1100,Ingresos Política Territorial e Interior,Ingresos Política Territorial e Interior
51,2014,11000,Ingresos Política Territorial e Interior,Ingresos Política Territorial e Interior
52,2014,1101,S.G.T. de Polít.Territorial e Interior,S.G.T. de Polít.Territorial e Interior
53,2014,11010,S.G.T. de Polít.Territorial e Interior,S.G.T. de Polít.Territorial e Interior
54,2014,1102,No operativo,No operativo
55,2014,11020,No operativo,No operativo
56,2014,1103,D.G. de Administración Local,D.G. de Administración Local
57,2014,11030,D.G. de Administración Local,D.G. de Administración Local
58,2014,1104,D.G. de Ordenación del Territorio,D.G. de Ordenación del Territorio
59,2014,11040,D.G. de Ordenación del Territorio,D.G. de Ordenación del Territorio
60,2014,1105,Dirección General de Interior,Dirección General de Interior
61,2014,11050,Dirección General de Interior,Dirección General de Interior
62,2014,1106,Delegación Territorial de Huesca,Delegación Territorial de Huesca
63,2014,11060,Delegación Territorial de Huesca,Delegación Territorial de Huesca
64,2014,1107,Delegación Territorial de Teruel,Delegación Territorial de Teruel
65,2014,11070,Delegación Territorial de Teruel,Delegación Territorial de Teruel
66,2014,1111,No operativo,No operativo
67,2014,11110,No operativo,No operativo
68,2014,12,Hacienda y Administración Pública,Hacienda y Administración Pública
69,2014,1200,Ingresos de Hacienda y Adm. Pública,Ingresos de Hacienda y Adm. Pública
70,2014,12000,Ingresos de Hacienda y Adm. Pública,Ingresos de Hacienda y Adm. Pública
71,2014,1201,S.G.T. de Hacienda y Administ. Pública,S.G.T. de Hacienda y Administ. Pública
72,2014,12010,S.G.T. de Hacienda y Administ. Pública,S.G.T. de Hacienda y Administ. Pública
73,2014,1202,"D.G. Presupuestos,Financiación,Tesorería","D.G. Presupuestos,Financiación,Tesorería"
74,2014,12020,"DG Presupuestos,Financiación y Tesorería","DG Presupuestos,Financiación y Tesorería"
75,2014,1203,"D.G. Contratación, Patrimonio y Organiz.","D.G. Contratación, Patrimonio y Organiz."
76,2014,12030,"D.G. Contratación, Patrimonio y Organiz.","D.G. Contratación, Patrimonio y Organiz."
77,2014,1204,Intervención General,Intervención General
78,2014,12040,Intervención General,Intervención General
79,2014,1205,Dirección General de Tributos,Dirección General de Tributos
80,2014,12050,Dirección General de Tributos,Dirección General de Tributos
81,2014,1206,D.G. Función Pública y Calidad de Serv.,D.G. Función Pública y Calidad de Serv.
82,2014,12060,D.G. Función Pública y Calidad de Serv.,D.G. Función Pública y Calidad de Serv.
83,2014,1207,No operativo,No operativo
84,2014,12070,No operativo,No operativo
85,2014,1208,No operativo,No operativo
86,2014,12080,D.G. Asuntos Europeos y Acción Exterior,D.G. Asuntos Europeos y Acción Exterior
87,2014,1250,Ingresos de Secciones Presupuestarias,Ingresos de Secciones Presupuestarias
88,2014,12500,Ingresos de Secciones Presupuestarias,Ingresos de Secciones Presupuestarias
89,2014,1251,Ingresos Servicio Provincial de Zaragoza,Ingresos Servicio Provincial de Zaragoza
90,2014,12510,Ingresos Servicio Provincial de Zaragoza,Ingresos Servicio Provincial de Zaragoza
91,2014,1252,Ingresos Servicio Provincial de Huesca,Ingresos Servicio Provincial de Huesca
92,2014,12520,Ingresos Servicio Provincial de Huesca,Ingresos Servicio Provincial de Huesca
93,2014,1253,Ingresos Servicio Provincial de Teruel,Ingresos Servicio Provincial de Teruel
94,2014,12530,Ingresos Servicio Provincial de Teruel,Ingresos Servicio Provincial de Teruel
95,2014,13,"O.Púb.,Urbanismo,Vivienda y Transportes","O.Púb.,Urbanismo,Vivienda y Transportes"
96,2014,1300,"Ingresos O.P., Urbanismo Viv. y Ttes","Ingresos O.P., Urbanismo Viv. y Ttes"
97,2014,13000,"Ingresos O.P., Urbanismo Viv. y Ttes","Ingresos O.P., Urbanismo Viv. y Ttes"
98,2014,1301,"S.G.T. O.P., Urbanismo,Vivienda y Ttes.","S.G.T. O.P., Urbanismo,Vivienda y Ttes."
99,2014,13010,"S.G.T. O.P., Urbanismo,Vivienda y Ttes.","S.G.T. O.P., Urbanismo,Vivienda y Ttes."
100,2014,1302,Dirección General de Carreteras,Dirección General de Carreteras
101,2014,13020,Dirección General de Carreteras,Dirección General de Carreteras
102,2014,1303,Dirección General de Urbanismo,Dirección General de Urbanismo
103,2014,13030,Dirección General de Urbanismo,Dirección General de Urbanismo
104,2014,1304,D.G. Transportes y Planif. de Infraestr.,D.G. Transportes y Planif. de Infraestr.
105,2014,13040,D.G. Transportes y Planif. de Infraestr.,D.G. Transportes y Planif. de Infraestr.
106,2014,1305,D.G. de Vivienda y Rehabilitación,D.G. de Vivienda y Rehabilitación
107,2014,13050,D.G. de Vivienda y Rehabilitación,D.G. de Vivienda y Rehabilitación
108,2014,14,"Agricultura, Ganadería y Medio Ambiente","Agricultura, Ganadería y Medio Ambiente"
109,2014,1400,"Ingresos Agricultura,Ganad. y Medio Amb.","Ingresos Agricultura,Ganad. y Medio Amb."
110,2014,14000,"Ingresos Agricultura,Ganad. y Medio Amb.","Ingresos Agricultura,Ganad. y Medio Amb."
111,2014,1401,"S.G.T. de Agricultura,Ganadería y M.Amb.","S.G.T. de Agricultura,Ganadería y M.Amb."
112,2014,14010,"S.G.T. de Agricultura,Ganadería y M.Amb.","S.G.T. de Agricultura,Ganadería y M.Amb."
113,2014,14011,AGRI-Sevicio Provincial de Huesca,AGRI-Sevicio Provincial de Huesca
114,2014,14012,AGRI-Sevicio Provincial de Teruel,AGRI-Sevicio Provincial de Teruel
115,2014,14013,AGRI-Sevicio Provincial de Zaragoza,AGRI-Sevicio Provincial de Zaragoza
116,2014,1402,Dirección General de Producción Agraria,Dirección General de Producción Agraria
117,2014,14020,Dirección General de Producción Agraria,Dirección General de Producción Agraria
118,2014,1403,D.G. de Alimentac. y Fto Agroalimentario,D.G. de Alimentac. y Fto Agroalimentario
119,2014,14030,D.G. de Alimentac. y Fto Agroalimentario,D.G. de Alimentac. y Fto Agroalimentario
120,2014,1404,D.G. Conservación del Medio Natural,D.G. Conservación del Medio Natural
121,2014,14040,D.G. Conservación del Medio Natural,D.G. Conservación del Medio Natural
122,2014,1405,Dirección General de Desarrollo Rural,Dirección General de Desarrollo Rural
123,2014,14050,Dirección General de Desarrollo Rural,Dirección General de Desarrollo Rural
124,2014,1406,D.G. de Gestión Forestal,D.G. de Gestión Forestal
125,2014,14060,D.G. de Gestión Forestal,D.G. de Gestión Forestal
126,2014,1407,D.G. de Calidad Ambiental,D.G. de Calidad Ambiental
127,2014,14070,D.G. de Calidad Ambiental,D.G. de Calidad Ambiental
128,2014,15,Economía y Empleo,Economía y Empleo
129,2014,1500,Ingresos de Economía y Empleo,Ingresos de Economía y Empleo
130,2014,15000,Ingresos de Economía y Empleo,Ingresos de Economía y Empleo
131,2014,1501,S.G.T. de Economía y Empleo,S.G.T. de Economía y Empleo
132,2014,15010,S.G.T. de Economía y Empleo,S.G.T. de Economía y Empleo
133,2014,1502,No operativa,No operativa
134,2014,15020,No operativa,No operativa
135,2014,1503,No operativa,No operativa
136,2014,15030,No operativa,No operativa
137,2014,1504,No operativa,No operativa
138,2014,15040,No operativa,No operativa
139,2014,1505,D.G. de Turismo,D.G. de Turismo
140,2014,15050,Dirección General de Turismo,Dirección General de Turismo
141,2014,1506,Dirección General de Economía,Dirección General de Economía
142,2014,15060,Dirección General de Economía,Dirección General de Economía
143,2014,1507,Dirección General de Trabajo,Dirección General de Trabajo
144,2014,15070,Dirección General de Trabajo,Dirección General de Trabajo
145,2014,16,"Sanidad, Bienestar Social y Familia","Sanidad, Bienestar Social y Familia"
146,2014,1600,"Ingresos Sanidad, B. Social y Familia","Ingresos Sanidad, B. Social y Familia"
147,2014,16000,"Ingresos Sanidad, B. Social y Familia","Ingresos Sanidad, B. Social y Familia"
148,2014,1601,"S.G.T. de Sanidad, B. Social y Familia","S.G.T. de Sanidad, B. Social y Familia"
149,2014,16010,"S.G.T. de Sanidad, B. Social y Familia","S.G.T. de Sanidad, B. Social y Familia"
150,2014,1602,D.G. de Planificación y Aseguramiento,D.G. de Planificación y Aseguramiento
151,2014,16020,D.G. de Planificación y Aseguramiento,D.G. de Planificación y Aseguramiento
152,2014,1603,Dirección General de Consumo,Dirección General de Consumo
153,2014,16030,Dirección General de Consumo,Dirección General de Consumo
154,2014,1604,Dirección General de Salud Pública,Dirección General de Salud Pública
155,2014,16040,Dirección General de Salud Pública,Dirección General de Salud Pública
156,2014,1605,D.G. de Calidad y Atención al Usuario,D.G. de Calidad y Atención al Usuario
157,2014,16050,D.G. de Calidad y Atención al Usuario,D.G. de Calidad y Atención al Usuario
158,2014,1606,D.G. de Familia,D.G. de Familia
159,2014,16060,D.G. de Familia,D.G. de Familia
160,2014,1607,D.G. de Bienestar Social y Dependencia,D.G. de Bienestar Social y Dependencia
161,2014,16070,D.G. de Bienestar Social y Dependencia,D.G. de Bienestar Social y Dependencia
162,2014,16220,"S,BS y F-Sevicio Provincial de Huesca","S,BS y F-Sevicio Provincial de Huesca"
163,2014,16440,"S,BS y F-Sevicio Provincial de Teruel","S,BS y F-Sevicio Provincial de Teruel"
164,2014,16500,"S,BS y F-Sevicio Provincial de Zaragoza","S,BS y F-Sevicio Provincial de Zaragoza"
165,2014,17,Industria e Innovación,Industria e Innovación
166,2014,1700,Ingresos de Industria e Innovación,Ingresos de Industria e Innovación
167,2014,17000,Ingresos de Industria e Innovación,Ingresos de Industria e Innovación
168,2014,1701,SGT Industria e Innovación,SGT Industria e Innovación
169,2014,17010,SGT Industria e Innovación,SGT Industria e Innovación
170,2014,1702,D.G. de Industria y de la PYME,D.G. de Industria y de la PYME
171,2014,17020,D.G. de Industria y de la PYME,D.G. de Industria y de la PYME
172,2014,1703,D.G. Investigación e Innovación,D.G. Investigación e Innovación
173,2014,17030,D.G. Investigación e Innovación,D.G. Investigación e Innovación
174,2014,1704,D.G. Nuevas Tecnologías,D.G. Nuevas Tecnologías
175,2014,17040,D.G. Nuevas Tecnologías,D.G. Nuevas Tecnologías
176,2014,1705,Dirección General de Energía y Minas,Dirección General de Energía y Minas
177,2014,17050,Dirección General de Energía y Minas,Dirección General de Energía y Minas
178,2014,1706,Dirección General Comercio y Artesanía,Dirección General Comercio y Artesanía
179,2014,17060,Dirección General Comercio y Artesanía,Dirección General Comercio y Artesanía
180,2014,18,"Educación, Universidad,Cultura y Deporte","Educación, Universidad,Cultura y Deporte"
181,2014,1800,"Ingresos Educ,Univ, Cultura y Deporte","Ingresos Educ,Univ, Cultura y Deporte"
182,2014,18000,"Ingresos Educ,Univ, Cultura y Deporte","Ingresos Educ,Univ, Cultura y Deporte"
183,2014,1801,"S.G.T. Educación,Univ.,Cultura y Deporte","S.G.T. Educación,Univ.,Cultura y Deporte"
184,2014,18010,"S.G.T. Educación,Univ.,Cultura y Deporte","S.G.T. Educación,Univ.,Cultura y Deporte"
185,2014,1802,D.G. de Universidades,D.G. de Universidades
186,2014,18020,D.G. de Universidades,D.G. de Universidades
187,2014,1803,D.G. de Ordenación Académica,D.G. de Ordenación Académica
188,2014,18030,D.G. de Ordenación Académica,D.G. de Ordenación Académica
189,2014,1804,Dirección General de Gestión de Personal,Dirección General de Gestión de Personal
190,2014,18040,Dirección General de Gestión de Personal,Dirección General de Gestión de Personal
191,2014,1805,D.G. Política Educativa y Educación Perm,D.G. Política Educativa y Educación Perm
192,2014,18050,D.G. Política Educativa y Educación Perm,D.G. Política Educativa y Educación Perm
193,2014,1806,Dirección General de Cultura,Dirección General de Cultura
194,2014,18060,Dirección General de Cultura,Dirección General de Cultura
195,2014,1807,Dirección General de Patrimonio Cultural,Dirección General de Patrimonio Cultural
196,2014,18070,Dirección General de Patrimonio Cultural,Dirección General de Patrimonio Cultural
197,2014,1808,Dirección General de Deporte,Dirección General de Deporte
198,2014,18080,Dirección General de Deporte,Dirección General de Deporte
199,2014,19,No operativa,No operativa
200,2014,1900,No operativa,No operativa
201,2014,19000,No operativa,No operativa
202,2014,1901,No operativa,No operativa
203,2014,19010,No operativa,No operativa
204,2014,1902,No operativa,No operativa
205,2014,19020,No operativa,No operativa
206,2014,1903,No operativa,No operativa
207,2014,19030,No operativa,No operativa
208,2014,1904,No operativa,No operativa
209,2014,19040,No operativa,No operativa
210,2014,20,No operativa,No operativa
211,2014,2000,No operativa,No operativa
212,2014,20000,No operativa,No operativa
213,2014,2001,No operativa,No operativa
214,2014,20010,No operativa,No operativa
215,2014,20011,No operativa,No operativa
216,2014,20012,No operativa,No operativa
217,2014,2002,No operativa,No operativa
218,2014,20020,No operativa,No operativa
219,2014,2003,No operativa,No operativa
220,2014,20030,No operativa,No operativa
221,2014,2004,No operativa,No operativa
222,2014,20040,No operativa,No operativa
223,2014,2010,No operativa,No operativa
224,2014,20100,No operativa,No operativa
225,2014,2012,No operativa,No operativa
226,2014,20120,No operativa,No operativa
227,2014,26,A las Administraciones Comarcales,A las Administraciones Comarcales
228,2014,2600,"Ingresos de ""A las Adm. Comarcales""","Ingresos de ""A las Adm. Comarcales"""
229,2014,26000,"Ingresos de ""A las Adm. Comarcales""","Ingresos de ""A las Adm. Comarcales"""
230,2014,2601,Comarca de la Jacetania,Comarca de la Jacetania
231,2014,26010,Comarca de la Jacetania,Comarca de la Jacetania
232,2014,2602,Comarca del Alto Gállego,Comarca del Alto Gállego
233,2014,26020,Comarca del Alto Gállego,Comarca del Alto Gállego
234,2014,2603,Comarca de Sobrarbe,Comarca de Sobrarbe
235,2014,26030,Comarca de Sobrarbe,Comarca de Sobrarbe
236,2014,2604,Comarca de la Ribagorza,Comarca de la Ribagorza
237,2014,26040,Comarca de la Ribagorza,Comarca de la Ribagorza
238,2014,2605,Comarca de Cinco Villas,Comarca de Cinco Villas
239,2014,26050,Comarca de Cinco Villas,Comarca de Cinco Villas
240,2014,2606,Comarca Hoya de Huesca/ Plana de Uesca,Comarca Hoya de Huesca/ Plana de Uesca
241,2014,26060,Comarca Hoya de Huesca/ Plana de Uesca,Comarca Hoya de Huesca/ Plana de Uesca
242,2014,2607,Comarca de Somontano de Barbastro,Comarca de Somontano de Barbastro
243,2014,26070,Comarca de Somontano de Barbastro,Comarca de Somontano de Barbastro
244,2014,2608,Comarca de Cinca Medio,Comarca de Cinca Medio
245,2014,26080,Comarca de Cinca Medio,Comarca de Cinca Medio
246,2014,2609,Comarca de la Litera/ La Llitera,Comarca de la Litera/ La Llitera
247,2014,26090,Comarca de la Litera/ La Llitera,Comarca de la Litera/ La Llitera
248,2014,2610,Comarca de los Monegros,Comarca de los Monegros
249,2014,26100,Comarca de los Monegros,Comarca de los Monegros
250,2014,2611,Comarca del Bajo Cinca/ Baix Cinca,Comarca del Bajo Cinca/ Baix Cinca
251,2014,26110,Comarca del Bajo Cinca/ Baix Cinca,Comarca del Bajo Cinca/ Baix Cinca
252,2014,2612,Comarca de Tarazona y el Moncayo,Comarca de Tarazona y el Moncayo
253,2014,26120,Comarca de Tarazona y el Moncayo,Comarca de Tarazona y el Moncayo
254,2014,2613,Comarca de Campo de Borja,Comarca de Campo de Borja
255,2014,26130,Comarca de Campo de Borja,Comarca de Campo de Borja
256,2014,2614,Comarca del Aranda,Comarca del Aranda
257,2014,26140,Comarca del Aranda,Comarca del Aranda
258,2014,2615,Comarca de la Ribera Alta del Ebro,Comarca de la Ribera Alta del Ebro
259,2014,26150,Comarca de la Ribera Alta del Ebro,Comarca de la Ribera Alta del Ebro
260,2014,2616,Comarca de Valdejalón,Comarca de Valdejalón
261,2014,26160,Comarca de Valdejalón,Comarca de Valdejalón
262,2014,2617,Delimitación Comarcal de Zaragoza,Delimitación Comarcal de Zaragoza
263,2014,26170,Delimitación Comarcal de Zaragoza,Delimitación Comarcal de Zaragoza
264,2014,2618,Comarca de la Ribera Baja del Ebro,Comarca de la Ribera Baja del Ebro
265,2014,26180,Comarca de la Ribera Baja del Ebro,Comarca de la Ribera Baja del Ebro
266,2014,2619,Comarca Bajo Aragón-Caspe,Comarca Bajo Aragón-Caspe
267,2014,26190,Comarca Bajo Aragón-Caspe,Comarca Bajo Aragón-Caspe
268,2014,2620,Comarca de la Comunidad de Calatayud,Comarca de la Comunidad de Calatayud
269,2014,26200,Comarca de la Comunidad de Calatayud,Comarca de la Comunidad de Calatayud
270,2014,2621,Comarca de Campo de Cariñena,Comarca de Campo de Cariñena
271,2014,26210,Comarca de Campo de Cariñena,Comarca de Campo de Cariñena
272,2014,2622,Comarca de Campo de Belchite,Comarca de Campo de Belchite
273,2014,26220,Comarca de Campo de Belchite,Comarca de Campo de Belchite
274,2014,2623,Comarca del Bajo Martín,Comarca del Bajo Martín
275,2014,26230,Comarca del Bajo Martín,Comarca del Bajo Martín
276,2014,2624,Comarca de Campo de Daroca,Comarca de Campo de Daroca
277,2014,26240,Comarca de Campo de Daroca,Comarca de Campo de Daroca
278,2014,2625,Comarca del Jiloca,Comarca del Jiloca
279,2014,26250,Comarca del Jiloca,Comarca del Jiloca
280,2014,2626,Comarca de Cuencas Mineras,Comarca de Cuencas Mineras
281,2014,26260,Comarca de Cuencas Mineras,Comarca de Cuencas Mineras
282,2014,2627,Comarca de Andorra- Sierra de Arcos,Comarca de Andorra- Sierra de Arcos
283,2014,26270,Comarca de Andorra- Sierra de Arcos,Comarca de Andorra- Sierra de Arcos
284,2014,2628,Comarca del Bajo Aragón,Comarca del Bajo Aragón
285,2014,26280,Comarca del Bajo Aragón,Comarca del Bajo Aragón
286,2014,2629,Comarca de la Comunidad de Teruel,Comarca de la Comunidad de Teruel
287,2014,26290,Comarca de la Comunidad de Teruel,Comarca de la Comunidad de Teruel
288,2014,2630,Comarca de Maestrazgo,Comarca de Maestrazgo
289,2014,26300,Comarca de Maestrazgo,Comarca de Maestrazgo
290,2014,2631,Comarca de la Sierra de Albarracín,Comarca de la Sierra de Albarracín
291,2014,26310,Comarca de la Sierra de Albarracín,Comarca de la Sierra de Albarracín
292,2014,2632,Comarca de Gúdar- Javalambre,Comarca de Gúdar- Javalambre
293,2014,26320,Comarca de Gúdar- Javalambre,Comarca de Gúdar- Javalambre
294,2014,2633,Comarca del Matarraña/ Matarranya,Comarca del Matarraña/ Matarranya
295,2014,26330,Comarca del Matarraña/ Matarranya,Comarca del Matarraña/ Matarranya
296,2014,2634,Servicios Administraciones Comarcales,Servicios Administraciones Comarcales
297,2014,26340,Servicios Administraciones Comarcales,Servicios Administraciones Comarcales
298,2014,30,Diversos Departamentos,Diversos Departamentos
299,2014,3000,"Ingresos de ""Diversos Departamentos""","Ingresos de ""Diversos Departamentos"""
300,2014,30000,"Ingresos de ""Diversos Departamentos""","Ingresos de ""Diversos Departamentos"""
301,2014,3001,Fondo Contingencia Ejecución Presupuest.,Fondo Contingencia Ejecución Presupuest.
302,2014,30010,Fondo Contingencia Ejecución Presupuest.,Fondo Contingencia Ejecución Presupuest.
303,2014,3002,Fondo de Gastos de Personal,Fondo de Gastos de Personal
304,2014,30020,Fondo de Gastos de Personal,Fondo de Gastos de Personal
305,2014,3003,Deuda Pública,Deuda Pública
306,2014,30030,Deuda Pública,Deuda Pública
307,2014,3004,Empresas Públicas y participadas,Empresas Públicas y participadas
308,2014,30040,Empresas Públicas y participadas,Empresas Públicas y participadas
309,2014,3005,No operativa,No operativa
310,2014,30050,Gastos Diversos,Gastos Diversos
311,2014,3006,Fondo Inclusión Social y Ay. Familiar Ur,Fondo Inclusión Social y Ay. Familiar Ur
312,2014,30060,Fondo Inclusión Social y Ay. Familiar Ur,Fondo Inclusión Social y Ay. Familiar Ur
313,2014,3008,No operativa,No operativa
314,2014,30080,No operativa,No operativa
315,2014,3011,No operativa,No operativa
316,2014,30110,No operativa,No operativa
317,2014,3013,No operativa,No operativa
318,2014,30130,No operativa,No operativa
319,2014,51,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
320,2014,5100,Ingresos del Inst. Aragonés de Empleo,Ingresos del Inst. Aragonés de Empleo
321,2014,51000,Ingresos del Inst. Aragonés de Empleo,Ingresos del Inst. Aragonés de Empleo
322,2014,5101,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
323,2014,51010,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
324,2014,51011,INAEM - Servicio Provincial de Huesca,INAEM - Servicio Provincial de Huesca
325,2014,51012,INAEM - Servicio Provincial de Teruel,INAEM - Servicio Provincial de Teruel
326,2014,51013,INAEM - Servicio Provincial de Zaragoza,INAEM - Servicio Provincial de Zaragoza
327,2014,51014,INAEM - Servicio de Formación,INAEM - Servicio de Formación
328,2014,51015,INAEM - Servicio de Intermediación,INAEM - Servicio de Intermediación
329,2014,51016,INAEM - Servicio de Promoción de Empleo,INAEM - Servicio de Promoción de Empleo
330,2014,52,Servicio Aragonés de Salud,Servicio Aragonés de Salud
331,2014,5200,Ingresos del Servicio Aragonés de Salud,Ingresos del Servicio Aragonés de Salud
332,2014,52000,Ingresos del Servicio Aragonés de Salud,Ingresos del Servicio Aragonés de Salud
333,2014,5201,Servicio Aragonés de Salud,Servicio Aragonés de Salud
334,2014,52010,Servicio Aragonés de Salud,Servicio Aragonés de Salud
335,2014,5205,Ctro. Gestión Integrada Proyectos Corp.,Ctro. Gestión Integrada Proyectos Corp.
336,2014,52050,Ctro. Gestión Integrada Proyectos Corp.,Ctro. Gestión Integrada Proyectos Corp.
337,2014,5206,Gerencia 061 Aragon,Gerencia 061 Aragon
338,2014,52061,Gerencia 061 Aragon,Gerencia 061 Aragon
339,2014,52AL,Gerencia Sector Alcañiz,Gerencia Sector Alcañiz
340,2014,52AL1,Gerencia Sector Alcañiz,Gerencia Sector Alcañiz
341,2014,52AL2,Hospital de  Alcañiz,Hospital de  Alcañiz
342,2014,52AL3,Atención Primaria Sector Alcañiz,Atención Primaria Sector Alcañiz
343,2014,52BA,Gerencia Sector Barbastro,Gerencia Sector Barbastro
344,2014,52BA1,Gerencia Sector Barbastro,Gerencia Sector Barbastro
345,2014,52BA2,Hospital Barbastro,Hospital Barbastro
346,2014,52BA3,Centro Sociosanitario de Fraga,Centro Sociosanitario de Fraga
347,2014,52BA4,Atención Primaria Sector Barbastro,Atención Primaria Sector Barbastro
348,2014,52CA,Gerencia Sector Calatayud,Gerencia Sector Calatayud
349,2014,52CA1,Gerencia Sector Calatayud,Gerencia Sector Calatayud
350,2014,52CA2,Hospital Ernest Lluch Martin,Hospital Ernest Lluch Martin
351,2014,52CA3,Atención Primaria Sector Calatayud,Atención Primaria Sector Calatayud
352,2014,52HU,Gerencia Sector Huesca,Gerencia Sector Huesca
353,2014,52HU1,Gerencia Sector Huesca,Gerencia Sector Huesca
354,2014,52HU2,Hospital San Jorge de Huesca,Hospital San Jorge de Huesca
355,2014,52HU3,Hospital Sagrado Corazón de Jesús,Hospital Sagrado Corazón de Jesús
356,2014,52HU4,C.R.P. Santo Cristo de los Milagros,C.R.P. Santo Cristo de los Milagros
357,2014,52HU5,Atención Primaria Sector Huesca,Atención Primaria Sector Huesca
358,2014,52TE,Gerencia Sector Teruel,Gerencia Sector Teruel
359,2014,52TE1,Gerencia Sector Teruel,Gerencia Sector Teruel
360,2014,52TE2,Hospital Obispo Polanco Teruel,Hospital Obispo Polanco Teruel
361,2014,52TE3,Hospital San José,Hospital San José
362,2014,52TE4,C.R.P. San Juan de Dios,C.R.P. San Juan de Dios
363,2014,52TE5,Atención Primaria Sector Teruel,Atención Primaria Sector Teruel
364,2014,52Z1,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
365,2014,52Z11,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
366,2014,52Z12,Hospital Royo Villanova,Hospital Royo Villanova
367,2014,52Z13,Hospital Nuestra Señora de Gracia,Hospital Nuestra Señora de Gracia
368,2014,52Z14,Atención Primaria Sector Zaragoza I,Atención Primaria Sector Zaragoza I
369,2014,52Z2,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
370,2014,52Z21,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
371,2014,52Z22,Hospital Universitario Miguel Servet,Hospital Universitario Miguel Servet
