_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
43,2015,1005,"D.G. Part. Ciudadana,Acc. Ext. y Cooper.","D.G. Part. Ciudadana,Acc. Ext. y Cooper."
44,2015,10050,"D.G. Part. Ciudadana,Acc. Ext. y Cooper.","D.G. Part. Ciudadana,Acc. Ext. y Cooper."
45,2015,1006,D.G. de Administración de Justicia,D.G. de Administración de Justicia
46,2015,10060,D.G. de Administración de Justicia,D.G. de Administración de Justicia
47,2015,1007,No operativo,No operativo
48,2015,10070,No operativo,No operativo
49,2015,11,Política Territorial e Interior,Política Territorial e Interior
50,2015,1100,Ingresos Política Territorial e Interior,Ingresos Política Territorial e Interior
51,2015,11000,Ingresos Política Territorial e Interior,Ingresos Política Territorial e Interior
52,2015,1101,S.G.T. de Polít.Territorial e Interior,S.G.T. de Polít.Territorial e Interior
53,2015,11010,S.G.T. de Polít.Territorial e Interior,S.G.T. de Polít.Territorial e Interior
54,2015,1102,No operativo,No operativo
55,2015,11020,No operativo,No operativo
56,2015,1103,D.G. de Administración Local,D.G. de Administración Local
57,2015,11030,D.G. de Administración Local,D.G. de Administración Local
58,2015,1104,D.G. de Ordenación del Territorio,D.G. de Ordenación del Territorio
59,2015,11040,D.G. de Ordenación del Territorio,D.G. de Ordenación del Territorio
60,2015,1105,Dirección General de Interior,Dirección General de Interior
61,2015,11050,Dirección General de Interior,Dirección General de Interior
62,2015,1106,Delegación Territorial de Huesca,Delegación Territorial de Huesca
63,2015,11060,Delegación Territorial de Huesca,Delegación Territorial de Huesca
64,2015,1107,Delegación Territorial de Teruel,Delegación Territorial de Teruel
65,2015,11070,Delegación Territorial de Teruel,Delegación Territorial de Teruel
66,2015,1111,No operativo,No operativo
67,2015,11110,No operativo,No operativo
68,2015,12,Hacienda y Administración Pública,Hacienda y Administración Pública
69,2015,1200,Ingresos de Hacienda y Adm. Pública,Ingresos de Hacienda y Adm. Pública
70,2015,12000,Ingresos de Hacienda y Adm. Pública,Ingresos de Hacienda y Adm. Pública
71,2015,1201,S.G.T. de Hacienda y Administ. Pública,S.G.T. de Hacienda y Administ. Pública
72,2015,12010,S.G.T. de Hacienda y Administ. Pública,S.G.T. de Hacienda y Administ. Pública
73,2015,1202,"D.G. Presupuestos,Financiación,Tesorería","D.G. Presupuestos,Financiación,Tesorería"
74,2015,12020,"DG Presupuestos,Financiación y Tesorería","DG Presupuestos,Financiación y Tesorería"
75,2015,1203,"D.G. Contratación, Patrimonio y Organiz.","D.G. Contratación, Patrimonio y Organiz."
76,2015,12030,"D.G. Contratación, Patrimonio y Organiz.","D.G. Contratación, Patrimonio y Organiz."
77,2015,1204,Intervención General,Intervención General
78,2015,12040,Intervención General,Intervención General
79,2015,1205,Dirección General de Tributos,Dirección General de Tributos
80,2015,12050,Dirección General de Tributos,Dirección General de Tributos
81,2015,1206,D.G. Función Pública y Calidad de Serv.,D.G. Función Pública y Calidad de Serv.
82,2015,12060,D.G. Función Pública y Calidad de Serv.,D.G. Función Pública y Calidad de Serv.
83,2015,1207,No operativo,No operativo
84,2015,12070,No operativo,No operativo
85,2015,1208,No operativo,No operativo
86,2015,12080,D.G. Asuntos Europeos y Acción Exterior,D.G. Asuntos Europeos y Acción Exterior
87,2015,1250,Ingresos de Secciones Presupuestarias,Ingresos de Secciones Presupuestarias
88,2015,12500,Ingresos de Secciones Presupuestarias,Ingresos de Secciones Presupuestarias
89,2015,1251,Ingresos Servicio Provincial de Zaragoza,Ingresos Servicio Provincial de Zaragoza
90,2015,12510,Ingresos Servicio Provincial de Zaragoza,Ingresos Servicio Provincial de Zaragoza
91,2015,1252,Ingresos Servicio Provincial de Huesca,Ingresos Servicio Provincial de Huesca
92,2015,12520,Ingresos Servicio Provincial de Huesca,Ingresos Servicio Provincial de Huesca
93,2015,1253,Ingresos Servicio Provincial de Teruel,Ingresos Servicio Provincial de Teruel
94,2015,12530,Ingresos Servicio Provincial de Teruel,Ingresos Servicio Provincial de Teruel
95,2015,13,"O.Púb.,Urbanismo,Vivienda y Transportes","O.Púb.,Urbanismo,Vivienda y Transportes"
96,2015,1300,"Ingresos O.P., Urbanismo Viv. y Ttes","Ingresos O.P., Urbanismo Viv. y Ttes"
97,2015,13000,"Ingresos O.P., Urbanismo Viv. y Ttes","Ingresos O.P., Urbanismo Viv. y Ttes"
98,2015,1301,"S.G.T. O.P., Urbanismo,Vivienda y Ttes.","S.G.T. O.P., Urbanismo,Vivienda y Ttes."
99,2015,13010,"S.G.T. O.P., Urbanismo,Vivienda y Ttes.","S.G.T. O.P., Urbanismo,Vivienda y Ttes."
100,2015,1302,Dirección General de Carreteras,Dirección General de Carreteras
101,2015,13020,Dirección General de Carreteras,Dirección General de Carreteras
102,2015,1303,Dirección General de Urbanismo,Dirección General de Urbanismo
103,2015,13030,Dirección General de Urbanismo,Dirección General de Urbanismo
104,2015,1304,D.G. Transportes y Planif. de Infraestr.,D.G. Transportes y Planif. de Infraestr.
105,2015,13040,D.G. Transportes y Planif. de Infraestr.,D.G. Transportes y Planif. de Infraestr.
106,2015,1305,D.G. de Vivienda y Rehabilitación,D.G. de Vivienda y Rehabilitación
107,2015,13050,D.G. de Vivienda y Rehabilitación,D.G. de Vivienda y Rehabilitación
108,2015,1306,D.G. de Turismo,D.G. de Turismo
109,2015,13060,D.G. de Turismo,D.G. de Turismo
110,2015,14,"Agricultura, Ganadería y Medio Ambiente","Agricultura, Ganadería y Medio Ambiente"
111,2015,1400,"Ingresos Agricultura,Ganad. y Medio Amb.","Ingresos Agricultura,Ganad. y Medio Amb."
112,2015,14000,"Ingresos Agricultura,Ganad. y Medio Amb.","Ingresos Agricultura,Ganad. y Medio Amb."
113,2015,1401,"S.G.T. de Agricultura,Ganadería y M.Amb.","S.G.T. de Agricultura,Ganadería y M.Amb."
114,2015,14010,"S.G.T. de Agricultura,Ganadería y M.Amb.","S.G.T. de Agricultura,Ganadería y M.Amb."
115,2015,14011,AGRI-Sevicio Provincial de Huesca,AGRI-Sevicio Provincial de Huesca
116,2015,14012,AGRI-Sevicio Provincial de Teruel,AGRI-Sevicio Provincial de Teruel
117,2015,14013,AGRI-Sevicio Provincial de Zaragoza,AGRI-Sevicio Provincial de Zaragoza
118,2015,1402,Dirección General de Producción Agraria,Dirección General de Producción Agraria
119,2015,14020,Dirección General de Producción Agraria,Dirección General de Producción Agraria
120,2015,1403,D.G. de Alimentac. y Fto Agroalimentario,D.G. de Alimentac. y Fto Agroalimentario
121,2015,14030,D.G. de Alimentac. y Fto Agroalimentario,D.G. de Alimentac. y Fto Agroalimentario
122,2015,1404,D.G. Conservación del Medio Natural,D.G. Conservación del Medio Natural
123,2015,14040,D.G. Conservación del Medio Natural,D.G. Conservación del Medio Natural
124,2015,1405,Dirección General de Desarrollo Rural,Dirección General de Desarrollo Rural
125,2015,14050,Dirección General de Desarrollo Rural,Dirección General de Desarrollo Rural
126,2015,1406,D.G. de Gestión Forestal,D.G. de Gestión Forestal
127,2015,14060,D.G. de Gestión Forestal,D.G. de Gestión Forestal
128,2015,1407,D.G. de Calidad Ambiental,D.G. de Calidad Ambiental
129,2015,14070,D.G. de Calidad Ambiental,D.G. de Calidad Ambiental
130,2015,15,Economía y Empleo,Economía y Empleo
131,2015,1500,Ingresos de Economía y Empleo,Ingresos de Economía y Empleo
132,2015,15000,Ingresos de Economía y Empleo,Ingresos de Economía y Empleo
133,2015,1501,S.G.T. de Economía y Empleo,S.G.T. de Economía y Empleo
134,2015,15010,S.G.T. de Economía y Empleo,S.G.T. de Economía y Empleo
135,2015,1502,No operativa,No operativa
136,2015,15020,No operativa,No operativa
137,2015,1503,No operativa,No operativa
138,2015,15030,No operativa,No operativa
139,2015,1504,No operativa,No operativa
140,2015,15040,No operativa,No operativa
141,2015,1505,D.G. de Turismo,D.G. de Turismo
142,2015,15050,Dirección General de Turismo,Dirección General de Turismo
143,2015,1506,Dirección General de Economía,Dirección General de Economía
144,2015,15060,Dirección General de Economía,Dirección General de Economía
145,2015,1507,Dirección General de Trabajo,Dirección General de Trabajo
146,2015,15070,Dirección General de Trabajo,Dirección General de Trabajo
147,2015,16,"Sanidad, Bienestar Social y Familia","Sanidad, Bienestar Social y Familia"
148,2015,1600,"Ingresos Sanidad, B. Social y Familia","Ingresos Sanidad, B. Social y Familia"
149,2015,16000,"Ingresos Sanidad, B. Social y Familia","Ingresos Sanidad, B. Social y Familia"
150,2015,1601,"S.G.T. de Sanidad, B. Social y Familia","S.G.T. de Sanidad, B. Social y Familia"
151,2015,16010,"S.G.T. de Sanidad, B. Social y Familia","S.G.T. de Sanidad, B. Social y Familia"
152,2015,1602,D.G. de Planificación y Aseguramiento,D.G. de Planificación y Aseguramiento
153,2015,16020,D.G. de Planificación y Aseguramiento,D.G. de Planificación y Aseguramiento
154,2015,1603,Dirección General de Consumo,Dirección General de Consumo
155,2015,16030,Dirección General de Consumo,Dirección General de Consumo
156,2015,1604,Dirección General de Salud Pública,Dirección General de Salud Pública
157,2015,16040,Dirección General de Salud Pública,Dirección General de Salud Pública
158,2015,1605,D.G. de Calidad y Atención al Usuario,D.G. de Calidad y Atención al Usuario
159,2015,16050,D.G. de Calidad y Atención al Usuario,D.G. de Calidad y Atención al Usuario
160,2015,1606,D.G. de Familia,D.G. de Familia
161,2015,16060,D.G. de Familia,D.G. de Familia
162,2015,1607,D.G. de Bienestar Social y Dependencia,D.G. de Bienestar Social y Dependencia
163,2015,16070,D.G. de Bienestar Social y Dependencia,D.G. de Bienestar Social y Dependencia
164,2015,16220,"S,BS y F-Sevicio Provincial de Huesca","S,BS y F-Sevicio Provincial de Huesca"
165,2015,16440,"S,BS y F-Sevicio Provincial de Teruel","S,BS y F-Sevicio Provincial de Teruel"
166,2015,16500,"S,BS y F-Sevicio Provincial de Zaragoza","S,BS y F-Sevicio Provincial de Zaragoza"
167,2015,17,Industria e Innovación,Industria e Innovación
168,2015,1700,Ingresos de Industria e Innovación,Ingresos de Industria e Innovación
169,2015,17000,Ingresos de Industria e Innovación,Ingresos de Industria e Innovación
170,2015,1701,SGT Industria e Innovación,SGT Industria e Innovación
171,2015,17010,SGT Industria e Innovación,SGT Industria e Innovación
172,2015,1702,D.G. de Industria y de la PYME,D.G. de Industria y de la PYME
173,2015,17020,D.G. de Industria y de la PYME,D.G. de Industria y de la PYME
174,2015,1703,D.G. Investigación e Innovación,D.G. Investigación e Innovación
175,2015,17030,D.G. Investigación e Innovación,D.G. Investigación e Innovación
176,2015,1704,D.G. Nuevas Tecnologías,D.G. Nuevas Tecnologías
177,2015,17040,D.G. Nuevas Tecnologías,D.G. Nuevas Tecnologías
178,2015,1705,Dirección General de Energía y Minas,Dirección General de Energía y Minas
179,2015,17050,Dirección General de Energía y Minas,Dirección General de Energía y Minas
180,2015,1706,Dirección General Comercio y Artesanía,Dirección General Comercio y Artesanía
181,2015,17060,Dirección General Comercio y Artesanía,Dirección General Comercio y Artesanía
182,2015,18,"Educación, Universidad,Cultura y Deporte","Educación, Universidad,Cultura y Deporte"
183,2015,1800,"Ingresos Educ,Univ, Cultura y Deporte","Ingresos Educ,Univ, Cultura y Deporte"
184,2015,18000,"Ingresos Educ,Univ, Cultura y Deporte","Ingresos Educ,Univ, Cultura y Deporte"
185,2015,1801,"S.G.T. Educación,Univ.,Cultura y Deporte","S.G.T. Educación,Univ.,Cultura y Deporte"
186,2015,18010,"S.G.T. Educación,Univ.,Cultura y Deporte","S.G.T. Educación,Univ.,Cultura y Deporte"
187,2015,1802,D.G. de Universidades,D.G. de Universidades
188,2015,18020,D.G. de Universidades,D.G. de Universidades
189,2015,1803,D.G. de Ordenación Académica,D.G. de Ordenación Académica
190,2015,18030,D.G. de Ordenación Académica,D.G. de Ordenación Académica
191,2015,1804,Dirección General de Gestión de Personal,Dirección General de Gestión de Personal
192,2015,18040,Dirección General de Gestión de Personal,Dirección General de Gestión de Personal
193,2015,1805,D.G. Política Educativa y Educación Perm,D.G. Política Educativa y Educación Perm
194,2015,18050,D.G. Política Educativa y Educación Perm,D.G. Política Educativa y Educación Perm
195,2015,1806,Dirección General de Cultura,Dirección General de Cultura
196,2015,18060,Dirección General de Cultura,Dirección General de Cultura
197,2015,1807,Dirección General de Patrimonio Cultural,Dirección General de Patrimonio Cultural
198,2015,18070,Dirección General de Patrimonio Cultural,Dirección General de Patrimonio Cultural
199,2015,1808,Dirección General de Deporte,Dirección General de Deporte
200,2015,18080,Dirección General de Deporte,Dirección General de Deporte
201,2015,19,No operativa,No operativa
202,2015,1900,No operativa,No operativa
203,2015,19000,No operativa,No operativa
204,2015,1901,No operativa,No operativa
205,2015,19010,No operativa,No operativa
206,2015,1902,No operativa,No operativa
207,2015,19020,No operativa,No operativa
208,2015,1903,No operativa,No operativa
209,2015,19030,No operativa,No operativa
210,2015,1904,No operativa,No operativa
211,2015,19040,No operativa,No operativa
212,2015,20,No operativa,No operativa
213,2015,2000,No operativa,No operativa
214,2015,20000,No operativa,No operativa
215,2015,2001,No operativa,No operativa
216,2015,20010,No operativa,No operativa
217,2015,20011,No operativa,No operativa
218,2015,20012,No operativa,No operativa
219,2015,2002,No operativa,No operativa
220,2015,20020,No operativa,No operativa
221,2015,2003,No operativa,No operativa
222,2015,20030,No operativa,No operativa
223,2015,2004,No operativa,No operativa
224,2015,20040,No operativa,No operativa
225,2015,2010,No operativa,No operativa
226,2015,20100,No operativa,No operativa
227,2015,2012,No operativa,No operativa
228,2015,20120,No operativa,No operativa
229,2015,26,A las Administraciones Comarcales,A las Administraciones Comarcales
230,2015,2600,"Ingresos de ""A las Adm. Comarcales""","Ingresos de ""A las Adm. Comarcales"""
231,2015,26000,"Ingresos de ""A las Adm. Comarcales""","Ingresos de ""A las Adm. Comarcales"""
232,2015,2601,Comarca de la Jacetania,Comarca de la Jacetania
233,2015,26010,Comarca de la Jacetania,Comarca de la Jacetania
234,2015,2602,Comarca del Alto Gállego,Comarca del Alto Gállego
235,2015,26020,Comarca del Alto Gállego,Comarca del Alto Gállego
236,2015,2603,Comarca de Sobrarbe,Comarca de Sobrarbe
237,2015,26030,Comarca de Sobrarbe,Comarca de Sobrarbe
238,2015,2604,Comarca de la Ribagorza,Comarca de la Ribagorza
239,2015,26040,Comarca de la Ribagorza,Comarca de la Ribagorza
240,2015,2605,Comarca de Cinco Villas,Comarca de Cinco Villas
241,2015,26050,Comarca de Cinco Villas,Comarca de Cinco Villas
242,2015,2606,Comarca Hoya de Huesca/ Plana de Uesca,Comarca Hoya de Huesca/ Plana de Uesca
243,2015,26060,Comarca Hoya de Huesca/ Plana de Uesca,Comarca Hoya de Huesca/ Plana de Uesca
244,2015,2607,Comarca de Somontano de Barbastro,Comarca de Somontano de Barbastro
245,2015,26070,Comarca de Somontano de Barbastro,Comarca de Somontano de Barbastro
246,2015,2608,Comarca de Cinca Medio,Comarca de Cinca Medio
247,2015,26080,Comarca de Cinca Medio,Comarca de Cinca Medio
248,2015,2609,Comarca de la Litera/ La Llitera,Comarca de la Litera/ La Llitera
249,2015,26090,Comarca de la Litera/ La Llitera,Comarca de la Litera/ La Llitera
250,2015,2610,Comarca de los Monegros,Comarca de los Monegros
251,2015,26100,Comarca de los Monegros,Comarca de los Monegros
252,2015,2611,Comarca del Bajo Cinca/ Baix Cinca,Comarca del Bajo Cinca/ Baix Cinca
253,2015,26110,Comarca del Bajo Cinca/ Baix Cinca,Comarca del Bajo Cinca/ Baix Cinca
254,2015,2612,Comarca de Tarazona y el Moncayo,Comarca de Tarazona y el Moncayo
255,2015,26120,Comarca de Tarazona y el Moncayo,Comarca de Tarazona y el Moncayo
256,2015,2613,Comarca de Campo de Borja,Comarca de Campo de Borja
257,2015,26130,Comarca de Campo de Borja,Comarca de Campo de Borja
258,2015,2614,Comarca del Aranda,Comarca del Aranda
259,2015,26140,Comarca del Aranda,Comarca del Aranda
260,2015,2615,Comarca de la Ribera Alta del Ebro,Comarca de la Ribera Alta del Ebro
261,2015,26150,Comarca de la Ribera Alta del Ebro,Comarca de la Ribera Alta del Ebro
262,2015,2616,Comarca de Valdejalón,Comarca de Valdejalón
263,2015,26160,Comarca de Valdejalón,Comarca de Valdejalón
264,2015,2617,Delimitación Comarcal de Zaragoza,Delimitación Comarcal de Zaragoza
265,2015,26170,Delimitación Comarcal de Zaragoza,Delimitación Comarcal de Zaragoza
266,2015,2618,Comarca de la Ribera Baja del Ebro,Comarca de la Ribera Baja del Ebro
267,2015,26180,Comarca de la Ribera Baja del Ebro,Comarca de la Ribera Baja del Ebro
268,2015,2619,Comarca Bajo Aragón-Caspe,Comarca Bajo Aragón-Caspe
269,2015,26190,Comarca Bajo Aragón-Caspe,Comarca Bajo Aragón-Caspe
270,2015,2620,Comarca de la Comunidad de Calatayud,Comarca de la Comunidad de Calatayud
271,2015,26200,Comarca de la Comunidad de Calatayud,Comarca de la Comunidad de Calatayud
272,2015,2621,Comarca de Campo de Cariñena,Comarca de Campo de Cariñena
273,2015,26210,Comarca de Campo de Cariñena,Comarca de Campo de Cariñena
274,2015,2622,Comarca de Campo de Belchite,Comarca de Campo de Belchite
275,2015,26220,Comarca de Campo de Belchite,Comarca de Campo de Belchite
276,2015,2623,Comarca del Bajo Martín,Comarca del Bajo Martín
277,2015,26230,Comarca del Bajo Martín,Comarca del Bajo Martín
278,2015,2624,Comarca de Campo de Daroca,Comarca de Campo de Daroca
279,2015,26240,Comarca de Campo de Daroca,Comarca de Campo de Daroca
280,2015,2625,Comarca del Jiloca,Comarca del Jiloca
281,2015,26250,Comarca del Jiloca,Comarca del Jiloca
282,2015,2626,Comarca de Cuencas Mineras,Comarca de Cuencas Mineras
283,2015,26260,Comarca de Cuencas Mineras,Comarca de Cuencas Mineras
284,2015,2627,Comarca de Andorra- Sierra de Arcos,Comarca de Andorra- Sierra de Arcos
285,2015,26270,Comarca de Andorra- Sierra de Arcos,Comarca de Andorra- Sierra de Arcos
286,2015,2628,Comarca del Bajo Aragón,Comarca del Bajo Aragón
287,2015,26280,Comarca del Bajo Aragón,Comarca del Bajo Aragón
288,2015,2629,Comarca de la Comunidad de Teruel,Comarca de la Comunidad de Teruel
289,2015,26290,Comarca de la Comunidad de Teruel,Comarca de la Comunidad de Teruel
290,2015,2630,Comarca de Maestrazgo,Comarca de Maestrazgo
291,2015,26300,Comarca de Maestrazgo,Comarca de Maestrazgo
292,2015,2631,Comarca de la Sierra de Albarracín,Comarca de la Sierra de Albarracín
293,2015,26310,Comarca de la Sierra de Albarracín,Comarca de la Sierra de Albarracín
294,2015,2632,Comarca de Gúdar- Javalambre,Comarca de Gúdar- Javalambre
295,2015,26320,Comarca de Gúdar- Javalambre,Comarca de Gúdar- Javalambre
296,2015,2633,Comarca del Matarraña/ Matarranya,Comarca del Matarraña/ Matarranya
297,2015,26330,Comarca del Matarraña/ Matarranya,Comarca del Matarraña/ Matarranya
298,2015,2634,Servicios Administraciones Comarcales,Servicios Administraciones Comarcales
299,2015,26340,Servicios Administraciones Comarcales,Servicios Administraciones Comarcales
300,2015,30,Diversos Departamentos,Diversos Departamentos
301,2015,3000,"Ingresos de ""Diversos Departamentos""","Ingresos de ""Diversos Departamentos"""
302,2015,30000,"Ingresos de ""Diversos Departamentos""","Ingresos de ""Diversos Departamentos"""
303,2015,3001,Fondo Contingencia Ejecución Presupuest.,Fondo Contingencia Ejecución Presupuest.
304,2015,30010,Fondo Contingencia Ejecución Presupuest.,Fondo Contingencia Ejecución Presupuest.
305,2015,3002,Fondo de Gastos de Personal,Fondo de Gastos de Personal
306,2015,30020,Fondo de Gastos de Personal,Fondo de Gastos de Personal
307,2015,3003,Deuda Pública,Deuda Pública
308,2015,30030,Deuda Pública,Deuda Pública
309,2015,3004,Empresas Públicas y participadas,Empresas Públicas y participadas
310,2015,30040,Empresas Públicas y participadas,Empresas Públicas y participadas
311,2015,3005,No operativa,No operativa
312,2015,30050,Gastos Diversos,Gastos Diversos
313,2015,3006,Fondo Inclusión Social y Ay. Familiar Ur,Fondo Inclusión Social y Ay. Familiar Ur
314,2015,30060,Fondo Inclusión Social y Ay. Familiar Ur,Fondo Inclusión Social y Ay. Familiar Ur
315,2015,3008,No operativa,No operativa
316,2015,30080,No operativa,No operativa
317,2015,3011,No operativa,No operativa
318,2015,30110,No operativa,No operativa
319,2015,3013,No operativa,No operativa
320,2015,30130,No operativa,No operativa
321,2015,51,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
322,2015,5100,Ingresos del Inst. Aragonés de Empleo,Ingresos del Inst. Aragonés de Empleo
323,2015,51000,Ingresos del Inst. Aragonés de Empleo,Ingresos del Inst. Aragonés de Empleo
324,2015,5101,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
325,2015,51010,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
326,2015,51011,INAEM - Servicio Provincial de Huesca,INAEM - Servicio Provincial de Huesca
327,2015,51012,INAEM - Servicio Provincial de Teruel,INAEM - Servicio Provincial de Teruel
328,2015,51013,INAEM - Servicio Provincial de Zaragoza,INAEM - Servicio Provincial de Zaragoza
329,2015,51014,INAEM - Servicio de Formación,INAEM - Servicio de Formación
330,2015,51015,INAEM - Servicio de Intermediación,INAEM - Servicio de Intermediación
331,2015,51016,INAEM - Servicio de Promoción de Empleo,INAEM - Servicio de Promoción de Empleo
332,2015,52,Servicio Aragonés de Salud,Servicio Aragonés de Salud
333,2015,5200,Ingresos del Servicio Aragonés de Salud,Ingresos del Servicio Aragonés de Salud
334,2015,52000,Ingresos del Servicio Aragonés de Salud,Ingresos del Servicio Aragonés de Salud
335,2015,5201,Servicio Aragonés de Salud,Servicio Aragonés de Salud
336,2015,52010,Servicio Aragonés de Salud,Servicio Aragonés de Salud
337,2015,5205,Ctro. Gestión Integrada Proyectos Corp.,Ctro. Gestión Integrada Proyectos Corp.
338,2015,52050,Ctro. Gestión Integrada Proyectos Corp.,Ctro. Gestión Integrada Proyectos Corp.
339,2015,5206,Gerencia 061 Aragon,Gerencia 061 Aragon
340,2015,52061,Gerencia 061 Aragon,Gerencia 061 Aragon
341,2015,5209,Liquidación CASAR,
342,2015,52090,Liquidación CASAR,Liquidación CASAR
343,2015,52AL,Gerencia Sector Alcañiz,Gerencia Sector Alcañiz
344,2015,52AL1,Gerencia Sector Alcañiz,Gerencia Sector Alcañiz
345,2015,52AL2,Hospital de  Alcañiz,Hospital de  Alcañiz
346,2015,52AL3,Atención Primaria Sector Alcañiz,Atención Primaria Sector Alcañiz
347,2015,52BA,Gerencia Sector Barbastro,Gerencia Sector Barbastro
348,2015,52BA1,Gerencia Sector Barbastro,Gerencia Sector Barbastro
349,2015,52BA2,Hospital Barbastro,Hospital Barbastro
350,2015,52BA3,Centro Sociosanitario de Fraga,Centro Sociosanitario de Fraga
351,2015,52BA4,Atención Primaria Sector Barbastro,Atención Primaria Sector Barbastro
352,2015,52CA,Gerencia Sector Calatayud,Gerencia Sector Calatayud
353,2015,52CA1,Gerencia Sector Calatayud,Gerencia Sector Calatayud
354,2015,52CA2,Hospital Ernest Lluch Martin,Hospital Ernest Lluch Martin
355,2015,52CA3,Atención Primaria Sector Calatayud,Atención Primaria Sector Calatayud
356,2015,52HU,Gerencia Sector Huesca,Gerencia Sector Huesca
357,2015,52HU1,Gerencia Sector Huesca,Gerencia Sector Huesca
358,2015,52HU2,Hospital San Jorge de Huesca,Hospital San Jorge de Huesca
359,2015,52HU3,Hospital Sagrado Corazón de Jesús,Hospital Sagrado Corazón de Jesús
360,2015,52HU4,C.R.P. Santo Cristo de los Milagros,C.R.P. Santo Cristo de los Milagros
361,2015,52HU5,Atención Primaria Sector Huesca,Atención Primaria Sector Huesca
362,2015,52TE,Gerencia Sector Teruel,Gerencia Sector Teruel
363,2015,52TE1,Gerencia Sector Teruel,Gerencia Sector Teruel
364,2015,52TE2,Hospital Obispo Polanco Teruel,Hospital Obispo Polanco Teruel
365,2015,52TE3,Hospital San José,Hospital San José
366,2015,52TE4,C.R.P. San Juan de Dios,C.R.P. San Juan de Dios
367,2015,52TE5,Atención Primaria Sector Teruel,Atención Primaria Sector Teruel
368,2015,52Z1,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
369,2015,52Z11,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
370,2015,52Z12,Hospital Royo Villanova,Hospital Royo Villanova
371,2015,52Z13,Hospital Nuestra Señora de Gracia,Hospital Nuestra Señora de Gracia
372,2015,52Z14,Atención Primaria Sector Zaragoza I,Atención Primaria Sector Zaragoza I
